wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
53.0, None, None,0.0, None,4.8, None,8.1, None, None, None,66.0,2017-10-24 11:00:00,43,
87.0, None, None,0.0, None,4.7, None,9.8, None, None, None,60.0,2017-10-24 12:00:00,43,
58.0, None, None,0.0, None,5.7, None,10.3, None, None, None,57.0,2017-10-24 13:00:00,43,
132.0, None, None,0.0, None,4.8, None,9.1, None, None, None,61.0,2017-10-24 14:00:00,43,
65.0, None, None,0.0, None,4.0, None,7.1, None, None, None,73.0,2017-10-24 15:00:00,43,
37.0, None, None,0.0, None,5.6, None,4.4, None, None, None,80.0,2017-10-24 16:00:00,43,
33.0, None, None,0.0, None,6.7, None,1.8, None, None, None,90.0,2017-10-24 17:00:00,43,
37.0, None, None,0.0, None,7.5, None,2.0, None, None, None,89.0,2017-10-24 18:00:00,43,
42.0, None, None,0.0, None,6.8, None,1.4, None, None, None,92.0,2017-10-24 19:00:00,43,
34.0, None, None,0.0, None,5.8, None,1.3, None, None, None,94.0,2017-10-24 20:00:00,43,
63.0, None, None,0.0, None,4.1, None,1.1, None, None, None,94.0,2017-10-24 21:00:00,43,
228.0, None, None,0.0, None,4.7, None,3.9, None, None, None,66.0,2017-10-24 22:00:00,43,
281.0, None, None,0.0, None,5.1, None,3.4, None, None, None,69.0,2017-10-24 23:00:00,43,
265.0, None, None,0.0, None,5.4, None,5.0, None, None, None,60.0,2017-10-25 00:00:00,43,
299.0, None, None,0.0, None,6.4, None,5.5, None, None, None,50.0,2017-10-25 01:00:00,43,
262.0, None, None,0.0, None,8.7, None,5.9, None, None, None,50.0,2017-10-25 02:00:00,43,
251.0, None, None,0.0, None,6.8, None,6.3, None, None, None,46.0,2017-10-25 03:00:00,43,
260.0, None, None,0.0, None,6.8, None,6.1, None, None, None,53.0,2017-10-25 04:00:00,43,
226.0, None, None,0.0, None,9.9, None,5.9, None, None, None,64.0,2017-10-25 05:00:00,43,
243.0, None, None,0.0, None,9.1, None,4.8, None, None, None,75.0,2017-10-25 06:00:00,43,
263.0, None, None,0.0, None,10.2, None,5.7, None, None, None,79.0,2017-10-25 07:00:00,43,
260.0, None, None,0.2, None,8.5, None,5.2, None, None, None,91.0,2017-10-25 08:00:00,43,
296.0, None, None,1.6, None,8.7, None,5.2, None, None, None,92.0,2017-10-25 09:00:00,43,
301.0, None, None,0.8, None,11.8, None,4.3, None, None, None,88.0,2017-10-25 10:00:00,43,
308.0, None, None,0.2, None,7.3, None,4.7, None, None, None,85.0,2017-10-25 11:00:00,43,
245.0, None, None,0.0, None,5.6, None,4.7, None, None, None,71.0,2017-10-25 12:00:00,43,
296.0, None, None,0.0, None,8.0, None,4.8, None, None, None,70.0,2017-10-25 13:00:00,43,
292.0, None, None,0.0, None,6.4, None,4.7, None, None, None,71.0,2017-10-25 14:00:00,43,
298.0, None, None,0.0, None,10.3, None,6.7, None, None, None,58.0,2017-10-25 15:00:00,43,
275.0, None, None,0.0, None,9.9, None,4.5, None, None, None,59.0,2017-10-25 16:00:00,43,
308.0, None, None,0.0, None,10.6, None,1.8, None, None, None,75.0,2017-10-25 18:00:00,43,
293.0, None, None,0.0, None,15.0, None,0.8, None, None, None,76.0,2017-10-25 19:00:00,43,
316.0, None, None,0.0, None,13.6, None,0.8, None, None, None,71.0,2017-10-25 20:00:00,43,
326.0, None, None,0.0, None,15.6, None,0.7, None, None, None,73.0,2017-10-25 21:00:00,43,
334.0, None, None,0.0, None,14.5, None,0.2, None, None, None,75.0,2017-10-25 22:00:00,43,
330.0, None, None,0.0, None,7.4, None,-0.5, None, None, None,77.0,2017-10-25 23:00:00,43,
349.0, None, None,0.0, None,9.3, None,-0.6, None, None, None,77.0,2017-10-26 00:00:00,43,
328.0, None, None,0.0, None,5.7, None,-0.8, None, None, None,78.0,2017-10-26 01:00:00,43,
237.0, None, None,0.0, None,3.1, None,-1.1, None, None, None,81.0,2017-10-26 02:00:00,43,
297.0, None, None,0.0, None,4.8, None,-1.3, None, None, None,81.0,2017-10-26 03:00:00,43,
