pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
2.0, None,180.0, None, -8.0,-7.9, 37.0, None, None, None,68.0,2021-11-19 05:00:00, None,47
None, None,180.0, None, -10.8,-11.1, None, None, None, None,68.0,2021-11-19 12:00:00, None,47
None, None,180.0, None, -7.4,-7.7, 34.0, None, None, None,68.0,2021-11-19 14:00:00, None,47
None, None,181.0, None, -8.8,-8.8, 36.0, None, None, None,68.0,2021-11-19 18:00:00, None,47
None, None,181.0, None, -9.2,-9.2, 36.0, None, None, 0.0,68.0,2021-11-19 19:00:00, None,47
None, None,181.0, None, -9.9,-9.8, 35.0, None, None, None,68.0,2021-11-19 21:00:00, None,47
None, None,181.0, None, -11.0,-11.1, 33.0, None, None, None,68.0,2021-11-20 00:00:00, None,47
9.0, None,190.0, None, -5.6,-6.3, 48.0, None, None, None,77.0,2021-11-21 00:00:00, None,47
None, None,192.0, None, -0.6,-0.8, 45.0, None, None, None,85.0,2021-11-21 22:00:00, None,47
None, None,192.0, None, -0.9,-1.0, 45.0, None, None, 0.0,85.0,2021-11-21 23:00:00, None,47
None, None,197.0, None, -1.3,-1.4, 43.0, None, None, None,91.0,2021-11-22 03:00:00, None,47
None, None,206.0, None, -0.8,-1.0, 59.0, None, None, None,100.0,2021-11-22 10:00:00, None,47
None, None,209.0, None, -2.6,-2.7, 58.0, None, None, None,104.0,2021-11-22 17:00:00, None,47
None, None,209.0, None, -3.5,-3.6, 60.0, None, None, None,104.0,2021-11-22 19:00:00, None,47
None, None,209.0, None, -5.0,-5.1, 58.0, None, None, None,104.0,2021-11-23 05:00:00, None,47
None, None,209.0, None, -6.2,-6.1, 57.0, None, None, None,104.0,2021-11-23 09:00:00, None,47
1.0, None,210.0, None, -5.3,-5.3, 57.0, None, None, None,104.0,2021-11-23 17:00:00, None,47
1.0, None,210.0, None, -5.6,-5.7, 57.0, None, None, None,104.0,2021-11-23 19:00:00, None,47
6.0, None,216.0, None, -2.6,-2.7, 59.0, None, None, None,112.0,2021-11-24 17:00:00, None,47
None, None,218.0, None, -2.4,-2.5, 63.0, None, None, None,114.0,2021-11-24 22:00:00, None,47
None, None,220.0, None, -0.9,-1.1, 65.0, None, None, None,117.0,2021-11-25 03:00:00, None,47
None, None,224.0, None, 0.8,0.4, 58.0, None, None, None,123.0,2021-11-25 11:00:00, None,47
None, None,227.0, None, -1.9,-2.0, 67.0, None, None, None,126.0,2021-11-25 21:00:00, None,47
None, None,230.0, None, -3.1,-3.1, 69.0, None, None, None,127.0,2021-11-25 23:00:00, None,47
