station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-0.986, 0.6, 61.4, 5.46, 833.15, 0.0, 15.98, 2019-01-01 00:00:00, 230.2, -7.5
-1.157, 0.6, 56.9, 4.87, 834.75, 0.0, 14.23, 2019-01-01 01:00:00, 214.8, -8.6
-1.242, 0.6, 54.1, 4.29, 835.85, 0.0, 14.62, 2019-01-01 02:00:00, 198.0, -9.3
-1.699, 0.6, 51.0, 3.9, 836.65, 0.0, 13.84, 2019-01-01 03:00:00, 158.6, -10.5
-1.871, 0.6, 49.5, 3.31, 837.65, 0.0, 9.55, 2019-01-01 04:00:00, 198.0, -11.0
-1.814, 0.6, 48.9, 3.12, 837.75, 0.0, 9.94, 2019-01-01 05:00:00, 189.5, -11.1
-1.584, 0.6, 49.1, 2.73, 838.05, 0.0, 8.19, 2019-01-01 06:00:00, 162.9, -10.9
-1.441, 0.6, 50.7, 3.51, 838.15, 0.0, 8.97, 2019-01-01 07:00:00, 245.7, -10.3
-1.242, 0.6, 51.5, 3.31, 837.95, 0.0, 9.36, 2019-01-01 08:00:00, 258.3, -10.0
-0.283, 3.1, 48.3, 3.51, 837.85, 0.0, 6.43, 2019-01-01 09:00:00, 221.8, -9.9
-0.93, 15.6, 47.3, 2.14, 837.85, 0.0, 7.6, 2019-01-01 10:00:00, 220.4, -10.7
-1.67, 64.4, 49.2, 2.92, 836.95, 0.0, 7.21, 2019-01-01 11:00:00, 188.1, -10.9
1.805, 29.4, 50.0, 1.56, 835.75, 0.0, 5.85, 2019-01-01 12:00:00, 169.9, -7.5
3.168, 23.1, 51.8, 3.9, 834.85, 0.0, 9.55, 2019-01-01 13:00:00, 199.4, -5.8
1.805, 23.1, 57.6, 2.73, 833.55, 0.0, 7.02, 2019-01-01 14:00:00, 185.3, -5.7
2.956, 5.6, 59.0, 3.31, 832.35, 0.0, 7.02, 2019-01-01 15:00:00, 119.3, -4.3
3.433, 0.6, 57.4, 3.31, 830.85, 0.0, 7.21, 2019-01-01 16:00:00, 122.1, -4.2
4.194, 0.6, 58.5, 2.92, 829.65, 0.0, 7.02, 2019-01-01 17:00:00, 127.8, -3.2
4.168, 0.6, 57.2, 1.75, 828.75, 0.0, 5.65, 2019-01-01 18:00:00, 105.3, -3.5
5.128, 0.6, 54.3, 2.53, 828.15, 0.0, 9.74, 2019-01-01 19:00:00, 185.3, -3.3
5.205, 0.6, 52.8, 3.12, 827.45, 0.0, 10.33, 2019-01-01 20:00:00, 200.8, -3.6
4.688, 0.6, 52.1, 2.92, 826.45, 0.0, 7.41, 2019-01-01 21:00:00, 188.1, -4.3
5.282, 0.6, 49.9, 3.51, 825.75, 0.0, 15.2, 2019-01-01 22:00:00, 200.8, -4.3
4.428, 0.6, 49.3, 7.41, 824.45, 0.0, 18.71, 2019-01-01 23:00:00, 202.2, -5.3
4.324, 0.6, 50.4, 9.36, 822.95, 0.0, 23.58, 2019-01-02 00:00:00, 202.2, -5.1
3.643, 0.6, 51.0, 7.21, 822.65, 0.0, 17.74, 2019-01-02 01:00:00, 200.8, -5.5
3.327, 0.6, 51.1, 6.82, 822.95, 0.0, 16.96, 2019-01-02 02:00:00, 198.0, -5.8
2.477, 0.6, 55.2, 3.31, 823.75, 0.0, 10.91, 2019-01-02 03:00:00, 200.8, -5.6
-4.076, 0.6, 64.9, 7.6, 823.65, 0.0, 18.71, 2019-01-02 04:00:00, 233.1, -9.7
-4.53, 0.6, 92.7, 7.99, 823.25, 0.2, 22.02, 2019-01-02 05:00:00, 263.9, -5.5
-3.627, 0.6, 93.5, 4.48, 824.05, 0.0, 13.45, 2019-01-02 06:00:00, 205.0, -4.5
-2.712, 0.6, 74.1, 3.7, 824.65, 0.0, 11.69, 2019-01-02 07:00:00, 199.4, -6.7
-2.508, 0.6, 57.6, 3.9, 825.05, 0.0, 11.89, 2019-01-02 08:00:00, 196.5, -9.7
-3.094, 5.6, 51.4, 3.31, 825.85, 0.0, 10.52, 2019-01-02 09:00:00, 245.7, -11.7
-2.654, 34.4, 43.7, 4.09, 826.05, 0.0, 15.01, 2019-01-02 10:00:00, 199.4, -13.3
-2.888, 93.1, 42.5, 5.46, 825.95, 0.0, 17.54, 2019-01-02 11:00:00, 220.4, -13.9
-2.918, 124.4, 43.0, 6.04, 825.95, 0.0, 14.23, 2019-01-02 12:00:00, 221.8, -13.7
-3.035, 113.1, 44.3, 5.46, 826.05, 0.0, 12.86, 2019-01-02 13:00:00, 213.4, -13.5
-3.242, 66.9, 47.6, 5.46, 825.75, 0.0, 13.84, 2019-01-02 14:00:00, 212.0, -12.8
-3.866, 6.9, 45.6, 5.65, 825.75, 0.0, 14.81, 2019-01-02 15:00:00, 221.8, -13.9
-4.378, 0.6, 47.5, 5.85, 825.65, 0.0, 15.59, 2019-01-02 16:00:00, 224.6, -13.9
-4.957, 0.6, 48.3, 4.48, 825.75, 0.0, 11.69, 2019-01-02 17:00:00, 210.6, -14.2
-5.233, 0.6, 49.4, 3.51, 825.65, 0.0, 10.72, 2019-01-02 18:00:00, 174.1, -14.2
-5.388, 0.6, 53.0, 5.26, 825.45, 0.0, 14.62, 2019-01-02 19:00:00, 202.2, -13.5
-5.326, 0.6, 53.0, 6.63, 825.65, 0.0, 16.18, 2019-01-02 20:00:00, 210.6, -13.4
-5.449, 0.6, 50.6, 5.07, 826.05, 0.0, 13.45, 2019-01-02 21:00:00, 195.1, -14.1
-5.698, 0.6, 50.1, 3.7, 826.25, 0.0, 9.94, 2019-01-02 22:00:00, 178.3, -14.4
-5.667, 0.6, 50.4, 4.09, 826.25, 0.0, 11.3, 2019-01-02 23:00:00, 161.5, -14.3
-6.042, 0.6, 51.6, 4.68, 825.85, 0.0, 11.69, 2019-01-03 00:00:00, 155.8, -14.4
-6.452, 0.6, 53.1, 4.09, 826.45, 0.0, 13.06, 2019-01-03 01:00:00, 161.5, -14.4
-6.547, 0.6, 54.9, 3.7, 826.95, 0.0, 12.67, 2019-01-03 02:00:00, 178.3, -14.1
-6.61, 0.6, 55.2, 4.09, 827.75, 0.0, 15.2, 2019-01-03 03:00:00, 251.3, -14.1
-6.77, 0.6, 56.2, 4.09, 828.15, 0.0, 11.89, 2019-01-03 04:00:00, 240.1, -14.0
-6.515, 0.6, 56.4, 3.51, 828.05, 0.0, 12.47, 2019-01-03 05:00:00, 169.9, -13.8
-7.058, 0.6, 56.6, 3.7, 827.95, 0.0, 12.08, 2019-01-03 06:00:00, 150.2, -14.2
-7.058, 0.6, 58.0, 3.31, 828.25, 0.0, 11.11, 2019-01-03 07:00:00, 193.7, -13.9
-7.219, 0.6, 58.1, 2.73, 828.65, 0.0, 8.97, 2019-01-03 08:00:00, 190.9, -14.1
-7.155, 5.6, 58.3, 3.12, 828.85, 0.0, 8.77, 2019-01-03 09:00:00, 154.4, -14.0
-6.61, 35.6, 57.5, 3.9, 828.85, 0.0, 10.13, 2019-01-03 10:00:00, 151.6, -13.6
-6.199, 95.6, 56.7, 3.12, 828.95, 0.0, 10.33, 2019-01-03 11:00:00, 143.2, -13.4
-6.199, 125.6, 55.4, 3.31, 828.85, 0.0, 10.13, 2019-01-03 12:00:00, 176.9, -13.7
-6.168, 118.1, 55.7, 3.7, 828.75, 0.0, 10.52, 2019-01-03 13:00:00, 147.4, -13.6
-6.073, 70.6, 55.9, 2.92, 829.45, 0.0, 8.97, 2019-01-03 14:00:00, 141.8, -13.4
-6.483, 13.1, 56.2, 2.14, 830.25, 0.0, 6.63, 2019-01-03 15:00:00, 155.8, -13.8
-7.219, 0.6, 58.1, 2.34, 830.95, 0.0, 6.24, 2019-01-03 16:00:00, 185.3, -14.1
-7.608, 0.6, 59.9, 1.56, 831.35, 0.0, 5.26, 2019-01-03 17:00:00, 189.5, -14.0
-7.836, 0.6, 61.0, 2.34, 831.45, 0.0, 7.21, 2019-01-03 18:00:00, 332.7, -14.0
-7.935, 0.6, 60.5, 6.24, 831.45, 0.0, 9.55, 2019-01-03 19:00:00, 294.8, -14.2
-8.397, 0.6, 63.5, 6.04, 831.55, 0.0, 9.16, 2019-01-03 20:00:00, 296.2, -14.1
-8.73, 0.6, 65.9, 5.07, 832.05, 0.0, 7.8, 2019-01-03 21:00:00, 299.0, -14.0
-9.033, 0.6, 68.1, 4.29, 832.25, 0.0, 5.65, 2019-01-03 22:00:00, 314.5, -13.8
-10.092, 0.6, 73.3, 4.29, 832.25, 0.0, 5.07, 2019-01-03 23:00:00, 351.0, -14.0
-10.476, 0.6, 77.7, 3.12, 832.45, 0.0, 4.48, 2019-01-04 00:00:00, 344.0, -13.6
-10.406, 0.6, 80.6, 1.56, 832.65, 0.0, 2.73, 2019-01-04 01:00:00, 342.6, -13.1
-10.406, 0.6, 85.9, 1.56, 833.05, 0.0, 2.73, 2019-01-04 02:00:00, 29.5, -12.3
-11.577, 0.6, 90.6, 1.75, 833.35, 0.0, 2.92, 2019-01-04 03:00:00, 29.5, -12.8
-11.867, 0.6, 90.9, 2.34, 833.45, 0.0, 3.31, 2019-01-04 04:00:00, 46.3, -13.1
-11.505, 0.6, 90.8, 2.73, 833.35, 0.0, 3.51, 2019-01-04 05:00:00, 35.1, -12.7
-11.903, 0.6, 90.5, 3.31, 833.65, 0.0, 6.04, 2019-01-04 06:00:00, 37.9, -13.2
-12.306, 0.6, 90.3, 4.09, 833.85, 0.0, 6.24, 2019-01-04 07:00:00, 40.7, -13.6
-12.491, 0.6, 90.0, 3.31, 834.05, 0.0, 4.87, 2019-01-04 08:00:00, 42.1, -13.8
-12.38, 0.6, 90.0, 2.53, 834.35, 0.0, 3.9, 2019-01-04 09:00:00, 42.1, -13.7
-12.049, 11.9, 90.2, 1.56, 834.85, 0.0, 2.53, 2019-01-04 10:00:00, 71.6, -13.3
-11.361, 24.4, 90.6, 1.36, 835.25, 0.0, 2.53, 2019-01-04 11:00:00, 95.5, -12.6
-11.433, 33.1, 90.7, 1.17, 835.25, 0.0, 2.53, 2019-01-04 12:00:00, 119.3, -12.7
-11.541, 35.6, 90.9, 0.97, 835.15, 0.0, 1.75, 2019-01-04 13:00:00, 115.1, -12.7
-11.541, 21.9, 90.8, 1.17, 835.15, 0.0, 1.95, 2019-01-04 14:00:00, 108.1, -12.8
-11.686, 18.1, 90.8, 1.56, 835.45, 0.0, 2.14, 2019-01-04 15:00:00, 98.3, -12.9
-11.686, 0.6, 90.8, 1.36, 835.55, 0.0, 2.14, 2019-01-04 16:00:00, 102.5, -12.9
-11.867, 0.6, 90.8, 1.17, 835.55, 0.0, 2.14, 2019-01-04 17:00:00, 115.1, -13.1
-11.94, 0.6, 90.7, 0.97, 835.65, 0.0, 1.75, 2019-01-04 18:00:00, 116.5, -13.2
-11.794, 0.6, 90.9, 1.17, 835.65, 0.0, 2.14, 2019-01-04 19:00:00, 113.7, -13.0
-12.196, 0.6, 90.8, 1.17, 835.45, 0.0, 2.53, 2019-01-04 20:00:00, 115.1, -13.4
-12.306, 0.6, 90.8, 1.17, 835.15, 0.0, 2.14, 2019-01-04 21:00:00, 120.7, -13.5
-12.788, 0.6, 90.6, 0.97, 834.75, 0.0, 2.34, 2019-01-04 22:00:00, 119.3, -14.0
-12.788, 0.6, 90.5, 1.17, 834.45, 0.0, 2.34, 2019-01-04 23:00:00, 123.5, -14.0
-12.676, 0.6, 90.6, 0.97, 834.35, 0.0, 1.95, 2019-01-05 00:00:00, 120.7, -13.9
-13.013, 0.6, 90.5, 0.58, 834.15, 0.0, 1.56, 2019-01-05 01:00:00, 119.3, -14.3
-13.505, 0.6, 90.4, 0.19, 834.05, 0.0, 0.97, 2019-01-05 02:00:00, 39.3, -14.8
-13.965, 0.6, 90.1, 0.19, 833.95, 0.0, 0.78, 2019-01-05 03:00:00, 67.4, -15.3
-14.51, 0.6, 89.7, 0.0, 833.65, 0.0, 0.78, 2019-01-05 04:00:00, 14.0, -15.8
-14.984, 0.6, 89.3, 0.0, 833.25, 0.0, 0.19, 2019-01-05 05:00:00, 40.7, -16.4
-15.709, 0.6, 89.0, 0.0, 832.85, 0.0, 0.0, 2019-01-05 06:00:00, 64.6, -17.1
-15.669, 0.6, 88.9, 0.0, 832.75, 0.0, 0.19, 2019-01-05 07:00:00, 315.9, -17.1
-15.669, 0.6, 89.0, 0.0, 832.55, 0.0, 0.19, 2019-01-05 08:00:00, 12.6, -17.1
-15.709, 0.6, 88.9, 0.0, 832.55, 0.0, 1.36, 2019-01-05 09:00:00, 315.9, -17.1
-15.587, 11.9, 88.9, 0.19, 832.45, 0.0, 1.36, 2019-01-05 10:00:00, 308.9, -17.0
-15.466, 16.9, 88.9, 0.0, 832.25, 0.0, 1.17, 2019-01-05 11:00:00, 297.6, -16.9
-15.547, 30.6, 89.0, 0.0, 832.05, 0.0, 0.97, 2019-01-05 12:00:00, 294.8, -17.0
-15.547, 60.6, 88.9, 0.0, 831.55, 0.0, 0.39, 2019-01-05 13:00:00, 296.2, -17.0
-15.385, 28.1, 89.1, 0.0, 831.35, 0.0, 0.39, 2019-01-05 14:00:00, 306.1, -16.8
-15.385, 4.4, 89.2, 0.0, 831.15, 0.0, 0.58, 2019-01-05 15:00:00, 310.3, -16.8
-15.305, 0.6, 89.2, 0.0, 831.15, 0.0, 0.39, 2019-01-05 16:00:00, 313.1, -16.7
-15.345, 0.6, 89.1, 0.0, 831.05, 0.0, 0.58, 2019-01-05 17:00:00, 313.1, -16.8
-15.305, 0.6, 89.2, 0.19, 830.65, 0.0, 0.58, 2019-01-05 18:00:00, 317.3, -16.7
-15.466, 0.6, 89.1, 0.58, 830.65, 0.0, 1.17, 2019-01-05 19:00:00, 318.7, -16.9
-15.873, 0.6, 88.9, 0.97, 830.55, 0.0, 1.36, 2019-01-05 20:00:00, 327.1, -17.3
-15.954, 0.6, 88.9, 0.78, 830.65, 0.0, 1.17, 2019-01-05 21:00:00, 328.5, -17.4
-16.367, 0.6, 88.7, 0.78, 830.55, 0.0, 1.17, 2019-01-05 22:00:00, 325.7, -17.8
-16.997, 0.6, 88.4, 0.97, 830.15, 0.0, 1.17, 2019-01-05 23:00:00, 329.9, -18.5
-17.813, 0.6, 87.9, 0.97, 830.25, 0.0, 1.36, 2019-01-06 00:00:00, 334.1, -19.4
-19.285, 0.6, 87.1, 0.97, 830.15, 0.0, 1.17, 2019-01-06 01:00:00, 341.2, -20.9
-20.026, 0.6, 86.5, 0.78, 830.35, 0.0, 1.17, 2019-01-06 02:00:00, 341.2, -21.7
