CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 17.32, None, None, None, None, None, 18.03, 1.0, 2.732, 183.6, None, None, 17.3, 16.7, None, None, None, None, 22.9, None, None, None, None,2021-08-13 00:00:00, -1.0, None, -1.163,33
None, 17.5, None, None, None, None, None, 25.77, -1.0, 2.637, 194.1, None, None, 17.5, 16.7, None, None, None, None, 22.9, None, None, None, None,2021-08-13 01:00:00, -2.0, None, -2.497,33
None, 17.27, None, None, None, None, None, 18.29, 1.0, 2.594, 195.1, None, None, 17.3, 16.7, None, None, None, None, 22.9, None, None, None, None,2021-08-13 02:00:00, -2.0, None, -1.891,33
None, 16.59, None, None, None, None, None, 20.22, 1.0, 3.085, 181.0, None, None, 16.6, 16.6, None, None, None, None, 22.9, None, None, None, None,2021-08-13 03:00:00, -1.0, None, -1.425,33
None, 15.98, None, None, None, None, None, 21.69, -1.0, 3.355, 176.4, None, None, 16.0, 16.0, None, None, None, None, 22.9, None, None, None, None,2021-08-13 04:00:00, -2.0, None, -2.103,33
None, 15.71, None, None, None, None, None, 21.72, 0.0, 3.591, 177.0, None, None, 15.7, 15.5, None, None, None, None, 22.9, None, None, None, None,2021-08-13 05:00:00, -2.0, None, -1.973,33
None, 15.8, None, None, None, None, None, 24.47, 1.0, 4.05, 186.8, None, None, 15.8, 15.5, None, None, None, None, 22.9, None, None, None, None,2021-08-13 06:00:00, -1.0, None, -1.045,33
None, 15.42, None, None, None, None, None, 21.43, -1.0, 5.341, 213.7, None, None, 15.4, 15.4, None, None, None, None, 15.8, None, None, None, None,2021-08-13 07:00:00, -2.0, None, -1.816,33
None, 15.57, None, None, None, None, None, 23.75, 1.0, 5.169, 209.8, None, None, 15.6, 15.3, None, None, None, None, 15.8, None, None, None, None,2021-08-13 08:00:00, -1.0, None, -1.445,33
None, 16.69, None, None, None, None, None, 20.56, 1.0, 5.269, 212.9, None, None, 16.7, 15.3, None, None, None, None, 16.6, None, None, None, None,2021-08-13 09:00:00, -1.0, None, -1.117,33
None, 17.49, None, None, None, None, None, 21.68, 0.0, 2.995, 206.8, None, None, 17.5, 15.3, None, None, None, None, 17.5, None, None, None, None,2021-08-13 10:00:00, -1.0, None, -1.3,33
None, 19.66, None, None, None, None, None, 27.62, 0.0, 3.769, 231.1, None, None, 19.7, 15.3, None, None, None, None, 19.6, None, None, None, None,2021-08-13 11:00:00, -1.0, None, -1.311,33
None, 21.54, None, None, None, None, None, 35.64, 1.0, 4.789, 238.5, None, None, 21.5, 15.3, None, None, None, None, 21.5, None, None, None, None,2021-08-13 12:00:00, -1.0, None, -1.027,33
None, 23.79, None, None, None, None, None, 42.83, -1.0, 5.459, 241.5, None, None, 23.8, 15.3, None, None, None, None, 24.0, None, None, None, None,2021-08-13 13:00:00, -2.0, None, -1.61,33
None, 25.78, None, None, None, None, None, 40.15, 1.0, 5.571, 252.0, None, None, 25.8, 15.3, None, None, None, None, 25.9, None, None, None, None,2021-08-13 14:00:00, -1.0, None, -1.117,33
None, 26.76, None, None, None, None, None, 43.08, 1.0, 5.551, 251.7, None, None, 26.8, 15.3, None, None, None, None, 27.3, None, None, None, None,2021-08-13 15:00:00, -1.0, None, -0.799,33
None, 27.89, None, None, None, None, None, 44.57, -1.0, 5.124, 252.5, None, None, 27.9, 15.3, None, None, None, None, 27.8, None, None, None, None,2021-08-13 16:00:00, -1.0, None, -1.481,33
None, 28.12, None, None, None, None, None, 43.83, -1.0, 5.542, 250.6, None, None, 28.1, 15.3, None, None, None, None, 28.7, None, None, -6416.0, None,2021-08-13 17:00:00, -2.0, None, -2.238,33
None, 27.2, None, None, None, None, None, 40.81, 0.0, 5.813, 250.3, None, None, 27.2, 15.3, None, None, None, None, 28.7, None, None, -6416.0, None,2021-08-13 18:00:00, -2.0, None, -2.235,33
None, 26.14, None, None, None, None, None, 42.61, 0.0, 5.137, 249.7, None, None, 26.1, 26.2, None, None, None, None, 27.4, None, None, None, None,2021-08-13 19:00:00, -3.0, None, -2.67,33
None, 24.6, None, None, None, None, None, 39.97, 2.0, 4.916, 247.6, None, None, 24.6, 24.6, None, None, None, None, 27.4, None, None, None, None,2021-08-13 20:00:00, -1.0, None, -0.995,33
None, 22.26, None, None, None, None, None, 42.57, 1.0, 2.376, 201.7, None, None, 22.3, 22.2, None, None, None, None, 27.4, None, None, None, None,2021-08-13 21:00:00, -1.0, None, -0.691,33
None, 21.71, None, None, None, None, None, 41.81, 0.0, 3.629, 212.0, None, None, 21.7, 21.7, None, None, None, None, 27.4, None, None, None, None,2021-08-13 22:00:00, 0.0, None, -0.452,33
