RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
52.67, None, None, None, 0.605, 66.09, 4.0, 13.0, None, 846.0, None, None, None, None, None, None, None, 13.49, None, 21.5, 53.0, 43.74, None, 13.5, 1042.3, 0.0, None,2021-08-13 00:00:00, 846.0,33
52.63, None, None, None, 0.628, 59.55, 4.0, 12.8, None, 846.0, None, None, None, None, None, None, None, 13.1, None, 21.5, 53.0, 19.79, None, 13.1, 1042.2, -0.1, None,2021-08-13 01:00:00, 846.0,33
49.52, None, None, None, 1.07, 74.96, 3.0, 12.8, None, 846.0, None, None, None, None, None, None, None, 13.19, None, 21.5, 50.0, 38.13, None, 13.2, 1041.9, 0.0, None,2021-08-13 02:00:00, 846.0,33
None, None, None, None, None, None, 4.0, 12.8, None, None, None, None, None, None, None, None, None, None, None, 21.5, 51.0, None, None, 14.0, 1041.7, 0.0, None,2021-08-13 03:00:00, 846.0,33
54.52, None, None, None, 1.697, 85.8, 4.0, 12.8, None, 846.0, None, None, None, None, None, None, None, 12.82, None, 21.5, 55.0, 26.96, None, 12.8, 1041.9, 0.0, None,2021-08-13 04:00:00, 846.0,33
53.64, None, None, None, 1.803, 80.7, 4.0, 12.7, None, 846.0, None, None, None, None, None, None, None, 13.26, None, 21.5, 54.0, 27.55, None, 13.3, 1041.9, 0.0, None,2021-08-13 05:00:00, 846.0,33
48.69, None, None, None, 2.743, 72.86, 4.0, 12.2, None, 846.0, None, None, None, None, None, None, None, 13.5, None, 21.5, 49.0, 27.48, None, 13.5, 1042.2, 0.0, None,2021-08-13 06:00:00, 846.0,33
49.15, None, None, None, 4.371, 50.24, 4.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 14.49, None, 15.1, 49.0, 23.42, None, 14.5, 1042.4, 0.0, None,2021-08-13 07:00:00, 846.0,33
49.7, None, None, None, 6.283, 53.59, 4.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 15.16, None, 15.2, 50.0, 12.67, None, 15.2, 1042.7, 0.1, None,2021-08-13 08:00:00, 846.0,33
42.14, None, None, None, 7.774, 49.28, 5.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 17.85, None, 17.8, 42.0, 15.16, None, 17.9, 1042.6, 0.1, None,2021-08-13 09:00:00, 846.0,33
35.06, None, None, None, 8.41, 35.01, 5.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 19.58, None, 19.6, 35.0, 15.9, None, 19.6, 1042.4, 0.2, None,2021-08-13 10:00:00, 846.0,33
32.63, None, None, None, 7.537, 22.25, 4.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 21.2, None, 21.4, 33.0, 14.15, None, 21.2, 1042.1, 0.1, None,2021-08-13 11:00:00, 846.0,33
27.89, None, None, None, 7.741, 245.7, 3.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 22.78, None, 23.2, 28.0, 59.34, None, 22.8, 1041.9, 0.2, None,2021-08-13 12:00:00, 846.0,33
22.2, None, None, None, 9.88, 226.0, 1.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 23.39, None, 24.3, 22.0, 21.38, None, 23.4, 1041.8, 0.1, None,2021-08-13 13:00:00, 846.0,33
25.85, None, None, None, 8.9, 228.0, 4.0, 13.4, None, 846.0, None, None, None, None, None, None, None, 24.54, None, 24.7, 26.0, 20.96, None, 24.5, 1041.6, 0.2, None,2021-08-13 14:00:00, 846.0,33
