air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
16.7, 16.65, 52.24, 24.8, 52.0, 16.7,2021-08-13 00:00:00, 7.0,33
16.0, 15.99, 58.54, 24.8, 59.0, 15.9,2021-08-13 01:00:00, 8.0,33
15.4, 15.43, 59.0, 24.8, 59.0, 15.3,2021-08-13 02:00:00, 8.0,33
15.1, 15.1, 61.71, 24.8, 62.0, 14.9,2021-08-13 03:00:00, 8.0,33
14.4, 14.4, 62.74, 24.8, 63.0, 14.2,2021-08-13 04:00:00, 7.0,33
14.0, 14.03, 59.62, 24.8, 60.0, 13.5,2021-08-13 05:00:00, 6.0,33
12.9, 12.88, 63.9, 24.8, 64.0, 12.9,2021-08-13 06:00:00, 6.0,33
13.2, 13.23, 65.9, 13.6, 66.0, 12.7,2021-08-13 07:00:00, 7.0,33
14.5, 14.51, 60.0, 14.5, 60.0, 12.7,2021-08-13 08:00:00, 7.0,33
16.5, 16.51, 55.4, 16.9, 55.0, 12.7,2021-08-13 09:00:00, 8.0,33
18.6, 18.6, 47.01, 18.6, 47.0, 12.7,2021-08-13 10:00:00, 7.0,33
21.8, 21.78, 41.16, 21.7, 41.0, 12.7,2021-08-13 11:00:00, 8.0,33
25.5, 25.47, 34.74, 25.4, 35.0, 12.7,2021-08-13 12:00:00, 9.0,33
28.1, 28.12, 27.14, 28.1, 27.0, 12.7,2021-08-13 13:00:00, 7.0,33
30.7, 30.65, 22.23, 30.7, 22.0, 12.7,2021-08-13 14:00:00, 7.0,33
32.4, 32.35, 17.24, 32.4, 17.0, 12.7,2021-08-13 15:00:00, 4.0,33
33.9, 33.85, 12.33, 33.8, 12.0, 12.7,2021-08-13 16:00:00, 1.0,33
33.6, 33.56, 13.5, 34.0, 14.0, 12.7,2021-08-13 17:00:00, 2.0,33
27.5, 27.45, 31.45, 34.0, 31.0, 12.7,2021-08-13 18:00:00, 8.0,33
