station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2013-01-02 00:00:00, 0.0
6.0, 6.0, 0.0, 2013-01-03 00:00:00, 0.0
2.0, 2.0, 0.0, 2013-01-07 00:00:00, 0.0
52.2, 52.2, 0.0, 2013-01-08 00:00:00, 0.0
0.4, 0.4, 0.0, 2013-01-14 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-01-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-01-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-01-17 00:00:00, 0.0
1.3, 1.3, 0.0, 2013-01-22 00:00:00, None
9.0, 9.0, 0.0, 2013-01-24 00:00:00, None
0.2, 0.2, 0.0, 2013-01-28 00:00:00, 0.0
1.6, 1.6, 0.0, 2013-01-29 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-01-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-01-31 00:00:00, 0.0
2.4, 2.4, 0.0, 2013-02-04 00:00:00, 0.0
17.0, 17.0, 0.0, 2013-02-05 00:00:00, 0.0
5.0, 5.0, 0.0, 2013-02-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-02-07 00:00:00, 0.0
0.6, 0.6, 0.0, 2013-02-14 00:00:00, 0.0
2.8, 2.8, 0.0, 2013-02-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-02-19 00:00:00, 0.0
2.4, 2.4, 0.0, 2013-02-20 00:00:00, 0.0
5.0, 5.0, 0.0, 2013-02-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-02-25 00:00:00, 0.0
4.8, 4.8, 0.0, 2013-02-26 00:00:00, 0.0
3.4, 3.4, 0.0, 2013-02-27 00:00:00, 0.0
21.0, 21.0, 0.0, 2013-02-28 00:00:00, 0.0
8.4, 8.4, 0.0, 2013-03-04 00:00:00, None
1.8, 1.8, 0.0, 2013-03-05 00:00:00, 0.0
5.2, 5.2, 0.0, 2013-03-06 00:00:00, 0.0
1.2, 1.2, 0.0, 2013-03-07 00:00:00, 0.0
28.0, 28.0, 0.0, 2013-03-11 00:00:00, 0.0
2.8, 2.8, 0.0, 2013-03-12 00:00:00, 0.0
4.8, 4.8, 0.0, 2013-03-13 00:00:00, 0.0
4.0, 4.0, 0.0, 2013-03-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-03-18 00:00:00, 0.0
26.6, 26.6, 0.0, 2013-03-19 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-03-21 00:00:00, None
0.0, 0.0, 0.0, 2013-03-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-03-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-03 00:00:00, 0.0
14.0, 14.0, 0.0, 2013-04-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-08 00:00:00, 0.0
16.8, 16.8, 0.0, 2013-04-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-10 00:00:00, 0.0
1.2, 1.2, 0.0, 2013-04-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-16 00:00:00, 0.0
2.0, 2.0, 0.0, 2013-04-17 00:00:00, 0.0
4.4, 4.4, 0.0, 2013-04-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-24 00:00:00, 0.0
1.6, 1.6, 0.0, 2013-04-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-04-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-09 00:00:00, 0.0
5.2, 5.2, 0.0, 2013-05-13 00:00:00, 0.0
1.2, 1.2, 0.0, 2013-05-14 00:00:00, 0.0
1.0, 1.0, 0.0, 2013-05-15 00:00:00, 0.0
2.3, 2.3, 0.0, 2013-05-16 00:00:00, 0.0
0.6, 0.6, 0.0, 2013-05-21 00:00:00, 0.0
9.0, 9.0, 0.0, 2013-05-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-05-23 00:00:00, 0.0
14.2, 14.2, 0.0, 2013-05-27 00:00:00, 0.0
8.0, 8.0, 0.0, 2013-05-28 00:00:00, 0.0
4.4, 4.4, 0.0, 2013-05-29 00:00:00, 0.0
1.4, 1.4, 0.0, 2013-05-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-10 00:00:00, 0.0
0.8, 0.8, 0.0, 2013-06-11 00:00:00, 0.0
10.8, 10.8, 0.0, 2013-06-12 00:00:00, 0.0
0.6, 0.6, 0.0, 2013-06-13 00:00:00, 0.0
3.0, 3.0, 0.0, 2013-06-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-06-19 00:00:00, 0.0
1.0, 1.0, 0.0, 2013-06-20 00:00:00, 0.0
3.0, 3.0, 0.0, 2013-06-24 00:00:00, 0.0
9.8, 9.8, 0.0, 2013-06-25 00:00:00, 0.0
6.4, 6.4, 0.0, 2013-06-26 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-06-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-07-31 00:00:00, 0.0
10.0, 10.0, 0.0, 2013-08-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-08-22 00:00:00, 0.0
0.6, 0.6, 0.0, 2013-08-26 00:00:00, 0.0
12.4, 12.4, 0.0, 2013-08-27 00:00:00, 0.0
5.2, 5.2, 0.0, 2013-08-28 00:00:00, 0.0
16.8, 16.8, 0.0, 2013-08-29 00:00:00, 0.0
2.0, 2.0, 0.0, 2013-09-03 00:00:00, 0.0
2.4, 2.4, 0.0, 2013-09-04 00:00:00, 0.0
1.6, 1.6, 0.0, 2013-09-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-16 00:00:00, 0.0
2.2, 2.2, 0.0, 2013-09-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-19 00:00:00, 0.0
0.8, 0.8, 0.0, 2013-09-23 00:00:00, 0.0
4.0, 4.0, 0.0, 2013-09-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-09-25 00:00:00, 0.0
5.6, 5.6, 0.0, 2013-09-26 00:00:00, 0.0
14.6, 14.6, 0.0, 2013-09-30 00:00:00, 0.0
6.4, 6.4, 0.0, 2013-10-01 00:00:00, 0.0
2.4, 2.4, 0.0, 2013-10-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-03 00:00:00, 0.0
1.4, 1.4, 0.0, 2013-10-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-08 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-10-09 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-10-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-15 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-10-16 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-10-17 00:00:00, 0.0
0.4, 0.4, 0.0, 2013-10-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-23 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-10-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-29 00:00:00, 0.0
3.2, 3.2, 0.0, 2013-10-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-10-31 00:00:00, 0.0
3.6, 3.6, 0.0, 2013-11-04 00:00:00, 0.0
1.0, 1.0, 0.0, 2013-11-05 00:00:00, 0.0
23.8, 23.8, 0.0, 2013-11-06 00:00:00, 0.0
4.0, 4.0, 0.0, 2013-11-07 00:00:00, 0.0
2.0, 2.0, 0.0, 2013-11-12 00:00:00, 0.0
0.2, 0.2, 0.0, 2013-11-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-14 00:00:00, 0.0
12.2, 12.2, 0.0, 2013-11-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-25 00:00:00, 0.0
0.8, 0.8, 0.0, 2013-11-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-11-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-12-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-12-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2013-12-04 00:00:00, 0.0
