station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2013-01-01 00:00:00, 0.0, -9.1, -16.1
2013-01-02 00:00:00, 0.0, -2.6, -16.0
2013-01-03 00:00:00, 0.0, -2.6, -12.7
2013-01-04 00:00:00, 0.0, -1.9, -12.3
2013-01-05 00:00:00, 0.5, 0.4, -11.1
2013-01-06 00:00:00, 0.0, 1.5, -10.2
2013-01-07 00:00:00, None, 1.4, -9.3
2013-01-08 00:00:00, 1.3, -3.2, -16.6
2013-01-09 00:00:00, 0.3, -2.9, -9.8
2013-01-10 00:00:00, 0.0, -4.2, -20.5
2013-01-11 00:00:00, 0.0, -15.6, -25.6
2013-01-12 00:00:00, 0.0, -16.2, -25.2
2013-01-13 00:00:00, 0.5, -12.0, -24.5
2013-01-14 00:00:00, 1.3, -7.8, -13.1
