ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 243.0, 110.0, None, None,2016-05-06 00:00:00, 7.6, None, 24.0, None,19
None, 243.0, 108.0, None, None,2016-05-06 01:00:00, 6.4, None, 23.0, None,19
None, 243.0, 108.0, None, None,2016-05-06 02:00:00, 6.2, None, 23.0, None,19
None, 243.0, 108.0, None, None,2016-05-06 03:00:00, 6.1, None, 23.0, None,19
None, 244.0, 107.0, None, None,2016-05-06 04:00:00, 5.2, None, 22.0, None,19
None, 244.0, 107.0, None, None,2016-05-06 05:00:00, 4.2, None, 22.0, None,19
None, 244.0, 107.0, None, None,2016-05-06 06:00:00, 4.4, None, 22.0, None,19
None, 244.0, 107.0, None, None,2016-05-06 07:00:00, 3.5, None, 22.0, None,19
None, 245.0, 107.0, None, None,2016-05-06 08:00:00, 4.5, None, 22.0, None,19
None, 244.0, 107.0, None, None,2016-05-06 09:00:00, 4.2, None, 22.0, None,19
None, 245.0, 106.0, None, None,2016-05-06 10:00:00, 5.3, None, 23.0, None,19
None, 245.0, 106.0, None, None,2016-05-06 11:00:00, 5.6, None, 23.0, None,19
None, 245.0, 106.0, None, None,2016-05-06 12:00:00, 6.1, None, 23.0, None,19
None, 244.0, 106.0, None, None,2016-05-06 13:00:00, 5.3, None, 23.0, None,19
None, 245.0, 106.0, None, None,2016-05-06 14:00:00, 5.5, None, 23.0, None,19
None, 244.0, 106.0, None, None,2016-05-06 15:00:00, 5.5, None, 23.0, None,19
None, 244.0, 103.0, 0.0, None,2016-05-06 16:00:00, 8.8, None, 23.0, None,19
None, 244.0, 103.0, None, None,2016-05-06 17:00:00, 9.0, None, 23.0, None,19
None, 243.0, 99.0, None, None,2016-05-06 18:00:00, 9.7, None, 23.0, None,19
None, 243.0, 99.0, None, None,2016-05-06 19:00:00, 9.2, None, 22.0, None,19
None, 243.0, 98.0, None, None,2016-05-06 20:00:00, 8.5, None, 22.0, None,19
None, 243.0, 98.0, None, None,2016-05-06 21:00:00, 8.3, None, 22.0, None,19
None, 243.0, 93.0, None, None,2016-05-06 22:00:00, 6.9, None, 20.0, None,19
None, 244.0, 92.0, None, None,2016-05-06 23:00:00, 5.2, None, 19.0, None,19
None, 245.0, 91.0, None, None,2016-05-07 00:00:00, 4.5, None, 19.0, None,19
None, 246.0, 91.0, None, None,2016-05-07 01:00:00, 3.8, None, 18.0, None,19
None, 248.0, 91.0, None, None,2016-05-07 02:00:00, 4.3, None, 18.0, None,19
None, 249.0, 89.0, None, None,2016-05-07 03:00:00, 5.3, None, 18.0, None,19
None, 249.0, 88.0, None, None,2016-05-07 04:00:00, 6.2, None, 18.0, None,19
None, 249.0, 88.0, None, None,2016-05-07 05:00:00, 5.9, None, 18.0, None,19
None, 249.0, 87.0, None, None,2016-05-07 06:00:00, 6.1, None, 18.0, None,19
None, 249.0, 87.0, None, None,2016-05-07 07:00:00, 4.0, None, 17.0, None,19
None, 249.0, 87.0, None, None,2016-05-07 08:00:00, 3.6, None, 17.0, None,19
None, 250.0, 86.0, None, None,2016-05-07 09:00:00, 3.2, None, 17.0, None,19
None, 251.0, 86.0, None, None,2016-05-07 10:00:00, 2.8, None, 17.0, None,19
None, 253.0, 86.0, None, None,2016-05-07 11:00:00, 2.8, None, 17.0, None,19
None, 254.0, 86.0, None, None,2016-05-07 12:00:00, 2.9, None, 17.0, None,19
None, 254.0, 85.0, None, None,2016-05-07 13:00:00, 3.0, None, 17.0, None,19
None, 255.0, 84.0, None, None,2016-05-07 14:00:00, 3.2, None, 17.0, None,19
None, 255.0, 83.0, None, None,2016-05-07 15:00:00, 3.6, None, 17.0, None,19
None, 256.0, 82.0, 0.0, None,2016-05-07 16:00:00, 4.3, None, 16.0, None,19
None, 256.0, 81.0, None, None,2016-05-07 17:00:00, 4.1, None, 16.0, None,19
None, 256.0, 80.0, None, None,2016-05-07 18:00:00, 5.0, None, 16.0, None,19
None, 256.0, 78.0, None, None,2016-05-07 19:00:00, 5.7, None, 16.0, None,19
None, 256.0, 76.0, None, None,2016-05-07 20:00:00, 4.8, None, 15.0, None,19
None, 257.0, 75.0, None, None,2016-05-07 21:00:00, 4.1, None, 15.0, None,19
None, 257.0, 74.0, None, None,2016-05-07 22:00:00, 2.7, None, 14.0, None,19
None, 258.0, 74.0, None, None,2016-05-07 23:00:00, 0.3, None, 14.0, None,19
None, 259.0, 74.0, None, None,2016-05-08 00:00:00, 0.4, None, 13.0, None,19
None, 259.0, 74.0, None, None,2016-05-08 01:00:00, 0.5, None, 13.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 02:00:00, 0.2, None, 12.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 03:00:00, -0.2, None, 13.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 04:00:00, -0.5, None, 13.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 05:00:00, -0.2, None, 13.0, None,19
None, 261.0, 74.0, None, None,2016-05-08 06:00:00, -0.2, None, 15.0, None,19
None, 261.0, 74.0, None, None,2016-05-08 07:00:00, 0.1, None, 16.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 08:00:00, 0.4, None, 17.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 09:00:00, -0.2, None, 18.0, None,19
None, 261.0, 74.0, None, None,2016-05-08 10:00:00, 0.3, None, 18.0, None,19
None, 261.0, 74.0, None, None,2016-05-08 11:00:00, 0.5, None, 18.0, None,19
None, 261.0, 74.0, None, None,2016-05-08 12:00:00, 1.3, None, 18.0, None,19
None, 260.0, 74.0, None, None,2016-05-08 13:00:00, 1.6, None, 18.0, None,19
None, 260.0, 73.0, None, None,2016-05-08 14:00:00, 2.2, None, 17.0, None,19
None, 260.0, 73.0, None, None,2016-05-08 15:00:00, 2.9, None, 17.0, None,19
None, 260.0, 73.0, 0.0, None,2016-05-08 16:00:00, 3.5, None, 15.0, None,19
