wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
1.0, 38.0, 9.5, 0.0, 3.3, 8.5, 17.8, 19.3, 2.0, 0.0, None, 34.0,2021-07-30 00:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0, 35.0, 12.6, 0.0, 4.5, 4.3, 20.5, 17.0, 345.0, 0.0, None, 41.0,2021-07-30 01:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, 34.0, 8.5, 0.0, 3.1, 5.6, 19.3, 16.0, 1.0, 0.0, None, 44.0,2021-07-30 02:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 41.0, 4.3, 0.0, 3.7, 5.2, 17.0, 15.6, 333.0, 0.0, None, 48.0,2021-07-30 03:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, 44.0, 5.6, 0.0, 3.8, 5.7, 16.0, 15.6, 0.0, 0.0, None, 49.0,2021-07-30 04:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, 48.0, 5.2, 0.0, 4.6, 6.0, 15.6, 16.7, 357.0, 0.0, None, 48.0,2021-07-30 05:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0, None, None, 0.0, None, 5.4, None, 20.2, None, None, None, 38.0,2021-07-30 06:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0, 48.0, 6.0, 0.0, 5.6, 4.5, 16.7, 22.7, 3.0, 0.0, None, 34.0,2021-07-30 07:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.0, None, None, 0.0, None, 5.5, None, 25.4, None, None, None, 30.0,2021-07-30 08:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 34.0, 4.5, 0.0, 6.0, 10.4, 22.7, 26.9, 115.0, 0.0, None, 28.0,2021-07-30 09:00:00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
