wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
351.0, None, None,0.0, None,6.2, None,17.2, None, None, None,45.0,2021-07-30 00:00:00,31,,,,,,,,,,,,,,,,
3.0, 45.0, 6.3,0.0, 5.5,6.5, 17.6,16.9, 350.0, 0.0, None,49.0,2021-07-30 01:00:00,31,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,5.7, None,16.5, None, None, None,48.0,2021-07-30 02:00:00,31,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,6.4, None,16.0, None, None, None,48.0,2021-07-30 03:00:00,31,,,,,,,,,,,,,,,,
350.0, 48.0, 5.7,0.0, 5.5,5.4, 16.5,15.3, 350.0, 0.0, None,52.0,2021-07-30 04:00:00,31,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,4.9, None,15.8, None, None, None,52.0,2021-07-30 05:00:00,31,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,4.6, None,16.9, None, None, None,54.0,2021-07-30 06:00:00,31,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,2.3, None,20.5, None, None, None,45.0,2021-07-30 07:00:00,31,,,,,,,,,,,,,,,,
167.0, 54.0, 4.6,0.0, 7.5,3.9, 16.9,22.6, 354.0, 0.0, None,42.0,2021-07-30 08:00:00,31,,,,,,,,,,,,,,,,
215.0, None, None,0.0, None,5.2, None,23.6, None, None, None,39.0,2021-07-30 09:00:00,31,,,,,,,,,,,,,,,,
192.0, 42.0, 3.9,0.0, 9.0,6.1, 22.6,25.8, 167.0, 0.0, None,39.0,2021-07-30 10:00:00,31,,,,,,,,,,,,,,,,
183.0, 39.0, 5.2,0.0, 8.8,6.9, 23.6,27.8, 215.0, 0.0, None,37.0,2021-07-30 11:00:00,31,,,,,,,,,,,,,,,,
213.0, 39.0, 6.1,0.0, 10.8,6.9, 25.8,29.1, 192.0, 0.0, None,30.0,2021-07-30 12:00:00,31,,,,,,,,,,,,,,,,
146.0, 37.0, 6.9,0.0, 11.8,6.1, 27.8,30.9, 183.0, 0.0, 0.0,24.0,2021-07-30 13:00:00,31,,,,,,,,,,,,,,,,
182.0, 30.0, 6.9,0.0, 9.8,7.9, 29.1,31.8, 213.0, 0.0, 0.0,17.0,2021-07-30 14:00:00,31,,,,,,,,,,,,,,,,
218.0, 24.0, 6.1,0.0, 8.0,3.4, 30.9,31.5, 146.0, 0.0, 0.0,16.0,2021-07-30 15:00:00,31,,,,,,,,,,,,,,,,
198.0, 17.0, 7.9,0.0, 3.8,3.7, 31.8,30.9, 182.0, 0.0, 0.0,22.0,2021-07-30 16:00:00,31,,,,,,,,,,,,,,,,
347.0, 16.0, 3.4,0.0, 2.7,3.9, 31.5,27.8, 218.0, 0.0, 0.0,26.0,2021-07-30 17:00:00,31,,,,,,,,,,,,,,,,
11.0, 22.0, 3.7,0.0, 6.7,7.0, 30.9,24.8, 198.0, 0.0, 0.0,30.0,2021-07-30 18:00:00,31,,,,,,,,,,,,,,,,
6.0, None, None,0.0, None,8.0, None,23.5, None, None, None,29.0,2021-07-30 19:00:00,31,,,,,,,,,,,,,,,,
14.0, 30.0, 7.0,0.0, 6.1,8.8, 24.8,23.3, 11.0, 0.0, 0.0,27.0,2021-07-30 20:00:00,31,,,,,,,,,,,,,,,,
6.0, 29.0, 8.0,0.0, 4.5,7.2, 23.5,22.3, 6.0, 0.0, 0.0,32.0,2021-07-30 21:00:00,31,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,6.2, None,20.9, None, None, None,34.0,2021-07-30 22:00:00,31,,,,,,,,,,,,,,,,
14.0, None, None,0.0, None,6.8, None,20.8, None, None, None,34.0,2021-07-30 23:00:00,31,,,,,,,,,,,,,,,,
3.0, 34.0, 6.2,0.0, 4.5,6.4, 20.9,20.6, 3.0, 0.0, 0.0,35.0,2021-07-31 00:00:00,31,,,,,,,,,,,,,,,,
11.0, 34.0, 6.8,0.0, 4.4,8.4, 20.8,19.5, 14.0, 0.0, 0.0,37.0,2021-07-31 01:00:00,31,,,,,,,,,,,,,,,,
9.0, 35.0, 6.4,0.0, 4.6,5.5, 20.6,19.0, 3.0, 0.0, 0.0,37.0,2021-07-31 02:00:00,31,,,,,,,,,,,,,,,,
3.0, 37.0, 8.4,0.0, 4.4,5.3, 19.5,18.7, 11.0, 0.0, 0.0,37.0,2021-07-31 03:00:00,31,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,5.6, None,18.6, None, None, None,37.0,2021-07-31 04:00:00,31,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,5.4, None,18.5, None, None, None,41.0,2021-07-31 05:00:00,31,,,,,,,,,,,,,,,,
15.0, 37.0, 5.6,0.0, 3.6,2.7, 18.6,20.4, 1.0, 0.0, 0.0,39.0,2021-07-31 06:00:00,31,,,,,,,,,,,,,,,,
163.0, 41.0, 5.4,0.0, 5.0,4.3, 18.5,25.2, 354.0, 0.0, 0.0,27.0,2021-07-31 07:00:00,31,,,,,,,,,,,,,,,,
184.0, 39.0, 2.7,0.0, 6.0,3.5, 20.4,26.9, 15.0, 0.0, 0.0,28.0,2021-07-31 08:00:00,31,,,,,,,,,,,,,,,,
189.0, 27.0, 4.3,0.0, 4.9,3.6, 25.2,28.5, 163.0, 0.0, 0.0,27.0,2021-07-31 09:00:00,31,,,,,,,,,,,,,,,,
188.0, None, None,0.0, None,5.4, None,28.3, None, None, None,28.0,2021-07-31 10:00:00,31,,,,,,,,,,,,,,,,
176.0, 27.0, 3.6,0.0, 7.7,5.4, 28.5,29.5, 189.0, 0.0, 0.0,27.0,2021-07-31 11:00:00,31,,,,,,,,,,,,,,,,
166.0, 28.0, 5.4,0.0, 8.1,5.9, 28.3,31.2, 188.0, 0.0, 0.0,23.0,2021-07-31 12:00:00,31,,,,,,,,,,,,,,,,
180.0, 27.0, 5.4,0.0, 8.5,5.5, 29.5,32.5, 176.0, 0.0, 0.0,20.0,2021-07-31 13:00:00,31,,,,,,,,,,,,,,,,
180.0, 23.0, 5.9,0.0, 7.6,5.0, 31.2,33.3, 166.0, 0.0, 0.0,18.0,2021-07-31 14:00:00,31,,,,,,,,,,,,,,,,
205.0, None, None,0.0, None,3.5, None,33.3, None, None, None,19.0,2021-07-31 15:00:00,31,,,,,,,,,,,,,,,,
21.0, 18.0, 5.0,0.0, 5.8,1.9, 33.3,30.7, 180.0, 0.0, 0.0,24.0,2021-07-31 16:00:00,31,,,,,,,,,,,,,,,,
42.0, 19.0, 3.5,0.0, 6.6,2.2, 33.3,28.5, 205.0, 0.0, 0.0,23.0,2021-07-31 17:00:00,31,,,,,,,,,,,,,,,,
345.0, 24.0, 1.9,0.0, 7.8,4.9, 30.7,26.0, 21.0, 0.0, 0.0,32.0,2021-07-31 18:00:00,31,,,,,,,,,,,,,,,,
14.0, 23.0, 2.2,0.0, 5.4,5.8, 28.5,23.2, 42.0, 0.0, 0.0,37.0,2021-07-31 19:00:00,31,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,6.2, None,22.4, None, None, None,39.0,2021-07-31 20:00:00,31,,,,,,,,,,,,,,,,
12.0, 37.0, 5.8,0.0, 7.7,5.4, 23.2,21.6, 14.0, 0.0, 0.0,41.0,2021-07-31 21:00:00,31,,,,,,,,,,,,,,,,
346.0, 39.0, 6.2,0.0, 7.8,5.7, 22.4,20.7, 359.0, 0.0, 0.0,42.0,2021-07-31 22:00:00,31,,,,,,,,,,,,,,,,
6.0, 41.0, 5.4,0.0, 7.8,5.5, 21.6,20.6, 12.0, 0.0, 0.0,42.0,2021-07-31 23:00:00,31,,,,,,,,,,,,,,,,
3.0, 42.0, 5.7,0.0, 7.3,5.1, 20.7,21.0, 346.0, 0.0, 0.0,42.0,2021-08-01 00:00:00,31,,,,,,,,,,,,,,,,
1.0, 42.0, 5.5,0.0, 7.2,5.0, 20.6,21.1, 6.0, 0.0, 0.0,44.0,2021-08-01 01:00:00,31,,,,,,,,,,,,,,,,
359.0, 42.0, 5.1,0.0, 7.6,4.9, 21.0,20.4, 3.0, 0.0, 0.0,44.0,2021-08-01 02:00:00,31,,,,,,,,,,,,,,,,
13.0, 44.0, 5.0,0.0, 8.4,5.6, 21.1,19.9, 1.0, 0.0, 0.0,48.0,2021-08-01 03:00:00,31,,,,,,,,,,,,,,,,
4.0, 44.0, 4.9,0.0, 7.7,7.9, 20.4,19.9, 359.0, 0.0, 0.0,49.0,2021-08-01 04:00:00,31,,,,,,,,,,,,,,,,
3.0, 48.0, 5.6,0.0, 8.6,5.1, 19.9,19.7, 13.0, 0.0, 0.0,48.0,2021-08-01 05:00:00,31,,,,,,,,,,,,,,,,
1.0, 49.0, 7.9,0.0, 8.9,1.7, 19.9,20.3, 4.0, 0.0, 0.0,51.0,2021-08-01 06:00:00,31,,,,,,,,,,,,,,,,
354.0, 48.0, 5.1,0.0, 8.4,2.1, 19.7,20.4, 3.0, 0.0, 0.0,53.0,2021-08-01 07:00:00,31,,,,,,,,,,,,,,,,
