wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
2.0, 102.1, 9.9, 292.5, 91.0, 11.3,2018-10-08 00:00:00, None, None, None, None, -0.11,41
4.0, 102.0, 9.7, 315.0, 91.0, 11.2,2018-10-08 01:00:00, None, None, None, None, -0.09,41
0.0, 102.0, 9.6, None, 93.0, 10.7,2018-10-08 02:00:00, None, None, None, None, -0.1,41
7.0, 101.9, 9.8, 337.5, 94.0, 10.7,2018-10-08 03:00:00, None, None, None, None, -0.13,41
3.0, 101.9, 9.3, 337.5, 94.0, 10.3,2018-10-08 04:00:00, None, None, None, None, -0.1,41
5.0, 101.9, 9.2, 337.5, 92.0, 10.5,2018-10-08 05:00:00, None, None, None, None, -0.07,41
4.0, 101.9, 9.1, 337.5, 95.0, 9.8,2018-10-08 06:00:00, None, None, None, None, -0.02,41
0.0, 101.9, 9.1, None, 95.0, 9.8,2018-10-08 07:00:00, 9.6, 5.5, None, 11.7, -0.07,41
0.0, 101.8, 9.2, None, 95.0, 9.9,2018-10-08 08:00:00, None, None, None, None, -0.09,41
2.0, 101.8, 9.5, 67.5, 95.0, 10.2,2018-10-08 09:00:00, None, None, None, None, -0.09,41
0.0, 101.8, 9.4, None, 95.0, 10.2,2018-10-08 10:00:00, None, None, None, None, -0.03,41
0.0, 101.8, 9.3, None, 95.0, 10.0,2018-10-08 11:00:00, None, None, None, None, -0.04,41
2.0, 101.7, 9.3, 67.5, 95.0, 10.0,2018-10-08 12:00:00, None, None, None, None, -0.09,41
0.0, 101.7, 9.4, None, 96.0, 10.0,2018-10-08 13:00:00, None, None, None, None, -0.1,41
1.0, 101.7, 9.1, 22.5, 96.0, 9.8,2018-10-08 14:00:00, None, None, None, None, -0.12,41
3.0, 101.7, 9.1, 337.5, 95.0, 9.8,2018-10-08 15:00:00, None, None, None, None, -0.08,41
2.0, 101.7, 9.2, 22.5, 95.0, 9.9,2018-10-08 16:00:00, None, None, None, None, -0.06,41
2.0, 101.7, 9.6, 315.0, 96.0, 10.3,2018-10-08 17:00:00, None, None, None, None, -0.02,41
3.0, 101.6, 9.6, 112.5, 96.0, 10.3,2018-10-08 18:00:00, None, None, None, None, -0.06,41
3.0, 101.6, 9.6, 292.5, 95.0, 10.4,2018-10-08 19:00:00, None, None, None, None, -0.09,41
0.0, 101.6, 9.7, None, 93.0, 10.8,2018-10-08 20:00:00, None, None, None, None, -0.1,41
6.0, 101.5, 9.4, 292.5, 92.0, 10.6,2018-10-08 21:00:00, None, None, None, None, -0.09,41
10.0, 101.4, 9.0, 292.5, 85.0, 11.3,2018-10-08 22:00:00, None, None, None, None, -0.12,41
8.0, 101.4, 9.1, 315.0, 85.0, 11.6,2018-10-08 23:00:00, None, 0.9, None, None, -0.13,41
9.0, 101.3, 8.8, 292.5, 85.0, 11.3,2018-10-09 00:00:00, None, None, None, None, -0.16,41
12.0, 101.3, 9.7, 270.0, 89.0, 11.5,2018-10-09 01:00:00, None, None, None, None, -0.15,41
12.0, 101.2, 9.6, 270.0, 90.0, 11.3,2018-10-09 02:00:00, None, None, None, None, -0.17,41
15.0, 101.2, 9.7, 270.0, 91.0, 11.1,2018-10-09 03:00:00, None, None, None, None, -0.14,41
11.0, 101.2, 9.5, 270.0, 89.0, 11.2,2018-10-09 04:00:00, None, None, None, None, -0.14,41
11.0, 101.1, 9.6, 292.5, 92.0, 10.9,2018-10-09 05:00:00, None, None, None, None, -0.13,41
7.0, 101.1, 9.9, 292.5, 93.0, 10.9,2018-10-09 06:00:00, None, None, None, None, -0.15,41
10.0, 101.0, 9.8, 292.5, 94.0, 10.8,2018-10-09 07:00:00, 9.7, 0.9, None, 11.9, -0.19,41
12.0, 100.9, 9.7, 292.5, 92.0, 10.9,2018-10-09 08:00:00, None, None, None, None, -0.2,41
10.0, 100.9, 9.7, 292.5, 91.0, 11.1,2018-10-09 09:00:00, None, None, None, None, -0.18,41
6.0, 100.9, 9.7, 292.5, 92.0, 11.0,2018-10-09 10:00:00, None, None, None, None, -0.1,41
2.0, 100.9, 9.7, 90.0, 92.0, 10.9,2018-10-09 11:00:00, None, None, None, None, -0.03,41
4.0, 100.9, 9.3, 0.0, 92.0, 10.6,2018-10-09 12:00:00, None, None, None, None, 0.07,41
1.0, 101.0, 9.2, 337.5, 90.0, 10.8,2018-10-09 13:00:00, None, None, None, None, 0.13,41
8.0, 101.1, 9.1, 315.0, 90.0, 10.6,2018-10-09 14:00:00, None, None, None, None, 0.19,41
3.0, 101.1, 9.1, 22.5, 93.0, 10.2,2018-10-09 15:00:00, None, None, None, None, 0.2,41
