SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,-4.5, 0.0,0.0,6.5, None,2019-02-26 00:00:00,41.0,49.0,9
None,-4.5, None,0.0,5.2, None,2019-02-26 00:15:00,44.0,49.0,9
None,-4.5, None,0.0,8.0, None,2019-02-26 00:30:00,34.0,49.0,9
None,-4.5, None,0.0,7.5, None,2019-02-26 00:45:00,34.0,49.0,9
None,-4.7, 0.0,0.0,3.8, None,2019-02-26 01:00:00,102.0,50.0,9
None,-4.5, None,0.0,8.2, None,2019-02-26 01:15:00,8.0,47.0,9
None,-4.5, None,0.0,7.1, None,2019-02-26 01:30:00,11.0,45.0,9
None,-4.4, None,0.0,6.8, None,2019-02-26 01:45:00,39.0,47.0,9
None,-4.6, 0.0,0.0,6.1, None,2019-02-26 02:00:00,12.0,51.0,9
None,-4.7, None,0.0,8.0, None,2019-02-26 02:15:00,20.0,49.0,9
None,-4.8, None,0.0,7.5, None,2019-02-26 02:30:00,25.0,50.0,9
None,-4.7, None,0.0,10.2, None,2019-02-26 02:45:00,30.0,49.0,9
None,-4.9, -1.0,0.0,5.7, None,2019-02-26 03:00:00,32.0,50.0,9
None,-4.9, None,0.0,7.8, None,2019-02-26 03:15:00,14.0,50.0,9
None,-4.9, None,0.0,8.0, None,2019-02-26 03:30:00,28.0,50.0,9
None,-5.1, None,0.0,6.7, None,2019-02-26 03:45:00,17.0,51.0,9
None,-5.0, 0.0,0.0,7.4, None,2019-02-26 04:00:00,28.0,49.0,9
None,-5.2, None,0.0,5.7, None,2019-02-26 04:15:00,32.0,51.0,9
None,-5.1, None,0.0,7.0, None,2019-02-26 04:30:00,40.0,52.0,9
None,-5.0, None,0.0,6.7, None,2019-02-26 04:45:00,25.0,51.0,9
None,-5.1, 0.0,0.0,7.2, None,2019-02-26 05:00:00,27.0,52.0,9
None,-5.0, None,0.0,5.9, None,2019-02-26 05:15:00,35.0,51.0,9
None,-5.0, None,0.0,8.2, None,2019-02-26 05:30:00,33.0,51.0,9
None,-5.0, None,0.0,7.6, None,2019-02-26 05:45:00,50.0,50.0,9
None,-5.0, 0.0,0.0,9.3, None,2019-02-26 06:00:00,42.0,49.0,9
None,-5.1, None,0.0,5.6, None,2019-02-26 06:15:00,48.0,51.0,9
None,-5.2, None,0.0,8.2, None,2019-02-26 06:30:00,35.0,49.0,9
None,-5.1, None,0.0,7.1, None,2019-02-26 06:45:00,40.0,49.0,9
None,-5.2, 0.0,0.0,6.2, None,2019-02-26 07:00:00,30.0,50.0,9
None,-5.4, None,0.0,7.2, None,2019-02-26 07:15:00,28.0,50.0,9
None,-5.3, None,0.0,7.7, None,2019-02-26 07:30:00,32.0,49.0,9
None,-5.2, None,0.0,8.0, None,2019-02-26 07:45:00,20.0,47.0,9
None,-5.0, 0.0,0.0,6.5, None,2019-02-26 08:00:00,6.0,47.0,9
None,-4.8, None,0.0,6.1, None,2019-02-26 08:15:00,22.0,50.0,9
None,-4.5, None,0.0,7.6, None,2019-02-26 08:30:00,7.0,45.0,9
None,-3.9, None,0.0,8.5, None,2019-02-26 08:45:00,42.0,43.0,9
None,-2.6, 0.0,0.0,8.4, None,2019-02-26 09:00:00,26.0,41.0,9
None,-1.6, None,0.0,7.5, None,2019-02-26 09:15:00,55.0,39.0,9
None,-1.3, None,0.0,7.7, None,2019-02-26 09:30:00,58.0,36.0,9
None,-1.1, None,0.0,7.7, None,2019-02-26 09:45:00,68.0,36.0,9
None,-0.9, 1.0,0.0,10.6, None,2019-02-26 10:00:00,77.0,35.0,9
None,-0.7, None,0.0,9.3, None,2019-02-26 10:15:00,64.0,35.0,9
None,-0.5, None,0.0,9.6, None,2019-02-26 10:30:00,84.0,36.0,9
None,-0.5, None,0.0,11.8, None,2019-02-26 10:45:00,84.0,35.0,9
None,0.1, 1.0,0.0,9.0, None,2019-02-26 11:00:00,91.0,35.0,9
None,0.2, None,0.0,11.9, None,2019-02-26 11:15:00,74.0,36.0,9
None,0.6, None,0.0,11.2, None,2019-02-26 11:30:00,47.0,34.0,9
None,0.5, None,0.0,12.5, None,2019-02-26 11:45:00,26.0,34.0,9
None,0.2, 0.0,0.0,14.8, None,2019-02-26 12:00:00,16.0,35.0,9
None,0.8, None,0.0,11.8, None,2019-02-26 12:15:00,8.0,32.0,9
None,1.0, None,0.0,9.4, None,2019-02-26 12:30:00,2.0,34.0,9
None,1.5, None,0.0,8.5, None,2019-02-26 12:45:00,24.0,32.0,9
None,1.6, 0.0,0.0,8.2, None,2019-02-26 13:00:00,13.0,32.0,9
None,1.6, None,0.0,9.3, None,2019-02-26 13:15:00,12.0,32.0,9
None,1.8, None,0.0,6.2, None,2019-02-26 13:30:00,65.0,32.0,9
None,1.5, None,0.0,10.4, None,2019-02-26 13:45:00,19.0,30.0,9
None,1.9, 1.0,0.0,8.1, None,2019-02-26 14:00:00,18.0,30.0,9
None,1.5, None,0.0,10.1, None,2019-02-26 14:15:00,24.0,29.0,9
None,2.1, None,0.0,8.1, None,2019-02-26 14:30:00,352.0,28.0,9
None,1.6, None,0.0,11.2, None,2019-02-26 14:45:00,31.0,31.0,9
None,2.0, 0.0,0.0,7.7, None,2019-02-26 15:00:00,35.0,30.0,9
None,1.9, None,0.0,8.0, None,2019-02-26 15:15:00,8.0,32.0,9
None,1.7, None,0.0,7.7, None,2019-02-26 15:30:00,3.0,32.0,9
None,1.5, None,0.0,8.1, None,2019-02-26 15:45:00,4.0,31.0,9
None,0.9, 0.0,0.0,8.6, None,2019-02-26 16:00:00,15.0,32.0,9
None,0.2, None,0.0,5.5, None,2019-02-26 16:15:00,12.0,35.0,9
None,-0.8, None,0.0,7.6, None,2019-02-26 16:30:00,2.0,36.0,9
None,-1.0, None,0.0,4.9, None,2019-02-26 16:45:00,327.0,37.0,9
None,-1.2, 0.0,0.0,6.7, None,2019-02-26 17:00:00,10.0,38.0,9
