station_observations
time, tasmin, tasmax, pcp
2012-01-01 00:00:00, -7.2, -5.0, 36.0
2012-01-02 00:00:00, -4.7, 1.9, 16.1
2012-01-03 00:00:00, 0.4, 2.3, 0.0
2012-01-04 00:00:00, 1.0, 2.0, 39.2
2012-01-05 00:00:00, -3.8, 1.2, 0.0
2012-01-06 00:00:00, -3.8, -0.8, 0.0
2012-01-07 00:00:00, -0.8, 3.2, 50.7
2012-01-08 00:00:00, 1.1, 1.8, 0.0
2012-01-09 00:00:00, -2.9, 2.6, 3.0
2012-01-10 00:00:00, -13.3, -4.6, 6.0
2012-01-11 00:00:00, -15.1, -2.9, 0.0
2012-01-12 00:00:00, -6.7, 0.7, 1.3
2012-01-13 00:00:00, -6.5, -2.5, 6.0
2012-01-14 00:00:00, -5.5, -3.6, 15.0
2012-01-15 00:00:00, -13.4, -7.1, 0.2
2012-01-16 00:00:00, -24.5, -13.5, 1.9
2012-01-17 00:00:00, -26.5, -24.4, 0.0
2012-01-18 00:00:00, -25.2, -21.7, 0.6
2012-01-19 00:00:00, -24.7, -21.6, 1.1
2012-01-20 00:00:00, -21.4, -16.5, 9.4
2012-01-21 00:00:00, -16.3, -4.0, 9.4
2012-01-22 00:00:00, -12.4, -3.7, 11.2
2012-01-23 00:00:00, -4.7, -1.0, 18.6
2012-01-24 00:00:00, -2.7, 1.8, 31.1
2012-01-25 00:00:00, -5.3, 1.1, 28.5
2012-01-26 00:00:00, -5.8, -3.7, 19.8
2012-01-27 00:00:00, -3.9, -1.3, 16.3
2012-01-28 00:00:00, -1.8, 2.6, 38.9
2012-01-29 00:00:00, 1.0, 3.3, 13.3
2012-01-30 00:00:00, -0.3, 1.3, 9.2
2012-01-31 00:00:00, -4.4, 1.5, 6.8
2012-02-01 00:00:00, -6.8, 0.2, 0.8
2012-02-02 00:00:00, -0.4, 2.6, 7.4
2012-02-03 00:00:00, -0.2, 1.7, 23.2
2012-02-04 00:00:00, 0.4, 1.3, 2.8
2012-02-05 00:00:00, -1.0, 2.8, 0.8
2012-02-06 00:00:00, -4.4, 0.2, 0.1
2012-02-07 00:00:00, -6.8, -0.1, 0.0
2012-02-08 00:00:00, -10.5, -0.8, 0.0
2012-02-09 00:00:00, -3.9, -2.0, 6.0
2012-02-10 00:00:00, -2.3, 1.0, 4.7
2012-02-11 00:00:00, -0.8, 2.4, 0.7
2012-02-12 00:00:00, -4.2, 3.2, 2.0
2012-02-13 00:00:00, -10.6, -2.9, 0.5
2012-02-14 00:00:00, -10.6, -2.2, 0.0
2012-02-15 00:00:00, -9.0, 1.7, 0.0
2012-02-16 00:00:00, -3.8, 1.5, 7.0
2012-02-17 00:00:00, -7.4, -1.1, 1.2
2012-02-18 00:00:00, -5.2, 0.1, 1.4
2012-02-19 00:00:00, -3.7, -1.1, 5.4
2012-02-20 00:00:00, -2.9, 1.9, 11.9
2012-02-21 00:00:00, -0.5, 1.9, 11.8
2012-02-22 00:00:00, -1.8, 0.6, 15.6
2012-02-23 00:00:00, -5.0, -1.1, 1.8
2012-02-24 00:00:00, -5.5, -2.9, 12.8
2012-02-25 00:00:00, -9.9, -2.8, 4.3
2012-02-26 00:00:00, -13.7, -4.7, 0.5
2012-02-27 00:00:00, -10.9, -3.7, 0.0
2012-02-28 00:00:00, -6.7, -3.3, 6.9
2012-02-29 00:00:00, -6.2, -2.3, 2.7
2012-03-01 00:00:00, -11.6, -1.0, 0.8
2012-03-02 00:00:00, -2.2, 1.0, 16.8
2012-03-03 00:00:00, -2.6, 1.3, 14.5
2012-03-04 00:00:00, -9.0, -1.4, 8.3
2012-03-05 00:00:00, -14.5, -3.7, 1.2
2012-03-06 00:00:00, -14.5, -2.5, 0.0
2012-03-07 00:00:00, -1.9, 1.4, 17.2
2012-03-08 00:00:00, 0.2, 2.7, 8.5
2012-03-09 00:00:00, -2.1, 0.0, 14.1
2012-03-10 00:00:00, -3.8, 1.2, 6.6
2012-03-11 00:00:00, -6.9, -0.3, 4.0
2012-03-12 00:00:00, -7.6, -2.8, 5.4
2012-03-13 00:00:00, -10.4, -2.1, 1.1
2012-03-14 00:00:00, -5.0, -2.0, 13.8
2012-03-15 00:00:00, -2.0, 2.8, 17.4
2012-03-16 00:00:00, -4.5, 0.9, 6.4
2012-03-17 00:00:00, -11.8, -0.6, 1.5
2012-03-18 00:00:00, -16.0, -1.7, 0.0
2012-03-19 00:00:00, -14.8, -2.0, 0.0
2012-03-20 00:00:00, -4.8, -0.3, 14.6
2012-03-21 00:00:00, -5.4, -0.9, 14.4
2012-03-22 00:00:00, -7.4, -0.7, 1.1
2012-03-23 00:00:00, -15.9, 1.4, 1.1
2012-03-24 00:00:00, -12.8, 1.7, 0.6
2012-03-25 00:00:00, -7.9, 2.9, 1.2
2012-03-26 00:00:00, -9.8, 6.4, 0.0
2012-03-27 00:00:00, -1.9, 7.7, 1.5
2012-03-28 00:00:00, 0.1, 4.5, 0.0
2012-03-29 00:00:00, -1.8, 3.1, 0.0
2012-03-30 00:00:00, -4.5, 0.0, 0.0
2012-03-31 00:00:00, -5.6, 2.1, 3.6
2012-04-01 00:00:00, -8.0, 2.1, 0.0
2012-04-02 00:00:00, -1.5, 1.7, 17.1
2012-04-03 00:00:00, -3.0, 1.1, 5.7
2012-04-04 00:00:00, -3.7, 2.4, 1.6
2012-04-05 00:00:00, -9.7, 3.7, 1.5
2012-04-06 00:00:00, -9.1, 4.7, 0.4
2012-04-07 00:00:00, -7.8, 5.7, 0.9
2012-04-08 00:00:00, -9.7, 9.3, 0.0
2012-04-09 00:00:00, -3.3, 8.8, 0.0
2012-04-10 00:00:00, -0.3, 9.4, 0.0
2012-04-11 00:00:00, 0.6, 8.9, 4.4
2012-04-12 00:00:00, 1.6, 5.0, 1.5
2012-04-13 00:00:00, 1.7, 5.7, 1.1
2012-04-14 00:00:00, 0.6, 6.1, 0.6
2012-04-15 00:00:00, -1.7, 6.8, 1.4
2012-04-16 00:00:00, -1.0, 6.3, 0.0
2012-04-17 00:00:00, 0.6, 5.6, 0.0
2012-04-18 00:00:00, 0.9, 5.2, 0.2
