pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
3.0, None, 0.0,797.0,1272.0, None, None,2022-02-19 00:00:00,-1.9, None,233.0, None,8
3.0, None, 0.0,797.0,1272.0, None, None,2022-02-19 01:00:00,-1.8, None,233.0, None,8
3.0, None, 0.0,799.0,1272.0, None, None,2022-02-19 02:00:00,-1.9, None,233.0, None,8
3.0, None, 0.0,802.0,1272.0, None, None,2022-02-19 03:00:00,-2.2, None,236.0, None,8
4.0, None, 1.0,804.0,1273.0, None, None,2022-02-19 04:00:00,-2.5, None,238.0, None,8
4.0, None, 0.0,805.0,1273.0, None, None,2022-02-19 05:00:00,-2.8, None,239.0, None,8
4.0, None, 0.0,806.0,1273.0, None, None,2022-02-19 06:00:00,-2.9, None,239.0, None,8
4.0, None, 0.0,808.0,1273.0, None, None,2022-02-19 07:00:00,-3.0, None,240.0, None,8
4.0, None, 0.0,811.0,1273.0, None, None,2022-02-19 08:00:00,-3.2, None,243.0, None,8
5.0, None, 0.0,813.0,1273.0, None, None,2022-02-19 09:00:00,-2.9, None,245.0, None,8
4.0, None, 0.0,816.0,1273.0, None, None,2022-02-19 10:00:00,-2.6, None,247.0, None,8
4.0, None, 0.0,817.0,1273.0, None, None,2022-02-19 11:00:00,-2.3, None,248.0, None,8
3.0, None, 0.0,817.0,1273.0, None, None,2022-02-19 12:00:00,-1.9, None,248.0, None,8
20.0, None, 18.0,818.0,1291.0, None, None,2022-02-19 13:00:00,-1.1, None,247.0, None,8
21.0, None, 1.0,818.0,1292.0, None, None,2022-02-19 14:00:00,-0.8, None,247.0, None,8
17.0, None, None,818.0,1288.0, None, None,2022-02-19 15:00:00,-2.2, None,34.0, None,8
21.0, None, 4.0,825.0,1292.0, None, None,2022-02-19 16:00:00,-3.3, None,257.0, None,8
22.0, None, 1.0,826.0,1293.0, None, None,2022-02-19 17:00:00,-2.9, None,256.0, None,8
22.0, None, 1.0,826.0,1294.0, None, None,2022-02-19 18:00:00,-3.6, None,256.0, None,8
24.0, None, 2.0,826.0,1296.0, None, None,2022-02-19 19:00:00,-4.2, None,255.0, None,8
25.0, None, 1.0,825.0,1297.0, None, None,2022-02-19 20:00:00,-4.1, None,255.0, None,8
26.0, None, 1.0,825.0,1298.0, None, None,2022-02-19 21:00:00,-4.8, None,255.0, None,8
27.0, None, 1.0,825.0,1299.0, None, None,2022-02-19 22:00:00,-4.8, None,254.0, None,8
28.0, None, 1.0,825.0,1300.0, None, None,2022-02-19 23:00:00,-4.8, None,254.0, None,8
28.0, None, 0.0,825.0,1300.0, None, None,2022-02-20 00:00:00,-4.9, None,253.0, None,8
29.0, None, 1.0,825.0,1301.0, None, None,2022-02-20 01:00:00,-5.1, None,253.0, None,8
29.0, None, 0.0,824.0,1301.0, None, None,2022-02-20 02:00:00,-5.5, None,253.0, None,8
30.0, None, 1.0,824.0,1302.0, None, None,2022-02-20 03:00:00,-5.7, None,252.0, None,8
29.0, None, 0.0,824.0,1302.0, None, None,2022-02-20 04:00:00,-5.9, None,252.0, None,8
30.0, None, 1.0,824.0,1303.0, None, None,2022-02-20 05:00:00,-6.3, None,252.0, None,8
30.0, None, 0.0,824.0,1303.0, None, None,2022-02-20 06:00:00,-6.7, None,251.0, None,8
31.0, None, 1.0,824.0,1304.0, None, None,2022-02-20 07:00:00,-7.0, None,253.0, None,8
31.0, None, 0.0,824.0,1304.0, None, None,2022-02-20 08:00:00,-6.2, None,252.0, None,8
28.0, None, None,823.0,1301.0, None, None,2022-02-20 09:00:00,-3.5, None,251.0, None,8
26.0, None, None,823.0,1299.0, None, None,2022-02-20 10:00:00,-4.6, None,250.0, None,8
27.0, None, 1.0,823.0,1300.0, None, None,2022-02-20 11:00:00,-3.6, None,250.0, None,8
27.0, None, 0.0,823.0,1300.0, None, None,2022-02-20 12:00:00,-3.1, None,250.0, None,8
9.0, None, 0.0,824.0,1300.0, None, None,2022-02-20 13:00:00,-3.6, None,249.0, None,8
8.0, None, 0.0,824.0,1300.0, None, None,2022-02-20 14:00:00,-3.2, None,249.0, None,8
11.0, None, None,824.0,1299.0, None, None,2022-02-20 15:00:00,-4.1, None,250.0, None,8
8.0, None, 1.0,824.0,1300.0, None, None,2022-02-20 16:00:00,-4.7, None,249.0, None,8
8.0, None, 1.0,824.0,1301.0, None, None,2022-02-20 17:00:00,-5.8, None,250.0, None,8
8.0, None, 1.0,824.0,1302.0, None, None,2022-02-20 18:00:00,-7.1, None,250.0, None,8
7.0, None, 1.0,824.0,1303.0, None, None,2022-02-20 19:00:00,-7.4, None,249.0, None,8
7.0, None, 1.0,824.0,1304.0, None, None,2022-02-20 20:00:00,-7.8, None,249.0, None,8
6.0, None, 0.0,824.0,1304.0, None, None,2022-02-20 21:00:00,-7.9, None,250.0, None,8
6.0, None, 1.0,823.0,1305.0, None, None,2022-02-20 22:00:00,-7.4, None,249.0, None,8
5.0, None, 0.0,823.0,1305.0, None, None,2022-02-20 23:00:00,-7.8, None,249.0, None,8
5.0, None, 0.0,823.0,1305.0, None, None,2022-02-21 00:00:00,-8.3, None,249.0, None,8
5.0, None, 1.0,822.0,1306.0, None, None,2022-02-21 01:00:00,-9.1, None,249.0, None,8
6.0, None, 1.0,822.0,1307.0, None, None,2022-02-21 02:00:00,-9.2, None,249.0, None,8
6.0, None, 1.0,822.0,1308.0, None, None,2022-02-21 03:00:00,-10.2, None,249.0, None,8
6.0, None, 0.0,821.0,1308.0, None, None,2022-02-21 04:00:00,-11.0, None,248.0, None,8
6.0, None, 1.0,821.0,1309.0, None, None,2022-02-21 05:00:00,-11.8, None,248.0, None,8
6.0, None, 0.0,819.0,1309.0, None, None,2022-02-21 06:00:00,-12.2, None,248.0, None,8
6.0, None, 1.0,818.0,1310.0, None, None,2022-02-21 07:00:00,-13.2, None,248.0, None,8
7.0, None, 1.0,817.0,1311.0, None, None,2022-02-21 08:00:00,-13.5, None,247.0, None,8
10.0, None, 0.0,817.0,1311.0, None, None,2022-02-21 09:00:00,-13.0, None,247.0, None,8
12.0, None, 0.0,817.0,1311.0, None, None,2022-02-21 10:00:00,-12.4, None,247.0, None,8
10.0, None, None,817.0,1310.0, None, None,2022-02-21 11:00:00,-12.1, None,246.0, None,8
11.0, None, 1.0,816.0,1311.0, None, None,2022-02-21 12:00:00,-12.2, None,246.0, None,8
11.0, None, 0.0,816.0,1311.0, None, None,2022-02-21 13:00:00,-11.9, None,245.0, None,8
11.0, None, 0.0,816.0,1311.0, None, None,2022-02-21 14:00:00,-13.4, None,246.0, None,8
14.0, None, 2.0,816.0,1313.0, None, None,2022-02-21 15:00:00,-14.3, None,246.0, None,8
14.0, None, 1.0,816.0,1314.0, None, None,2022-02-21 16:00:00,-15.5, None,246.0, None,8
14.0, None, 1.0,815.0,1315.0, None, None,2022-02-21 17:00:00,-16.8, None,246.0, None,8
14.0, None, 1.0,814.0,1316.0, None, None,2022-02-21 18:00:00,-17.3, None,246.0, None,8
13.0, None, 0.0,813.0,1316.0, None, None,2022-02-21 19:00:00,-17.6, None,246.0, None,8
14.0, None, 1.0,813.0,1318.0, None, None,2022-02-21 21:00:00,-18.3, None,246.0, None,8
14.0, None, 1.0,812.0,1319.0, None, None,2022-02-21 22:00:00,-18.2, None,245.0, None,8
15.0, None, 1.0,812.0,1320.0, None, None,2022-02-21 23:00:00,-19.0, None,245.0, None,8
16.0, None, 1.0,811.0,1321.0, None, None,2022-02-22 00:00:00,-19.1, None,245.0, None,8
