CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.021, None, None, None, None, None,21.81, None, 0.0,247.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 07:00:00, None, None, 227.3,5
None, -2.031, None, None, None, None, None,24.01, None, 0.0,258.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 08:00:00, None, None, 230.2,5
None, -1.324, None, None, None, None, None,26.66, None, 0.0,245.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 09:00:00, None, None, 229.7,5
None, -0.865, None, None, None, None, None,34.38, None, 0.0,236.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 10:00:00, None, None, 228.4,5
None, -0.386, None, None, None, None, None,28.12, None, 0.0,209.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 11:00:00, None, None, 226.9,5
None, -1.263, None, None, None, None, None,30.65, None, 0.0,235.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 12:00:00, None, None, 226.5,5
None, -1.626, None, None, None, None, None,30.62, None, 0.0,236.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 13:00:00, None, None, 226.0,5
None, -1.713, None, None, None, None, None,26.04, None, 0.0,240.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 14:00:00, None, None, 225.7,5
None, -1.36, None, None, None, None, None,22.55, None, 0.001,232.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 15:00:00, None, None, 225.1,5
None, -2.173, None, None, None, None, None,23.18, None, 0.001,194.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 16:00:00, None, None, 223.0,5
