pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,-2.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 00:00:00, None, 2.452, None,5
None, None,-2.446, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 01:00:00, None, 5.011, None,5
None, None,-2.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 03:00:00, None, 6.657, None,5
None, None,-3.002, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 04:00:00, None, 8.24, None,5
None, None,-2.861, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 05:00:00, None, 10.36, None,5
None, None,-2.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 06:00:00, None, 10.14, None,5
None, None,-2.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 07:00:00, None, 8.99, None,5
None, None,-2.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 08:00:00, None, 10.68, None,5
None, None,-2.832, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 09:00:00, None, 9.26, None,5
None, None,-2.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 10:00:00, None, 8.97, None,5
None, None,-2.466, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 11:00:00, None, 8.95, None,5
None, None,-2.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 12:00:00, None, 8.62, None,5
None, None,-2.156, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 13:00:00, None, 7.54, None,5
None, None,-1.767, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 14:00:00, None, 7.77, None,5
None, None,-1.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 15:00:00, None, 7.34, None,5
None, None,-1.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 16:00:00, None, 7.49, None,5
None, None,-1.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 17:00:00, None, 10.6, None,5
None, None,-0.955, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 19:00:00, None, 10.65, None,5
None, None,-0.874, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 20:00:00, None, 10.23, None,5
None, None,-0.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 21:00:00, None, 10.29, None,5
None, None,-0.714, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 22:00:00, None, 10.18, None,5
None, None,-0.602, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 23:00:00, None, 9.9, None,5
None, None,-0.761, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 00:00:00, None, 9.87, None,5
None, None,-0.545, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 01:00:00, None, 9.9, None,5
None, None,-0.509, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 02:00:00, None, 9.86, None,5
None, None,-0.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 03:00:00, None, 9.72, None,5
None, None,-0.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 04:00:00, None, 9.61, None,5
