pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 0.0,57.0,705.0, None, None,2021-09-17 00:00:00, None, None, None, None,38
0.0, None, 0.0,57.0,705.0, None, None,2021-09-17 01:00:00, None, None, None, None,38
0.0, None, 0.0,58.0,705.0, None, None,2021-09-17 02:00:00, None, None, None, None,38
0.0, None, 0.0,57.0,705.0, None, None,2021-09-17 03:00:00, None, None, None, None,38
0.0, None, 0.0,58.0,705.0, None, None,2021-09-17 04:00:00, None, None, None, None,38
0.0, None, 0.0,57.0,705.0, None, None,2021-09-17 05:00:00, None, None, None, None,38
0.0, None, 0.0,57.0,705.0, None, None,2021-09-17 06:00:00, None, None, None, None,38
0.0, None, 0.0,57.0,705.0, None, None,2021-09-17 07:00:00, None, None, None, None,38
0.0, None, 0.0,58.0,705.0, None, None,2021-09-17 08:00:00, None, None, None, None,38
None, None, None,58.0,704.0, None, None,2021-09-17 09:00:00, None, None, None, None,38
0.0, None, 1.0,58.0,705.0, None, None,2021-09-17 10:00:00, None, None, None, None,38
0.0, None, 0.0,58.0,705.0, None, None,2021-09-17 11:00:00, None, None, None, None,38
1.0, None, 1.0,58.0,706.0, None, None,2021-09-17 12:00:00, None, None, None, None,38
2.0, None, 1.0,58.0,707.0, None, None,2021-09-17 13:00:00, None, None, None, None,38
4.0, None, 2.0,58.0,709.0, None, None,2021-09-17 14:00:00, None, None, None, None,38
5.0, None, 1.0,58.0,710.0, None, None,2021-09-17 15:00:00, None, None, None, None,38
7.0, None, 1.0,58.0,711.0, None, None,2021-09-17 16:00:00, None, None, None, None,38
6.0, None, 0.0,58.0,711.0, None, None,2021-09-17 17:00:00, None, None, None, None,38
6.0, None, 0.0,58.0,711.0, None, None,2021-09-17 18:00:00, None, None, None, None,38
6.0, None, 0.0,58.0,711.0, None, None,2021-09-17 19:00:00, None, None, None, None,38
7.0, None, 1.0,58.0,712.0, None, None,2021-09-17 20:00:00, None, None, None, None,38
7.0, None, 0.0,58.0,712.0, None, None,2021-09-17 21:00:00, None, None, None, None,38
8.0, None, 1.0,58.0,713.0, None, None,2021-09-17 22:00:00, None, None, None, None,38
9.0, None, 1.0,58.0,714.0, None, None,2021-09-17 23:00:00, None, None, None, None,38
10.0, None, 1.0,59.0,715.0, None, None,2021-09-18 00:00:00, None, None, None, None,38
11.0, None, 1.0,58.0,716.0, None, None,2021-09-18 01:00:00, None, None, None, None,38
12.0, None, 1.0,58.0,717.0, None, None,2021-09-18 02:00:00, None, None, None, None,38
14.0, None, 2.0,58.0,719.0, None, None,2021-09-18 03:00:00, None, None, None, None,38
15.0, None, 1.0,58.0,720.0, None, None,2021-09-18 04:00:00, None, None, None, None,38
17.0, None, 2.0,58.0,722.0, None, None,2021-09-18 05:00:00, None, None, None, None,38
19.0, None, 2.0,58.0,724.0, None, None,2021-09-18 06:00:00, None, None, None, None,38
22.0, None, 3.0,58.0,727.0, None, None,2021-09-18 07:00:00, None, None, None, None,38
23.0, None, 1.0,58.0,728.0, None, None,2021-09-18 08:00:00, None, None, None, None,38
30.0, None, 6.0,58.0,734.0, None, None,2021-09-18 09:00:00, None, None, None, None,38
29.0, None, 0.0,58.0,734.0, None, None,2021-09-18 10:00:00, None, None, None, None,38
29.0, None, 0.0,58.0,734.0, None, None,2021-09-18 11:00:00, None, None, None, None,38
28.0, None, 0.0,59.0,734.0, None, None,2021-09-18 12:00:00, None, None, None, None,38
30.0, None, 3.0,59.0,737.0, None, None,2021-09-18 13:00:00, None, None, None, None,38
29.0, None, 1.0,59.0,738.0, None, None,2021-09-18 14:00:00, None, None, None, None,38
30.0, None, 2.0,59.0,740.0, None, None,2021-09-18 15:00:00, None, None, None, None,38
29.0, None, 0.0,59.0,740.0, None, None,2021-09-18 16:00:00, None, None, None, None,38
29.0, None, 0.0,59.0,740.0, None, None,2021-09-18 17:00:00, None, None, None, None,38
29.0, None, 0.0,59.0,740.0, None, None,2021-09-18 18:00:00, None, None, None, None,38
31.0, None, 2.0,58.0,742.0, None, None,2021-09-18 19:00:00, None, None, None, None,38
31.0, None, 1.0,59.0,743.0, None, None,2021-09-18 20:00:00, None, None, None, None,38
34.0, None, 3.0,58.0,746.0, None, None,2021-09-18 21:00:00, None, None, None, None,38
34.0, None, 1.0,58.0,747.0, None, None,2021-09-18 22:00:00, None, None, None, None,38
33.0, None, 0.0,58.0,747.0, None, None,2021-09-18 23:00:00, None, None, None, None,38
33.0, None, 1.0,58.0,748.0, None, None,2021-09-19 00:00:00, None, None, None, None,38
32.0, None, 0.0,58.0,748.0, None, None,2021-09-19 01:00:00, None, None, None, None,38
32.0, None, 1.0,57.0,749.0, None, None,2021-09-19 02:00:00, None, None, None, None,38
30.0, None, 0.0,58.0,749.0, None, None,2021-09-19 03:00:00, None, None, None, None,38
31.0, None, 2.0,57.0,751.0, None, None,2021-09-19 04:00:00, None, None, None, None,38
30.0, None, 1.0,57.0,752.0, None, None,2021-09-19 05:00:00, None, None, None, None,38
28.0, None, 0.0,57.0,752.0, None, None,2021-09-19 06:00:00, None, None, None, None,38
26.0, None, 1.0,57.0,753.0, None, None,2021-09-19 07:00:00, None, None, None, None,38
25.0, None, 0.0,57.0,753.0, None, None,2021-09-19 08:00:00, None, None, None, None,38
19.0, None, 0.0,57.0,753.0, None, None,2021-09-19 09:00:00, None, None, None, None,38
19.0, None, 0.0,57.0,753.0, None, None,2021-09-19 10:00:00, None, None, None, None,38
20.0, None, 1.0,58.0,754.0, None, None,2021-09-19 11:00:00, None, None, None, None,38
20.0, None, 0.0,57.0,754.0, None, None,2021-09-19 12:00:00, None, None, None, None,38
17.0, None, 0.0,58.0,754.0, None, None,2021-09-19 13:00:00, None, None, None, None,38
16.0, None, 0.0,58.0,754.0, None, None,2021-09-19 14:00:00, None, None, None, None,38
14.0, None, 0.0,59.0,754.0, None, None,2021-09-19 15:00:00, None, None, None, None,38
13.0, None, None,58.0,753.0, None, None,2021-09-19 16:00:00, None, None, None, None,38
13.0, None, 0.0,59.0,753.0, None, None,2021-09-19 17:00:00, None, None, None, None,38
13.0, None, 0.0,58.0,753.0, None, None,2021-09-19 18:00:00, None, None, None, None,38
12.0, None, 1.0,58.0,754.0, None, None,2021-09-19 19:00:00, None, None, None, None,38
15.0, None, 4.0,58.0,758.0, None, None,2021-09-19 20:00:00, None, None, None, None,38
13.0, None, 1.0,58.0,759.0, None, None,2021-09-19 21:00:00, None, None, None, None,38
14.0, None, 2.0,57.0,761.0, None, None,2021-09-19 22:00:00, None, None, None, None,38
15.0, None, 1.0,57.0,762.0, None, None,2021-09-19 23:00:00, None, None, None, None,38
15.0, None, 1.0,57.0,763.0, None, None,2021-09-20 00:00:00, None, None, None, None,38
17.0, None, 2.0,57.0,765.0, None, None,2021-09-20 01:00:00, None, None, None, None,38
17.0, None, 1.0,57.0,766.0, None, None,2021-09-20 02:00:00, None, None, None, None,38
18.0, None, 1.0,57.0,767.0, None, None,2021-09-20 03:00:00, None, None, None, None,38
17.0, None, 1.0,57.0,768.0, None, None,2021-09-20 04:00:00, None, None, None, None,38
17.0, None, 1.0,57.0,769.0, None, None,2021-09-20 05:00:00, None, None, None, None,38
17.0, None, 0.0,57.0,769.0, None, None,2021-09-20 06:00:00, None, None, None, None,38
17.0, None, 1.0,57.0,770.0, None, None,2021-09-20 07:00:00, None, None, None, None,38
18.0, None, 1.0,56.0,771.0, None, None,2021-09-20 08:00:00, None, None, None, None,38
18.0, None, 0.0,56.0,771.0, None, None,2021-09-20 09:00:00, None, None, None, None,38
18.0, None, 0.0,57.0,771.0, None, None,2021-09-20 10:00:00, None, None, None, None,38
17.0, None, 0.0,57.0,771.0, None, None,2021-09-20 11:00:00, None, None, None, None,38
17.0, None, 0.0,57.0,771.0, None, None,2021-09-20 12:00:00, None, None, None, None,38
17.0, None, 0.0,57.0,771.0, None, None,2021-09-20 13:00:00, None, None, None, None,38
17.0, None, 0.0,58.0,771.0, None, None,2021-09-20 14:00:00, None, None, None, None,38
17.0, None, 0.0,58.0,771.0, None, None,2021-09-20 15:00:00, None, None, None, None,38
18.0, None, 0.0,58.0,771.0, None, None,2021-09-20 16:00:00, None, None, None, None,38
18.0, None, 0.0,58.0,771.0, None, None,2021-09-20 17:00:00, None, None, None, None,38
18.0, None, 0.0,58.0,771.0, None, None,2021-09-20 18:00:00, None, None, None, None,38
18.0, None, 1.0,58.0,772.0, None, None,2021-09-20 19:00:00, None, None, None, None,38
15.0, None, 1.0,58.0,773.0, None, None,2021-09-20 20:00:00, None, None, None, None,38
16.0, None, 2.0,57.0,775.0, None, None,2021-09-20 21:00:00, None, None, None, None,38
15.0, None, 1.0,57.0,776.0, None, None,2021-09-20 22:00:00, None, None, None, None,38
14.0, None, 0.0,57.0,776.0, None, None,2021-09-20 23:00:00, None, None, None, None,38
13.0, None, 0.0,57.0,776.0, None, None,2021-09-21 00:00:00, None, None, None, None,38
11.0, None, 0.0,57.0,776.0, None, None,2021-09-21 01:00:00, None, None, None, None,38
10.0, None, 0.0,58.0,776.0, None, None,2021-09-21 02:00:00, None, None, None, None,38
9.0, None, 0.0,57.0,776.0, None, None,2021-09-21 03:00:00, None, None, None, None,38
8.0, None, 0.0,57.0,776.0, None, None,2021-09-21 04:00:00, None, None, None, None,38
7.0, None, 0.0,57.0,776.0, None, None,2021-09-21 05:00:00, None, None, None, None,38
