pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,6.689,60.53, None, None, None, None, None, None, None, None, None,0.0,878.0, None, None, None,2019-06-04 00:00:00, None, None, None,23
None,5.45,64.79, None, None, None, None, None, None, None, None, None,-1.0,879.0, None, None, None,2019-06-04 01:00:00, None, None, None,23
None,4.471,71.27, None, None, None, None, None, None, None, None, None,0.0,879.0, None, None, None,2019-06-04 02:00:00, None, None, None,23
None,3.35,74.91, None, None, None, None, None, None, None, None, None,-1.0,879.0, None, None, None,2019-06-04 03:00:00, None, None, None,23
None,2.447,79.19, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-04 04:00:00, None, None, None,23
None,1.635,82.9, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-04 05:00:00, None, None, None,23
None,0.933,86.2, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-04 06:00:00, None, None, None,23
None,2.926,86.7, None, None, None, None, None, None, None, None, None,1.0,880.0, None, None, None,2019-06-04 07:00:00, None, None, None,23
None,8.2,58.88, None, None, None, None, None, None, None, None, None,1.0,880.0, None, None, None,2019-06-04 08:00:00, None, None, None,23
None,12.01,43.79, None, None, None, None, None, None, None, None, None,0.0,880.0, None, None, None,2019-06-04 09:00:00, None, None, None,23
None,16.99,27.12, None, None, None, None, None, None, None, None, None,-3.0,879.0, None, None, None,2019-06-04 10:00:00, None, None, None,23
None,18.37,26.41, None, None, None, None, None, None, None, None, None,-2.0,878.0, None, None, None,2019-06-04 11:00:00, None, None, None,23
None,20.93,10.72, None, None, None, None, None, None, None, None, None,-11.0,878.0, None, None, None,2019-06-04 12:00:00, None, None, None,23
None,21.54,10.06, None, None, None, None, None, None, None, None, None,-11.0,878.0, None, None, None,2019-06-04 13:00:00, None, None, None,23
None,22.04,11.45, None, None, None, None, None, None, None, None, None,-9.0,877.0, None, None, None,2019-06-04 14:00:00, None, None, None,23
None,21.72,12.17, None, None, None, None, None, None, None, None, None,-8.0,877.0, None, None, None,2019-06-04 15:00:00, None, None, None,23
None,22.27,11.77, None, None, None, None, None, None, None, None, None,-9.0,877.0, None, None, None,2019-06-04 16:00:00, None, None, None,23
None,21.43,12.64, None, None, None, None, None, None, None, None, None,-9.0,877.0, None, None, None,2019-06-04 17:00:00, None, None, None,23
None,20.26,16.12, None, None, None, None, None, None, None, None, None,-6.0,877.0, None, None, None,2019-06-04 18:00:00, None, None, None,23
None,18.67,19.65, None, None, None, None, None, None, None, None, None,-6.0,878.0, None, None, None,2019-06-04 19:00:00, None, None, None,23
None,17.99,22.53, None, None, None, None, None, None, None, None, None,-3.0,878.0, None, None, None,2019-06-04 20:00:00, None, None, None,23
None,15.6,31.54, None, None, None, None, None, None, None, None, None,-2.0,879.0, None, None, None,2019-06-04 21:00:00, None, None, None,23
None,12.72,34.18, None, None, None, None, None, None, None, None, None,-3.0,879.0, None, None, None,2019-06-04 22:00:00, None, None, None,23
None,10.17,47.84, None, None, None, None, None, None, None, None, None,0.0,880.0, None, None, None,2019-06-04 23:00:00, None, None, None,23
None,7.433,55.24, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-05 00:00:00, None, None, None,23
None,6.501,60.9, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-05 01:00:00, None, None, None,23
None,5.688,64.78, None, None, None, None, None, None, None, None, None,0.0,880.0, None, None, None,2019-06-05 02:00:00, None, None, None,23
None,4.885,69.76, None, None, None, None, None, None, None, None, None,0.0,880.0, None, None, None,2019-06-05 03:00:00, None, None, None,23
None,4.087,71.67, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-05 04:00:00, None, None, None,23
None,3.227,77.09, None, None, None, None, None, None, None, None, None,0.0,880.0, None, None, None,2019-06-05 05:00:00, None, None, None,23
None,2.219,79.38, None, None, None, None, None, None, None, None, None,-1.0,880.0, None, None, None,2019-06-05 06:00:00, None, None, None,23
None,2.971,83.2, None, None, None, None, None, None, None, None, None,0.0,879.0, None, None, None,2019-06-05 07:00:00, None, None, None,23
None,7.425,65.07, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2019-06-05 08:00:00, None, None, None,23
None,12.91,45.8, None, None, None, None, None, None, None, None, None,2.0,878.0, None, None, None,2019-06-05 09:00:00, None, None, None,23
None,16.38,30.93, None, None, None, None, None, None, None, None, None,-1.0,878.0, None, None, None,2019-06-05 10:00:00, None, None, None,23
None,18.53,22.33, None, None, None, None, None, None, None, None, None,-3.0,877.0, None, None, None,2019-06-05 11:00:00, None, None, None,23
None,20.5,19.06, None, None, None, None, None, None, None, None, None,-4.0,877.0, None, None, None,2019-06-05 12:00:00, None, None, None,23
None,20.53,19.75, None, None, None, None, None, None, None, None, None,-5.0,877.0, None, None, None,2019-06-05 13:00:00, None, None, None,23
None,19.93,19.46, None, None, None, None, None, None, None, None, None,-4.0,876.0, None, None, None,2019-06-05 14:00:00, None, None, None,23
None,19.8,18.76, None, None, None, None, None, None, None, None, None,-5.0,876.0, None, None, None,2019-06-05 15:00:00, None, None, None,23
None,19.63,21.05, None, None, None, None, None, None, None, None, None,-5.0,876.0, None, None, None,2019-06-05 16:00:00, None, None, None,23
None,19.14,19.48, None, None, None, None, None, None, None, None, None,-5.0,876.0, None, None, None,2019-06-05 17:00:00, None, None, None,23
None,18.81,18.41, None, None, None, None, None, None, None, None, None,-6.0,876.0, None, None, None,2019-06-05 18:00:00, None, None, None,23
None,17.85,20.06, None, None, None, None, None, None, None, None, None,-5.0,876.0, None, None, None,2019-06-05 19:00:00, None, None, None,23
None,16.68,23.5, None, None, None, None, None, None, None, None, None,-4.0,875.0, None, None, None,2019-06-05 20:00:00, None, None, None,23
None,15.26,31.54, None, None, None, None, None, None, None, None, None,-1.0,875.0, None, None, None,2019-06-05 21:00:00, None, None, None,23
None,13.89,38.36, None, None, None, None, None, None, None, None, None,-1.0,875.0, None, None, None,2019-06-05 22:00:00, None, None, None,23
None,14.04,36.84, None, None, None, None, None, None, None, None, None,0.0,875.0, None, None, None,2019-06-05 23:00:00, None, None, None,23
None,12.66,47.49, None, None, None, None, None, None, None, None, None,2.0,875.0, None, None, None,2019-06-06 00:00:00, None, None, None,23
None,11.74,54.93, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-06 01:00:00, None, None, None,23
None,9.54,71.53, None, None, None, None, None, None, None, None, None,5.0,874.0, None, None, None,2019-06-06 02:00:00, None, None, None,23
None,8.94,73.66, None, None, None, None, None, None, None, None, None,4.0,874.0, None, None, None,2019-06-06 03:00:00, None, None, None,23
None,9.23,70.92, None, None, None, None, None, None, None, None, None,4.0,874.0, None, None, None,2019-06-06 04:00:00, None, None, None,23
None,7.79,76.68, None, None, None, None, None, None, None, None, None,4.0,874.0, None, None, None,2019-06-06 05:00:00, None, None, None,23
None,7.258,80.5, None, None, None, None, None, None, None, None, None,4.0,874.0, None, None, None,2019-06-06 06:00:00, None, None, None,23
None,8.08,78.13, None, None, None, None, None, None, None, None, None,4.0,875.0, None, None, None,2019-06-06 07:00:00, None, None, None,23
None,7.793,87.4, None, None, None, None, None, None, None, None, None,6.0,875.0, None, None, None,2019-06-06 08:00:00, None, None, None,23
None,9.56,75.95, None, None, None, None, None, None, None, None, None,6.0,875.0, None, None, None,2019-06-06 09:00:00, None, None, None,23
None,10.99,61.7, None, None, None, None, None, None, None, None, None,4.0,875.0, None, None, None,2019-06-06 10:00:00, None, None, None,23
None,11.39,55.48, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-06 11:00:00, None, None, None,23
None,12.31,52.79, None, None, None, None, None, None, None, None, None,3.0,875.0, None, None, None,2019-06-06 12:00:00, None, None, None,23
None,13.56,46.3, None, None, None, None, None, None, None, None, None,2.0,874.0, None, None, None,2019-06-06 13:00:00, None, None, None,23
None,14.95,38.17, None, None, None, None, None, None, None, None, None,1.0,874.0, None, None, None,2019-06-06 14:00:00, None, None, None,23
None,15.37,30.18, None, None, None, None, None, None, None, None, None,-3.0,873.0, None, None, None,2019-06-06 15:00:00, None, None, None,23
None,15.55,29.75, None, None, None, None, None, None, None, None, None,-1.0,873.0, None, None, None,2019-06-06 16:00:00, None, None, None,23
None,14.6,32.14, None, None, None, None, None, None, None, None, None,-2.0,873.0, None, None, None,2019-06-06 17:00:00, None, None, None,23
None,11.87,42.01, None, None, None, None, None, None, None, None, None,-1.0,873.0, None, None, None,2019-06-06 18:00:00, None, None, None,23
None,10.18,52.12, None, None, None, None, None, None, None, None, None,1.0,874.0, None, None, None,2019-06-06 19:00:00, None, None, None,23
None,9.54,55.88, None, None, None, None, None, None, None, None, None,1.0,874.0, None, None, None,2019-06-06 20:00:00, None, None, None,23
None,8.37,65.0, None, None, None, None, None, None, None, None, None,2.0,874.0, None, None, None,2019-06-06 21:00:00, None, None, None,23
None,7.421,73.27, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-06 22:00:00, None, None, None,23
None,6.593,77.62, None, None, None, None, None, None, None, None, None,3.0,875.0, None, None, None,2019-06-06 23:00:00, None, None, None,23
None,6.089,79.92, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-07 00:00:00, None, None, None,23
None,4.22,84.6, None, None, None, None, None, None, None, None, None,2.0,874.0, None, None, None,2019-06-07 01:00:00, None, None, None,23
None,3.879,87.8, None, None, None, None, None, None, None, None, None,2.0,874.0, None, None, None,2019-06-07 02:00:00, None, None, None,23
None,3.923,90.9, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-07 03:00:00, None, None, None,23
None,3.546,92.3, None, None, None, None, None, None, None, None, None,2.0,874.0, None, None, None,2019-06-07 04:00:00, None, None, None,23
None,3.111,92.7, None, None, None, None, None, None, None, None, None,2.0,873.0, None, None, None,2019-06-07 05:00:00, None, None, None,23
None,2.87,93.4, None, None, None, None, None, None, None, None, None,2.0,874.0, None, None, None,2019-06-07 06:00:00, None, None, None,23
None,3.546,93.6, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-07 07:00:00, None, None, None,23
None,5.307,85.3, None, None, None, None, None, None, None, None, None,3.0,874.0, None, None, None,2019-06-07 08:00:00, None, None, None,23
