CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
13.03,67.14,2022-08-20 00:00:00,7.0,34
12.03,72.67,2022-08-20 01:00:00,7.0,34
14.79,68.75,2022-08-20 02:00:00,9.0,34
15.17,68.69,2022-08-20 03:00:00,9.0,34
15.06,70.46,2022-08-20 04:00:00,10.0,34
12.0,82.4,2022-08-20 05:00:00,9.0,34
10.85,84.7,2022-08-20 06:00:00,8.0,34
10.98,82.4,2022-08-20 07:00:00,8.0,34
16.55,64.26,2022-08-20 08:00:00,10.0,34
19.16,57.65,2022-08-20 09:00:00,10.0,34
21.06,51.01,2022-08-20 10:00:00,11.0,34
22.6,46.87,2022-08-20 11:00:00,11.0,34
24.1,41.48,2022-08-20 12:00:00,10.0,34
25.6,37.35,2022-08-20 13:00:00,10.0,34
25.83,36.48,2022-08-20 14:00:00,10.0,34
26.21,33.63,2022-08-20 15:00:00,9.0,34
27.32,29.6,2022-08-20 16:00:00,8.0,34
26.34,33.73,2022-08-20 17:00:00,9.0,34
25.77,34.53,2022-08-20 18:00:00,9.0,34
25.42,36.74,2022-08-20 19:00:00,9.0,34
24.11,41.28,2022-08-20 20:00:00,10.0,34
20.31,51.26,2022-08-20 21:00:00,10.0,34
18.16,57.38,2022-08-20 22:00:00,10.0,34
16.19,62.59,2022-08-20 23:00:00,9.0,34
14.62,69.61,2022-08-21 00:00:00,9.0,34
13.28,72.45,2022-08-21 01:00:00,8.0,34
12.12,75.0,2022-08-21 02:00:00,8.0,34
10.99,77.68,2022-08-21 03:00:00,7.0,34
10.1,80.1,2022-08-21 04:00:00,7.0,34
9.47,82.9,2022-08-21 05:00:00,6.0,34
9.23,84.1,2022-08-21 06:00:00,6.0,34
10.19,81.5,2022-08-21 07:00:00,7.0,34
12.57,82.6,2022-08-21 08:00:00,9.0,34
17.75,67.99,2022-08-21 09:00:00,12.0,34
22.02,53.27,2022-08-21 10:00:00,12.0,34
24.18,46.49,2022-08-21 11:00:00,12.0,34
25.76,38.79,2022-08-21 12:00:00,11.0,34
26.5,38.39,2022-08-21 13:00:00,11.0,34
27.93,33.26,2022-08-21 14:00:00,10.0,34
27.53,32.57,2022-08-21 15:00:00,10.0,34
27.29,34.61,2022-08-21 16:00:00,10.0,34
27.48,29.35,2022-08-21 17:00:00,8.0,34
27.5,30.68,2022-08-21 18:00:00,9.0,34
26.92,35.06,2022-08-21 19:00:00,10.0,34
24.32,43.31,2022-08-21 20:00:00,12.0,34
20.14,54.84,2022-08-21 21:00:00,11.0,34
17.26,61.82,2022-08-21 22:00:00,10.0,34
15.21,68.5,2022-08-21 23:00:00,10.0,34
13.58,73.97,2022-08-22 00:00:00,9.0,34
12.44,77.05,2022-08-22 01:00:00,8.0,34
11.45,75.54,2022-08-22 02:00:00,7.0,34
11.02,77.17,2022-08-22 03:00:00,7.0,34
10.26,79.58,2022-08-22 04:00:00,7.0,34
9.09,81.2,2022-08-22 05:00:00,6.0,34
8.68,83.4,2022-08-22 06:00:00,6.0,34
9.02,84.1,2022-08-22 07:00:00,7.0,34
14.14,75.65,2022-08-22 08:00:00,10.0,34
20.46,51.67,2022-08-22 09:00:00,10.0,34
20.9,50.02,2022-08-22 10:00:00,10.0,34
23.42,44.59,2022-08-22 11:00:00,10.0,34
24.94,40.12,2022-08-22 12:00:00,11.0,34
25.66,35.96,2022-08-22 13:00:00,9.0,34
25.56,37.1,2022-08-22 14:00:00,10.0,34
28.33,29.52,2022-08-22 16:00:00,9.0,34
27.24,29.21,2022-08-22 17:00:00,8.0,34
27.06,25.96,2022-08-22 18:00:00,6.0,34
21.53,50.79,2022-08-22 19:00:00,11.0,34
16.75,77.23,2022-08-22 20:00:00,13.0,34
18.36,60.44,2022-08-22 21:00:00,10.0,34
16.94,68.2,2022-08-22 22:00:00,11.0,34
15.1,78.39,2022-08-22 23:00:00,11.0,34
13.78,82.4,2022-08-23 00:00:00,11.0,34
12.71,87.1,2022-08-23 01:00:00,10.0,34
11.95,88.7,2022-08-23 02:00:00,10.0,34
11.12,90.6,2022-08-23 03:00:00,9.0,34
9.76,92.0,2022-08-23 04:00:00,9.0,34
9.29,91.5,2022-08-23 05:00:00,8.0,34
8.84,92.4,2022-08-23 06:00:00,8.0,34
10.41,89.5,2022-08-23 07:00:00,9.0,34
13.34,86.2,2022-08-23 08:00:00,11.0,34
16.83,70.68,2022-08-23 09:00:00,12.0,34
17.97,65.09,2022-08-23 10:00:00,11.0,34
18.67,63.58,2022-08-23 11:00:00,12.0,34
20.24,54.73,2022-08-23 12:00:00,11.0,34
20.68,54.52,2022-08-23 13:00:00,11.0,34
21.26,53.28,2022-08-23 14:00:00,11.0,34
21.35,56.4,2022-08-23 15:00:00,12.0,34
22.3,53.36,2022-08-23 16:00:00,12.0,34
22.15,55.73,2022-08-23 17:00:00,13.0,34
21.88,57.15,2022-08-23 18:00:00,13.0,34
21.37,58.96,2022-08-23 19:00:00,13.0,34
19.74,67.67,2022-08-23 20:00:00,14.0,34
17.45,76.34,2022-08-23 21:00:00,13.0,34
16.04,80.4,2022-08-23 22:00:00,13.0,34
15.8,79.42,2022-08-23 23:00:00,12.0,34
13.24,86.8,2022-08-24 00:00:00,11.0,34
11.69,88.6,2022-08-24 01:00:00,10.0,34
10.63,90.5,2022-08-24 02:00:00,9.0,34
9.28,91.8,2022-08-24 03:00:00,8.0,34
8.33,92.3,2022-08-24 04:00:00,7.0,34
7.665,92.7,2022-08-24 05:00:00,6.0,34
7.107,93.0,2022-08-24 06:00:00,6.0,34
7.572,91.2,2022-08-24 07:00:00,6.0,34
12.25,84.5,2022-08-24 08:00:00,10.0,34
18.0,74.19,2022-08-24 09:00:00,14.0,34
20.61,64.01,2022-08-24 10:00:00,13.0,34
22.35,53.0,2022-08-24 11:00:00,12.0,34
24.55,42.01,2022-08-24 12:00:00,11.0,34
