pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, None, 12.5, None, None, None, None, 12.2, 11.6, None, None, None,2022-08-24 08:00:00, None, None,34
None, 15.5, 15.6, None, None, None, None, 15.5, 11.6, 0.0, None, None,2022-08-24 09:00:00, None, None,34
None, 17.25, 17.6, None, None, None, None, 17.3, 11.6, 0.0, None, None,2022-08-24 10:00:00, None, None,34
None, 17.97, 18.0, None, None, None, None, 18.0, 11.6, -0.3, None, None,2022-08-24 11:00:00, None, None,34
None, 20.91, 21.1, None, None, None, None, 20.9, 11.6, 0.0, None, None,2022-08-24 12:00:00, None, None,34
None, 22.19, 22.2, None, None, None, None, 22.2, 11.6, -0.2, None, None,2022-08-24 13:00:00, None, None,34
None, 23.96, 24.0, None, None, None, None, 24.0, 11.6, 0.0, None, None,2022-08-24 14:00:00, None, None,34
None, 25.41, 25.7, None, None, None, None, 25.4, 11.6, 0.0, None, None,2022-08-24 15:00:00, None, None,34
None, 24.05, 26.0, None, None, None, None, 24.1, 11.6, 0.0, None, None,2022-08-24 16:00:00, None, None,34
None, 25.06, 26.0, None, None, None, None, 25.1, 11.6, 0.0, None, None,2022-08-24 17:00:00, None, None,34
None, 23.73, 26.0, None, None, None, None, 23.7, 11.6, 0.0, None, None,2022-08-24 18:00:00, None, None,34
None, 19.47, 23.7, None, None, None, None, 19.5, 19.5, 0.0, None, None,2022-08-24 19:00:00, None, None,34
None, 17.48, 23.7, None, None, None, None, 17.5, 17.5, 0.0, None, None,2022-08-24 20:00:00, None, None,34
None, 15.97, 23.7, None, None, None, None, 16.0, 16.0, 0.0, None, None,2022-08-24 21:00:00, None, None,34
None, 15.16, 23.7, None, None, None, None, 15.2, 15.2, 0.0, None, None,2022-08-24 22:00:00, None, None,34
None, 14.35, 23.7, None, None, None, None, 14.4, 14.4, 0.1, None, None,2022-08-24 23:00:00, None, None,34
None, 13.84, 23.7, None, None, None, None, 13.8, 13.8, 0.2, None, None,2022-08-25 00:00:00, None, None,34
None, 13.24, 23.7, None, None, None, None, 13.2, 13.2, 0.0, None, None,2022-08-25 01:00:00, None, None,34
