station_observations
AirTemperature, Precipitation, Rain, WindSpeed, SnowDepth, time, WindDirection, SnowWaterEquivalent, RelativeHumidity
1.1, 4.0, 0.508, 10.4, 0.016, 2020-02-07 20:00:00, 235.0, 3.4, 96.0
0.9, None, 0.0, 9.4, None, 2020-02-07 20:15:00, 226.0, None, 96.0
0.8, None, 0.0, 9.0, None, 2020-02-07 20:30:00, 42.0, None, 97.0
0.7, None, 0.0, 9.3, None, 2020-02-07 20:45:00, 249.0, None, 97.0
0.6, 4.0, 0.0, 9.9, 0.023, 2020-02-07 21:00:00, 347.0, 6.9, 98.0
1.1, None, 1.017, 8.0, None, 2020-02-07 21:15:00, 59.0, None, 98.0
1.8, None, 1.016, 17.8, None, 2020-02-07 21:30:00, 225.0, None, 97.0
2.1, None, 0.763, 15.1, None, 2020-02-07 21:45:00, 235.0, None, 95.0
2.0, 1.0, 1.016, 15.1, 0.021, 2020-02-07 22:00:00, 236.0, 7.5, 96.0
1.9, None, 1.016, 14.2, None, 2020-02-07 22:15:00, 239.0, None, 96.0
1.9, None, 0.508, 13.6, None, 2020-02-07 22:30:00, 245.0, None, 96.0
2.0, None, 0.763, 17.5, None, 2020-02-07 22:45:00, 241.0, None, 96.0
2.1, 1.0, 0.508, 15.8, 0.02, 2020-02-07 23:00:00, 240.0, 6.5, 95.0
1.8, None, 0.508, 12.7, None, 2020-02-07 23:15:00, 234.0, None, 95.0
1.9, None, 0.254, 15.0, None, 2020-02-07 23:30:00, 238.0, None, 94.0
2.0, None, 0.254, 17.6, None, 2020-02-07 23:45:00, 252.0, None, 95.0
1.9, 1.0, 0.0, 16.5, 0.019, 2020-02-08 00:00:00, 251.0, 5.7, 95.0
2.0, None, 0.0, 13.2, None, 2020-02-08 00:15:00, 270.0, None, 96.0
2.0, None, 0.0, 12.8, None, 2020-02-08 00:30:00, 263.0, None, 97.0
2.1, None, 0.254, 15.5, None, 2020-02-08 00:45:00, 255.0, None, 98.0
2.2, 0.0, 0.0, 10.9, 0.018, 2020-02-08 01:00:00, 255.0, 5.4, 98.0
2.0, None, 0.0, 6.2, None, 2020-02-08 01:15:00, 277.0, None, 98.0
2.1, None, 0.0, 13.6, None, 2020-02-08 01:30:00, 268.0, None, 98.0
2.2, None, 0.0, 16.9, None, 2020-02-08 01:45:00, 271.0, None, 98.0
2.2, 0.0, 0.0, 15.1, 0.018, 2020-02-08 02:00:00, 287.0, 5.0, 98.0
2.0, None, 0.0, 15.9, None, 2020-02-08 02:15:00, 293.0, None, 97.0
1.8, None, 0.0, 17.8, None, 2020-02-08 02:30:00, 293.0, None, 94.0
1.5, None, 0.0, 13.5, None, 2020-02-08 02:45:00, 292.0, None, 94.0
1.2, 0.0, 0.0, 12.5, 0.017, 2020-02-08 03:00:00, 271.0, 4.7, 96.0
1.2, None, 0.0, 17.4, None, 2020-02-08 03:15:00, 262.0, None, 96.0
1.3, None, 0.0, 21.3, None, 2020-02-08 03:30:00, 260.0, None, 94.0
1.4, None, 0.0, 22.1, None, 2020-02-08 03:45:00, 258.0, None, 92.0
1.5, -1.0, 0.0, 22.1, 0.017, 2020-02-08 04:00:00, 258.0, 4.5, 91.0
1.5, None, 0.0, 18.0, None, 2020-02-08 04:15:00, 256.0, None, 92.0
1.5, None, 0.0, 21.1, None, 2020-02-08 04:30:00, 251.0, None, 92.0
1.5, None, 0.0, 20.7, None, 2020-02-08 04:45:00, 251.0, None, 92.0
1.4, 1.0, 0.0, 19.0, 0.018, 2020-02-08 05:00:00, 253.0, 4.4, 92.0
1.3, None, 0.0, 16.0, None, 2020-02-08 05:15:00, 254.0, None, 92.0
1.2, None, 0.0, 13.9, None, 2020-02-08 05:30:00, 250.0, None, 90.0
1.2, None, 0.0, 13.4, None, 2020-02-08 05:45:00, 250.0, None, 88.0
1.2, 0.0, 0.0, 14.0, 0.017, 2020-02-08 06:00:00, 251.0, 4.0, 86.0
1.0, None, 0.0, 9.7, None, 2020-02-08 06:15:00, 253.0, None, 86.0
1.0, None, 0.0, 13.2, None, 2020-02-08 06:30:00, 238.0, None, 84.0
1.4, None, 0.0, 17.7, None, 2020-02-08 06:45:00, 232.0, None, 82.0
1.2, 0.0, 0.0, 15.0, 0.017, 2020-02-08 07:00:00, 238.0, 4.3, 83.0
1.2, None, 0.0, 12.4, None, 2020-02-08 07:15:00, 218.0, None, 84.0
1.2, None, 0.0, 15.0, None, 2020-02-08 07:30:00, 215.0, None, 81.0
1.3, None, 0.0, 15.4, None, 2020-02-08 07:45:00, 220.0, None, 84.0
1.2, 0.0, 0.0, 16.5, 0.017, 2020-02-08 08:00:00, 227.0, 5.5, 84.0
1.0, None, 0.0, 14.6, None, 2020-02-08 08:15:00, 239.0, None, 85.0
1.3, None, 0.0, 13.7, None, 2020-02-08 08:30:00, 242.0, None, 82.0
2.1, None, 0.0, 15.8, None, 2020-02-08 08:45:00, 242.0, None, 77.0
2.3, 0.0, 0.0, 12.3, 0.015, 2020-02-08 09:00:00, 229.0, 4.8, 76.0
2.8, None, 0.0, 13.5, None, 2020-02-08 09:15:00, 232.0, None, 74.0
3.0, None, 0.0, 10.8, None, 2020-02-08 09:30:00, 247.0, None, 73.0
3.4, None, 0.0, 10.2, None, 2020-02-08 09:45:00, 253.0, None, 73.0
3.5, -1.0, 0.0, 11.6, 0.013, 2020-02-08 10:00:00, 249.0, 3.9, 73.0
3.8, None, 0.0, 10.9, None, 2020-02-08 10:15:00, 280.0, None, 72.0
4.3, None, 0.0, 7.0, None, 2020-02-08 10:30:00, 291.0, None, 69.0
4.2, None, 0.0, 10.1, None, 2020-02-08 10:45:00, 255.0, None, 68.0
4.6, 0.0, 0.0, 8.1, 0.012, 2020-02-08 11:00:00, 299.0, 2.9, 65.0
4.6, None, 0.0, 11.8, None, 2020-02-08 11:15:00, 319.0, None, 65.0
4.8, None, 0.0, 11.1, None, 2020-02-08 11:30:00, 316.0, None, 65.0
5.2, None, 0.0, 7.7, None, 2020-02-08 11:45:00, 338.0, None, 63.0
5.9, 0.0, 0.0, 6.8, 0.011, 2020-02-08 12:00:00, 342.0, 0.0, 60.0
5.9, None, 0.0, 7.5, None, 2020-02-08 12:15:00, 328.0, None, 61.0
5.3, None, 0.0, 9.6, None, 2020-02-08 12:30:00, 9.0, None, 64.0
4.7, None, 0.0, 8.6, None, 2020-02-08 12:45:00, 325.0, None, 65.0
4.8, 0.0, 0.0, 6.0, 0.016, 2020-02-08 13:00:00, 35.0, 0.0, 67.0
4.7, None, 0.0, 5.9, None, 2020-02-08 13:15:00, 21.0, None, 74.0
5.8, None, 0.0, 4.5, None, 2020-02-08 13:30:00, 62.0, None, 68.0
5.5, None, 0.0, 4.9, None, 2020-02-08 13:45:00, 359.0, None, 66.0
5.9, 0.0, 0.0, 5.2, 0.014, 2020-02-08 14:00:00, 337.0, 0.0, 62.0
6.3, None, 0.0, 4.2, None, 2020-02-08 14:15:00, 355.0, None, 66.0
6.2, None, 0.0, 5.5, None, 2020-02-08 14:30:00, 14.0, None, 61.0
4.9, None, 0.0, 4.7, None, 2020-02-08 14:45:00, 20.0, None, 66.0
5.6, -1.0, 0.0, 9.8, 0.014, 2020-02-08 15:00:00, 329.0, 0.0, 59.0
5.0, None, 0.0, 11.1, None, 2020-02-08 15:15:00, 331.0, None, 60.0
5.0, None, 0.0, 12.0, None, 2020-02-08 15:30:00, 328.0, None, 59.0
4.6, None, 0.0, 10.3, None, 2020-02-08 15:45:00, 327.0, None, 60.0
4.2, 0.0, 0.0, 11.3, 0.015, 2020-02-08 16:00:00, 323.0, 0.5, 61.0
3.8, None, 0.0, 6.1, None, 2020-02-08 16:15:00, 335.0, None, 64.0
3.4, None, 0.0, 5.9, None, 2020-02-08 16:30:00, 356.0, None, 64.0
3.2, None, 0.0, 7.0, None, 2020-02-08 16:45:00, 319.0, None, 62.0
3.1, 0.0, 0.0, 8.6, 0.014, 2020-02-08 17:00:00, 313.0, 0.7, 59.0
3.0, None, 0.0, 9.0, None, 2020-02-08 17:15:00, 302.0, None, 59.0
2.6, None, 0.0, 9.2, None, 2020-02-08 17:30:00, 293.0, None, 60.0
2.5, None, 0.0, 7.8, None, 2020-02-08 17:45:00, 301.0, None, 59.0
2.3, 1.0, 0.0, 7.2, 0.015, 2020-02-08 18:00:00, 297.0, 0.9, 60.0
2.1, None, 0.0, 10.1, None, 2020-02-08 18:15:00, 286.0, None, 62.0
1.9, None, 0.0, 11.2, None, 2020-02-08 18:30:00, 285.0, None, 65.0
2.0, None, 0.0, 12.4, None, 2020-02-08 18:45:00, 288.0, None, 64.0
2.0, 0.0, 0.0, 10.6, 0.016, 2020-02-08 19:00:00, 288.0, 0.8, 63.0
2.0, None, 0.0, 11.8, None, 2020-02-08 19:15:00, 285.0, None, 63.0
2.1, None, 0.0, 10.7, None, 2020-02-08 19:30:00, 286.0, None, 61.0
2.0, None, 0.0, 9.4, None, 2020-02-08 19:45:00, 291.0, None, 61.0
2.1, 0.0, 0.0, 8.7, 0.014, 2020-02-08 20:00:00, 296.0, 0.8, 60.0
2.0, None, 0.0, 10.1, None, 2020-02-08 20:15:00, 296.0, None, 60.0
1.9, None, 0.0, 9.5, None, 2020-02-08 20:30:00, 283.0, None, 58.0
1.9, None, 0.0, 9.3, None, 2020-02-08 20:45:00, 285.0, None, 58.0
1.9, 0.0, 0.0, 7.2, 0.014, 2020-02-08 21:00:00, 293.0, 0.7, 57.0
1.9, None, 0.0, 7.0, None, 2020-02-08 21:15:00, 303.0, None, 57.0
1.7, None, 0.0, 6.0, None, 2020-02-08 21:30:00, 257.0, None, 59.0
1.3, None, 0.0, 8.7, None, 2020-02-08 21:45:00, 270.0, None, 61.0
1.4, 0.0, 0.0, 9.0, 0.015, 2020-02-08 22:00:00, 278.0, 0.9, 58.0
1.5, None, 0.0, 6.7, None, 2020-02-08 22:15:00, 300.0, None, 56.0
1.8, None, 0.0, 4.0, None, 2020-02-08 22:30:00, 347.0, None, 55.0
2.1, None, 0.0, 6.5, None, 2020-02-08 22:45:00, 355.0, None, 53.0
2.0, 0.0, 0.0, 5.3, 0.013, 2020-02-08 23:00:00, 342.0, 0.8, 53.0
1.6, None, 0.0, 4.4, None, 2020-02-08 23:15:00, 6.0, None, 54.0
1.9, None, 0.0, 5.5, None, 2020-02-08 23:30:00, 36.0, None, 54.0
1.2, None, 0.0, 6.0, None, 2020-02-08 23:45:00, 61.0, None, 57.0
1.1, 0.0, 0.0, 6.2, 0.012, 2020-02-09 00:00:00, 50.0, 1.0, 58.0
0.6, None, 0.0, 6.0, None, 2020-02-09 00:15:00, 63.0, None, 61.0
0.3, None, 0.0, 3.8, None, 2020-02-09 00:30:00, 82.0, None, 64.0
-0.2, None, 0.0, 3.7, None, 2020-02-09 00:45:00, 109.0, None, 65.0
0.2, 0.0, 0.0, 2.0, 0.01, 2020-02-09 01:00:00, 212.0, 1.1, 59.0
1.0, None, 0.0, 2.9, None, 2020-02-09 01:15:00, 178.0, None, 56.0
1.5, None, 0.0, 2.4, None, 2020-02-09 01:30:00, 219.0, None, 52.0
1.1, None, 0.0, 1.4, None, 2020-02-09 01:45:00, 49.0, None, 54.0
1.0, 0.0, 0.0, 2.1, 0.008, 2020-02-09 02:00:00, 135.0, 1.0, 54.0
1.1, None, 0.0, 2.5, None, 2020-02-09 02:15:00, 97.0, None, 54.0
0.6, None, 0.0, 3.1, None, 2020-02-09 02:30:00, 140.0, None, 56.0
0.3, None, 0.0, 4.0, None, 2020-02-09 02:45:00, 256.0, None, 56.0
0.6, 0.0, 0.0, 2.2, 0.01, 2020-02-09 03:00:00, 217.0, 1.3, 58.0
0.6, None, 0.0, 2.2, None, 2020-02-09 03:15:00, 128.0, None, 57.0
0.5, None, 0.0, 1.6, None, 2020-02-09 03:30:00, 97.0, None, 60.0
0.4, None, 0.0, 1.8, None, 2020-02-09 03:45:00, 213.0, None, 56.0
0.6, 0.0, 0.0, 5.5, 0.01, 2020-02-09 04:00:00, 208.0, 1.0, 56.0
0.0, None, 0.0, 3.5, None, 2020-02-09 04:15:00, 202.0, None, 61.0
0.2, None, 0.0, 5.3, None, 2020-02-09 04:30:00, 193.0, None, 58.0
0.1, None, 0.0, 3.2, None, 2020-02-09 04:45:00, 134.0, None, 56.0
0.4, 0.0, 0.0, 1.3, 0.012, 2020-02-09 05:00:00, 65.0, 0.9, 57.0
0.3, None, 0.0, 1.5, None, 2020-02-09 05:15:00, 246.0, None, 56.0
-0.4, None, 0.0, 5.4, None, 2020-02-09 05:30:00, 224.0, None, 62.0
0.3, None, 0.0, 5.4, None, 2020-02-09 05:45:00, 225.0, None, 56.0
0.6, 0.0, 0.0, 3.8, 0.011, 2020-02-09 06:00:00, 215.0, 0.9, 55.0
0.8, None, 0.0, 5.1, None, 2020-02-09 06:15:00, 220.0, None, 58.0
0.8, None, 0.0, 6.3, None, 2020-02-09 06:30:00, 224.0, None, 58.0
0.3, None, 0.0, 3.1, None, 2020-02-09 06:45:00, 225.0, None, 61.0
0.6, 0.0, 0.0, 7.4, 0.013, 2020-02-09 07:00:00, 224.0, 0.9, 58.0
0.8, None, 0.0, 6.5, None, 2020-02-09 07:15:00, 226.0, None, 58.0
0.6, None, 0.0, 4.5, None, 2020-02-09 07:30:00, 229.0, None, 61.0
0.7, None, 0.0, 5.4, None, 2020-02-09 07:45:00, 209.0, None, 61.0
0.9, 0.0, 0.0, 6.7, 0.012, 2020-02-09 08:00:00, 212.0, 0.8, 60.0
0.2, None, 0.0, 3.5, None, 2020-02-09 08:15:00, 99.0, None, 70.0
-0.2, None, 0.0, 1.1, None, 2020-02-09 08:30:00, 259.0, None, 68.0
0.1, None, 0.0, 1.6, None, 2020-02-09 08:45:00, 75.0, None, 70.0
0.1, 0.0, 0.0, 1.5, 0.016, 2020-02-09 09:00:00, 149.0, 1.0, 70.0
0.7, None, 0.0, 2.1, None, 2020-02-09 09:15:00, 270.0, None, 70.0
1.0, None, 0.0, 3.2, None, 2020-02-09 09:30:00, 74.0, None, 71.0
1.1, None, 0.0, 1.4, None, 2020-02-09 09:45:00, 309.0, None, 73.0
1.3, 0.0, 0.0, 1.1, 0.015, 2020-02-09 10:00:00, 279.0, 0.0, 72.0
1.7, None, 0.0, 1.3, None, 2020-02-09 10:15:00, 55.0, None, 71.0
2.1, None, 0.0, 2.5, None, 2020-02-09 10:30:00, 42.0, None, 70.0
2.5, None, 0.0, 2.4, None, 2020-02-09 10:45:00, 17.0, None, 69.0
3.2, 0.0, 0.0, 1.8, 0.015, 2020-02-09 11:00:00, 355.0, 0.0, 66.0
4.5, None, 0.0, 2.9, None, 2020-02-09 11:15:00, 289.0, None, 58.0
4.9, None, 0.0, 3.7, None, 2020-02-09 11:30:00, 46.0, None, 63.0
4.5, None, 0.0, 5.1, None, 2020-02-09 11:45:00, 50.0, None, 66.0
3.3, -1.0, 0.0, 5.3, 0.013, 2020-02-09 12:00:00, 62.0, 0.0, 67.0
3.0, None, 0.0, 3.3, None, 2020-02-09 12:15:00, 33.0, None, 68.0
2.9, None, 0.0, 3.5, None, 2020-02-09 12:30:00, 55.0, None, 72.0
2.9, None, 0.0, 4.0, None, 2020-02-09 12:45:00, 33.0, None, 73.0
3.1, 0.0, 0.0, 3.1, 0.014, 2020-02-09 13:00:00, 29.0, 0.0, 72.0
3.3, None, 0.0, 3.0, None, 2020-02-09 13:15:00, 31.0, None, 74.0
3.1, None, 0.0, 3.5, None, 2020-02-09 13:30:00, 49.0, None, 75.0
4.2, None, 0.0, 2.9, None, 2020-02-09 13:45:00, 68.0, None, 70.0
3.8, 0.0, 0.0, 5.4, 0.011, 2020-02-09 14:00:00, 61.0, 0.0, 72.0
3.2, None, 0.0, 4.8, None, 2020-02-09 14:15:00, 61.0, None, 79.0
2.4, None, 0.0, 3.1, None, 2020-02-09 14:30:00, 75.0, None, 83.0
2.5, None, 0.0, 2.6, None, 2020-02-09 14:45:00, 43.0, None, 83.0
2.6, 0.0, 0.0, 2.8, 0.015, 2020-02-09 15:00:00, 31.0, 0.0, 83.0
2.7, None, 0.0, 2.8, None, 2020-02-09 15:15:00, 40.0, None, 82.0
2.8, None, 0.0, 4.2, None, 2020-02-09 15:30:00, 8.0, None, 83.0
3.2, None, 0.0, 1.8, None, 2020-02-09 15:45:00, 82.0, None, 82.0
2.8, 0.0, 0.0, 2.2, 0.014, 2020-02-09 16:00:00, 14.0, 0.0, 84.0
2.4, None, 0.0, 3.6, None, 2020-02-09 16:15:00, 14.0, None, 85.0
1.9, None, 0.0, 2.1, None, 2020-02-09 16:30:00, 70.0, None, 88.0
1.5, None, 0.0, 1.5, None, 2020-02-09 16:45:00, 9.0, None, 90.0
0.9, 0.0, 0.0, 2.4, 0.014, 2020-02-09 17:00:00, 86.0, 0.5, 93.0
0.3, None, 0.0, 2.1, None, 2020-02-09 17:15:00, 107.0, None, 94.0
0.2, None, 0.0, 2.3, None, 2020-02-09 17:30:00, 85.0, None, 94.0
0.0, None, 0.0, 0.9, None, 2020-02-09 17:45:00, 111.0, None, 95.0
-0.2, 0.0, 0.0, 4.2, 0.015, 2020-02-09 18:00:00, 99.0, 1.3, 94.0
-0.6, None, 0.0, 3.0, None, 2020-02-09 18:15:00, 81.0, None, 95.0
-0.4, None, 0.0, 2.6, None, 2020-02-09 18:30:00, 79.0, None, 97.0
-0.4, None, 0.0, 0.8, None, 2020-02-09 18:45:00, 99.0, None, 97.0
-0.5, 1.0, 0.0, 1.6, 0.013, 2020-02-09 19:00:00, 270.0, 1.0, 97.0
-0.3, None, 0.0, 1.1, None, 2020-02-09 19:15:00, 143.0, None, 98.0
-0.5, None, 0.0, 1.6, None, 2020-02-09 19:30:00, 130.0, None, 98.0
-0.5, None, 0.0, 1.0, None, 2020-02-09 19:45:00, 206.0, None, 98.0
-0.2, -1.0, 0.0, 1.0, 0.016, 2020-02-09 20:00:00, 231.0, 0.9, 98.0
-0.1, None, 0.0, 1.5, None, 2020-02-09 20:15:00, 103.0, None, 98.0
-0.1, None, 0.0, 1.9, None, 2020-02-09 20:30:00, 150.0, None, 98.0
0.0, None, 0.0, 0.8, None, 2020-02-09 20:45:00, 117.0, None, 97.0
0.1, 1.0, 0.0, 1.6, 0.013, 2020-02-09 21:00:00, 166.0, 1.0, 94.0
0.2, None, 0.0, 3.2, None, 2020-02-09 21:15:00, 226.0, None, 93.0
0.3, None, 0.0, 2.6, None, 2020-02-09 21:30:00, 206.0, None, 92.0
0.6, None, 0.0, 2.3, None, 2020-02-09 21:45:00, 213.0, None, 89.0
1.0, 0.0, 0.0, 3.4, 0.015, 2020-02-09 22:00:00, 152.0, 0.9, 84.0
0.7, None, 0.0, 2.8, None, 2020-02-09 22:15:00, 135.0, None, 87.0
1.0, None, 0.0, 2.3, None, 2020-02-09 22:30:00, 277.0, None, 84.0
1.1, None, 0.0, 3.1, None, 2020-02-09 22:45:00, 280.0, None, 84.0
1.2, 0.0, 0.0, 3.9, 0.013, 2020-02-09 23:00:00, 303.0, 0.8, 86.0
1.1, None, 0.0, 3.0, None, 2020-02-09 23:15:00, 2.0, None, 85.0
1.0, None, 0.0, 3.2, None, 2020-02-09 23:30:00, 51.0, None, 85.0
1.0, None, 0.0, 1.2, None, 2020-02-09 23:45:00, 70.0, None, 85.0
1.0, -1.0, 0.0, 4.7, 0.014, 2020-02-10 00:00:00, 243.0, 0.6, 87.0
0.8, None, 0.0, 2.4, None, 2020-02-10 00:15:00, 46.0, None, 87.0
0.4, None, 0.0, 3.2, None, 2020-02-10 00:30:00, 55.0, None, 90.0
0.4, None, 0.0, 2.0, None, 2020-02-10 00:45:00, 333.0, None, 90.0
0.3, 1.0, 0.0, 1.8, 0.016, 2020-02-10 01:00:00, 45.0, 0.8, 92.0
0.2, None, 0.0, 3.1, None, 2020-02-10 01:15:00, 88.0, None, 93.0
0.2, None, 0.0, 5.1, None, 2020-02-10 01:30:00, 94.0, None, 94.0
0.2, None, 0.0, 3.2, None, 2020-02-10 01:45:00, 90.0, None, 95.0
0.2, -1.0, 0.0, 3.7, 0.015, 2020-02-10 02:00:00, 106.0, 0.8, 95.0
0.2, None, 0.0, 2.4, None, 2020-02-10 02:15:00, 74.0, None, 95.0
0.2, None, 0.0, 4.0, None, 2020-02-10 02:30:00, 68.0, None, 96.0
0.1, None, 0.0, 4.6, None, 2020-02-10 02:45:00, 77.0, None, 96.0
0.2, 1.0, 0.0, 5.4, 0.016, 2020-02-10 03:00:00, 43.0, 0.8, 96.0
0.2, None, 0.0, 2.5, None, 2020-02-10 03:15:00, 78.0, None, 97.0
0.2, None, 0.0, 4.4, None, 2020-02-10 03:30:00, 63.0, None, 97.0
0.2, None, 0.0, 4.9, None, 2020-02-10 03:45:00, 44.0, None, 97.0
0.1, 0.0, 0.0, 3.8, 0.017, 2020-02-10 04:00:00, 49.0, 0.7, 97.0
0.2, None, 0.0, 5.7, None, 2020-02-10 04:15:00, 38.0, None, 98.0
0.3, None, 0.0, 5.6, None, 2020-02-10 04:30:00, 17.0, None, 98.0
0.3, None, 0.0, 7.9, None, 2020-02-10 04:45:00, 47.0, None, 98.0
0.3, 0.0, 0.0, 5.7, 0.016, 2020-02-10 05:00:00, 32.0, 0.7, 98.0
0.3, None, 0.0, 6.2, None, 2020-02-10 05:15:00, 42.0, None, 99.0
0.3, None, 0.0, 6.5, None, 2020-02-10 05:30:00, 27.0, None, 99.0
0.3, None, 0.0, 5.7, None, 2020-02-10 05:45:00, 43.0, None, 99.0
0.2, 0.0, 0.0, 6.3, 0.016, 2020-02-10 06:00:00, 58.0, 0.7, 99.0
0.2, None, 0.0, 8.5, None, 2020-02-10 06:15:00, 60.0, None, 99.0
0.2, None, 0.0, 9.2, None, 2020-02-10 06:30:00, 59.0, None, 99.0
0.1, None, 0.0, 5.4, None, 2020-02-10 06:45:00, 43.0, None, 99.0
0.2, 0.0, 0.0, 4.1, 0.016, 2020-02-10 07:00:00, 24.0, 0.7, 99.0
0.2, None, 0.0, 7.0, None, 2020-02-10 07:15:00, 50.0, None, 99.0
0.1, None, 0.0, 5.3, None, 2020-02-10 07:30:00, 59.0, None, 99.0
0.0, None, 0.0, 3.7, None, 2020-02-10 07:45:00, 41.0, None, 99.0
0.0, -1.0, 0.0, 6.6, 0.016, 2020-02-10 08:00:00, 79.0, 0.7, 99.0
0.0, None, 0.0, 4.9, None, 2020-02-10 08:15:00, 72.0, None, 99.0
0.1, None, 0.0, 2.6, None, 2020-02-10 08:30:00, 50.0, None, 99.0
0.2, None, 0.0, 1.9, None, 2020-02-10 08:45:00, 54.0, None, 99.0
0.4, 1.0, 0.0, 3.0, 0.016, 2020-02-10 09:00:00, 61.0, 0.4, 99.0
0.4, None, 0.0, 6.7, None, 2020-02-10 09:15:00, 76.0, None, 99.0
0.4, None, 0.0, 5.0, None, 2020-02-10 09:30:00, 67.0, None, 99.0
0.7, None, 0.0, 7.4, None, 2020-02-10 09:45:00, 68.0, None, 99.0
0.9, -1.0, 0.0, 6.5, 0.016, 2020-02-10 10:00:00, 53.0, 0.0, 99.0
1.2, None, 0.0, 3.4, None, 2020-02-10 10:15:00, 34.0, None, 99.0
1.2, None, 0.0, 5.4, None, 2020-02-10 10:30:00, 49.0, None, 99.0
1.7, None, 0.0, 4.6, None, 2020-02-10 10:45:00, 56.0, None, 98.0
1.7, 0.0, 0.0, 3.9, 0.015, 2020-02-10 11:00:00, 34.0, 0.0, 96.0
2.0, None, 0.0, 3.3, None, 2020-02-10 11:15:00, 10.0, None, 94.0
2.3, None, 0.0, 3.0, None, 2020-02-10 11:30:00, 56.0, None, 90.0
2.6, None, 0.0, 5.2, None, 2020-02-10 11:45:00, 78.0, None, 86.0
2.9, 0.0, 0.0, 4.8, 0.017, 2020-02-10 12:00:00, 37.0, 0.0, 85.0
3.4, None, 0.0, 4.2, None, 2020-02-10 12:15:00, 23.0, None, 84.0
3.6, None, 0.0, 6.0, None, 2020-02-10 12:30:00, 42.0, None, 84.0
4.0, None, 0.0, 5.6, None, 2020-02-10 12:45:00, 48.0, None, 82.0
3.9, 0.0, 0.0, 7.1, 0.015, 2020-02-10 13:00:00, 61.0, 0.0, 84.0
3.6, None, 0.0, 7.4, None, 2020-02-10 13:15:00, 78.0, None, 86.0
3.9, None, 0.0, 5.8, None, 2020-02-10 13:30:00, 72.0, None, 84.0
3.8, None, 0.0, 6.3, None, 2020-02-10 13:45:00, 73.0, None, 84.0
3.4, 0.0, 0.0, 6.8, 0.015, 2020-02-10 14:00:00, 92.0, 0.0, 85.0
3.8, None, 0.0, 4.1, None, 2020-02-10 14:15:00, 86.0, None, 84.0
4.4, None, 0.0, 3.5, None, 2020-02-10 14:30:00, 98.0, None, 81.0
4.3, None, 0.0, 5.5, None, 2020-02-10 14:45:00, 76.0, None, 82.0
3.5, 0.0, 0.0, 5.2, 0.014, 2020-02-10 15:00:00, 106.0, 0.0, 86.0
3.2, None, 0.0, 5.1, None, 2020-02-10 15:15:00, 78.0, None, 88.0
3.0, None, 0.0, 6.9, None, 2020-02-10 15:30:00, 90.0, None, 89.0
3.0, None, 0.0, 7.0, None, 2020-02-10 15:45:00, 86.0, None, 89.0
3.0, 0.0, 0.0, 5.5, 0.016, 2020-02-10 16:00:00, 73.0, 0.1, 90.0
2.7, None, 0.0, 7.1, None, 2020-02-10 16:15:00, 81.0, None, 91.0
2.7, None, 0.0, 4.6, None, 2020-02-10 16:30:00, 50.0, None, 92.0
2.2, None, 0.0, 3.5, None, 2020-02-10 16:45:00, 69.0, None, 94.0
1.9, 0.0, 0.0, 1.0, 0.015, 2020-02-10 17:00:00, 78.0, 0.4, 94.0
1.5, None, 0.0, 1.3, None, 2020-02-10 17:15:00, 331.0, None, 96.0
1.2, None, 0.0, 1.1, None, 2020-02-10 17:30:00, 267.0, None, 97.0
1.1, None, 0.0, 2.3, None, 2020-02-10 17:45:00, 275.0, None, 97.0
0.9, 0.0, 0.0, 1.5, 0.015, 2020-02-10 18:00:00, 39.0, 1.0, 97.0
1.0, None, 0.0, 3.0, None, 2020-02-10 18:15:00, 230.0, None, 98.0
1.2, None, 0.0, 2.6, None, 2020-02-10 18:30:00, 187.0, None, 97.0
1.0, None, 0.0, 2.6, None, 2020-02-10 18:45:00, 109.0, None, 97.0
0.9, 0.0, 0.0, 3.0, 0.013, 2020-02-10 19:00:00, 82.0, 1.0, 97.0
0.8, None, 0.0, 2.3, None, 2020-02-10 19:15:00, 163.0, None, 97.0
0.5, None, 0.0, 1.7, None, 2020-02-10 19:30:00, 252.0, None, 97.0
0.9, None, 0.0, 1.9, None, 2020-02-10 19:45:00, 274.0, None, 97.0
1.3, 0.0, 0.0, 8.0, 0.017, 2020-02-10 20:00:00, 218.0, 1.1, 92.0
1.4, None, 0.0, 5.9, None, 2020-02-10 20:15:00, 242.0, None, 90.0
1.4, None, 0.0, 10.2, None, 2020-02-10 20:30:00, 224.0, None, 90.0
1.8, None, 0.0, 8.8, None, 2020-02-10 20:45:00, 223.0, None, 86.0
2.1, 0.0, 0.0, 8.6, 0.015, 2020-02-10 21:00:00, 233.0, 0.7, 83.0
2.1, None, 0.0, 5.6, None, 2020-02-10 21:15:00, 253.0, None, 82.0
1.8, None, 0.0, 5.8, None, 2020-02-10 21:30:00, 255.0, None, 84.0
2.0, None, 0.0, 10.0, None, 2020-02-10 21:45:00, 248.0, None, 79.0
2.6, 0.0, 0.0, 12.6, 0.016, 2020-02-10 22:00:00, 233.0, 0.7, 75.0
2.6, None, 0.0, 10.1, None, 2020-02-10 22:15:00, 232.0, None, 77.0
2.2, None, 0.0, 5.3, None, 2020-02-10 22:30:00, 256.0, None, 81.0
1.9, None, 0.0, 3.7, None, 2020-02-10 22:45:00, 83.0, None, 82.0
