air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None,7.2, None, None,100.0, None, None, None,0.0,2019-09-24 00:00:00,39
None,6.5, None, None,100.0, None, None, None,0.0,2019-09-24 01:00:00,39
None,5.4, None, None,100.0, None, None, None,0.0,2019-09-24 02:00:00,39
None,5.1, None, None,100.0, None, None, None,0.0,2019-09-24 03:00:00,39
None,4.9, None, None,100.0, None, None, None,0.0,2019-09-24 04:00:00,39
None,5.1, None, None,100.0, None, None, None,0.0,2019-09-24 05:00:00,39
None,5.4, None, None,100.0, None, None, None,0.2,2019-09-24 06:00:00,39
None,5.7, None, None,100.0, None, None, None,0.4,2019-09-24 07:00:00,39
None,6.0, None, None,100.0, None, None, None,0.0,2019-09-24 08:00:00,39
None,6.6, None, None,100.0, None, None, None,0.0,2019-09-24 09:00:00,39
None,7.2, None, None,100.0, None, None, None,0.0,2019-09-24 10:00:00,39
None,7.2, None, None,100.0, None, None, None,0.0,2019-09-24 11:00:00,39
None,7.5, None, None,97.0, None, None, None,0.0,2019-09-24 12:00:00,39
None,7.4, None, None,98.0, None, None, None,0.0,2019-09-24 13:00:00,39
None,10.4, None, None,84.0, None, None, None,0.0,2019-09-24 14:00:00,39
None,8.6, None, None,89.0, None, None, None,0.0,2019-09-24 15:00:00,39
None,8.0, None, None,90.0, None, None, None,0.0,2019-09-24 16:00:00,39
None,9.0, None, None,87.0, None, None, None,0.0,2019-09-24 17:00:00,39
None,6.8, None, None,98.0, None, None, None,0.0,2019-09-24 18:00:00,39
None,5.3, None, None,100.0, None, None, None,0.0,2019-09-24 19:00:00,39
None,4.8, None, None,100.0, None, None, None,0.0,2019-09-24 20:00:00,39
None,4.4, None, None,100.0, None, None, None,0.0,2019-09-24 21:00:00,39
None,3.4, None, None,100.0, None, None, None,0.0,2019-09-24 22:00:00,39
None,4.0, None, None,100.0, None, None, None,0.0,2019-09-24 23:00:00,39
None,4.1, None, None,100.0, None, None, None,0.0,2019-09-25 00:00:00,39
None,3.7, None, None,100.0, None, None, None,0.0,2019-09-25 01:00:00,39
None,2.8, None, None,100.0, None, None, None,0.0,2019-09-25 02:00:00,39
None,2.4, None, None,98.0, None, None, None,0.0,2019-09-25 03:00:00,39
None,3.0, None, None,95.0, None, None, None,0.0,2019-09-25 04:00:00,39
None,2.4, None, None,98.0, None, None, None,0.0,2019-09-25 05:00:00,39
None,2.9, None, None,98.0, None, None, None,0.0,2019-09-25 06:00:00,39
None,3.8, None, None,95.0, None, None, None,0.0,2019-09-25 07:00:00,39
None,5.6, None, None,80.0, None, None, None,0.0,2019-09-25 08:00:00,39
None,6.0, None, None,89.0, None, None, None,0.1,2019-09-25 09:00:00,39
None,6.4, None, None,82.0, None, None, None,0.0,2019-09-25 10:00:00,39
None,5.5, None, None,90.0, None, None, None,0.0,2019-09-25 11:00:00,39
None,6.0, None, None,85.0, None, None, None,0.0,2019-09-25 12:00:00,39
None,5.9, None, None,96.0, None, None, None,0.0,2019-09-25 13:00:00,39
None,6.0, None, None,100.0, None, None, None,0.3,2019-09-25 14:00:00,39
None,6.3, None, None,100.0, None, None, None,0.7,2019-09-25 15:00:00,39
None,6.8, None, None,100.0, None, None, None,0.4,2019-09-25 16:00:00,39
None,7.3, None, None,100.0, None, None, None,0.6,2019-09-25 17:00:00,39
None,7.8, None, None,100.0, None, None, None,3.1,2019-09-25 18:00:00,39
None,8.3, None, None,100.0, None, None, None,2.8,2019-09-25 19:00:00,39
None,8.5, None, None,100.0, None, None, None,4.3,2019-09-25 20:00:00,39
None,8.7, None, None,100.0, None, None, None,6.0,2019-09-25 21:00:00,39
None,9.1, None, None,100.0, None, None, None,5.5,2019-09-25 22:00:00,39
None,9.0, None, None,100.0, None, None, None,2.5,2019-09-25 23:00:00,39
None,9.0, None, None,100.0, None, None, None,1.2,2019-09-26 00:00:00,39
None,8.2, None, None,100.0, None, None, None,0.4,2019-09-26 01:00:00,39
None,7.0, None, None,100.0, None, None, None,0.0,2019-09-26 02:00:00,39
None,5.7, None, None,100.0, None, None, None,0.2,2019-09-26 03:00:00,39
None,4.6, None, None,100.0, None, None, None,0.0,2019-09-26 04:00:00,39
None,3.4, None, None,100.0, None, None, None,0.0,2019-09-26 05:00:00,39
None,2.6, None, None,100.0, None, None, None,0.0,2019-09-26 06:00:00,39
None,2.2, None, None,100.0, None, None, None,0.0,2019-09-26 07:00:00,39
None,2.4, None, None,91.0, None, None, None,0.0,2019-09-26 08:00:00,39
None,3.5, None, None,85.0, None, None, None,0.0,2019-09-26 09:00:00,39
None,5.6, None, None,71.0, None, None, None,0.0,2019-09-26 10:00:00,39
None,5.9, None, None,67.0, None, None, None,0.0,2019-09-26 11:00:00,39
None,7.6, None, None,59.0, None, None, None,0.0,2019-09-26 12:00:00,39
None,7.9, None, None,54.0, None, None, None,0.0,2019-09-26 13:00:00,39
None,7.7, None, None,61.0, None, None, None,0.0,2019-09-26 14:00:00,39
None,7.0, None, None,73.0, None, None, None,0.0,2019-09-26 15:00:00,39
None,7.6, None, None,73.0, None, None, None,0.0,2019-09-26 16:00:00,39
None,6.6, None, None,78.0, None, None, None,0.0,2019-09-26 17:00:00,39
None,2.9, None, None,91.0, None, None, None,0.0,2019-09-26 18:00:00,39
None,1.1, None, None,98.0, None, None, None,0.0,2019-09-26 19:00:00,39
None,2.0, None, None,96.0, None, None, None,0.0,2019-09-26 20:00:00,39
None,1.7, None, None,96.0, None, None, None,0.0,2019-09-26 21:00:00,39
None,1.7, None, None,95.0, None, None, None,0.0,2019-09-26 22:00:00,39
None,1.9, None, None,96.0, None, None, None,0.0,2019-09-26 23:00:00,39
None,2.2, None, None,95.0, None, None, None,0.0,2019-09-27 00:00:00,39
None,2.3, None, None,93.0, None, None, None,0.0,2019-09-27 01:00:00,39
None,1.5, None, None,100.0, None, None, None,0.1,2019-09-27 02:00:00,39
None,0.6, None, None,100.0, None, None, None,0.4,2019-09-27 03:00:00,39
None,0.9, None, None,98.0, None, None, None,0.1,2019-09-27 04:00:00,39
None,0.7, None, None,100.0, None, None, None,0.3,2019-09-27 05:00:00,39
None,0.2, None, None,100.0, None, None, None,0.0,2019-09-27 06:00:00,39
None,0.1, None, None,100.0, None, None, None,0.0,2019-09-27 07:00:00,39
None,0.4, None, None,97.0, None, None, None,0.0,2019-09-27 08:00:00,39
None,0.8, None, None,97.0, None, None, None,0.3,2019-09-27 09:00:00,39
None,1.0, None, None,99.0, None, None, None,0.7,2019-09-27 10:00:00,39
None,2.7, None, None,92.0, None, None, None,0.0,2019-09-27 11:00:00,39
None,3.2, None, None,84.0, None, None, None,0.0,2019-09-27 12:00:00,39
None,4.1, None, None,82.0, None, None, None,0.0,2019-09-27 13:00:00,39
None,5.2, None, None,74.0, None, None, None,0.0,2019-09-27 14:00:00,39
None,4.8, None, None,80.0, None, None, None,0.0,2019-09-27 15:00:00,39
None,3.4, None, None,86.0, None, None, None,0.0,2019-09-27 16:00:00,39
None,2.7, None, None,90.0, None, None, None,0.1,2019-09-27 17:00:00,39
None,2.4, None, None,89.0, None, None, None,0.0,2019-09-27 18:00:00,39
None,2.2, None, None,89.0, None, None, None,0.0,2019-09-27 19:00:00,39
None,2.7, None, None,79.0, None, None, None,0.0,2019-09-27 20:00:00,39
None,2.0, None, None,82.0, None, None, None,0.0,2019-09-27 21:00:00,39
None,2.5, None, None,72.0, None, None, None,0.0,2019-09-27 22:00:00,39
None,1.9, None, None,74.0, None, None, None,0.0,2019-09-27 23:00:00,39
None,1.6, None, None,74.0, None, None, None,0.0,2019-09-28 00:00:00,39
None,2.2, None, None,67.0, None, None, None,0.0,2019-09-28 01:00:00,39
None,2.6, None, None,61.0, None, None, None,0.0,2019-09-28 02:00:00,39
None,1.7, None, None,67.0, None, None, None,0.0,2019-09-28 03:00:00,39
None,2.2, None, None,59.0, None, None, None,0.0,2019-09-28 04:00:00,39
None,2.6, None, None,54.0, None, None, None,0.0,2019-09-28 05:00:00,39
None,2.2, None, None,59.0, None, None, None,0.0,2019-09-28 06:00:00,39
None,2.6, None, None,52.0, None, None, None,0.1,2019-09-28 07:00:00,39
None,3.6, None, None,45.0, None, None, None,0.0,2019-09-28 08:00:00,39
None,4.3, None, None,44.0, None, None, None,0.0,2019-09-28 09:00:00,39
None,5.9, None, None,44.0, None, None, None,0.0,2019-09-28 10:00:00,39
None,6.0, None, None,37.0, None, None, None,0.0,2019-09-28 11:00:00,39
None,6.8, None, None,40.0, None, None, None,0.0,2019-09-28 12:00:00,39
None,7.5, None, None,38.0, None, None, None,0.0,2019-09-28 13:00:00,39
None,7.8, None, None,34.0, None, None, None,0.0,2019-09-28 14:00:00,39
