station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-6.77, 0.6, 96.1, 0.0, 881.05, 0.0, 1.01, 2021-01-01 00:00:00, 216.2, -7.301
-6.515, 0.6, 96.3, 0.0, 880.15, 0.0, 0.76, 2021-01-01 01:00:00, 147.4, -7.02
-6.42, 0.6, 96.5, 0.0, 879.05, 0.0, 2.01, 2021-01-01 02:00:00, 115.1, -6.899
-6.483, 0.6, 96.4, 0.0, 877.55, 0.0, 1.51, 2021-01-01 03:00:00, 119.3, -6.975
-5.574, 0.6, 96.5, 0.0, 876.05, 0.0, 2.01, 2021-01-01 04:00:00, 112.3, -6.055
-5.233, 0.6, 96.0, 0.25, 874.65, 0.0, 3.02, 2021-01-01 05:00:00, 127.8, -5.782
-4.227, 0.6, 95.5, 0.25, 873.65, 0.0, 2.01, 2021-01-01 06:00:00, 64.6, -4.849
-3.836, 0.6, 95.4, 0.0, 872.65, 0.0, 2.01, 2021-01-01 07:00:00, 63.2, -4.473
-1.699, 0.6, 90.7, 1.51, 871.85, 0.0, 5.04, 2021-01-01 08:00:00, 153.0, -3.024
-1.584, 13.1, 89.4, 2.52, 871.35, 0.0, 6.8, 2021-01-01 09:00:00, 151.6, -3.103
-1.1, 60.6, 88.4, 2.01, 870.95, 0.0, 6.8, 2021-01-01 10:00:00, 167.1, -2.776
-0.423, 163.1, 87.0, 2.27, 870.25, 0.0, 6.55, 2021-01-01 11:00:00, 161.5, -2.323
1.235, 338.1, 84.6, 2.27, 869.45, 0.0, 5.79, 2021-01-01 12:00:00, 151.6, -1.071
1.126, 76.9, 83.1, 2.01, 868.35, 0.0, 5.54, 2021-01-01 13:00:00, 144.6, -1.422
1.615, 95.6, 83.1, 2.52, 867.35, 0.0, 6.3, 2021-01-01 14:00:00, 151.6, -0.943
0.962, 66.9, 84.8, 1.01, 866.65, 0.0, 4.03, 2021-01-01 15:00:00, 132.0, -1.307
0.384, 3.1, 87.2, 1.26, 866.25, 0.0, 4.53, 2021-01-01 16:00:00, 150.2, -1.497
1.099, 0.6, 88.2, 1.51, 866.15, 0.0, 5.04, 2021-01-01 17:00:00, 155.8, -0.636
0.825, 0.6, 88.9, 0.76, 866.05, 0.0, 4.28, 2021-01-01 18:00:00, 167.1, -0.798
1.235, 0.6, 92.9, 1.76, 866.35, 0.4, 8.81, 2021-01-01 19:00:00, 200.8, 0.212
-0.255, 0.6, 96.2, 0.25, 866.15, 0.0, 4.28, 2021-01-01 20:00:00, 144.6, -0.791
-0.789, 0.6, 97.6, 0.0, 865.95, 0.0, 3.27, 2021-01-01 21:00:00, 154.4, -1.127
-2.16, 0.6, 96.7, 0.0, 865.85, 0.0, 2.27, 2021-01-01 22:00:00, 158.6, -2.621
-3.866, 0.6, 96.8, 0.0, 865.85, 0.0, 2.01, 2021-01-01 23:00:00, 144.6, -4.31
-3.807, 0.6, 94.9, 0.0, 865.75, 0.0, 2.27, 2021-01-02 00:00:00, 134.8, -4.514
1.208, 0.6, 84.1, 1.26, 865.85, 0.0, 6.3, 2021-01-02 01:00:00, 190.9, -1.179
-4.016, 0.6, 87.9, 0.0, 865.85, 0.0, 3.02, 2021-01-02 02:00:00, 147.4, -5.73
