pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, 356.0, None, -4.4, 51.0, None, None, 0.0, 129.0, None,2020-12-30 00:00:00, None,53
None, None, 356.0, None, -4.1, 51.0, None, None, 0.0, 129.0, None,2020-12-30 01:00:00, None,53
0.0, None, 357.0, None, -4.3, 53.0, None, None, 1.0, 129.0, None,2020-12-30 02:00:00, None,53
0.0, None, 357.0, None, -4.3, 53.0, None, None, 0.0, 130.0, None,2020-12-30 03:00:00, None,53
0.0, None, 357.0, None, -4.5, 53.0, None, None, 0.0, 130.0, None,2020-12-30 04:00:00, None,53
1.0, None, 357.0, None, -4.2, 53.0, None, None, 0.0, 130.0, None,2020-12-30 05:00:00, None,53
1.0, None, 357.0, None, -4.4, 53.0, None, None, 0.0, 130.0, None,2020-12-30 06:00:00, None,53
1.0, None, 357.0, None, -4.7, 52.0, None, None, 0.0, 130.0, None,2020-12-30 07:00:00, None,53
1.0, None, 357.0, None, -4.7, 53.0, None, None, 0.0, 130.0, None,2020-12-30 08:00:00, None,53
1.0, None, 357.0, None, -4.3, 52.0, None, None, 0.0, 130.0, None,2020-12-30 09:00:00, None,53
1.0, None, 357.0, None, -3.7, 52.0, None, None, 0.0, 130.0, None,2020-12-30 10:00:00, None,53
1.0, None, 357.0, None, -1.4, 52.0, None, None, 0.0, 130.0, None,2020-12-30 11:00:00, None,53
1.0, None, 357.0, None, -1.4, 52.0, None, None, 0.0, 131.0, None,2020-12-30 12:00:00, None,53
1.0, None, 357.0, None, -0.7, 52.0, None, None, 0.0, 131.0, None,2020-12-30 13:00:00, None,53
1.0, None, 357.0, None, -1.6, 52.0, None, None, 0.0, 131.0, None,2020-12-30 14:00:00, None,53
1.0, None, 357.0, None, -2.1, 52.0, None, None, 0.0, 131.0, None,2020-12-30 15:00:00, None,53
1.0, None, 357.0, None, -2.7, 53.0, None, None, 0.0, 131.0, None,2020-12-30 16:00:00, None,53
2.0, None, 358.0, None, -4.1, 53.0, None, None, 1.0, 131.0, None,2020-12-30 17:00:00, None,53
2.0, None, 358.0, None, -5.2, 52.0, None, None, 0.0, 131.0, None,2020-12-30 18:00:00, None,53
2.0, None, 358.0, None, -7.2, 52.0, None, None, 0.0, 131.0, None,2020-12-30 19:00:00, None,53
2.0, None, 358.0, None, -7.0, 52.0, None, None, 0.0, 131.0, None,2020-12-30 20:00:00, None,53
2.0, None, 358.0, None, -5.8, 52.0, None, None, 0.0, 131.0, None,2020-12-30 21:00:00, None,53
2.0, None, 358.0, None, -4.8, 52.0, None, None, 0.0, 131.0, None,2020-12-30 22:00:00, None,53
2.0, None, 358.0, None, -5.6, 52.0, None, None, 0.0, 131.0, None,2020-12-30 23:00:00, None,53
2.0, None, 358.0, None, -7.4, 52.0, None, None, 0.0, 131.0, None,2020-12-31 00:00:00, None,53
