RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,25.2,262.2, None, None, None, None, None, None, None, None, None, None, None, 3.688, None, None, None, None,8.54, None, None, None, None,2018-09-03 00:00:00, None,36
None, None, None, None,19.75,264.5, None, None, None, None, None, None, None, None, None, None, None, 3.425, None, None, None, None,10.8, None, None, None, None,2018-09-03 01:00:00, None,36
None, None, None, None,19.41,257.6, None, None, None, None, None, None, None, None, None, None, None, 2.972, None, None, None, None,8.48, None, None, None, None,2018-09-03 02:00:00, None,36
None, None, None, None,15.09,248.7, None, None, None, None, None, None, None, None, None, None, None, 2.107, None, None, None, None,11.44, None, None, None, None,2018-09-03 03:00:00, None,36
None, None, None, None,15.05,248.3, None, None, None, None, None, None, None, None, None, None, None, 2.107, None, None, None, None,12.67, None, None, None, None,2018-09-03 04:00:00, None,36
None, None, None, None,14.2,253.3, None, None, None, None, None, None, None, None, None, None, None, 2.464, None, None, None, None,11.5, None, None, None, None,2018-09-03 05:00:00, None,36
None, None, None, None,14.81,258.0, None, None, None, None, None, None, None, None, None, None, None, 2.493, None, None, None, None,9.34, None, None, None, None,2018-09-03 06:00:00, None,36
None, None, None, None,14.0,264.2, None, None, None, None, None, None, None, None, None, None, None, 2.746, None, None, None, None,8.26, None, None, None, None,2018-09-03 07:00:00, None,36
None, None, None, None,9.72,266.8, None, None, None, None, None, None, None, None, None, None, None, 2.85, None, None, None, None,8.72, None, None, None, None,2018-09-03 08:00:00, None,36
None, None, None, None,8.61,268.3, None, None, None, None, None, None, None, None, None, None, None, 2.897, None, None, None, None,12.44, None, None, None, None,2018-09-03 09:00:00, None,36
None, None, None, None,6.446,271.2, None, None, None, None, None, None, None, None, None, None, None, 4.349, None, None, None, None,14.56, None, None, None, None,2018-09-03 10:00:00, None,36
None, None, None, None,8.59,317.7, None, None, None, None, None, None, None, None, None, None, None, 4.98, None, None, None, None,30.5, None, None, None, None,2018-09-03 11:00:00, None,36
None, None, None, None,12.57,338.1, None, None, None, None, None, None, None, None, None, None, None, 5.464, None, None, None, None,15.71, None, None, None, None,2018-09-03 12:00:00, None,36
None, None, None, None,9.01,327.4, None, None, None, None, None, None, None, None, None, None, None, 6.155, None, None, None, None,23.93, None, None, None, None,2018-09-03 13:00:00, None,36
None, None, None, None,8.53,250.2, None, None, None, None, None, None, None, None, None, None, None, 5.427, None, None, None, None,29.79, None, None, None, None,2018-09-03 14:00:00, None,36
