wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
,99.0, 5.4, None,1.6, None,1.7, None,1.0,0.0, None, None,2022-05-21 00:00:00,21,,,,,,,,,,,,,,,,
,99.0, 6.4, None,0.7, None,0.8, None,331.0,0.0, None, None,2022-05-21 01:00:00,21,,,,,,,,,,,,,,,,
,100.0, 5.7, None,1.0, None,1.0, None,4.0,0.0, None, None,2022-05-21 02:00:00,21,,,,,,,,,,,,,,,,
,99.0, 5.4, None,0.9, None,1.0, None,346.0,0.0, None, None,2022-05-21 03:00:00,21,,,,,,,,,,,,,,,,
,100.0, 5.1, None,0.7, None,0.7, None,7.0,0.0, None, None,2022-05-21 04:00:00,21,,,,,,,,,,,,,,,,
,100.0, 4.9, None,1.3, None,1.3, None,6.0,0.0, None, None,2022-05-21 05:00:00,21,,,,,,,,,,,,,,,,
,97.0, 4.7, None,0.9, None,1.3, None,357.0,0.0, None, None,2022-05-21 06:00:00,21,,,,,,,,,,,,,,,,
,98.0, None, None,1.8, None,2.1, None,358.0,0.0, None, None,2022-05-21 07:00:00,21,,,,,,,,,,,,,,,,
,69.0, 3.5, None,-0.3, None,4.9, None,56.0,0.0, None, None,2022-05-21 08:00:00,21,,,,,,,,,,,,,,,,
,63.0, 6.1, None,0.9, None,7.5, None,176.0,0.0, None, None,2022-05-21 09:00:00,21,,,,,,,,,,,,,,,,
,70.0, 4.9, None,1.9, None,7.0, None,178.0,0.0, None, None,2022-05-21 10:00:00,21,,,,,,,,,,,,,,,,
,57.0, None, None,1.7, None,9.8, None,173.0,0.0, None, None,2022-05-21 11:00:00,21,,,,,,,,,,,,,,,,
,48.0, 9.7, None,0.1, None,10.7, None,201.0,0.0, None, None,2022-05-21 12:00:00,21,,,,,,,,,,,,,,,,
,46.0, 10.4, None,1.0, None,12.3, None,176.0,0.0, None, None,2022-05-21 13:00:00,21,,,,,,,,,,,,,,,,
,37.0, 11.6, None,-1.0, None,13.4, None,187.0,0.0, None, None,2022-05-21 15:00:00,21,,,,,,,,,,,,,,,,
,35.0, 6.9, None,-1.9, None,13.2, None,139.0,0.0, None, None,2022-05-21 16:00:00,21,,,,,,,,,,,,,,,,
,30.0, None, None,-2.6, None,14.8, None,197.0,0.0, None, None,2022-05-21 17:00:00,21,,,,,,,,,,,,,,,,
,32.0, 7.6, None,-2.5, None,13.9, None,204.0,0.0, None, None,2022-05-21 18:00:00,21,,,,,,,,,,,,,,,,
,53.0, 2.3, None,1.2, None,10.4, None,288.0,0.0, None, None,2022-05-21 19:00:00,21,,,,,,,,,,,,,,,,
,55.0, 3.7, None,0.5, None,9.1, None,190.0,0.0, None, None,2022-05-21 20:00:00,21,,,,,,,,,,,,,,,,
,62.0, 3.4, None,0.8, None,7.6, None,133.0,0.0, None, None,2022-05-21 21:00:00,21,,,,,,,,,,,,,,,,
,75.0, 4.8, None,1.5, None,5.6, None,7.0,0.0, None, None,2022-05-21 22:00:00,21,,,,,,,,,,,,,,,,
,79.0, 5.4, None,0.8, None,4.1, None,352.0,0.0, None, None,2022-05-21 23:00:00,21,,,,,,,,,,,,,,,,
,82.0, 6.5, None,0.1, None,2.9, None,350.0,0.0, None, None,2022-05-22 00:00:00,21,,,,,,,,,,,,,,,,
,86.0, 6.1, None,0.6, None,2.7, None,356.0,0.0, None, None,2022-05-22 02:00:00,21,,,,,,,,,,,,,,,,
,89.0, 4.9, None,0.6, None,2.2, None,332.0,0.0, None, None,2022-05-22 03:00:00,21,,,,,,,,,,,,,,,,
,90.0, 5.9, None,0.4, None,1.9, None,355.0,0.0, None, None,2022-05-22 04:00:00,21,,,,,,,,,,,,,,,,
,93.0, 6.1, None,0.3, None,1.3, None,3.0,0.0, None, None,2022-05-22 05:00:00,21,,,,,,,,,,,,,,,,
,93.0, 6.5, None,0.0, None,1.0, None,349.0,0.0, None, None,2022-05-22 06:00:00,21,,,,,,,,,,,,,,,,
,94.0, 2.4, None,0.8, None,1.7, None,9.0,0.0, None, None,2022-05-22 07:00:00,21,,,,,,,,,,,,,,,,
,66.0, 3.6, None,0.6, None,6.5, None,166.0,0.0, None, None,2022-05-22 08:00:00,21,,,,,,,,,,,,,,,,
,60.0, 4.5, None,1.5, None,8.8, None,145.0,0.0, None, None,2022-05-22 09:00:00,21,,,,,,,,,,,,,,,,
,63.0, 6.3, None,2.4, None,9.1, None,200.0,0.0, None, None,2022-05-22 10:00:00,21,,,,,,,,,,,,,,,,
,55.0, 8.1, None,1.9, None,10.6, None,204.0,0.0, None, None,2022-05-22 11:00:00,21,,,,,,,,,,,,,,,,
,50.0, 10.2, None,1.8, None,11.9, None,189.0,0.0, None, None,2022-05-22 12:00:00,21,,,,,,,,,,,,,,,,
,44.0, 8.7, None,1.7, None,13.7, None,192.0,0.0, None, None,2022-05-22 13:00:00,21,,,,,,,,,,,,,,,,
,35.0, 12.8, None,-0.4, None,14.9, None,175.0,0.0, None, None,2022-05-22 14:00:00,21,,,,,,,,,,,,,,,,
,29.0, 12.6, None,-2.4, None,15.6, None,185.0,0.0, None, None,2022-05-22 15:00:00,21,,,,,,,,,,,,,,,,
,24.0, 11.3, None,-4.0, None,16.7, None,174.0,0.0, None, None,2022-05-22 16:00:00,21,,,,,,,,,,,,,,,,
,23.0, None, None,-4.4, None,16.8, None,175.0,0.0, None, None,2022-05-22 17:00:00,21,,,,,,,,,,,,,,,,
,48.0, 4.4, None,0.6, None,11.2, None,356.0,0.0, None, None,2022-05-22 19:00:00,21,,,,,,,,,,,,,,,,
,56.0, 6.3, None,-1.5, None,6.6, None,353.0,0.0, None, None,2022-05-22 22:00:00,21,,,,,,,,,,,,,,,,
,58.0, 6.4, None,-1.9, None,5.7, None,349.0,0.0, None, None,2022-05-22 23:00:00,21,,,,,,,,,,,,,,,,
,63.0, None, None,-0.9, None,5.6, None,355.0,0.0, None, None,2022-05-23 00:00:00,21,,,,,,,,,,,,,,,,
,53.0, None, None,-2.2, None,6.7, None,296.0,0.0, None, None,2022-05-23 01:00:00,21,,,,,,,,,,,,,,,,
,43.0, 7.1, None,-3.0, None,8.9, None,174.0,0.0, None, None,2022-05-23 02:00:00,21,,,,,,,,,,,,,,,,
,56.0, 4.3, None,-1.3, None,6.9, None,16.0,0.0, None, None,2022-05-23 03:00:00,21,,,,,,,,,,,,,,,,
,50.0, 4.5, None,-2.2, None,7.6, None,191.0,0.0, None, None,2022-05-23 04:00:00,21,,,,,,,,,,,,,,,,
,61.0, 4.9, None,-1.2, None,5.7, None,15.0,0.0, None, None,2022-05-23 05:00:00,21,,,,,,,,,,,,,,,,
,66.0, 4.9, None,-0.8, None,5.0, None,6.0,0.0, None, None,2022-05-23 06:00:00,21,,,,,,,,,,,,,,,,
,64.0, 3.4, None,-0.2, None,6.1, None,68.0,0.0, None, None,2022-05-23 07:00:00,21,,,,,,,,,,,,,,,,
,42.0, 7.1, None,-2.4, None,9.9, None,183.0,0.0, None, None,2022-05-23 08:00:00,21,,,,,,,,,,,,,,,,
,45.0, 6.6, None,-0.8, None,10.6, None,195.0,0.0, None, None,2022-05-23 09:00:00,21,,,,,,,,,,,,,,,,
,48.0, 9.3, None,0.4, None,11.0, None,174.0,0.0, None, None,2022-05-23 10:00:00,21,,,,,,,,,,,,,,,,
,47.0, 7.9, None,0.5, None,11.4, None,177.0,0.0, None, None,2022-05-23 11:00:00,21,,,,,,,,,,,,,,,,
,45.0, 8.4, None,0.2, None,11.7, None,198.0,0.0, None, None,2022-05-23 12:00:00,21,,,,,,,,,,,,,,,,
,50.0, 5.9, None,1.6, None,11.7, None,268.0,0.0, None, None,2022-05-23 13:00:00,21,,,,,,,,,,,,,,,,
,58.0, 7.2, None,2.8, None,10.7, None,195.0,0.0, None, None,2022-05-23 14:00:00,21,,,,,,,,,,,,,,,,
,58.0, 2.6, None,1.8, None,9.7, None,61.0,0.0, None, None,2022-05-23 15:00:00,21,,,,,,,,,,,,,,,,
,57.0, 4.7, None,2.6, None,10.8, None,155.0,0.0, None, None,2022-05-23 16:00:00,21,,,,,,,,,,,,,,,,
,58.0, 6.8, None,3.2, None,11.1, None,167.0,0.0, None, None,2022-05-23 17:00:00,21,,,,,,,,,,,,,,,,
,64.0, 3.6, None,3.5, None,10.0, None,144.0,0.0, None, None,2022-05-23 18:00:00,21,,,,,,,,,,,,,,,,
,69.0, 5.2, None,3.8, None,9.2, None,163.0,0.0, None, None,2022-05-23 19:00:00,21,,,,,,,,,,,,,,,,
,97.0, 5.1, None,4.4, None,4.8, None,3.0,0.0, None, None,2022-05-23 22:00:00,21,,,,,,,,,,,,,,,,
,96.0, 4.5, None,4.7, None,5.3, None,350.0,0.0, None, None,2022-05-23 23:00:00,21,,,,,,,,,,,,,,,,
,96.0, None, None,4.7, None,5.3, None,341.0,0.0, None, None,2022-05-24 00:00:00,21,,,,,,,,,,,,,,,,
,96.0, 4.2, None,4.7, None,5.3, None,20.0,0.0, None, None,2022-05-24 01:00:00,21,,,,,,,,,,,,,,,,
,97.0, None, None,3.6, None,4.0, None,328.0,0.0, None, None,2022-05-24 02:00:00,21,,,,,,,,,,,,,,,,
,98.0, 1.8, None,4.6, None,4.9, None,297.0,0.0, None, None,2022-05-24 03:00:00,21,,,,,,,,,,,,,,,,
,99.0, 1.7, None,4.9, None,5.0, None,345.0,0.0, None, None,2022-05-24 04:00:00,21,,,,,,,,,,,,,,,,
,99.0, 1.7, None,5.1, None,5.2, None,20.0,0.0, None, None,2022-05-24 05:00:00,21,,,,,,,,,,,,,,,,
,100.0, 1.7, None,5.1, None,5.1, None,310.0,0.0, None, None,2022-05-24 06:00:00,21,,,,,,,,,,,,,,,,
,94.0, 2.3, None,4.7, None,5.6, None,161.0,0.0, None, None,2022-05-24 07:00:00,21,,,,,,,,,,,,,,,,
,88.0, 4.9, None,4.9, None,6.7, None,173.0,0.0, None, None,2022-05-24 08:00:00,21,,,,,,,,,,,,,,,,
,84.0, 6.9, None,4.5, None,7.0, None,161.0,0.0, None, None,2022-05-24 09:00:00,21,,,,,,,,,,,,,,,,
,78.0, 5.3, None,4.6, None,8.2, None,169.0,0.0, None, None,2022-05-24 10:00:00,21,,,,,,,,,,,,,,,,
,47.0, 9.9, None,2.7, None,13.8, None,167.0,0.0, None, None,2022-05-24 14:00:00,21,,,,,,,,,,,,,,,,
,42.0, None, None,1.4, None,14.1, None,166.0,0.0, None, None,2022-05-24 15:00:00,21,,,,,,,,,,,,,,,,
,35.0, 10.4, None,-0.7, None,14.6, None,164.0,0.0, None, None,2022-05-24 16:00:00,21,,,,,,,,,,,,,,,,
,38.0, 7.7, None,-0.3, None,13.8, None,156.0,0.0, None, None,2022-05-24 17:00:00,21,,,,,,,,,,,,,,,,
,43.0, 5.4, None,1.3, None,13.6, None,183.0,0.0, None, None,2022-05-24 18:00:00,21,,,,,,,,,,,,,,,,
,42.0, 7.9, None,0.1, None,12.7, None,144.0,0.0, None, None,2022-05-24 19:00:00,21,,,,,,,,,,,,,,,,
,46.0, 8.8, None,0.4, None,11.6, None,193.0,0.0, None, None,2022-05-24 20:00:00,21,,,,,,,,,,,,,,,,
,52.0, 6.7, None,1.3, None,10.7, None,170.0,0.0, None, None,2022-05-24 21:00:00,21,,,,,,,,,,,,,,,,
,67.0, 3.9, None,3.2, None,9.0, None,168.0,0.0, None, None,2022-05-24 22:00:00,21,,,,,,,,,,,,,,,,
,87.0, 4.8, None,5.1, None,7.1, None,27.0,0.2, None, None,2022-05-24 23:00:00,21,,,,,,,,,,,,,,,,
,74.0, 6.8, None,3.3, None,7.6, None,51.0,0.0, None, None,2022-05-25 00:00:00,21,,,,,,,,,,,,,,,,
,81.0, 4.6, None,4.1, None,7.1, None,21.0,0.0, None, None,2022-05-25 01:00:00,21,,,,,,,,,,,,,,,,
,83.0, 5.1, None,4.0, None,6.7, None,2.0,0.0, None, None,2022-05-25 02:00:00,21,,,,,,,,,,,,,,,,
,85.0, 4.2, None,4.0, None,6.3, None,359.0,0.0, None, None,2022-05-25 03:00:00,21,,,,,,,,,,,,,,,,
,85.0, 4.4, None,3.8, None,6.1, None,8.0,0.0, None, None,2022-05-25 04:00:00,21,,,,,,,,,,,,,,,,
,86.0, 4.9, None,3.7, None,5.9, None,9.0,0.0, None, None,2022-05-25 05:00:00,21,,,,,,,,,,,,,,,,
,84.0, 2.6, None,3.9, None,6.4, None,355.0,0.0, None, None,2022-05-25 06:00:00,21,,,,,,,,,,,,,,,,
,82.0, 4.1, None,4.4, None,7.3, None,155.0,0.0, None, None,2022-05-25 07:00:00,21,,,,,,,,,,,,,,,,
,77.0, 8.9, None,3.9, None,7.7, None,161.0,0.0, None, None,2022-05-25 08:00:00,21,,,,,,,,,,,,,,,,
,70.0, 7.9, None,2.9, None,8.0, None,176.0,0.0, None, None,2022-05-25 09:00:00,21,,,,,,,,,,,,,,,,
,71.0, 10.4, None,3.9, None,8.9, None,172.0,0.0, None, None,2022-05-25 10:00:00,21,,,,,,,,,,,,,,,,
,72.0, 8.7, None,3.9, None,8.7, None,173.0,0.0, None, None,2022-05-25 11:00:00,21,,,,,,,,,,,,,,,,
,72.0, None, None,4.0, None,8.8, None,179.0,0.0, None, None,2022-05-25 12:00:00,21,,,,,,,,,,,,,,,,
,57.0, 12.2, None,3.9, None,12.2, None,162.0,0.0, 0.2, None,2022-05-25 13:00:00,21,,,,,,,,,,,,,,,,
,51.0, 14.3, None,4.4, None,14.4, None,170.0,0.0, 0.2, None,2022-05-25 14:00:00,21,,,,,,,,,,,,,,,,
,44.0, 12.9, None,3.5, None,15.7, None,156.0,0.0, 0.2, None,2022-05-25 15:00:00,21,,,,,,,,,,,,,,,,
,39.0, 13.9, None,2.6, None,16.6, None,174.0,0.0, 0.2, None,2022-05-25 16:00:00,21,,,,,,,,,,,,,,,,
,43.0, 9.6, None,3.7, None,16.3, None,159.0,0.0, 0.2, None,2022-05-25 17:00:00,21,,,,,,,,,,,,,,,,
,36.0, 12.1, None,1.2, None,16.3, None,171.0,0.0, None, None,2022-05-25 19:00:00,21,,,,,,,,,,,,,,,,
,39.0, 9.7, None,-0.6, None,13.0, None,140.0,0.0, None, None,2022-05-25 20:00:00,21,,,,,,,,,,,,,,,,
,42.0, 7.3, None,-1.1, None,11.4, None,165.0,0.0, None, None,2022-05-25 21:00:00,21,,,,,,,,,,,,,,,,
,50.0, 6.5, None,-0.6, None,9.3, None,258.0,0.0, None, None,2022-05-25 23:00:00,21,,,,,,,,,,,,,,,,
,71.0, 6.2, None,0.5, None,5.3, None,352.0,0.0, None, None,2022-05-26 00:00:00,21,,,,,,,,,,,,,,,,
,72.0, 6.4, None,0.0, None,4.6, None,359.0,0.0, None, None,2022-05-26 01:00:00,21,,,,,,,,,,,,,,,,
,77.0, 6.4, None,-0.1, None,3.5, None,348.0,0.0, None, None,2022-05-26 02:00:00,21,,,,,,,,,,,,,,,,
,78.0, 6.4, None,-0.4, None,3.1, None,351.0,0.0, None, None,2022-05-26 03:00:00,21,,,,,,,,,,,,,,,,
,78.0, 6.1, None,-0.6, None,2.9, None,359.0,0.0, None, None,2022-05-26 04:00:00,21,,,,,,,,,,,,,,,,
,78.0, 5.3, None,-0.7, None,2.8, None,22.0,0.0, None, None,2022-05-26 05:00:00,21,,,,,,,,,,,,,,,,
,80.0, 5.1, None,-0.3, None,2.8, None,6.0,0.0, None, None,2022-05-26 06:00:00,21,,,,,,,,,,,,,,,,
,78.0, 3.4, None,0.6, None,4.1, None,34.0,0.0, None, None,2022-05-26 07:00:00,21,,,,,,,,,,,,,,,,
,56.0, 3.7, None,0.5, None,8.8, None,104.0,0.0, None, None,2022-05-26 08:00:00,21,,,,,,,,,,,,,,,,
,51.0, 4.8, None,1.1, None,10.8, None,149.0,0.0, None, None,2022-05-26 09:00:00,21,,,,,,,,,,,,,,,,
,46.0, 6.7, None,1.2, None,12.5, None,173.0,0.0, None, None,2022-05-26 10:00:00,21,,,,,,,,,,,,,,,,
,42.0, None, None,0.5, None,13.1, None,170.0,0.0, None, None,2022-05-26 11:00:00,21,,,,,,,,,,,,,,,,
,39.0, 7.7, None,0.0, None,13.7, None,189.0,0.0, None, None,2022-05-26 12:00:00,21,,,,,,,,,,,,,,,,
,42.0, 6.9, None,1.8, None,14.5, None,204.0,0.0, None, None,2022-05-26 13:00:00,21,,,,,,,,,,,,,,,,
,31.0, 7.3, None,-0.6, None,16.6, None,205.0,0.0, None, None,2022-05-26 14:00:00,21,,,,,,,,,,,,,,,,
,35.0, 7.5, None,1.1, None,16.6, None,211.0,0.0, None, None,2022-05-26 15:00:00,21,,,,,,,,,,,,,,,,
,31.0, 5.8, None,-0.3, None,16.9, None,228.0,0.0, None, None,2022-05-26 16:00:00,21,,,,,,,,,,,,,,,,
,32.0, 4.4, None,0.4, None,17.2, None,183.0,0.0, None, None,2022-05-26 17:00:00,21,,,,,,,,,,,,,,,,
,32.0, 4.7, None,0.1, None,16.9, None,163.0,0.0, 0.0, None,2022-05-26 18:00:00,21,,,,,,,,,,,,,,,,
