ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, None, 13.0, None,2016-08-05, None,34.0,32
None, None, 12.5, None,2016-08-06, None,31.0,32
None, None, 14.5, None,2016-08-07, None,29.5,32
None, None, 12.0, None,2016-08-11, None,29.5,32
