pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.4, -1.874, 92.8, -1.6, None, 22.13, 6.767, 157.5, -3.0, None, -1.9, -3.1, 1020.4, 0.0, -3.0, 932.0, None, 0.0, 93.0,2022-01-29 00:00:00, None, 932.0,5
0.4, -2.034, 88.5, -1.6, None, 15.94, 6.396, 171.9, -3.0, None, -2.0, -3.1, 1020.3, 0.0, -3.0, 932.0, None, 0.0, 89.0,2022-01-29 01:00:00, None, 932.0,5
0.4, -2.358, 88.6, -1.6, None, 18.12, 8.34, 158.0, -4.0, None, -2.4, -3.1, 1019.1, 0.0, -4.0, 931.0, None, 0.0, 89.0,2022-01-29 02:00:00, None, 931.0,5
0.4, -2.355, 85.2, -1.6, None, 20.21, 7.935, 166.6, -4.0, None, -2.4, -3.1, 1019.1, 0.0, -4.0, 931.0, None, 0.0, 85.0,2022-01-29 03:00:00, None, 931.0,5
0.4, -2.58, 86.0, -1.6, None, 23.76, 6.257, 159.8, -4.0, None, -2.6, -3.1, 1019.0, 0.0, -4.0, 931.0, None, 0.0, 86.0,2022-01-29 04:00:00, None, 931.0,5
None, None, None, -2.0, None, None, None, None, -5.0, None, -2.0, -3.0, 1014.6, 0.0, None, None, None, 0.0, 79.0,2022-01-29 11:00:00, None, 927.0,5
None, -1.644, 78.59, -1.6, None, 23.91, 7.674, 168.6, -5.0, None, -1.6, -3.0, 1015.6, 0.0, -5.0, 928.0, None, 0.0, 79.0,2022-01-29 12:00:00, None, 928.0,5
None, -0.825, 77.06, -0.8, None, 23.7, 9.29, 157.3, -4.0, None, -0.8, -3.0, 1014.4, 0.0, -4.0, 927.0, None, 0.0, 77.0,2022-01-29 13:00:00, None, 927.0,5
None, -0.141, 70.38, -0.1, None, 19.56, 9.38, 170.7, -4.0, None, -0.1, -3.0, 1014.4, 0.0, -4.0, 927.0, None, 0.0, 70.0,2022-01-29 14:00:00, None, 927.0,5
None, 0.409, 72.13, 0.4, None, 21.08, 8.11, 154.2, -4.0, None, 0.4, -3.0, 1013.3, 0.0, -4.0, 926.0, None, 0.0, 72.0,2022-01-29 15:00:00, None, 926.0,5
None, 1.126, 73.21, 1.2, None, 20.55, 7.81, 176.9, -3.0, None, 1.1, -3.0, 1013.2, 0.0, -3.0, 926.0, None, 0.0, 73.0,2022-01-29 16:00:00, None, 926.0,5
None, 0.59, 73.48, 1.3, None, 30.55, 7.688, 177.9, -4.0, None, 0.6, -3.0, None, 0.0, -4.0, 926.0, None, 0.0, 73.0,2022-01-29 17:00:00, None, 926.0,5
None, 0.55, 69.57, 1.3, None, 50.77, 4.78, 198.8, -4.0, None, 0.6, -3.0, None, 0.0, -4.0, 926.0, None, 0.0, 70.0,2022-01-29 18:00:00, None, 926.0,5
None, -0.202, 73.36, 0.6, None, 43.59, 2.413, 179.0, -4.0, None, -0.2, -0.5, None, 0.0, -4.0, 926.0, None, 0.0, 73.0,2022-01-29 19:00:00, None, 926.0,5
None, -0.524, 74.45, 0.6, None, 54.91, 2.849, 147.3, -4.0, None, -0.5, -0.5, None, 0.0, -4.0, 925.0, None, 0.0, 74.0,2022-01-29 20:00:00, None, 925.0,5
None, 1.043, 71.47, 1.7, None, 27.73, 4.251, 211.5, -3.0, None, 1.0, -1.5, None, 0.0, -3.0, 925.0, None, 0.0, 71.0,2022-01-29 21:00:00, None, 925.0,5
None, 0.628, 71.64, 1.7, None, 42.39, 2.716, 165.8, -4.0, None, 0.6, -1.5, None, 0.0, -4.0, 925.0, None, 0.0, 72.0,2022-01-29 22:00:00, None, 925.0,5
None, -0.791, 76.59, 1.7, None, 30.41, 4.008, 129.8, -4.0, None, -0.8, -1.5, 1012.3, 0.0, -4.0, 925.0, None, 0.0, 77.0,2022-01-29 23:00:00, None, 925.0,5
None, -0.225, 76.83, 1.7, None, 36.2, 3.531, 159.2, -4.0, None, -0.2, -1.5, 1012.2, 0.0, -4.0, 925.0, None, 0.0, 77.0,2022-01-30 00:00:00, None, 925.0,5
None, 0.424, 74.46, 1.7, None, 38.28, 2.479, 179.9, -4.0, None, 0.4, -1.5, 1012.0, 0.0, -4.0, 925.0, None, 0.0, 74.0,2022-01-30 01:00:00, None, 925.0,5
None, -0.191, 72.79, 1.7, None, 20.99, 4.559, 157.6, -4.0, None, -0.2, -1.5, 1010.9, 0.0, -4.0, 924.0, None, 0.0, 73.0,2022-01-30 02:00:00, None, 924.0,5
