pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -0.598, None, None, None, None, None, None, None, None, None, -0.6, -1.2, -0.4, None, None, None, 1.8, None, None, None, None,2022-01-29 00:00:00, None, None, None, None,5
None, -0.551, None, None, None, None, None, None, None, None, None, -0.6, -1.2, 3.6, None, None, None, 1.8, None, None, None, None,2022-01-29 01:00:00, None, None, None, None,5
None, -0.522, None, None, None, None, None, None, None, None, None, -0.5, -1.2, -2.7, None, None, None, 1.8, None, None, None, None,2022-01-29 02:00:00, None, None, None, None,5
None, -0.277, None, None, None, None, None, None, None, None, None, -0.3, -1.2, 0.0, None, None, None, 1.8, None, None, None, None,2022-01-29 03:00:00, None, None, None, None,5
None, -0.371, None, None, None, None, None, None, None, None, None, -0.4, -1.2, 0.6, None, None, None, 1.8, None, None, None, None,2022-01-29 04:00:00, None, None, None, None,5
None, None, None, None, None, None, None, None, None, None, None, 1.4, -1.0, 0.5, None, None, None, 1.6, None, None, None, None,2022-01-29 11:00:00, None, None, None, None,5
None, 1.428, None, None, None, None, None, None, None, None, None, 1.4, -1.0, -0.1, None, None, None, 1.6, None, None, None, None,2022-01-29 12:00:00, None, None, None, None,5
None, 1.928, None, None, None, None, None, None, None, None, None, 1.9, -1.0, 0.4, None, None, None, 1.9, None, None, None, None,2022-01-29 13:00:00, None, None, None, None,5
None, 1.701, None, None, None, None, None, None, None, None, None, 1.7, -1.0, 1.6, None, None, None, 2.1, None, None, None, None,2022-01-29 14:00:00, None, None, None, None,5
None, 1.503, None, None, None, None, None, None, None, None, None, 1.5, -1.0, -2.1, None, None, None, 2.1, None, None, None, None,2022-01-29 15:00:00, None, None, None, None,5
None, -0.223, None, None, None, None, None, None, None, None, None, -0.2, -1.0, 0.3, None, None, None, 2.1, None, None, None, None,2022-01-29 16:00:00, None, None, None, None,5
None, -0.968, None, None, None, None, None, None, None, None, None, -1.0, -1.0, -0.3, None, None, None, 2.1, None, None, None, None,2022-01-29 17:00:00, None, None, None, None,5
None, -1.449, None, None, None, None, None, None, None, None, None, -1.4, -1.4, 2.2, None, None, None, 2.1, None, None, None, None,2022-01-29 18:00:00, None, None, None, None,5
None, -1.174, None, None, None, None, None, None, None, None, None, -1.2, -1.6, 0.3, None, None, None, -1.2, None, None, None, None,2022-01-29 19:00:00, None, None, None, None,5
None, -1.259, None, None, None, None, None, None, None, None, None, -1.3, -1.6, 2.3, None, None, None, -1.0, None, None, None, None,2022-01-29 20:00:00, None, None, None, None,5
None, -1.778, None, None, None, None, None, None, None, None, None, -1.8, -1.9, 2.1, None, None, None, -1.0, None, None, None, None,2022-01-29 21:00:00, None, None, None, None,5
None, -1.958, None, None, None, None, None, None, None, None, None, -2.0, -2.1, 1.9, None, None, None, -1.0, None, None, None, None,2022-01-29 22:00:00, None, None, None, None,5
None, -1.552, None, None, None, None, None, None, None, None, None, -1.6, -2.1, 2.5, None, None, None, -1.0, None, None, None, None,2022-01-29 23:00:00, None, None, None, None,5
None, -1.637, None, None, None, None, None, None, None, None, None, -1.6, -2.1, 3.7, None, None, None, -1.0, None, None, None, None,2022-01-30 00:00:00, None, None, None, None,5
None, -1.183, None, None, None, None, None, None, None, None, None, -1.2, -2.1, -0.6, None, None, None, -0.8, None, None, None, None,2022-01-30 01:00:00, None, None, None, None,5
None, -1.505, None, None, None, None, None, None, None, None, None, -1.5, -2.1, 0.5, None, None, None, -0.8, None, None, None, None,2022-01-30 02:00:00, None, None, None, None,5
None, -1.637, None, None, None, None, None, None, None, None, None, -1.6, -2.1, 0.6, None, None, None, -0.8, None, None, None, None,2022-01-30 03:00:00, None, None, None, None,5
None, -1.448, None, None, None, None, None, None, None, None, None, -1.4, -2.1, 0.7, None, None, None, -0.8, None, None, None, None,2022-01-30 04:00:00, None, None, None, None,5
None, -1.212, None, None, None, None, None, None, None, None, None, -1.2, -2.1, 1.3, None, None, None, -0.8, None, None, None, None,2022-01-30 05:00:00, None, None, None, None,5
None, -1.032, None, None, None, None, None, None, None, None, None, -1.0, -2.1, 1.2, None, None, None, -0.8, None, None, None, None,2022-01-30 06:00:00, None, None, None, None,5
None, -1.193, None, None, None, None, None, None, None, None, None, -1.2, -1.2, 1.9, None, None, None, -1.0, None, None, None, None,2022-01-30 07:00:00, None, None, None, None,5
None, -1.042, None, None, None, None, None, None, None, None, None, -1.0, -1.2, 2.8, None, None, None, -0.9, None, None, None, None,2022-01-30 08:00:00, None, None, None, None,5
None, -1.032, None, None, None, None, None, None, None, None, None, -1.0, -1.2, 1.8, None, None, None, -0.9, None, None, None, None,2022-01-30 09:00:00, None, None, None, None,5
