pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.0, -6.793, 92.6, -5.9, 93.0, 27.67, 9.73, 170.6, -7.0, -6.8, -7.2, 1024.7, 0.0, -7.0, 899.0, 0.0,2022-01-29 00:00:00, 899.0,5
0.0, -6.777, 91.6, -5.9, 92.0, 20.95, 10.2, 170.9, -8.0, -6.8, -7.2, 1024.6, 0.0, -8.0, 899.0, 0.0,2022-01-29 01:00:00, 899.0,5
0.0, -7.053, 91.3, -5.9, 91.0, 25.47, 8.07, 170.4, -8.0, -7.1, -7.2, 1024.7, 0.0, -8.0, 899.0, 0.0,2022-01-29 02:00:00, 899.0,5
0.0, -7.595, 93.3, -5.9, 93.0, 28.71, 10.86, 177.0, -8.0, -7.6, -7.5, 1024.6, 0.0, -8.0, 899.0, 0.0,2022-01-29 03:00:00, 899.0,5
0.0, -7.458, 93.3, -5.9, 93.0, 40.04, 8.1, 178.4, -8.0, -7.5, -7.7, 1023.6, 0.0, -8.0, 898.0, 0.0,2022-01-29 04:00:00, 898.0,5
None, None, None, -5.3, 89.0, None, None, None, -7.0, -5.8, -7.3, 1022.3, 0.0, None, None, 0.0,2022-01-29 11:00:00, 897.0,5
None, -5.302, 88.4, -5.2, 88.0, 21.43, 13.77, 185.5, -7.0, -5.3, -7.3, 1022.2, 0.0, -7.0, 897.0, 0.0,2022-01-29 12:00:00, 897.0,5
None, -5.104, 86.1, -4.8, 86.0, 26.27, 9.44, 198.1, -7.0, -5.1, -7.3, 1022.1, 0.0, -7.0, 897.0, 0.0,2022-01-29 13:00:00, 897.0,5
None, -4.995, 83.9, -4.8, 84.0, 24.8, 11.62, 192.0, -7.0, -5.0, -7.3, 1021.0, 0.0, -7.0, 896.0, 0.0,2022-01-29 14:00:00, 896.0,5
None, -4.485, 86.5, -4.4, 87.0, 25.19, 9.72, 200.2, -6.0, -4.5, -7.3, 1021.0, 0.0, -6.0, 896.0, 0.0,2022-01-29 15:00:00, 896.0,5
None, -2.899, 78.68, -1.8, 79.0, 30.85, 9.76, 220.5, -5.0, -2.9, -7.3, 1020.8, 0.0, -5.0, 896.0, 0.0,2022-01-29 16:00:00, 896.0,5
None, -4.016, 83.2, -1.8, 83.0, 50.78, 9.73, 210.1, -6.0, -4.0, -7.3, None, 0.0, -6.0, 896.0, 0.0,2022-01-29 17:00:00, 896.0,5
None, -4.054, 81.9, -1.8, 82.0, 21.02, 12.7, 198.8, -6.0, -4.1, -7.3, None, 0.0, -6.0, 895.0, 0.0,2022-01-29 18:00:00, 895.0,5
None, -4.684, 84.8, -3.8, 85.0, 16.11, 16.18, 194.9, -6.0, -4.7, -4.8, None, 0.0, -6.0, 895.0, 0.0,2022-01-29 19:00:00, 895.0,5
None, -4.95, 86.3, -3.8, 86.0, 19.44, 15.76, 212.9, -7.0, -5.0, -5.2, None, 0.0, -7.0, 895.0, 0.0,2022-01-29 20:00:00, 895.0,5
None, -3.977, 83.7, -3.8, 84.0, 19.25, 14.66, 195.8, -6.0, -4.0, -5.2, None, 0.0, -6.0, 895.0, 0.0,2022-01-29 21:00:00, 895.0,5
None, -4.528, 86.6, -3.8, 87.0, 20.34, 15.43, 205.2, -6.0, -4.5, -5.2, None, 0.0, -6.0, 895.0, 0.0,2022-01-29 22:00:00, 895.0,5
None, -3.885, 83.0, -3.2, 83.0, 22.92, 12.09, 203.1, -6.0, -3.9, -5.2, 1018.4, 0.0, -6.0, 894.0, 0.0,2022-01-29 23:00:00, 894.0,5
None, -4.953, 87.6, -3.2, 88.0, 22.34, 9.88, 180.8, -7.0, -5.0, -5.2, 1018.5, 0.0, -7.0, 894.0, 0.0,2022-01-30 00:00:00, 894.0,5
None, -5.367, 91.1, -3.2, 91.0, 22.41, 15.39, 201.2, -7.0, -5.4, -5.5, 1018.5, 0.0, -7.0, 894.0, 0.0,2022-01-30 01:00:00, 894.0,5
None, -5.163, 92.3, -3.2, 92.0, 17.11, 11.01, 213.8, -6.0, -5.2, -5.5, 1018.5, 0.0, -6.0, 894.0, 0.0,2022-01-30 02:00:00, 894.0,5
None, -4.895, 95.5, -3.2, 96.0, 19.03, 14.59, 213.4, -5.0, -4.9, -5.5, 1017.2, 0.0, -5.0, 893.0, 0.0,2022-01-30 03:00:00, 893.0,5
None, -4.606, 100.0, -3.2, 100.0, 19.31, 14.02, 205.1, -4.0, -4.6, -5.5, 1015.8, 0.0, -4.0, 892.0, 0.0,2022-01-30 04:00:00, 892.0,5
None, -4.777, 99.9, -3.2, 100.0, 17.74, 12.88, 187.5, -5.0, -4.8, -5.5, 1016.0, 0.1, -5.0, 892.0, 0.0,2022-01-30 05:00:00, 892.0,5
