pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -5.549, 76.41, -2.0, 76.0, -8.0, -5.5, -5.5, -8.0, 0.0, 0.0,2022-01-29 00:00:00, None, 962.0,5
0.0, -5.924, 76.83, -2.0, 77.0, -9.0, -5.9, -5.9, -9.0, 0.0, 0.0,2022-01-29 01:00:00, None, 962.0,5
0.0, -6.062, 77.13, -2.0, 77.0, -9.0, -6.1, -6.2, -9.0, 0.0, 0.0,2022-01-29 02:00:00, None, 962.0,5
0.0, -6.485, 77.47, -2.0, 77.0, -10.0, -6.5, -6.6, -10.0, 0.0, 0.0,2022-01-29 03:00:00, None, 962.0,5
0.0, -6.513, 79.09, -2.0, 79.0, -9.0, -6.5, -6.7, -9.0, 0.0, 0.0,2022-01-29 04:00:00, None, 961.0,5
None, None, None, -2.3, 70.0, -6.0, -2.3, -6.8, None, 0.0, 0.0,2022-01-29 11:00:00, None, 960.0,5
None, -2.423, 69.07, -2.2, 69.0, -7.0, -2.4, -6.8, -7.0, 0.0, 0.0,2022-01-29 12:00:00, None, 959.0,5
None, -2.114, 67.43, -2.1, 67.0, -7.0, -2.1, -6.8, -7.0, 0.0, 0.0,2022-01-29 13:00:00, None, 958.0,5
None, -2.0, 66.96, -1.8, 67.0, -7.0, -2.0, -6.8, -7.0, 0.0, 0.0,2022-01-29 14:00:00, None, 958.0,5
None, -1.909, 66.11, -1.7, 66.0, -7.0, -1.9, -6.8, -7.0, 0.0, 0.0,2022-01-29 15:00:00, None, 958.0,5
None, -1.829, 66.09, -1.6, 66.0, -7.0, -1.8, -6.8, -7.0, 0.0, 0.0,2022-01-29 16:00:00, None, 958.0,5
None, -2.351, 68.59, -1.6, 69.0, -7.0, -2.4, -6.8, -7.0, 0.0, 0.0,2022-01-29 17:00:00, None, 958.0,5
None, -3.179, 71.96, -1.6, 72.0, -7.0, -3.2, -6.8, -7.0, 0.0, 0.0,2022-01-29 18:00:00, None, 958.0,5
None, -3.429, 73.47, -3.0, 73.0, -7.0, -3.4, -3.7, -7.0, 0.0, 0.0,2022-01-29 19:00:00, None, 958.0,5
None, -2.884, 73.15, -2.8, 73.0, -6.0, -2.9, -3.7, -6.0, 0.0, 0.0,2022-01-29 20:00:00, None, 958.0,5
