WDIR_VECT,time,week_of_year
260.7,2021-05-21 00:00:00,21
44.7,2021-05-21 01:00:00,21
144.9,2021-05-21 02:00:00,21
72.0,2021-05-21 03:00:00,21
101.1,2021-05-21 04:00:00,21
201.3,2021-05-21 05:00:00,21
189.2,2021-05-21 06:00:00,21
116.3,2021-05-21 07:00:00,21
45.8,2021-05-21 08:00:00,21
41.6,2021-05-21 09:00:00,21
62.4,2021-05-21 10:00:00,21
111.7,2021-05-21 11:00:00,21
58.0,2021-05-21 12:00:00,21
52.3,2021-05-21 13:00:00,21
33.9,2021-05-21 14:00:00,21
359.6,2021-05-21 15:00:00,21
320.2,2021-05-21 16:00:00,21
349.3,2021-05-21 17:00:00,21
148.0,2021-05-21 18:00:00,21
149.5,2021-05-21 19:00:00,21
79.1,2021-05-21 20:00:00,21
163.0,2021-05-21 21:00:00,21
169.3,2021-05-21 22:00:00,21
130.4,2021-05-21 23:00:00,21
152.1,2021-05-22 00:00:00,21
3.0,2021-05-22 01:00:00,21
214.1,2021-05-22 02:00:00,21
215.4,2021-05-22 03:00:00,21
218.3,2021-05-22 04:00:00,21
182.2,2021-05-22 05:00:00,21
178.2,2021-05-22 06:00:00,21
334.1,2021-05-22 07:00:00,21
140.0,2021-05-22 08:00:00,21
118.9,2021-05-22 09:00:00,21
35.4,2021-05-22 10:00:00,21
28.3,2021-05-22 11:00:00,21
352.9,2021-05-22 12:00:00,21
348.2,2021-05-22 13:00:00,21
307.4,2021-05-22 14:00:00,21
314.3,2021-05-22 15:00:00,21
13.8,2021-05-22 16:00:00,21
315.7,2021-05-22 17:00:00,21
161.8,2021-05-22 18:00:00,21
235.4,2021-05-22 19:00:00,21
137.3,2021-05-22 20:00:00,21
123.7,2021-05-22 21:00:00,21
128.4,2021-05-22 22:00:00,21
133.5,2021-05-22 23:00:00,21
111.0,2021-05-23 00:00:00,21
112.9,2021-05-23 01:00:00,21
118.9,2021-05-23 02:00:00,21
166.3,2021-05-23 03:00:00,21
59.3,2021-05-23 04:00:00,21
354.9,2021-05-23 05:00:00,21
18.2,2021-05-23 06:00:00,21
355.9,2021-05-23 07:00:00,21
355.5,2021-05-23 08:00:00,21
12.3,2021-05-23 09:00:00,21
359.1,2021-05-23 10:00:00,21
349.0,2021-05-23 11:00:00,21
352.2,2021-05-23 12:00:00,21
344.7,2021-05-23 13:00:00,21
272.9,2021-05-23 14:00:00,21
138.0,2021-05-23 15:00:00,21
137.4,2021-05-23 16:00:00,21
121.6,2021-05-23 17:00:00,21
115.4,2021-05-23 18:00:00,21
136.8,2021-05-23 19:00:00,21
129.5,2021-05-23 20:00:00,21
120.1,2021-05-23 21:00:00,21
130.6,2021-05-23 22:00:00,21
106.0,2021-05-23 23:00:00,21
215.8,2021-05-24 00:00:00,21
