pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,263.0, None, 5.8,5.8, 2.0, None, None, None,-1.0,2021-06-18 02:00:00, None,25
None, None,275.0, None, 1.9,1.8, 2.0, None, None, None,-4.0,2021-06-19 04:00:00, None,25
0.0, None,275.0, None, 6.1,6.2, 2.0, None, None, None,-2.0,2021-06-20 04:00:00, None,25
None, None,275.0, None, 12.2,12.3, 2.0, None, None, None,1.0,2021-06-21 00:00:00, None,25
None, None,275.0, None, 11.0,11.0, 2.0, None, None, None,0.0,2021-06-21 02:00:00, None,25
None, None,275.0, None, 15.6,14.1, 2.0, None, None, None,0.0,2021-06-21 12:00:00, None,25
None, None,275.0, None, 7.2,7.2, 2.0, None, None, None,-3.0,2021-06-22 04:00:00, None,25
None, None,275.0, None, 7.8,8.1, 2.0, None, None, None,-2.0,2021-06-23 01:00:00, None,25
None, None,275.0, None, 9.9,9.9, 3.0, None, None, None,0.0,2021-06-23 23:00:00, None,25
None, None,276.0, None, 8.6,8.5, 3.0, None, None, 1.0,-1.0,2021-06-24 00:00:00, None,25
None, None,277.0, None, 8.0,7.9, 2.0, None, None, None,-2.0,2021-06-24 03:00:00, None,25
None, None,278.0, None, 7.9,7.8, 2.0, None, None, None,-3.0,2021-06-24 06:00:00, None,25
None, None,279.0, None, 10.8,10.6, 2.0, None, None, None,-1.0,2021-06-24 22:00:00, None,25
