RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
31.76, None, None, None,22.71,54.91, None, None, -14.0, None, None, None, None, None, None, None, None, None,-0.788, None, None, None, None,10.45, None, None, None, None,2018-10-01 00:00:00, None,40,,
47.95, None, None, None,21.87,54.43, None, None, -10.0, None, None, None, None, None, None, None, None, None,-1.17, None, None, None, None,9.16, None, None, None, None,2018-10-01 01:00:00, None,40,,
50.32, None, None, None,21.38,57.76, None, None, -9.0, None, None, None, None, None, None, None, None, None,-0.981, None, None, None, None,12.47, None, None, None, None,2018-10-01 02:00:00, None,40,,
39.16, None, None, None,15.93,69.83, None, None, -11.0, None, None, None, None, None, None, None, None, None,-0.508, None, None, None, None,20.84, None, None, None, None,2018-10-01 03:00:00, None,40,,
34.0, None, None, None,12.74,73.5, None, None, -13.0, None, None, None, None, None, None, None, None, None,-0.422, None, None, None, None,12.69, None, None, None, None,2018-10-01 04:00:00, None,40,,
17.96, None, None, None,13.25,67.89, None, None, -20.0, None, None, None, None, None, None, None, None, None,-0.231, None, None, None, None,10.9, None, None, None, None,2018-10-01 05:00:00, None,40,,
19.64, None, None, None,11.34,70.5, None, None, -18.0, None, None, None, None, None, None, None, None, None,-0.104, None, None, None, None,11.99, None, None, None, None,2018-10-01 06:00:00, None,40,,
, None, None, None,10.49,65.84, None, None, None, None, None, None, None, None, None, None, None, None,-0.056, None, None, None, None,12.35, None, None, None, None,2018-10-01 07:00:00, None,40,,
, None, None, None,10.42,72.8, None, None, None, None, None, None, None, None, None, None, None, None,0.002, None, None, None, None,12.2, None, None, None, None,2018-10-01 08:00:00, None,40,,
, None, None, None,11.07,68.63, None, None, None, None, None, None, None, None, None, None, None, None,0.05, None, None, None, None,11.45, None, None, None, None,2018-10-01 09:00:00, None,40,,
, None, None, None,11.93,73.4, None, None, None, None, None, None, None, None, None, None, None, None,0.173, None, None, None, None,11.04, None, None, None, None,2018-10-01 10:00:00, None,40,,
, None, None, None,12.82,75.2, None, None, None, None, None, None, None, None, None, None, None, None,0.356, None, None, None, None,9.92, None, None, None, None,2018-10-01 11:00:00, None,40,,
