pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -5.344, -3.5, -6999.0, 0.0, 0.0, -6999.0, -5.3, -6.0, 0.0, 0.0, -6999.0,2020-11-11 00:00:00, -6999.0, -6999.0,46
None, -5.739, -3.5, -6999.0, 0.0, 0.0, -6999.0, -5.7, -6.0, 0.0, 0.0, -6999.0,2020-11-11 01:00:00, -6999.0, -6999.0,46
None, -5.952, -3.5, -6999.0, 0.0, 0.0, -6999.0, -6.0, -6.0, 0.0, 0.0, -6999.0,2020-11-11 02:00:00, -6999.0, -6999.0,46
None, -5.296, -3.5, -6999.0, 0.0, 0.0, -6999.0, -5.3, -6.0, 0.0, 0.0, -6999.0,2020-11-11 03:00:00, -6999.0, -6999.0,46
None, -4.559, -3.5, -6999.0, 0.0, 0.0, -6999.0, -4.6, -6.0, 0.0, 0.0, -6999.0,2020-11-11 04:00:00, -6999.0, -6999.0,46
None, -4.445, -3.5, -6999.0, 0.0, 0.0, -6999.0, -4.4, -6.0, 0.0, 0.0, -6999.0,2020-11-11 05:00:00, -6999.0, -6999.0,46
None, -4.35, -3.5, -6999.0, 0.0, 0.0, -6999.0, -4.4, -6.0, 0.0, 0.0, -6999.0,2020-11-11 06:00:00, -6999.0, -6999.0,46
None, -4.35, -4.3, -6999.0, 0.0, 0.0, -6999.0, -4.4, -4.5, -0.1, 0.0, -6999.0,2020-11-11 07:00:00, -6999.0, -6999.0,46
None, -4.426, -4.3, -6999.0, 0.0, 0.0, -6999.0, -4.4, -4.6, 0.0, 0.0, -6999.0,2020-11-11 08:00:00, -6999.0, -6999.0,46
None, -4.312, -4.3, -6999.0, 0.0, 0.0, -6999.0, -4.3, -4.6, -0.1, 0.0, -6999.0,2020-11-11 09:00:00, -6999.0, -6999.0,46
None, -3.466, -3.5, -6999.0, 0.0, 0.0, -6999.0, -3.5, -4.6, 0.0, 0.0, -6999.0,2020-11-11 10:00:00, -6999.0, -6999.0,46
