pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
4.8, -5.291, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.3, -5.4, 0.0, -6999.0, -1.0,2020-11-11 00:00:00, 1.0, 0.86, -6999.0,46
4.8, -5.292, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.3, -5.4, 0.0, -6999.0, 0.0,2020-11-11 01:00:00, 0.0, 0.399, -6999.0,46
4.8, -5.476, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.5, -5.5, 0.0, -6999.0, 0.0,2020-11-11 02:00:00, 0.0, 0.247, -6999.0,46
4.8, -5.573, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.6, -5.6, 0.0, -6999.0, 0.0,2020-11-11 03:00:00, 0.0, 0.114, -6999.0,46
5.0, -5.961, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.0, 0.2, -6999.0, 0.0,2020-11-11 04:00:00, 0.0, 0.112, -6999.0,46
4.5, -6.037, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.2, 0.0, -6999.0, 0.0,2020-11-11 05:00:00, 0.0, 0.054, -6999.0,46
4.1, -6.055, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.1, -6.2, 0.0, -6999.0, 0.0,2020-11-11 06:00:00, 0.0, -0.071, -6999.0,46
None, -6.299, -6.1, -6999.0, -6999.0, -6999.0, -6999.0, -6.3, -6.4, -0.1, -6999.0, 0.0,2020-11-11 07:00:00, 0.0, -0.282, -6999.0,46
None, -6.64, -6.1, -6999.0, -6999.0, -6999.0, -6999.0, -6.6, -6.7, 0.0, -6999.0, 0.0,2020-11-11 08:00:00, -1.0, -0.765, -6999.0,46
None, -3.704, -3.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.7, -6.7, -0.1, -6999.0, 0.0,2020-11-11 09:00:00, -1.0, -0.944, -6999.0,46
None, -3.104, -0.9, -6999.0, -6999.0, -6999.0, -6999.0, -3.1, -6.7, 0.2, -6999.0, 0.0,2020-11-11 10:00:00, -1.0, -1.064, -6999.0,46
None, 0.087, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -6.7, -0.2, -6999.0, 0.0,2020-11-11 11:00:00, -1.0, -1.112, -6999.0,46
None, -2.728, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.7, -6.7, 0.3, -6999.0, 0.0,2020-11-11 12:00:00, -1.0, -1.011, -6999.0,46
None, -3.02, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.0, -6.7, 0.0, -6999.0, 0.0,2020-11-11 13:00:00, -1.0, -0.898, -6999.0,46
None, -3.314, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.3, -6.7, 0.0, -6999.0, 0.0,2020-11-11 14:00:00, -1.0, -1.183, -6999.0,46
None, -3.974, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -4.0, -6.7, 0.0, -6999.0, 0.0,2020-11-11 15:00:00, -1.0, -1.111, -6999.0,46
None, -4.434, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -4.4, -6.7, 0.1, -6999.0, 0.0,2020-11-11 16:00:00, -1.0, -0.949, -6999.0,46
None, -4.598, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -4.6, -6.7, 0.0, -6999.0, 0.0,2020-11-11 17:00:00, -1.0, -1.134, -6999.0,46
None, -4.549, 0.7, -6999.0, -6999.0, -6999.0, -6999.0, -4.5, -6.7, 0.0, -6999.0, 0.0,2020-11-11 18:00:00, -1.0, -1.194, -6999.0,46
None, -4.655, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -4.7, -4.7, -0.1, -6999.0, 0.0,2020-11-11 19:00:00, -1.0, -1.3, -6999.0,46
None, -5.388, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -5.4, -5.4, -0.1, -6999.0, 0.0,2020-11-11 20:00:00, -1.0, -1.373, -6999.0,46
None, -5.786, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -5.8, -5.8, 0.0, -6999.0, 0.0,2020-11-11 21:00:00, -1.0, -1.45, -6999.0,46
None, -5.93, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -5.9, -5.9, 0.0, -6999.0, 0.0,2020-11-11 22:00:00, -1.0, -1.423, -6999.0,46
None, -6.416, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -6.5, 0.0, -6999.0, 0.0,2020-11-11 23:00:00, -1.0, -1.031, -6999.0,46
None, -6.621, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -6.6, -6.6, 0.0, -6999.0, 0.0,2020-11-12 00:00:00, -1.0, -1.27, -6999.0,46
None, -7.46, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -7.5, -7.5, -0.1, -6999.0, 0.0,2020-11-12 01:00:00, -1.0, -1.338, -6999.0,46
None, -7.61, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -7.6, -8.1, 0.0, -6999.0, 0.0,2020-11-12 02:00:00, -1.0, -1.331, -6999.0,46
None, -7.91, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -7.9, -8.1, 0.0, -6999.0, 0.0,2020-11-12 03:00:00, -1.0, -1.383, -6999.0,46
None, -7.95, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -8.0, -8.1, -0.2, -6999.0, 0.0,2020-11-12 04:00:00, -1.0, -1.358, -6999.0,46
None, -8.1, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -8.1, -8.1, 0.0, -6999.0, 0.0,2020-11-12 05:00:00, -1.0, -1.416, -6999.0,46
None, -8.6, -4.5, -6999.0, -6999.0, -6999.0, -6999.0, -8.6, -8.6, -0.1, -6999.0, 0.0,2020-11-12 06:00:00, -1.0, -1.439, -6999.0,46
None, -9.27, -8.5, -6999.0, -6999.0, -6999.0, -6999.0, -9.3, -9.3, 0.0, -6999.0, 0.0,2020-11-12 07:00:00, -2.0, -1.503, -6999.0,46
None, -9.82, -8.5, -6999.0, -6999.0, -6999.0, -6999.0, -9.8, -9.8, 0.1, -6999.0, 0.0,2020-11-12 08:00:00, -2.0, -1.517, -6999.0,46
None, -9.38, -8.5, -6999.0, -6999.0, -6999.0, -6999.0, -9.4, -9.9, -0.1, -6999.0, 0.0,2020-11-12 09:00:00, -1.0, -1.455, -6999.0,46
