RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 4.9, 0.692, 132.2, -6999.0, -5.6, None, 600.0, 132.0, None, None, 12.0, None, 12.37, None, None, -5.375, None, -2.0, -6999.0, None, 53.07, 0.7, -5.4, None, 0.1, 0.0,2020-11-11 00:00:00, 600.0,46
None, None, None, 5.2, 0.771, 123.2, -6999.0, -5.7, None, 600.0, 123.0, None, None, 12.0, None, 12.01, None, None, -5.668, None, -2.0, -6999.0, None, 53.17, 0.8, -5.7, None, 0.0, 0.0,2020-11-11 01:00:00, 600.0,46
None, None, None, 5.7, 1.196, 131.4, -6999.0, -6.0, None, 600.0, 131.0, None, None, 12.0, None, 11.88, None, None, -5.365, None, -2.0, -6999.0, None, 55.11, 1.2, -5.4, None, 0.1, 0.0,2020-11-11 02:00:00, 600.0,46
None, None, None, 5.4, 0.498, 122.4, -6999.0, -6.3, None, 600.0, 122.0, None, None, 12.0, None, 12.36, None, None, -6.148, None, -2.0, -6999.0, None, 70.7, 0.5, -6.1, None, 0.0, 0.0,2020-11-11 03:00:00, 600.0,46
None, None, None, 3.5, 0.586, 128.4, -6999.0, -6.6, None, 600.0, 128.0, None, None, 12.0, None, 12.23, None, None, -6.541, None, -2.0, -6999.0, None, 41.21, 0.6, -6.5, None, 0.2, 0.0,2020-11-11 04:00:00, 600.0,46
None, None, None, 5.6, 1.008, 121.4, -6999.0, -6.8, None, 600.0, 121.0, None, None, 11.0, None, 11.27, None, None, -6.167, None, -2.0, -6999.0, None, 41.28, 1.0, -6.2, None, 0.2, -1.0,2020-11-11 05:00:00, 600.0,46
None, None, None, 2.8, 0.191, 124.3, -6999.0, -6.8, None, 600.0, 124.0, None, None, 12.0, None, 11.98, None, None, -6.679, None, -2.0, -6999.0, None, 66.37, 0.2, -6.7, None, 0.0, 1.0,2020-11-11 06:00:00, 600.0,46
None, None, None, 3.5, 0.601, 132.7, -6999.0, -7.4, None, 600.0, 133.0, None, None, 12.0, None, 11.75, None, None, -7.01, None, -6.6, -6999.0, None, 48.28, 0.6, -7.0, None, 0.0, 0.0,2020-11-11 07:00:00, 600.0,46
None, None, None, 3.7, 0.207, 194.8, -6999.0, -7.4, None, 600.0, 195.0, None, None, 12.0, None, 11.87, None, None, -6.917, None, -6.5, -6999.0, None, 70.1, 0.2, -6.9, None, 0.2, 0.0,2020-11-11 08:00:00, 600.0,46
None, None, None, 4.8, 0.667, 155.2, -6999.0, -7.4, None, 600.0, 155.0, None, None, 12.0, None, 12.34, None, None, -6.502, None, -6.2, -6999.0, None, 49.78, 0.7, -6.5, None, 0.1, 0.0,2020-11-11 09:00:00, 600.0,46
None, None, None, 2.9, 0.186, 87.8, -6999.0, -7.4, None, 600.0, 88.0, None, None, 12.0, None, 12.18, None, None, -4.654, None, -4.5, -6999.0, None, 71.2, 0.2, -4.7, None, 0.0, 0.0,2020-11-11 10:00:00, 600.0,46
