pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,-2.599,87.8, None, None, 12.94, 9.23, 335.3, None, None, None, None, None, -4.0, 894.0, None,2020-11-11 00:00:00, None,46
None,-2.602,88.7, None, None, 14.02, 8.48, 329.2, None, None, None, None, None, -4.0, 895.0, None,2020-11-11 01:00:00, None,46
None,-3.23,86.8, None, None, 19.13, 10.77, 351.4, None, None, None, None, None, -5.0, 895.0, None,2020-11-11 02:00:00, None,46
None,-3.596,84.7, None, None, 17.74, 7.698, 5.504, None, None, None, None, None, -6.0, 895.0, None,2020-11-11 03:00:00, None,46
None,-3.958,84.0, None, None, 18.13, 6.979, 2.596, None, None, None, None, None, -6.0, 895.0, None,2020-11-11 04:00:00, None,46
None,-4.991,86.0, None, None, 13.56, 6.854, 356.8, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 05:00:00, None,46
None,-5.581,84.7, None, None, 18.55, 4.303, 328.0, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 06:00:00, None,46
None,-5.774,87.9, None, None, 23.25, 4.175, 298.6, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 07:00:00, None,46
None,-5.458,84.6, None, None, 20.01, 3.079, 230.5, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 08:00:00, None,46
None,-4.566,79.85, None, None, 32.37, 1.674, 241.3, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 09:00:00, None,46
None,-2.977,71.24, None, None, 55.56, 2.193, 146.9, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 10:00:00, None,46
None,-1.931,65.78, None, None, 30.83, 3.555, 135.0, None, None, None, None, None, -7.0, 896.0, None,2020-11-11 11:00:00, None,46
None,-2.046,69.89, None, None, 37.96, 4.002, 124.5, None, None, None, None, None, -6.0, 896.0, None,2020-11-11 12:00:00, None,46
None,-1.565,59.12, None, None, 59.8, 2.949, 193.7, None, None, None, None, None, -8.0, 896.0, None,2020-11-11 13:00:00, None,46
None,-0.019,46.83, None, None, 33.37, 5.633, 348.2, None, None, None, None, None, -10.0, 896.0, None,2020-11-11 14:00:00, None,46
None,0.082,46.25, None, None, 46.21, 3.843, 47.63, None, None, None, None, None, -10.0, 895.0, None,2020-11-11 15:00:00, None,46
