pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,0.302,96.6, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 00:00:00, None, None, None,42
None,0.303,96.8, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 01:00:00, None, None, None,42
None,0.35,96.7, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 02:00:00, None, None, None,42
None,0.348,96.8, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 03:00:00, None, None, None,42
None,0.386,96.9, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 04:00:00, None, None, None,42
None,0.351,96.9, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 05:00:00, None, None, None,42
None,0.398,96.9, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 06:00:00, None, None, None,42
None,0.444,97.0, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 07:00:00, None, None, None,42
None,0.525,96.9, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-14 08:00:00, None, None, None,42
None,1.634,96.7, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-14 09:00:00, None, None, None,42
None,3.677,96.3, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 10:00:00, None, None, None,42
None,7.171,96.4, None, None, None, None, None, None, None, None, None,7.0, None, None, None, None,2016-10-14 11:00:00, None, None, None,42
None,6.83,92.8, None, None, None, None, None, None, None, None, None,6.0, None, None, None, None,2016-10-14 12:00:00, None, None, None,42
None,6.07,92.4, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-14 13:00:00, None, None, None,42
None,6.613,91.8, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-14 14:00:00, None, None, None,42
None,7.061,86.5, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-14 15:00:00, None, None, None,42
None,5.411,92.8, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-14 16:00:00, None, None, None,42
None,5.102,91.2, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-14 17:00:00, None, None, None,42
None,4.304,94.1, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 18:00:00, None, None, None,42
None,3.776,94.8, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 19:00:00, None, None, None,42
None,3.492,95.1, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 20:00:00, None, None, None,42
None,3.288,95.3, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 21:00:00, None, None, None,42
None,3.16,95.6, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 22:00:00, None, None, None,42
None,3.71,95.2, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-14 23:00:00, None, None, None,42
None,3.74,95.0, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-15 00:00:00, None, None, None,42
None,3.786,95.2, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-15 01:00:00, None, None, None,42
None,3.781,94.6, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-15 02:00:00, None, None, None,42
None,3.259,94.9, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-15 03:00:00, None, None, None,42
None,3.449,95.4, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-15 04:00:00, None, None, None,42
None,2.907,95.3, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-15 05:00:00, None, None, None,42
None,1.993,95.8, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-15 06:00:00, None, None, None,42
None,1.494,96.2, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-15 07:00:00, None, None, None,42
None,1.732,96.4, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-15 08:00:00, None, None, None,42
None,3.322,96.2, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-15 09:00:00, None, None, None,42
None,5.189,93.3, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-15 10:00:00, None, None, None,42
None,6.744,91.1, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-15 11:00:00, None, None, None,42
None,7.319,83.3, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-15 12:00:00, None, None, None,42
None,10.12,58.17, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-15 13:00:00, None, None, None,42
None,10.18,55.37, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-15 14:00:00, None, None, None,42
None,9.2,73.76, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-15 15:00:00, None, None, None,42
None,8.18,81.0, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-15 16:00:00, None, None, None,42
None,6.957,83.9, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-15 17:00:00, None, None, None,42
None,6.356,86.5, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-15 18:00:00, None, None, None,42
None,5.478,90.0, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-15 19:00:00, None, None, None,42
