CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 0.24, None, None, None, None, None,20.36, None,14.88,129.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 00:00:00, None, None, None,42
None, 0.541, None, None, None, None, None,23.25, None,15.25,128.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 01:00:00, None, None, None,42
None, 0.663, None, None, None, None, None,23.42, None,14.6,134.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 02:00:00, None, None, None,42
None, 1.058, None, None, None, None, None,22.88, None,15.5,138.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 03:00:00, None, None, None,42
None, 1.386, None, None, None, None, None,24.24, None,12.37,146.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 04:00:00, None, None, None,42
None, 2.484, None, None, None, None, None,26.6, None,14.93,186.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 05:00:00, None, None, None,42
None, 2.034, None, None, None, None, None,26.48, None,19.2,195.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 06:00:00, None, None, None,42
None, 0.279, None, None, None, None, None,35.13, None,17.83,229.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 07:00:00, None, None, None,42
None, -0.162, None, None, None, None, None,28.87, None,12.24,234.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 08:00:00, None, None, None,42
None, -0.246, None, None, None, None, None,34.7, None,9.65,245.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 09:00:00, None, None, None,42
None, -0.508, None, None, None, None, None,22.98, None,15.85,226.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 10:00:00, None, None, None,42
None, -0.808, None, None, None, None, None,23.39, None,14.17,223.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 11:00:00, None, None, None,42
None, -0.612, None, None, None, None, None,24.58, None,13.81,226.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-10-14 12:00:00, None, None, None,42
