CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-2.23,72.9, None,2017-02-19 00:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,8
None,-2.075,67.83, None,2017-02-19 01:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,8
None,-2.131,70.4, None,2017-02-19 02:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,8
None,-1.958,70.5, None,2017-02-19 03:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,8
None,-2.007,70.2, None,2017-02-19 04:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,8
None,-2.517,63.68, None,2017-02-19 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,8
None,-2.865,59.89, None,2017-02-19 06:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-3.058,63.01, None,2017-02-19 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,8
None,-2.43,52.77, None,2017-02-19 08:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,8
None,-1.582,53.31, None,2017-02-19 09:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-1.082,50.7, None,2017-02-19 10:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-0.468,49.96, None,2017-02-19 11:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,0.03,49.32, None,2017-02-19 12:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-0.181,49.02, None,2017-02-19 13:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-0.967,50.53, None,2017-02-19 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-0.947,50.48, None,2017-02-19 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-1.369,51.04, None,2017-02-19 16:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,8
None,-1.543,61.78, None,2017-02-19 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,8
None,-1.804,68.53, None,2017-02-19 18:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,8
None,-1.719,71.3, None,2017-02-19 19:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,8
