WDIR_VECT,time,HUMIDITY,week_of_year
298.9,2020-11-18 00:00:00, 97.4,47
118.8,2020-11-18 01:00:00, 97.5,47
174.4,2020-11-18 02:00:00, 96.8,47
115.4,2020-11-18 03:00:00, 97.4,47
279.2,2020-11-18 04:00:00, 97.4,47
196.0,2020-11-18 05:00:00, 97.4,47
254.9,2020-11-18 06:00:00, 96.7,47
243.1,2020-11-18 07:00:00, 96.6,47
155.7,2020-11-18 08:00:00, 95.9,47
100.5,2020-11-18 09:00:00, 96.0,47
39.6,2020-11-18 10:00:00, 94.1,47
129.3,2020-11-18 11:00:00, 93.1,47
329.4,2020-11-18 12:00:00, 88.2,47
16.3,2020-11-18 13:00:00, 88.4,47
111.0,2020-11-18 15:00:00, 84.0,47
103.5,2020-11-18 16:00:00, 80.5,47
105.5,2020-11-18 17:00:00, 81.5,47
121.8,2020-11-18 18:00:00, 87.8,47
128.9,2020-11-18 19:00:00, 89.0,47
126.1,2020-11-18 20:00:00, 87.2,47
114.7,2020-11-18 21:00:00, 86.7,47
112.3,2020-11-18 22:00:00, 87.1,47
99.2,2020-11-18 23:00:00, 89.4,47
104.3,2020-11-19 00:00:00, 88.1,47
95.4,2020-11-19 01:00:00, 90.0,47
87.7,2020-11-19 02:00:00, 85.2,47
101.3,2020-11-19 03:00:00, 86.1,47
127.5,2020-11-19 04:00:00, 83.8,47
168.7,2020-11-19 05:00:00, 87.6,47
241.2,2020-11-19 06:00:00, 93.6,47
240.0,2020-11-19 07:00:00, 93.8,47
230.5,2020-11-19 08:00:00, 93.4,47
156.2,2020-11-19 09:00:00, 90.8,47
85.1,2020-11-19 10:00:00, 80.8,47
104.8,2020-11-19 11:00:00, 79.5,47
80.0,2020-11-19 12:00:00, 76.1,47
92.7,2020-11-19 13:00:00, 76.6,47
89.3,2020-11-19 14:00:00, 76.5,47
101.2,2020-11-19 15:00:00, 78.4,47
105.6,2020-11-19 16:00:00, 79.5,47
95.3,2020-11-19 17:00:00, 83.4,47
88.4,2020-11-19 18:00:00, 90.9,47
91.0,2020-11-19 19:00:00, 89.9,47
90.0,2020-11-19 20:00:00, 89.8,47
226.4,2020-11-19 21:00:00, 93.0,47
247.3,2020-11-19 22:00:00, 94.7,47
225.1,2020-11-19 23:00:00, 93.5,47
224.6,2020-11-20 00:00:00, 90.4,47
186.1,2020-11-20 01:00:00, 87.8,47
192.0,2020-11-20 02:00:00, 88.3,47
183.8,2020-11-20 03:00:00, 89.9,47
196.5,2020-11-20 04:00:00, 88.8,47
217.5,2020-11-20 05:00:00, 87.1,47
206.7,2020-11-20 06:00:00, 86.7,47
190.3,2020-11-20 07:00:00, 89.3,47
234.1,2020-11-20 08:00:00, 91.1,47
254.4,2020-11-20 09:00:00, 91.8,47
258.4,2020-11-20 10:00:00, 91.8,47
222.3,2020-11-20 11:00:00, 89.2,47
349.3,2020-11-20 12:00:00, 84.3,47
98.6,2020-11-20 13:00:00, 85.8,47
204.1,2020-11-20 14:00:00, 83.2,47
295.2,2020-11-20 15:00:00, 81.5,47
108.6,2020-11-20 16:00:00, 85.1,47
236.8,2020-11-20 17:00:00, 92.9,47
228.9,2020-11-20 18:00:00, 95.1,47
236.7,2020-11-20 19:00:00, 94.8,47
230.7,2020-11-20 20:00:00, 91.4,47
213.1,2020-11-20 21:00:00, 90.1,47
207.2,2020-11-20 22:00:00, 88.9,47
221.6,2020-11-20 23:00:00, 90.3,47
238.6,2020-11-21 00:00:00, 90.1,47
182.8,2020-11-21 01:00:00, 90.2,47
126.1,2020-11-21 02:00:00, 91.4,47
123.8,2020-11-21 03:00:00, 93.0,47
149.8,2020-11-21 04:00:00, 92.9,47
310.1,2020-11-21 05:00:00, 93.5,47
165.4,2020-11-21 06:00:00, 93.3,47
240.1,2020-11-21 07:00:00, 92.1,47
226.0,2020-11-21 08:00:00, 90.4,47
248.2,2020-11-21 09:00:00, 90.4,47
195.4,2020-11-21 10:00:00, 89.9,47
231.3,2020-11-21 11:00:00, 87.8,47
206.8,2020-11-21 12:00:00, 88.6,47
212.8,2020-11-21 13:00:00, 87.7,47
194.9,2020-11-21 14:00:00, 88.0,47
252.1,2020-11-21 15:00:00, 88.2,47
258.7,2020-11-21 16:00:00, 88.5,47
326.2,2020-11-21 17:00:00, 91.6,47
225.4,2020-11-21 18:00:00, 94.3,47
261.8,2020-11-21 19:00:00, 95.4,47
242.8,2020-11-21 20:00:00, 95.5,47
243.7,2020-11-21 21:00:00, 95.5,47
137.3,2020-11-21 22:00:00, 91.4,47
147.5,2020-11-21 23:00:00, 87.5,47
