TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
7.519,0.6,96.1,100.0,0.0,927.75,0.0,0.0,2018-07-02 00:00:00, 54.8,6.9,27
7.87,0.6,96.4,100.0,0.0,927.85,0.2,0.0,2018-07-02 01:00:00, 54.8,7.3,27
8.045,0.6,96.4,100.0,0.0,928.05,1.4,0.0,2018-07-02 02:00:00, 54.8,7.5,27
8.145,0.6,96.2,100.0,0.0,928.25,1.8,1.26,2018-07-02 03:00:00, 348.2,7.6,27
8.17,6.9,95.9,100.0,0.0,928.35,1.0,1.01,2018-07-02 04:00:00, 329.9,7.6,27
8.469,15.6,95.9,100.0,0.0,928.45,0.4,2.77,2018-07-02 05:00:00, 322.9,7.9,27
8.941,19.4,95.8,100.0,0.0,928.65,0.0,1.26,2018-07-02 06:00:00, 320.1,8.3,27
10.051,136.9,95.5,76.47,0.0,928.95,0.0,2.01,2018-07-02 07:00:00, 322.9,9.4,27
11.127,225.6,93.5,7.65,0.76,929.45,0.0,3.53,2018-07-02 08:00:00, 331.3,10.1,27
13.497,310.6,86.4,0.0,2.01,929.85,0.0,6.8,2018-07-02 09:00:00, 338.3,11.3,27
15.127,574.4,75.9,0.0,2.01,930.15,0.0,6.55,2018-07-02 10:00:00, 349.6,10.9,27
15.939,914.4,64.5,0.0,2.01,930.35,0.2,5.54,2018-07-02 11:00:00, 346.8,9.3,27
17.915,986.9,57.3,0.0,2.27,930.75,0.0,6.55,2018-07-02 12:00:00, 0.0,9.4,27
18.604,416.9,51.2,0.0,2.52,930.75,0.0,7.55,2018-07-02 13:00:00, 4.2,8.3,27
19.508,935.6,49.1,0.0,2.27,930.65,0.0,7.3,2018-07-02 14:00:00, 348.2,8.6,27
18.913,240.6,45.9,0.0,2.01,930.55,0.0,5.79,2018-07-02 15:00:00, 351.0,7.0,27
17.177,203.1,47.1,0.0,1.76,930.65,0.0,6.8,2018-07-02 16:00:00, 1.4,5.8,27
10.173,23.1,77.5,100.0,2.52,932.45,1.4,9.32,2018-07-02 17:00:00, 315.9,6.4,27
11.686,199.4,91.4,7.06,0.25,932.35,1.4,2.27,2018-07-02 18:00:00, 162.9,10.3,27
