CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -9.08, 97.6, None, None, 39.7, 8.54, 27.77, None, 218.7, -9.0, 27.8, -9.1, -9.9, 0.0, -9.0, None, 219.0, -9.1, None, None, 98.0, None,2021-02-19 00:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -9.03, 97.8, None, None, 50.1, 11.48, 26.78, None, 218.2, -9.0, 26.8, -9.0, -9.9, 0.0, -9.0, None, 218.0, -9.0, None, None, 98.0, None,2021-02-19 01:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -9.22, 97.4, None, None, 40.2, 10.57, 22.76, None, 217.4, -10.0, 22.8, -9.2, -9.9, 0.0, -10.0, None, 217.0, -9.0, None, None, 97.0, None,2021-02-19 02:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -9.6, 98.0, None, None, 52.9, 13.38, 26.61, None, 230.3, -10.0, 26.6, -9.6, -9.9, 0.0, -10.0, None, 230.0, -9.0, None, None, 98.0, None,2021-02-19 03:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -10.13, 95.8, None, None, 37.0, 14.29, 20.45, None, 230.2, -11.0, 20.5, -10.1, -10.1, 0.0, -11.0, None, 230.0, -9.0, None, None, 96.0, None,2021-02-19 04:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -10.27, 96.7, None, None, 29.3, 17.13, 12.34, None, 232.6, -11.0, 12.3, -10.3, -10.3, 0.0, -11.0, None, 233.0, -9.0, None, None, 97.0, None,2021-02-19 05:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -10.32, 96.0, None, None, 29.4, 16.14, 15.34, None, 222.2, -11.0, 15.3, -10.3, -10.3, 0.0, -11.0, None, 222.0, -9.0, None, None, 96.0, None,2021-02-19 06:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -10.61, 95.6, None, None, 31.1, 15.0, 16.17, None, 230.8, -11.0, 16.2, -10.6, -10.6, 0.0, -11.0, None, 231.0, -10.3, None, None, 96.0, None,2021-02-19 07:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -10.95, 95.1, None, None, 26.2, 16.78, 14.57, None, 241.4, -12.0, 14.6, -11.0, -11.0, 0.0, -12.0, None, 241.0, -10.3, None, None, 95.0, None,2021-02-19 08:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -10.66, 94.7, None, None, 35.2, 12.85, 15.76, None, 229.3, -11.0, 15.8, -10.7, -11.0, 0.0, -11.0, None, 229.0, -10.3, None, None, 95.0, None,2021-02-19 09:00:00, -6999.0, None, -6999.0, -6999.0,8
