air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-6.7, -6.708, -7.0, -4.9, -6999.0,2021-02-19 00:00:00, -6999.0,8
-6.9, -6.884, -7.0, -4.9, -6999.0,2021-02-19 01:00:00, -6999.0,8
-7.5, -7.46, -7.5, -4.9, -6999.0,2021-02-19 02:00:00, -6999.0,8
-7.8, -7.793, -7.9, -4.9, -6999.0,2021-02-19 03:00:00, -6999.0,8
-8.0, -8.04, -8.0, -4.9, -6999.0,2021-02-19 04:00:00, -6999.0,8
-8.5, -8.53, -8.5, -4.9, -6999.0,2021-02-19 05:00:00, -6999.0,8
-9.3, -9.25, -9.3, -4.9, -6999.0,2021-02-19 06:00:00, -6999.0,8
-9.1, -9.08, -9.3, -9.1, -6999.0,2021-02-19 07:00:00, -6999.0,8
-6.3, -6.328, -9.3, -6.3, -6999.0,2021-02-19 08:00:00, -6999.0,8
-4.8, -4.815, -9.3, -4.8, -6999.0,2021-02-19 09:00:00, -6999.0,8
-2.0, -1.985, -9.3, -2.0, -6999.0,2021-02-19 10:00:00, -6999.0,8
0.7, 0.749, -9.3, 0.7, -6999.0,2021-02-19 11:00:00, -6999.0,8
3.4, 3.385, -9.3, 3.3, -6999.0,2021-02-19 12:00:00, -6999.0,8
4.0, 4.042, -9.3, 4.3, -6999.0,2021-02-19 13:00:00, -6999.0,8
3.5, 3.456, -9.3, 4.3, -6999.0,2021-02-19 14:00:00, -6999.0,8
2.3, 2.331, -9.3, 4.3, -6999.0,2021-02-19 15:00:00, -6999.0,8
3.3, 3.256, -9.3, 4.3, -6999.0,2021-02-19 16:00:00, -6999.0,8
2.7, 2.715, -9.3, 4.3, -6999.0,2021-02-19 17:00:00, -6999.0,8
-0.2, -0.188, -9.3, 4.3, -6999.0,2021-02-19 18:00:00, -6999.0,8
-2.3, -2.304, -2.3, -0.1, -6999.0,2021-02-19 19:00:00, -6999.0,8
-3.3, -3.321, -3.3, -0.1, -6999.0,2021-02-19 20:00:00, -6999.0,8
-3.7, -3.728, -3.7, -0.1, -6999.0,2021-02-19 21:00:00, -6999.0,8
-4.1, -4.117, -4.1, -0.1, -6999.0,2021-02-19 22:00:00, -6999.0,8
-4.5, -4.462, -4.5, -0.1, -6999.0,2021-02-19 23:00:00, -6999.0,8
-5.0, -5.047, -5.0, -0.1, -6999.0,2021-02-20 00:00:00, -6999.0,8
-5.0, -4.982, -5.1, -0.1, -6999.0,2021-02-20 01:00:00, -6999.0,8
-5.1, -5.094, -5.1, -0.1, -6999.0,2021-02-20 02:00:00, -6999.0,8
-5.3, -5.264, -5.3, -0.1, -6999.0,2021-02-20 03:00:00, -6999.0,8
-5.2, -5.156, -5.3, -0.1, -6999.0,2021-02-20 04:00:00, -6999.0,8
-5.6, -5.623, -5.6, -0.1, -6999.0,2021-02-20 05:00:00, -6999.0,8
-6.4, -6.375, -6.6, -0.1, -6999.0,2021-02-20 06:00:00, -6999.0,8
-6.3, -6.292, -6.4, -6.3, -6999.0,2021-02-20 07:00:00, -6999.0,8
-5.1, -5.098, -6.4, -5.1, -6999.0,2021-02-20 08:00:00, -6999.0,8
-2.2, -2.208, -6.4, -2.3, -6999.0,2021-02-20 09:00:00, -6999.0,8
-1.1, -1.13, -6.4, -1.2, -6999.0,2021-02-20 10:00:00, -6999.0,8
2.4, 2.444, -6.4, 2.4, -6999.0,2021-02-20 11:00:00, -6999.0,8
7.0, 7.026, -6.4, 7.0, -6999.0,2021-02-20 12:00:00, -6999.0,8
8.5, 8.46, -6.4, 8.5, -6999.0,2021-02-20 13:00:00, -6999.0,8
8.3, 8.31, -6.4, 9.0, -6999.0,2021-02-20 14:00:00, -6999.0,8
5.1, 5.083, -6.4, 9.0, -6999.0,2021-02-20 15:00:00, -6999.0,8
2.0, 1.994, -6.4, 9.0, -6999.0,2021-02-20 16:00:00, -6999.0,8
0.0, 0.014, -6.4, 9.0, -6999.0,2021-02-20 17:00:00, -6999.0,8
-1.2, -1.233, -6.4, 9.0, -6999.0,2021-02-20 18:00:00, -6999.0,8
-2.0, -2.013, -2.0, -1.2, -6999.0,2021-02-20 19:00:00, -6999.0,8
-1.8, -1.819, -2.0, -1.2, -6999.0,2021-02-20 20:00:00, -6999.0,8
-1.5, -1.54, -2.0, -1.2, -6999.0,2021-02-20 21:00:00, -6999.0,8
-1.5, -1.48, -2.0, -1.2, -6999.0,2021-02-20 22:00:00, -6999.0,8
-1.7, -1.652, -2.0, -1.2, -6999.0,2021-02-20 23:00:00, -6999.0,8
-1.5, -1.48, -2.0, -1.2, -6999.0,2021-02-21 00:00:00, -6999.0,8
-1.2, -1.202, -2.0, -1.2, -6999.0,2021-02-21 01:00:00, -6999.0,8
-0.8, -0.841, -2.0, -0.8, -6999.0,2021-02-21 02:00:00, -6999.0,8
-0.7, -0.671, -2.0, -0.7, -6999.0,2021-02-21 03:00:00, -6999.0,8
-0.5, -0.522, -2.0, -0.5, -6999.0,2021-02-21 04:00:00, -6999.0,8
-0.5, -0.522, -2.0, -0.5, -6999.0,2021-02-21 05:00:00, -6999.0,8
-0.4, -0.35, -2.0, -0.4, -6999.0,2021-02-21 06:00:00, -6999.0,8
-0.4, -0.35, -0.4, -0.4, -6999.0,2021-02-21 07:00:00, -6999.0,8
0.2, 0.153, -0.4, 0.1, -6999.0,2021-02-21 08:00:00, -6999.0,8
1.2, 1.245, -0.4, 1.2, -6999.0,2021-02-21 09:00:00, -6999.0,8
2.7, 2.733, -0.4, 2.7, -6999.0,2021-02-21 10:00:00, -6999.0,8
4.0, 3.999, -0.4, 4.0, -6999.0,2021-02-21 11:00:00, -6999.0,8
5.1, 5.051, -0.4, 5.0, -6999.0,2021-02-21 12:00:00, -6999.0,8
6.4, 6.373, -0.4, 6.4, -6999.0,2021-02-21 13:00:00, -6999.0,8
5.5, 5.494, -0.4, 6.4, -6999.0,2021-02-21 14:00:00, -6999.0,8
5.0, 5.02, -0.4, 6.4, -6999.0,2021-02-21 15:00:00, -6999.0,8
7.0, 7.022, -0.4, 7.4, -6999.0,2021-02-21 16:00:00, -6999.0,8
4.9, 4.916, -0.4, 7.4, -6999.0,2021-02-21 17:00:00, -6999.0,8
3.5, 3.48, -0.4, 7.4, -6999.0,2021-02-21 18:00:00, -6999.0,8
2.7, 2.672, 2.7, 3.5, -6999.0,2021-02-21 19:00:00, -6999.0,8
3.0, 3.034, 2.7, 3.5, -6999.0,2021-02-21 20:00:00, -6999.0,8
3.4, 3.42, 2.7, 3.5, -6999.0,2021-02-21 21:00:00, -6999.0,8
3.5, 3.534, 2.7, 3.6, -6999.0,2021-02-21 22:00:00, -6999.0,8
3.1, 3.068, 2.7, 3.6, -6999.0,2021-02-21 23:00:00, -6999.0,8
2.9, 2.865, 2.7, 3.6, -6999.0,2021-02-22 00:00:00, -6999.0,8
2.5, 2.518, 2.5, 3.6, -6999.0,2021-02-22 01:00:00, -6999.0,8
1.9, 1.871, 1.9, 3.6, -6999.0,2021-02-22 02:00:00, -6999.0,8
1.5, 1.526, 1.3, 3.6, -6999.0,2021-02-22 03:00:00, -6999.0,8
2.0, 2.033, 1.3, 3.6, -6999.0,2021-02-22 04:00:00, -6999.0,8
0.8, 0.767, 0.8, 3.6, -6999.0,2021-02-22 05:00:00, -6999.0,8
0.5, 0.523, 0.2, 3.6, -6999.0,2021-02-22 06:00:00, -6999.0,8
1.1, 1.077, 0.5, 1.1, -6999.0,2021-02-22 07:00:00, -6999.0,8
1.8, 1.843, 0.5, 1.8, -6999.0,2021-02-22 08:00:00, -6999.0,8
2.6, 2.609, 0.5, 2.6, -6999.0,2021-02-22 09:00:00, -6999.0,8
3.6, 3.62, 0.5, 3.6, -6999.0,2021-02-22 10:00:00, -6999.0,8
4.8, 4.779, 0.5, 4.8, -6999.0,2021-02-22 11:00:00, -6999.0,8
7.1, 7.137, 0.5, 7.1, -6999.0,2021-02-22 12:00:00, -6999.0,8
7.0, 6.983, 0.5, 7.6, -6999.0,2021-02-22 13:00:00, -6999.0,8
6.1, 6.132, 0.5, 7.6, -6999.0,2021-02-22 14:00:00, -6999.0,8
7.5, 7.487, 0.5, 7.6, -6999.0,2021-02-22 15:00:00, -6999.0,8
5.2, 5.167, 0.5, 7.6, -6999.0,2021-02-22 16:00:00, -6999.0,8
5.9, 5.874, 0.5, 7.6, -6999.0,2021-02-22 17:00:00, -6999.0,8
2.5, 2.494, 0.5, 7.6, -6999.0,2021-02-22 18:00:00, -6999.0,8
-0.8, -0.766, -0.7, 2.6, -6999.0,2021-02-22 19:00:00, -6999.0,8
-1.3, -1.268, -1.5, 2.6, -6999.0,2021-02-22 20:00:00, -6999.0,8
-1.3, -1.311, -1.5, 2.6, -6999.0,2021-02-22 21:00:00, -6999.0,8
-1.9, -1.927, -1.9, 2.6, -6999.0,2021-02-22 22:00:00, -6999.0,8
-1.6, -1.609, -1.9, 2.6, -6999.0,2021-02-22 23:00:00, -6999.0,8
-1.9, -1.927, -1.9, 2.6, -6999.0,2021-02-23 00:00:00, -6999.0,8
-2.1, -2.142, -2.1, 2.6, -6999.0,2021-02-23 01:00:00, -6999.0,8
-2.6, -2.609, -2.6, 2.6, -6999.0,2021-02-23 02:00:00, -6999.0,8
-3.6, -3.648, -3.6, 2.6, -6999.0,2021-02-23 03:00:00, -6999.0,8
-5.2, -5.152, -5.1, 2.6, -6999.0,2021-02-23 04:00:00, -6999.0,8
-6.5, -6.498, -6.5, 2.6, -6999.0,2021-02-23 05:00:00, -6999.0,8
-6.9, -6.864, -6.9, 2.6, -6999.0,2021-02-23 06:00:00, -6999.0,8
-6.7, -6.712, -6.9, -6.7, -6999.0,2021-02-23 07:00:00, -6999.0,8
-5.7, -5.713, -6.9, -5.7, -6999.0,2021-02-23 08:00:00, -6999.0,8
-3.5, -3.505, -6.9, -3.5, -6999.0,2021-02-23 09:00:00, -6999.0,8
-1.0, -1.034, -6.9, -1.1, -6999.0,2021-02-23 10:00:00, -6999.0,8
-0.7, -0.733, -6.9, -0.4, -6999.0,2021-02-23 11:00:00, -6999.0,8
1.6, 1.556, -6.9, 1.5, -6999.0,2021-02-23 12:00:00, -6999.0,8
2.7, 2.652, -6.9, 2.7, -6999.0,2021-02-23 13:00:00, -6999.0,8
2.7, 2.656, -6.9, 2.7, -6999.0,2021-02-23 14:00:00, -6999.0,8
2.6, 2.58, -6.9, 2.9, -6999.0,2021-02-23 15:00:00, -6999.0,8
0.5, 0.508, -6.9, 2.9, -6999.0,2021-02-23 16:00:00, -6999.0,8
-1.1, -1.137, -6.9, 2.9, -6999.0,2021-02-23 17:00:00, -6999.0,8
-2.2, -2.174, -6.9, 2.9, -6999.0,2021-02-23 18:00:00, -6999.0,8
-3.4, -3.407, -3.4, -2.2, -6999.0,2021-02-23 19:00:00, -6999.0,8
-4.0, -3.988, -4.0, -2.2, -6999.0,2021-02-23 20:00:00, -6999.0,8
-4.2, -4.245, -4.2, -2.2, -6999.0,2021-02-23 21:00:00, -6999.0,8
-4.8, -4.831, -4.8, -2.2, -6999.0,2021-02-23 22:00:00, -6999.0,8
-5.1, -5.092, -5.1, -2.2, -6999.0,2021-02-23 23:00:00, -6999.0,8
-5.2, -5.156, -5.1, -2.2, -6999.0,2021-02-24 00:00:00, -6999.0,8
-6.2, -6.206, -6.2, -2.2, -6999.0,2021-02-24 01:00:00, -6999.0,8
-7.1, -7.063, -7.1, -2.2, -6999.0,2021-02-24 02:00:00, -6999.0,8
-7.1, -7.063, -7.1, -2.2, -6999.0,2021-02-24 03:00:00, -6999.0,8
-7.4, -7.374, -7.4, -2.2, -6999.0,2021-02-24 04:00:00, -6999.0,8
-8.0, -7.967, -8.0, -2.2, -6999.0,2021-02-24 05:00:00, -6999.0,8
-9.1, -9.09, -9.1, -2.2, -6999.0,2021-02-24 06:00:00, -6999.0,8
-10.2, -10.22, -10.2, -9.1, -6999.0,2021-02-24 07:00:00, -6999.0,8
-11.0, -11.0, -11.0, -9.1, -6999.0,2021-02-24 08:00:00, -6999.0,8
-10.7, -10.74, -11.0, -9.1, -6999.0,2021-02-24 09:00:00, -6999.0,8
-7.0, -7.023, -11.0, -7.1, -6999.0,2021-02-24 10:00:00, -6999.0,8
0.5, 0.509, -11.0, 0.4, -6999.0,2021-02-24 11:00:00, -6999.0,8
7.2, 7.156, -11.0, 7.1, -6999.0,2021-02-24 12:00:00, -6999.0,8
7.6, 7.551, -11.0, 7.6, -6999.0,2021-02-24 13:00:00, -6999.0,8
7.4, 7.363, -11.0, 7.6, -6999.0,2021-02-24 14:00:00, -6999.0,8
5.8, 5.782, -11.0, 7.6, -6999.0,2021-02-24 15:00:00, -6999.0,8
3.2, 3.23, -11.0, 7.6, -6999.0,2021-02-24 16:00:00, -6999.0,8
1.5, 1.477, -11.0, 7.6, -6999.0,2021-02-24 17:00:00, -6999.0,8
-1.1, -1.137, -11.0, 7.6, -6999.0,2021-02-24 18:00:00, -6999.0,8
-2.4, -2.377, -2.4, -1.1, -6999.0,2021-02-24 19:00:00, -6999.0,8
-2.8, -2.804, -2.8, -1.1, -6999.0,2021-02-24 20:00:00, -6999.0,8
-2.8, -2.784, -2.9, -1.1, -6999.0,2021-02-24 21:00:00, -6999.0,8
-3.3, -3.301, -3.3, -1.1, -6999.0,2021-02-24 22:00:00, -6999.0,8
-3.3, -3.278, -3.4, -1.1, -6999.0,2021-02-24 23:00:00, -6999.0,8
-3.0, -3.041, -3.4, -1.1, -6999.0,2021-02-25 00:00:00, -6999.0,8
-3.3, -3.28, -3.4, -1.1, -6999.0,2021-02-25 01:00:00, -6999.0,8
