time,tasmin,tasmax,pcp,week_of_year
2016-04-01, 1.2, 13.8,0.1,14
2016-04-02, -1.8, 8.7,0.1,14
2016-04-03, -3.8, 7.6,2.3,14
2016-04-04, -1.5, 5.2,2.5,14
2016-04-05, -1.5, 4.1,5.9,14
2016-04-06, -2.1, 7.1,0.9,14
2016-04-07, -2.3, 13.8,0.1,14
