WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
315.3,10.5, None,83.4,2018-08-27 00:00:00,35
318.6,10.7, None,81.8,2018-08-27 01:00:00,35
321.1,10.5, None,81.2,2018-08-27 02:00:00,35
313.1,10.3, None,81.3,2018-08-27 03:00:00,35
324.7,9.5, None,86.8,2018-08-27 04:00:00,35
337.9,9.0, None,88.7,2018-08-27 05:00:00,35
80.5,8.8, None,89.4,2018-08-27 06:00:00,35
93.9,8.7, None,89.8,2018-08-27 07:00:00,35
15.4,9.6, None,85.7,2018-08-27 08:00:00,35
6.6,10.4, None,81.0,2018-08-27 09:00:00,35
44.3,12.0, None,71.5,2018-08-27 10:00:00,35
34.1,14.1, None,60.5,2018-08-27 11:00:00,35
310.1,15.4, None,50.6,2018-08-27 12:00:00,35
284.5,17.0, None,41.0,2018-08-27 13:00:00,35
239.2,17.9, None,37.6,2018-08-27 14:00:00,35
297.8,19.1, None,34.4,2018-08-27 15:00:00,35
29.4,19.6, None,33.1,2018-08-27 16:00:00,35
251.6,19.9, None,34.1,2018-08-27 17:00:00,35
313.5,18.9, None,37.3,2018-08-27 18:00:00,35
333.2,17.6, None,41.3,2018-08-27 19:00:00,35
306.5,16.5, None,49.1,2018-08-27 20:00:00,35
12.5,15.4, None,60.2,2018-08-27 21:00:00,35
37.8,13.8, None,73.5,2018-08-27 22:00:00,35
20.4,13.1, None,76.9,2018-08-27 23:00:00,35
352.8,12.6, None,77.6,2018-08-28 00:00:00,35
345.1,12.7, None,75.6,2018-08-28 01:00:00,35
98.6,12.1, None,82.7,2018-08-28 02:00:00,35
146.6,11.7, None,84.6,2018-08-28 03:00:00,35
298.4,11.3, None,87.5,2018-08-28 04:00:00,35
186.3,11.1, None,88.9,2018-08-28 05:00:00,35
166.5,10.9, None,90.0,2018-08-28 06:00:00,35
16.5,10.5, None,93.3,2018-08-28 07:00:00,35
156.0,10.5, None,93.7,2018-08-28 08:00:00,35
325.9,10.8, None,93.2,2018-08-28 09:00:00,35
323.7,11.3, None,91.0,2018-08-28 10:00:00,35
157.1,12.2, None,85.0,2018-08-28 11:00:00,35
129.9,13.3, None,76.5,2018-08-28 12:00:00,35
131.2,14.4, None,69.7,2018-08-28 13:00:00,35
173.1,15.9, None,63.8,2018-08-28 14:00:00,35
323.7,16.2, None,68.3,2018-08-28 15:00:00,35
187.1,17.7, None,59.4,2018-08-28 16:00:00,35
156.2,18.2, None,53.6,2018-08-28 17:00:00,35
159.6,17.4, None,55.3,2018-08-28 18:00:00,35
158.8,16.8, None,57.4,2018-08-28 19:00:00,35
163.9,16.2, None,59.7,2018-08-28 20:00:00,35
163.9,15.9, None,61.2,2018-08-28 21:00:00,35
172.6,15.6, None,63.0,2018-08-28 22:00:00,35
160.1,15.6, None,61.9,2018-08-28 23:00:00,35
3.2,14.4, None,72.2,2018-08-29 00:00:00,35
163.8,13.7, None,77.5,2018-08-29 01:00:00,35
