AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
1.3, 0.0,0.0,1.6, 0.454,2016-01-08 00:00:00,79.0, None,88.0,2
1.5, None,0.0,0.0, None,2016-01-08 00:15:00,242.0, None,87.0,2
1.6, None,0.0,2.5, None,2016-01-08 00:30:00,271.0, None,87.0,2
1.4, None,0.0,0.3, None,2016-01-08 00:45:00,322.0, None,88.0,2
1.6, 0.0,0.0,1.5, 0.453,2016-01-08 01:00:00,248.0, None,86.0,2
1.6, None,0.0,5.9, None,2016-01-08 01:15:00,251.0, None,88.0,2
1.6, None,0.26,1.2, None,2016-01-08 01:30:00,143.0, None,87.0,2
1.1, None,0.0,3.8, None,2016-01-08 01:45:00,116.0, None,92.0,2
1.0, 0.0,0.0,0.6, 0.439,2016-01-08 02:00:00,170.0, None,91.0,2
0.9, None,0.0,1.0, None,2016-01-08 02:15:00,51.0, None,92.0,2
0.8, None,0.0,0.0, None,2016-01-08 02:30:00,64.0, None,93.0,2
0.6, None,0.0,3.4, None,2016-01-08 02:45:00,122.0, None,95.0,2
0.6, 0.0,0.0,1.8, 0.443,2016-01-08 03:00:00,177.0, None,94.0,2
0.5, None,0.0,0.2, None,2016-01-08 03:15:00,59.0, None,96.0,2
0.7, None,0.0,3.3, None,2016-01-08 03:30:00,124.0, None,95.0,2
0.3, None,0.0,5.2, None,2016-01-08 03:45:00,102.0, None,97.0,2
0.2, 0.0,0.0,4.0, 0.438,2016-01-08 04:00:00,116.0, None,98.0,2
0.2, None,0.0,4.1, None,2016-01-08 04:15:00,98.0, None,98.0,2
0.2, None,0.0,8.6, None,2016-01-08 04:30:00,109.0, None,99.0,2
0.0, None,0.0,7.9, None,2016-01-08 04:45:00,112.0, None,99.0,2
0.2, 0.0,0.0,8.8, 0.446,2016-01-08 05:00:00,109.0, None,100.0,2
0.3, None,0.0,6.0, None,2016-01-08 05:15:00,113.0, None,100.0,2
0.4, None,0.0,8.1, None,2016-01-08 05:30:00,108.0, None,100.0,2
0.4, None,0.0,8.0, None,2016-01-08 05:45:00,94.0, None,100.0,2
0.3, 0.0,0.0,7.6, 0.448,2016-01-08 06:00:00,87.0, None,100.0,2
0.3, None,0.0,9.7, None,2016-01-08 06:15:00,93.0, None,100.0,2
0.3, None,0.0,8.5, None,2016-01-08 06:30:00,92.0, None,100.0,2
0.3, None,0.0,7.6, None,2016-01-08 06:45:00,93.0, None,100.0,2
0.4, 0.0,0.0,8.0, 0.451,2016-01-08 07:00:00,90.0, None,100.0,2
0.3, None,0.0,9.9, None,2016-01-08 07:15:00,81.0, None,100.0,2
0.4, None,0.0,9.9, None,2016-01-08 07:30:00,91.0, None,100.0,2
0.4, None,0.0,11.4, None,2016-01-08 07:45:00,95.0, None,100.0,2
0.4, 0.0,0.0,10.4, 0.448,2016-01-08 08:00:00,91.0, None,100.0,2
0.4, None,0.0,12.1, None,2016-01-08 08:15:00,98.0, None,100.0,2
0.3, None,0.0,10.3, None,2016-01-08 08:30:00,92.0, None,100.0,2
0.3, None,0.0,7.6, None,2016-01-08 08:45:00,98.0, None,100.0,2
0.4, 0.0,0.0,7.9, 0.45,2016-01-08 09:00:00,88.0, None,100.0,2
0.4, None,0.0,7.8, None,2016-01-08 09:15:00,90.0, None,100.0,2
0.5, None,0.0,7.7, None,2016-01-08 09:30:00,82.0, None,100.0,2
0.6, None,0.0,8.3, None,2016-01-08 09:45:00,96.0, None,100.0,2
0.6, 0.0,0.0,7.6, 0.446,2016-01-08 10:00:00,79.0, None,100.0,2
0.7, None,0.0,7.0, None,2016-01-08 10:15:00,90.0, None,100.0,2
0.9, None,0.0,4.7, None,2016-01-08 10:30:00,98.0, None,100.0,2
1.1, None,0.0,3.0, None,2016-01-08 10:45:00,133.0, None,100.0,2
1.3, 0.0,0.0,2.1, 0.453,2016-01-08 11:00:00,123.0, None,100.0,2
1.4, None,1.01,6.2, None,2016-01-08 11:15:00,95.0, None,100.0,2
1.5, None,0.26,3.4, None,2016-01-08 11:30:00,80.0, None,100.0,2
1.5, None,0.25,5.4, None,2016-01-08 11:45:00,79.0, None,100.0,2
1.3, 0.0,0.25,6.9, 0.454,2016-01-08 12:00:00,100.0, None,100.0,2
1.4, None,0.26,6.8, None,2016-01-08 12:15:00,90.0, None,100.0,2
1.5, None,0.25,5.9, None,2016-01-08 12:30:00,95.0, None,100.0,2
1.4, None,0.51,6.0, None,2016-01-08 12:45:00,86.0, None,100.0,2
1.3, 0.0,0.25,7.7, 0.453,2016-01-08 13:00:00,82.0, None,100.0,2
1.4, None,0.26,8.6, None,2016-01-08 13:15:00,101.0, None,100.0,2
1.4, None,0.25,9.1, None,2016-01-08 13:30:00,103.0, None,100.0,2
1.5, None,0.51,9.1, None,2016-01-08 13:45:00,89.0, None,100.0,2
1.4, 0.0,0.25,8.4, 0.448,2016-01-08 14:00:00,90.0, None,100.0,2
1.3, None,0.26,7.9, None,2016-01-08 14:15:00,65.0, None,100.0,2
1.2, None,0.25,9.4, None,2016-01-08 14:30:00,79.0, None,100.0,2
1.2, None,0.26,9.0, None,2016-01-08 14:45:00,89.0, None,100.0,2
1.1, 0.0,0.25,10.1, 0.445,2016-01-08 15:00:00,88.0, None,100.0,2
1.0, None,0.0,11.7, None,2016-01-08 15:15:00,94.0, None,100.0,2
1.0, None,0.25,7.4, None,2016-01-08 15:30:00,81.0, None,100.0,2
1.0, None,0.26,7.7, None,2016-01-08 15:45:00,78.0, None,100.0,2
0.9, 0.0,0.0,6.9, 0.441,2016-01-08 16:00:00,95.0, None,100.0,2
0.8, None,0.25,10.0, None,2016-01-08 16:15:00,77.0, None,100.0,2
0.8, None,0.0,8.2, None,2016-01-08 16:30:00,81.0, None,100.0,2
0.8, None,0.26,9.3, None,2016-01-08 16:45:00,85.0, None,100.0,2
0.8, 0.0,0.0,10.6, 0.44,2016-01-08 17:00:00,90.0, None,100.0,2
0.8, None,0.25,8.8, None,2016-01-08 17:15:00,85.0, None,100.0,2
0.8, None,0.0,8.1, None,2016-01-08 17:30:00,86.0, None,100.0,2
0.8, None,0.25,8.5, None,2016-01-08 17:45:00,93.0, None,100.0,2
0.9, 0.0,0.0,9.1, 0.44,2016-01-08 18:00:00,92.0, None,100.0,2
0.9, None,0.26,8.1, None,2016-01-08 18:15:00,90.0, None,100.0,2
0.9, None,0.0,7.9, None,2016-01-08 18:30:00,89.0, None,100.0,2
0.9, None,0.25,9.7, None,2016-01-08 18:45:00,90.0, None,100.0,2
1.0, 0.0,0.0,8.5, 0.432,2016-01-08 19:00:00,85.0, None,100.0,2
1.0, None,0.26,7.2, None,2016-01-08 19:15:00,87.0, None,100.0,2
1.0, None,0.0,8.1, None,2016-01-08 19:30:00,92.0, None,100.0,2
1.0, None,0.25,8.5, None,2016-01-08 19:45:00,93.0, None,100.0,2
1.1, 0.0,0.25,10.0, 0.427,2016-01-08 20:00:00,95.0, None,100.0,2
1.1, None,0.0,11.6, None,2016-01-08 20:15:00,93.0, None,100.0,2
1.2, None,0.26,11.6, None,2016-01-08 20:30:00,96.0, None,100.0,2
1.1, None,0.0,11.5, None,2016-01-08 20:45:00,92.0, None,100.0,2
1.1, 0.0,0.25,12.1, 0.436,2016-01-08 21:00:00,95.0, None,100.0,2
1.1, None,0.26,11.2, None,2016-01-08 21:15:00,87.0, None,100.0,2
1.0, None,0.0,11.0, None,2016-01-08 21:30:00,90.0, None,100.0,2
1.0, None,0.25,12.3, None,2016-01-08 21:45:00,96.0, None,100.0,2
0.9, 0.0,0.0,8.2, 0.432,2016-01-08 22:00:00,90.0, None,100.0,2
0.9, None,0.25,8.8, None,2016-01-08 22:15:00,92.0, None,100.0,2
0.9, None,0.0,9.6, None,2016-01-08 22:30:00,93.0, None,100.0,2
0.9, None,0.26,6.8, None,2016-01-08 22:45:00,92.0, None,100.0,2
0.9, 0.0,0.0,6.5, 0.427,2016-01-08 23:00:00,103.0, None,100.0,2
0.9, None,0.25,5.8, None,2016-01-08 23:15:00,106.0, None,100.0,2
0.9, None,0.0,7.1, None,2016-01-08 23:30:00,98.0, None,100.0,2
1.0, None,0.26,9.0, None,2016-01-08 23:45:00,97.0, None,100.0,2
1.0, 0.0,0.0,8.2, 0.421,2016-01-09 00:00:00,98.0, None,100.0,2
0.8, None,0.0,6.4, None,2016-01-09 00:15:00,93.0, None,100.0,2
0.8, None,0.0,6.8, None,2016-01-09 00:30:00,92.0, None,100.0,2
0.8, None,0.25,5.8, None,2016-01-09 00:45:00,90.0, None,100.0,2
0.9, 0.0,0.0,7.2, 0.432,2016-01-09 01:00:00,96.0, None,100.0,2
1.0, None,0.0,8.6, None,2016-01-09 01:15:00,92.0, None,100.0,2
0.6, None,0.0,7.0, None,2016-01-09 01:30:00,85.0, None,100.0,2
0.5, None,0.0,8.6, None,2016-01-09 01:45:00,91.0, None,100.0,2
0.8, 0.0,0.0,10.6, 0.432,2016-01-09 02:00:00,95.0, None,100.0,2
0.8, None,0.0,11.2, None,2016-01-09 02:15:00,95.0, None,100.0,2
0.8, None,0.0,12.8, None,2016-01-09 02:30:00,98.0, None,100.0,2
0.5, None,0.0,9.5, None,2016-01-09 02:45:00,102.0, None,100.0,2
0.3, 0.0,0.0,8.7, 0.427,2016-01-09 03:00:00,101.0, None,100.0,2
0.3, None,0.0,10.0, None,2016-01-09 03:15:00,93.0, None,100.0,2
0.2, None,0.0,9.2, None,2016-01-09 03:30:00,91.0, None,100.0,2
0.4, None,0.0,9.6, None,2016-01-09 03:45:00,94.0, None,100.0,2
0.1, 0.0,0.0,7.6, 0.427,2016-01-09 04:00:00,97.0, None,100.0,2
-0.1, None,0.0,7.8, None,2016-01-09 04:15:00,98.0, None,100.0,2
-0.1, None,0.0,9.2, None,2016-01-09 04:30:00,92.0, None,100.0,2
0.1, None,0.0,10.6, None,2016-01-09 04:45:00,97.0, None,100.0,2
0.0, 0.0,0.0,9.5, 0.426,2016-01-09 05:00:00,97.0, None,100.0,2
-0.2, None,0.0,8.5, None,2016-01-09 05:15:00,99.0, None,100.0,2
-0.3, None,0.0,5.9, None,2016-01-09 05:30:00,103.0, None,100.0,2
-0.4, None,0.0,4.8, None,2016-01-09 05:45:00,105.0, None,100.0,2
-0.5, 0.0,0.0,5.2, 0.424,2016-01-09 06:00:00,88.0, None,100.0,2
-0.7, None,0.0,5.3, None,2016-01-09 06:15:00,91.0, None,100.0,2
-0.5, None,0.0,6.3, None,2016-01-09 06:30:00,88.0, None,100.0,2
-0.5, None,0.0,7.1, None,2016-01-09 06:45:00,89.0, None,100.0,2
-0.6, 0.0,0.0,5.3, 0.422,2016-01-09 07:00:00,95.0, None,100.0,2
-0.8, None,0.0,5.3, None,2016-01-09 07:15:00,96.0, None,100.0,2
-0.9, None,0.0,4.8, None,2016-01-09 07:30:00,96.0, None,100.0,2
-0.9, None,0.0,3.6, None,2016-01-09 07:45:00,109.0, None,100.0,2
-0.8, 0.0,0.0,4.2, 0.42,2016-01-09 08:00:00,117.0, None,100.0,2
-0.9, None,0.0,3.6, None,2016-01-09 08:15:00,111.0, None,100.0,2
-1.0, None,0.0,5.5, None,2016-01-09 08:30:00,105.0, None,100.0,2
-0.8, None,0.0,6.8, None,2016-01-09 08:45:00,107.0, None,100.0,2
-0.8, 0.0,0.0,5.5, 0.418,2016-01-09 09:00:00,101.0, None,99.0,2
-0.7, None,0.0,2.9, None,2016-01-09 09:15:00,107.0, None,99.0,2
-0.7, None,0.0,4.2, None,2016-01-09 09:30:00,99.0, None,98.0,2
-0.7, None,0.0,6.8, None,2016-01-09 09:45:00,97.0, None,98.0,2
-0.6, 0.0,0.0,9.8, 0.415,2016-01-09 10:00:00,88.0, None,97.0,2
-0.1, None,0.0,11.7, None,2016-01-09 10:15:00,94.0, None,95.0,2
0.3, None,0.0,11.1, None,2016-01-09 10:30:00,98.0, None,95.0,2
0.1, None,0.0,9.2, None,2016-01-09 10:45:00,98.0, None,95.0,2
0.3, 0.0,0.0,8.9, 0.406,2016-01-09 11:00:00,88.0, None,95.0,2
0.2, None,0.0,9.1, None,2016-01-09 11:15:00,88.0, None,95.0,2
0.3, None,0.0,9.6, None,2016-01-09 11:30:00,85.0, None,95.0,2
0.4, None,0.0,10.7, None,2016-01-09 11:45:00,84.0, None,93.0,2
0.5, 0.0,0.0,10.1, 0.418,2016-01-09 12:00:00,78.0, None,94.0,2
0.5, None,0.0,9.9, None,2016-01-09 12:15:00,81.0, None,94.0,2
0.5, None,0.0,9.6, None,2016-01-09 12:30:00,81.0, None,94.0,2
0.4, None,0.0,8.5, None,2016-01-09 12:45:00,79.0, None,95.0,2
0.6, 0.0,0.0,5.5, 0.416,2016-01-09 13:00:00,54.0, None,93.0,2
0.6, None,0.0,4.2, None,2016-01-09 13:15:00,73.0, None,93.0,2
0.2, None,0.0,7.6, None,2016-01-09 13:30:00,88.0, None,94.0,2
0.0, None,0.0,8.4, None,2016-01-09 13:45:00,83.0, None,95.0,2
0.0, 0.0,0.0,8.1, 0.402,2016-01-09 14:00:00,87.0, None,95.0,2
0.1, None,0.0,6.6, None,2016-01-09 14:15:00,85.0, None,93.0,2
0.2, None,0.0,5.3, None,2016-01-09 14:30:00,88.0, None,91.0,2
0.3, None,0.0,5.3, None,2016-01-09 14:45:00,90.0, None,90.0,2
0.5, 0.0,0.0,4.3, 0.412,2016-01-09 15:00:00,97.0, None,91.0,2
0.6, None,0.0,3.9, None,2016-01-09 15:15:00,102.0, None,89.0,2
0.4, None,0.0,4.5, None,2016-01-09 15:30:00,92.0, None,88.0,2
0.4, None,0.0,5.3, None,2016-01-09 15:45:00,98.0, None,87.0,2
0.3, 0.0,0.0,4.4, 0.42,2016-01-09 16:00:00,82.0, None,87.0,2
0.2, None,0.0,5.7, None,2016-01-09 16:15:00,90.0, None,87.0,2
0.0, None,0.0,6.6, None,2016-01-09 16:30:00,94.0, None,88.0,2
0.0, None,0.0,6.3, None,2016-01-09 16:45:00,99.0, None,88.0,2
-0.4, 0.0,0.0,8.6, 0.408,2016-01-09 17:00:00,94.0, None,90.0,2
-0.4, None,0.0,12.0, None,2016-01-09 17:15:00,97.0, None,87.0,2
-0.3, None,0.0,10.8, None,2016-01-09 17:30:00,93.0, None,88.0,2
-0.2, None,0.0,8.1, None,2016-01-09 17:45:00,93.0, None,90.0,2
-0.1, 0.0,0.0,8.4, 0.419,2016-01-09 18:00:00,99.0, None,88.0,2
-0.1, None,0.0,10.3, None,2016-01-09 18:15:00,99.0, None,88.0,2
-0.2, None,0.0,9.7, None,2016-01-09 18:30:00,104.0, None,88.0,2
-0.5, None,0.0,11.1, None,2016-01-09 18:45:00,105.0, None,91.0,2
-0.7, 0.0,0.0,10.1, 0.419,2016-01-09 19:00:00,104.0, None,91.0,2
-0.8, None,0.0,9.9, None,2016-01-09 19:15:00,93.0, None,91.0,2
-1.1, None,0.0,10.5, None,2016-01-09 19:30:00,101.0, None,91.0,2
-1.3, None,0.0,7.7, None,2016-01-09 19:45:00,94.0, None,94.0,2
-1.2, 0.0,0.0,3.7, 0.416,2016-01-09 20:00:00,83.0, None,94.0,2
-0.9, None,0.0,4.7, None,2016-01-09 20:15:00,103.0, None,94.0,2
-0.7, None,0.0,4.7, None,2016-01-09 20:30:00,93.0, None,94.0,2
-0.8, None,0.0,5.8, None,2016-01-09 20:45:00,90.0, None,95.0,2
-0.5, 0.0,0.0,2.9, 0.399,2016-01-09 21:00:00,23.0, None,94.0,2
