station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
76.12, None, None, None, 10.77, 160.6, None, None, -14.0, 808.0, None, None, None, None, None, 46.29, None, None, -10.96, None, None, None, None, 23.29, None, None, None, None, None, None, 2017-01-06 14:00:00, None
80.2, None, None, None, 3.675, 159.6, None, None, -14.0, 811.0, None, None, None, None, None, 46.42, None, None, -11.94, None, None, None, None, 48.15, None, None, None, None, None, None, 2017-01-06 17:00:00, None
81.5, None, None, None, 6.912, 161.2, None, None, -15.0, 810.0, None, None, None, None, None, 46.2, None, None, -12.89, None, None, None, None, 26.92, None, None, None, None, None, None, 2017-01-06 19:00:00, None
88.6, None, None, None, 0.387, 246.4, None, None, -17.0, 811.0, None, None, None, None, None, 46.03, None, None, -15.81, None, None, None, None, 62.58, None, None, None, None, None, None, 2017-01-06 21:00:00, None
88.5, None, None, None, None, None, None, None, -18.0, 811.0, None, None, None, None, None, None, None, None, -17.12, None, None, None, None, None, None, None, None, None, None, None, 2017-01-06 22:00:00, None
88.5, None, None, None, 1.474, 333.0, None, None, -18.0, 812.0, None, None, None, None, None, 46.06, None, None, -16.92, None, None, None, None, 16.73, None, None, None, None, None, None, 2017-01-06 23:00:00, None
89.3, None, None, None, 1.392, 334.8, None, None, -17.0, 811.0, None, None, None, None, None, 46.3, None, None, -15.94, None, None, None, None, 34.84, None, None, None, None, None, None, 2017-01-07 00:00:00, None
87.3, None, None, None, 1.693, 76.73, None, None, -17.0, 811.0, None, None, None, None, None, 46.18, None, None, -15.46, None, None, None, None, 61.9, None, None, None, None, None, None, 2017-01-07 01:00:00, None
88.4, None, None, None, 0.993, 329.8, None, None, -18.0, 812.0, None, None, None, None, None, 45.52, None, None, -17.12, None, None, None, None, 20.71, None, None, None, None, None, None, 2017-01-07 02:00:00, None
88.6, None, None, None, 0.657, 313.2, None, None, -19.0, 812.0, None, None, None, None, None, 45.46, None, None, -17.37, None, None, None, None, 68.6, None, None, None, None, None, None, 2017-01-07 03:00:00, None
87.1, None, None, None, 0.663, 310.8, None, None, -20.0, 812.0, None, None, None, None, None, 45.17, None, None, -18.73, None, None, None, None, 34.4, None, None, None, None, None, None, 2017-01-07 04:00:00, None
87.6, None, None, None, 0.797, 300.8, None, None, -21.0, 812.0, None, None, None, None, None, 45.27, None, None, -19.15, None, None, None, None, 56.77, None, None, None, None, None, None, 2017-01-07 05:00:00, None
