station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -13.44, 59.04, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-06 14:00:00, None, None, None, None
None, None, -13.58, 63.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-06 15:00:00, None, None, None, None
None, None, -13.8, 64.67, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-06 16:00:00, None, None, None, None
None, None, -14.19, 65.16, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-06 17:00:00, None, None, None, None
None, None, -14.2, 68.75, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-06 18:00:00, None, None, None, None
None, None, -14.23, 69.18, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-06 19:00:00, None, None, None, None
None, None, -14.34, 66.25, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-06 20:00:00, None, None, None, None
None, None, -14.28, 69.61, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-06 21:00:00, None, None, None, None
None, None, -14.32, 69.06, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-06 22:00:00, None, None, None, None
None, None, -14.32, 70.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-06 23:00:00, None, None, None, None
None, None, -14.64, 64.27, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 00:00:00, None, None, None, None
None, None, -15.08, 64.89, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 01:00:00, None, None, None, None
None, None, -15.17, 67.59, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 02:00:00, None, None, None, None
None, None, -15.4, 63.18, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 03:00:00, None, None, None, None
None, None, -15.58, 65.99, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 04:00:00, None, None, None, None
None, None, -15.39, 68.21, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 05:00:00, None, None, None, None
None, None, -15.31, 70.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 06:00:00, None, None, None, None
None, None, -14.93, 72.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 07:00:00, None, None, None, None
None, None, -15.37, 66.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 08:00:00, None, None, None, None
None, None, -14.78, 72.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 09:00:00, None, None, None, None
None, None, -12.08, 53.36, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 10:00:00, None, None, None, None
None, None, -11.1, 53.57, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 11:00:00, None, None, None, None
None, None, -10.29, 53.35, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-07 12:00:00, None, None, None, None
None, None, -10.96, 53.55, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 13:00:00, None, None, None, None
None, None, -11.68, 53.77, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 14:00:00, None, None, None, None
None, None, -12.59, 53.62, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 15:00:00, None, None, None, None
None, None, -13.87, 53.86, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 16:00:00, None, None, None, None
None, None, -14.22, 59.69, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 17:00:00, None, None, None, None
None, None, -14.5, 58.38, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 18:00:00, None, None, None, None
None, None, -14.79, 60.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 19:00:00, None, None, None, None
None, None, -14.5, 65.08, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 20:00:00, None, None, None, None
None, None, -14.3, 69.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 21:00:00, None, None, None, None
None, None, -14.11, 69.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 22:00:00, None, None, None, None
None, None, -13.58, 74.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-07 23:00:00, None, None, None, None
None, None, -13.34, 70.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 00:00:00, None, None, None, None
None, None, -13.28, 70.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 01:00:00, None, None, None, None
None, None, -13.31, 58.05, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-08 02:00:00, None, None, None, None
None, None, -13.82, 61.64, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-08 03:00:00, None, None, None, None
None, None, -14.19, 59.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-08 04:00:00, None, None, None, None
None, None, -14.64, 62.55, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-08 05:00:00, None, None, None, None
None, None, -14.76, 63.83, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-08 06:00:00, None, None, None, None
None, None, -14.74, 69.14, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-08 07:00:00, None, None, None, None
None, None, -14.7, 68.12, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-08 08:00:00, None, None, None, None
None, None, -14.26, 71.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-08 09:00:00, None, None, None, None
None, None, -11.9, 61.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 10:00:00, None, None, None, None
None, None, -11.05, 53.04, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-08 11:00:00, None, None, None, None
None, None, -9.92, 52.99, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 12:00:00, None, None, None, None
None, None, -10.56, 53.45, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 13:00:00, None, None, None, None
None, None, -11.3, 53.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-08 14:00:00, None, None, None, None
None, None, -11.82, 57.15, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-08 15:00:00, None, None, None, None
None, None, -12.38, 62.81, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 16:00:00, None, None, None, None
None, None, -12.3, 71.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, 2017-01-08 17:00:00, None, None, None, None
None, None, -12.67, 65.23, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-08 18:00:00, None, None, None, None
None, None, -12.26, 73.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, 2017-01-08 19:00:00, None, None, None, None
None, None, -12.13, 76.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-08 20:00:00, None, None, None, None
None, None, -12.06, 76.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-08 21:00:00, None, None, None, None
None, None, -12.18, 76.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-08 22:00:00, None, None, None, None
None, None, -12.16, 75.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-08 23:00:00, None, None, None, None
None, None, -11.76, 81.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 00:00:00, None, None, None, None
None, None, -11.88, 77.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-09 01:00:00, None, None, None, None
None, None, -11.87, 77.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-09 02:00:00, None, None, None, None
None, None, -11.91, 77.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-09 03:00:00, None, None, None, None
None, None, -11.91, 77.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-09 04:00:00, None, None, None, None
None, None, -11.83, 78.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 05:00:00, None, None, None, None
None, None, -11.69, 79.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 06:00:00, None, None, None, None
None, None, -11.35, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 07:00:00, None, None, None, None
None, None, -11.2, 81.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-09 08:00:00, None, None, None, None
None, None, -11.25, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 09:00:00, None, None, None, None
None, None, -11.45, 76.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 10:00:00, None, None, None, None
None, None, -9.97, 88.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2017-01-09 11:00:00, None, None, None, None
None, None, -10.0, 76.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-09 12:00:00, None, None, None, None
None, None, -9.48, 80.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, 2017-01-09 13:00:00, None, None, None, None
None, None, -9.18, 83.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2017-01-09 14:00:00, None, None, None, None
None, None, -9.88, 75.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-09 15:00:00, None, None, None, None
None, None, -10.35, 79.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-09 16:00:00, None, None, None, None
None, None, -10.61, 77.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-09 17:00:00, None, None, None, None
None, None, -11.07, 75.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-09 18:00:00, None, None, None, None
None, None, -11.66, 73.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-09 19:00:00, None, None, None, None
None, None, -12.22, 70.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, 2017-01-09 20:00:00, None, None, None, None
None, None, -12.5, 62.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-09 21:00:00, None, None, None, None
None, None, -13.3, 59.11, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-09 22:00:00, None, None, None, None
None, None, -13.88, 55.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-09 23:00:00, None, None, None, None
None, None, -14.82, 55.06, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-10 00:00:00, None, None, None, None
None, None, -15.27, 54.83, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-10 01:00:00, None, None, None, None
None, None, -16.06, 54.53, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-10 02:00:00, None, None, None, None
None, None, -16.44, 54.62, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-10 03:00:00, None, None, None, None
None, None, -16.81, 54.74, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-10 04:00:00, None, None, None, None
None, None, -16.79, 54.74, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-10 05:00:00, None, None, None, None
None, None, -17.32, 55.48, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-10 06:00:00, None, None, None, None
None, None, -17.86, 55.63, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-10 07:00:00, None, None, None, None
None, None, -18.19, 55.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-10 08:00:00, None, None, None, None
None, None, -18.13, 55.52, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-10 09:00:00, None, None, None, None
None, None, -15.38, 54.37, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-10 10:00:00, None, None, None, None
None, None, -13.41, 53.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-10 11:00:00, None, None, None, None
None, None, -14.05, 52.61, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-10 12:00:00, None, None, None, None
None, None, -14.97, 54.64, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-10 13:00:00, None, None, None, None
None, None, -16.91, 52.33, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-10 15:00:00, None, None, None, None
None, None, -17.82, 54.29, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-10 16:00:00, None, None, None, None
None, None, -18.64, 54.96, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-10 17:00:00, None, None, None, None
None, None, -19.22, 55.08, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-10 18:00:00, None, None, None, None
None, None, -19.63, 55.25, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-10 19:00:00, None, None, None, None
None, None, -19.94, 55.03, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-10 20:00:00, None, None, None, None
None, None, -20.24, 55.42, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-10 21:00:00, None, None, None, None
None, None, -20.35, 55.25, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-10 22:00:00, None, None, None, None
None, None, -20.51, 55.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-10 23:00:00, None, None, None, None
None, None, -20.62, 55.34, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None, 2017-01-11 00:00:00, None, None, None, None
None, None, -20.76, 55.42, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None, 2017-01-11 01:00:00, None, None, None, None
None, None, -20.72, 55.73, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None, 2017-01-11 02:00:00, None, None, None, None
None, None, -20.86, 55.52, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None, 2017-01-11 03:00:00, None, None, None, None
None, None, -20.97, 56.15, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None, 2017-01-11 04:00:00, None, None, None, None
None, None, -20.76, 56.32, None, None, None, None, None, None, None, None, None, None, None, None, None, -27.0, None, None, None, None, None, 2017-01-11 05:00:00, None, None, None, None
None, None, -20.73, 56.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-11 06:00:00, None, None, None, None
None, None, -20.7, 56.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-11 07:00:00, None, None, None, None
None, None, -20.48, 56.26, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None, 2017-01-11 08:00:00, None, None, None, None
None, None, -19.2, 56.83, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-11 09:00:00, None, None, None, None
None, None, -15.77, 54.98, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-11 10:00:00, None, None, None, None
None, None, -13.77, 51.99, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-11 11:00:00, None, None, None, None
None, None, -13.43, 51.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-11 12:00:00, None, None, None, None
None, None, -14.36, 48.07, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-11 13:00:00, None, None, None, None
None, None, -13.48, 49.75, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-11 14:00:00, None, None, None, None
None, None, -13.59, 42.71, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-11 15:00:00, None, None, None, None
None, None, -15.39, 51.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-11 16:00:00, None, None, None, None
None, None, -16.72, 53.44, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-11 17:00:00, None, None, None, None
None, None, -17.17, 55.29, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-11 18:00:00, None, None, None, None
None, None, -17.45, 55.52, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-11 19:00:00, None, None, None, None
None, None, -17.67, 55.53, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-11 20:00:00, None, None, None, None
None, None, -17.66, 55.19, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-11 21:00:00, None, None, None, None
None, None, -17.76, 55.18, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-11 22:00:00, None, None, None, None
None, None, -17.94, 55.45, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-11 23:00:00, None, None, None, None
None, None, -18.31, 55.69, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-12 00:00:00, None, None, None, None
None, None, -18.73, 55.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 01:00:00, None, None, None, None
None, None, -19.08, 55.94, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 02:00:00, None, None, None, None
None, None, -18.88, 55.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 03:00:00, None, None, None, None
None, None, -18.86, 55.35, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 04:00:00, None, None, None, None
None, None, -18.7, 55.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 05:00:00, None, None, None, None
None, None, -19.09, 55.74, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 06:00:00, None, None, None, None
None, None, -19.4, 55.71, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 07:00:00, None, None, None, None
None, None, -19.44, 55.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-12 08:00:00, None, None, None, None
None, None, -18.72, 57.44, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-12 09:00:00, None, None, None, None
None, None, -16.02, 54.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-12 10:00:00, None, None, None, None
None, None, -14.21, 54.47, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-12 11:00:00, None, None, None, None
None, None, -13.46, 53.65, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-12 12:00:00, None, None, None, None
None, None, -14.53, 52.58, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-12 13:00:00, None, None, None, None
None, None, -13.58, 53.76, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-12 14:00:00, None, None, None, None
None, None, -14.0, 46.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-12 15:00:00, None, None, None, None
None, None, -15.73, 51.98, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 16:00:00, None, None, None, None
None, None, -16.79, 55.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 17:00:00, None, None, None, None
None, None, -17.08, 54.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 18:00:00, None, None, None, None
None, None, -17.14, 54.87, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 19:00:00, None, None, None, None
None, None, -17.05, 55.08, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 20:00:00, None, None, None, None
None, None, -16.96, 56.66, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 21:00:00, None, None, None, None
None, None, -16.97, 55.85, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 22:00:00, None, None, None, None
None, None, -17.21, 55.73, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-12 23:00:00, None, None, None, None
None, None, -17.07, 57.93, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 00:00:00, None, None, None, None
None, None, -17.06, 58.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 01:00:00, None, None, None, None
None, None, -17.23, 56.16, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 02:00:00, None, None, None, None
None, None, -17.23, 59.15, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 03:00:00, None, None, None, None
None, None, -17.28, 58.85, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 04:00:00, None, None, None, None
None, None, -17.26, 59.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 05:00:00, None, None, None, None
None, None, -17.21, 58.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 06:00:00, None, None, None, None
None, None, -17.57, 57.33, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 07:00:00, None, None, None, None
None, None, -17.47, 59.94, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None, 2017-01-13 08:00:00, None, None, None, None
None, None, -16.86, 68.45, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-13 09:00:00, None, None, None, None
None, None, -13.76, 54.34, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-13 10:00:00, None, None, None, None
None, None, -12.89, 53.52, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-13 11:00:00, None, None, None, None
None, None, -12.87, 54.14, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-13 12:00:00, None, None, None, None
None, None, -13.43, 53.51, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-13 13:00:00, None, None, None, None
None, None, -12.46, 54.01, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-13 14:00:00, None, None, None, None
None, None, -12.79, 52.07, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-13 15:00:00, None, None, None, None
None, None, -14.38, 54.37, None, None, None, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, None, 2017-01-13 16:00:00, None, None, None, None
None, None, -15.18, 54.29, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-13 17:00:00, None, None, None, None
None, None, -15.54, 54.88, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-13 18:00:00, None, None, None, None
None, None, -15.75, 56.51, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-13 19:00:00, None, None, None, None
