station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, 2.369, None, None, None, None, 62.12, None, 0.198, 16.47, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 10:00:00, None, None, 132.0, None
None, 2.071, None, None, None, None, 58.2, None, 0.575, 47.07, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 11:00:00, None, None, 132.3, None
None, 3.095, None, None, None, None, 50.2, None, 0.891, 25.58, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 12:00:00, None, None, 131.2, None
None, 3.314, None, None, None, None, 62.32, None, 0.526, 71.5, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 13:00:00, None, None, 130.6, None
None, 3.464, None, None, None, None, 55.74, None, 0.903, 93.0, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 14:00:00, None, None, 127.5, None
None, 3.32, None, None, None, None, 47.6, None, 1.3, 24.27, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 15:00:00, None, None, 129.0, None
None, 3.654, None, None, None, None, 52.08, None, 0.952, 68.75, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 16:00:00, None, None, 127.8, None
None, 3.414, None, None, None, None, 70.1, None, 0.39, 87.6, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 17:00:00, None, None, 127.5, None
None, 3.161, None, None, None, None, 46.09, None, 0.95, 99.1, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 18:00:00, None, None, 127.3, None
None, 2.742, None, None, None, None, 46.45, None, 1.141, 86.0, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 19:00:00, None, None, 127.9, None
None, 2.003, None, None, None, None, 54.93, None, 0.665, 65.47, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 20:00:00, None, None, 127.3, None
None, 1.313, None, None, None, None, 48.68, None, 1.421, 12.13, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 21:00:00, None, None, 126.7, None
None, 1.352, None, None, None, None, 31.89, None, 1.001, 325.5, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 22:00:00, None, None, 127.2, None
None, 1.239, None, None, None, None, 16.79, None, 1.382, 333.2, None, None, None, None, None, None, None, None, None, None, None, 2017-03-31 23:00:00, None, None, 127.2, None
None, 1.03, None, None, None, None, 28.01, None, 1.453, 333.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 00:00:00, None, None, 127.4, None
None, 0.802, None, None, None, None, 44.64, None, 1.145, 335.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 01:00:00, None, None, 127.4, None
None, 0.935, None, None, None, None, 72.5, None, 0.279, 0.04, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 02:00:00, None, None, 127.4, None
None, 0.869, None, None, None, None, 35.47, None, 1.553, 346.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 03:00:00, None, None, 126.2, None
None, 0.48, None, None, None, None, 54.47, None, 0.997, 0.105, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 04:00:00, None, None, 125.8, None
None, 0.461, None, None, None, None, 54.92, None, 0.95, 9.02, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 05:00:00, None, None, 126.0, None
None, 0.318, None, None, None, None, 64.52, None, 0.69, 42.26, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 06:00:00, None, None, 126.8, None
None, 0.071, None, None, None, None, 59.46, None, 0.321, 93.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 07:00:00, None, None, 125.6, None
None, 0.441, None, None, None, None, 54.91, None, 0.194, 20.58, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 08:00:00, None, None, 126.8, None
None, 0.849, None, None, None, None, 59.83, None, 0.162, 5.847, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 09:00:00, None, None, 128.7, None
None, 1.761, None, None, None, None, 53.0, None, 0.324, 22.19, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 10:00:00, None, None, 128.7, None
None, 1.913, None, None, None, None, 55.76, None, 0.77, 69.74, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 11:00:00, None, None, 127.1, None
None, 1.832, None, None, None, None, 38.07, None, 2.157, 123.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 12:00:00, None, None, 128.2, None
None, 1.783, None, None, None, None, 32.52, None, 2.491, 117.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 13:00:00, None, None, 128.6, None
None, 1.374, None, None, None, None, 31.63, None, 2.784, 119.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 14:00:00, None, None, 128.6, None
None, 1.024, None, None, None, None, 35.23, None, 4.212, 128.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 15:00:00, None, None, 128.7, None
None, 1.518, None, None, None, None, 45.08, None, 4.333, 151.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 16:00:00, None, None, 128.5, None
None, 1.336, None, None, None, None, 37.14, None, 4.116, 128.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 17:00:00, None, None, 127.9, None
None, 0.236, None, None, None, None, 34.67, None, 3.523, 116.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 18:00:00, None, None, 127.0, None
None, 0.687, None, None, None, None, 50.53, None, 2.628, 140.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 19:00:00, None, None, 126.7, None
None, 0.024, None, None, None, None, 70.7, None, 0.509, 184.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 20:00:00, None, None, 126.5, None
None, -0.707, None, None, None, None, 54.19, None, 1.011, 351.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 21:00:00, None, None, 126.7, None
None, -0.783, None, None, None, None, 45.24, None, 1.247, 338.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 22:00:00, None, None, 126.9, None
None, -1.172, None, None, None, None, 21.63, None, 3.724, 105.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-01 23:00:00, None, None, 126.8, None
None, -1.343, None, None, None, None, 58.0, None, 0.996, 25.85, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 00:00:00, None, None, 126.7, None
None, -1.391, None, None, None, None, 56.92, None, 0.758, 331.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 01:00:00, None, None, 126.2, None
None, -1.59, None, None, None, None, 43.09, None, 1.658, 76.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 02:00:00, None, None, 124.6, None
None, -1.533, None, None, None, None, 48.09, None, 0.821, 12.47, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 03:00:00, None, None, 123.4, None
None, -1.667, None, None, None, None, 60.1, None, 0.518, 60.07, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 04:00:00, None, None, 123.8, None
None, -2.009, None, None, None, None, 43.22, None, 0.9, 320.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 05:00:00, None, None, 124.8, None
None, -2.237, None, None, None, None, 14.12, None, 1.118, 335.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 06:00:00, None, None, 125.3, None
None, -1.903, None, None, None, None, 16.27, None, 1.663, 337.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 07:00:00, None, None, 126.3, None
None, -1.257, None, None, None, None, 48.52, None, 1.087, 5.546, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 08:00:00, None, None, 126.9, None
None, -0.403, None, None, None, None, 51.3, None, 1.132, 80.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 09:00:00, None, None, 128.0, None
None, 0.679, None, None, None, None, 33.61, None, 2.258, 109.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 10:00:00, None, None, 126.3, None
None, 2.218, None, None, None, None, 24.68, None, 3.962, 113.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 11:00:00, None, None, 126.7, None
None, 0.647, None, None, None, None, 24.47, None, 5.822, 113.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 12:00:00, None, None, 126.1, None
None, 0.971, None, None, None, None, 40.25, None, 3.742, 102.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 13:00:00, None, None, 125.7, None
None, 0.462, None, None, None, None, 23.11, None, 2.545, 3.333, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 14:00:00, None, None, 126.2, None
None, 0.823, None, None, None, None, 31.02, None, 2.734, 119.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 15:00:00, None, None, 125.9, None
None, 1.287, None, None, None, None, 23.57, None, 3.807, 109.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 16:00:00, None, None, 126.4, None
None, 1.335, None, None, None, None, 21.64, None, 4.294, 122.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 17:00:00, None, None, 125.9, None
None, 0.995, None, None, None, None, 20.22, None, 5.388, 110.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 18:00:00, None, None, 125.9, None
None, 0.302, None, None, None, None, 27.0, None, 3.66, 108.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 19:00:00, None, None, 125.8, None
None, -0.367, None, None, None, None, 36.06, None, 2.381, 83.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 20:00:00, None, None, 125.8, None
None, -0.802, None, None, None, None, 46.27, None, 1.395, 45.91, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 21:00:00, None, None, 125.3, None
None, -1.552, None, None, None, None, 39.52, None, 1.519, 3.819, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 22:00:00, None, None, 125.0, None
None, -1.742, None, None, None, None, 16.02, None, 2.621, 349.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-02 23:00:00, None, None, 124.9, None
None, -1.552, None, None, None, None, 19.06, None, 2.436, 351.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 00:00:00, None, None, 124.7, None
None, -1.885, None, None, None, None, 17.23, None, 2.349, 348.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 01:00:00, None, None, 124.7, None
None, -2.885, None, None, None, None, 13.25, None, 3.644, 354.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 02:00:00, None, None, 124.8, None
None, -3.398, None, None, None, None, 16.47, None, 4.193, 348.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 03:00:00, None, None, 124.9, None
None, -3.818, None, None, None, None, 16.52, None, 3.928, 345.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 04:00:00, None, None, 125.0, None
None, -3.99, None, None, None, None, 15.11, None, 4.106, 350.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 05:00:00, None, None, 125.1, None
None, -4.433, None, None, None, None, 13.14, None, 3.913, 352.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 06:00:00, None, None, 125.2, None
None, -4.76, None, None, None, None, 11.88, None, 3.965, 353.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 07:00:00, None, None, 125.1, None
None, -4.49, None, None, None, None, 12.73, None, 3.944, 354.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 08:00:00, None, None, 125.1, None
None, -1.462, None, None, None, None, 16.24, None, 2.927, 354.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 09:00:00, None, None, 125.0, None
None, 0.451, None, None, None, None, 40.77, None, 2.173, 105.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 10:00:00, None, None, 124.9, None
None, 1.699, None, None, None, None, 26.62, None, 3.644, 133.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 11:00:00, None, None, 124.9, None
None, 2.212, None, None, None, None, 23.92, None, 5.176, 122.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 12:00:00, None, None, 126.3, None
None, 3.839, None, None, None, None, 28.73, None, 5.891, 131.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 13:00:00, None, None, 125.8, None
None, 4.297, None, None, None, None, 51.23, None, 2.702, 162.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 14:00:00, None, None, 125.4, None
None, 6.223, None, None, None, None, 51.78, None, 2.646, 147.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 15:00:00, None, None, 126.6, None
None, 5.484, None, None, None, None, 42.36, None, 3.17, 156.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 16:00:00, None, None, 125.4, None
None, 5.071, None, None, None, None, 54.53, None, 2.096, 166.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 17:00:00, None, None, 125.9, None
None, 4.72, None, None, None, None, 43.78, None, 2.548, 168.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 18:00:00, None, None, 126.0, None
None, 3.704, None, None, None, None, 63.03, None, 0.561, 207.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 19:00:00, None, None, 126.0, None
None, 1.862, None, None, None, None, 21.16, None, 2.129, 351.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 20:00:00, None, None, 126.0, None
None, 0.944, None, None, None, None, 12.33, None, 4.046, 357.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 21:00:00, None, None, 126.2, None
None, 1.6, None, None, None, None, 11.71, None, 4.25, 354.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 22:00:00, None, None, 126.1, None
None, 1.106, None, None, None, None, 13.24, None, 4.204, 355.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-03 23:00:00, None, None, 126.1, None
None, 1.325, None, None, None, None, 18.34, None, 2.501, 345.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 00:00:00, None, None, 126.1, None
None, 1.021, None, None, None, None, 13.08, None, 3.552, 352.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 01:00:00, None, None, 126.1, None
None, 1.324, None, None, None, None, 19.39, None, 2.481, 355.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 02:00:00, None, None, 126.1, None
None, 1.6, None, None, None, None, 17.61, None, 1.852, 333.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 03:00:00, None, None, 126.1, None
None, 1.457, None, None, None, None, 23.0, None, 2.272, 347.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 04:00:00, None, None, 126.0, None
None, 1.078, None, None, None, None, 17.73, None, 2.458, 344.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 05:00:00, None, None, 125.8, None
None, 1.961, None, None, None, None, 22.32, None, 2.309, 337.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 06:00:00, None, None, 126.0, None
None, 2.397, None, None, None, None, 48.77, None, 1.452, 323.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 07:00:00, None, None, 125.8, None
None, 3.302, None, None, None, None, 35.68, None, 3.164, 17.67, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 08:00:00, None, None, 125.9, None
None, 4.16, None, None, None, None, 62.56, None, 0.716, 356.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 09:00:00, None, None, 125.8, None
None, 5.647, None, None, None, None, 72.8, None, 0.337, 106.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 10:00:00, None, None, 125.9, None
None, 5.693, None, None, None, None, 47.38, None, 2.407, 33.34, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 11:00:00, None, None, 125.9, None
None, 5.022, None, None, None, None, 50.4, None, 2.729, 109.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 12:00:00, None, None, 125.7, None
None, 5.968, None, None, None, None, 69.5, None, 0.989, 163.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 13:00:00, None, None, 125.4, None
None, 5.831, None, None, None, None, 63.93, None, 1.455, 43.64, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 14:00:00, None, None, 125.2, None
None, 5.172, None, None, None, None, 23.74, None, 4.853, 11.47, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 16:00:00, None, None, 125.0, None
None, 3.512, None, None, None, None, 31.02, None, 3.048, 358.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 17:00:00, None, None, 125.2, None
None, 1.689, None, None, None, None, 30.7, None, 2.411, 265.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 18:00:00, None, None, 125.0, None
None, 1.646, None, None, None, None, 23.02, None, 2.309, 266.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 19:00:00, None, None, 125.0, None
None, 1.523, None, None, None, None, 31.62, None, 1.839, 278.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 20:00:00, None, None, 124.9, None
None, 1.59, None, None, None, None, 35.98, None, 1.814, 315.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 21:00:00, None, None, 124.1, None
None, 1.79, None, None, None, None, 23.79, None, 2.259, 323.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 22:00:00, None, None, 122.3, None
None, 2.122, None, None, None, None, 36.73, None, 2.083, 308.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-04 23:00:00, None, None, 123.2, None
None, 1.999, None, None, None, None, 34.5, None, 1.888, 319.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 00:00:00, None, None, 124.2, None
None, 1.789, None, None, None, None, 28.09, None, 1.04, 312.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 01:00:00, None, None, 124.8, None
None, 1.448, None, None, None, None, 32.37, None, 0.759, 323.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 02:00:00, None, None, 124.5, None
None, 1.552, None, None, None, None, 19.91, None, 1.724, 326.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 03:00:00, None, None, 124.2, None
None, 2.274, None, None, None, None, 21.94, None, 2.836, 341.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 04:00:00, None, None, 122.5, None
None, 2.74, None, None, None, None, 49.2, None, 2.773, 90.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 05:00:00, None, None, 123.2, None
None, 2.445, None, None, None, None, 41.22, None, 3.446, 91.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 06:00:00, None, None, 124.3, None
None, 1.704, None, None, None, None, 25.95, None, 5.067, 106.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 07:00:00, None, None, 124.4, None
None, 1.932, None, None, None, None, 63.29, None, 0.577, 329.7, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 08:00:00, None, None, 124.4, None
None, 2.131, None, None, None, None, 62.14, None, 1.026, 139.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 09:00:00, None, None, 124.3, None
None, 2.083, None, None, None, None, 62.37, None, 0.935, 140.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 10:00:00, None, None, 124.6, None
None, 2.855, None, None, None, None, 34.9, None, 2.792, 125.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 11:00:00, None, None, 124.5, None
None, 2.775, None, None, None, None, 26.81, None, 4.843, 133.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 12:00:00, None, None, 123.7, None
None, 2.261, None, None, None, None, 29.57, None, 3.756, 129.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 13:00:00, None, None, 123.3, None
None, 2.113, None, None, None, None, 31.1, None, 4.424, 123.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 14:00:00, None, None, 123.0, None
None, 2.086, None, None, None, None, 32.23, None, 4.164, 124.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 15:00:00, None, None, 121.6, None
None, 2.436, None, None, None, None, 25.23, None, 5.336, 118.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 16:00:00, None, None, 122.0, None
None, 1.98, None, None, None, None, 27.34, None, 5.248, 111.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 17:00:00, None, None, 122.3, None
None, 2.095, None, None, None, None, 44.4, None, 2.195, 113.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 18:00:00, None, None, 122.3, None
None, 1.252, None, None, None, None, 43.03, None, 1.738, 90.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 19:00:00, None, None, 122.3, None
None, 0.695, None, None, None, None, 30.95, None, 1.001, 14.29, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 20:00:00, None, None, 122.0, None
None, 0.328, None, None, None, None, 44.66, None, 1.224, 0.753, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 21:00:00, None, None, 122.0, None
None, 0.252, None, None, None, None, 41.11, None, 1.102, 356.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 22:00:00, None, None, 121.7, None
None, -0.213, None, None, None, None, 43.91, None, 0.913, 353.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-05 23:00:00, None, None, 121.9, None
None, -0.118, None, None, None, None, 46.98, None, 0.721, 340.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 00:00:00, None, None, 121.9, None
None, -0.128, None, None, None, None, 14.35, None, 1.585, 349.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 01:00:00, None, None, 121.4, None
None, -0.479, None, None, None, None, 47.08, None, 0.697, 346.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 02:00:00, None, None, 121.3, None
None, -0.821, None, None, None, None, 24.13, None, 0.842, 309.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 03:00:00, None, None, 121.2, None
None, -0.82, None, None, None, None, 24.57, None, 1.44, 314.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 04:00:00, None, None, 121.1, None
None, -1.162, None, None, None, None, 20.21, None, 1.563, 333.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 05:00:00, None, None, 121.4, None
None, -1.153, None, None, None, None, 37.05, None, 1.365, 330.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 06:00:00, None, None, 121.4, None
None, -1.21, None, None, None, None, 21.43, None, 2.157, 341.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 07:00:00, None, None, 121.5, None
None, -0.706, None, None, None, None, 28.04, None, 1.783, 321.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 08:00:00, None, None, 121.5, None
None, 1.837, None, None, None, None, 37.87, None, 1.713, 338.3, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 09:00:00, None, None, 121.2, None
None, 2.608, None, None, None, None, 24.78, None, 5.23, 6.426, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 10:00:00, None, None, 121.5, None
None, 4.69, None, None, None, None, 26.92, None, 4.387, 11.06, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 11:00:00, None, None, 121.5, None
None, 5.369, None, None, None, None, 38.3, None, 2.744, 24.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 12:00:00, None, None, 121.6, None
None, 5.762, None, None, None, None, 29.29, None, 4.716, 14.16, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 13:00:00, None, None, 121.4, None
None, 7.1, None, None, None, None, 32.97, None, 5.035, 16.65, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 14:00:00, None, None, 121.1, None
None, 6.743, None, None, None, None, 27.48, None, 5.734, 3.831, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 15:00:00, None, None, 120.8, None
None, 7.51, None, None, None, None, 41.7, None, 2.91, 3.776, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 16:00:00, None, None, 119.9, None
None, 7.06, None, None, None, None, 64.31, None, 1.09, 314.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 17:00:00, None, None, 119.7, None
None, 6.677, None, None, None, None, 44.26, None, 1.91, 310.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 18:00:00, None, None, 119.5, None
None, 6.467, None, None, None, None, 47.13, None, 1.022, 303.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 19:00:00, None, None, 119.6, None
None, 4.467, None, None, None, None, 42.09, None, 2.266, 99.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 20:00:00, None, None, 120.1, None
None, 3.038, None, None, None, None, 43.62, None, 2.158, 76.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 21:00:00, None, None, 120.1, None
None, 2.207, None, None, None, None, 34.76, None, 1.828, 335.6, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 22:00:00, None, None, 119.9, None
None, 2.245, None, None, None, None, 32.6, None, 2.188, 340.5, None, None, None, None, None, None, None, None, None, None, None, 2017-04-06 23:00:00, None, None, 119.8, None
None, 1.533, None, None, None, None, 55.85, None, 1.264, 67.38, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 00:00:00, None, None, 119.9, None
None, 1.296, None, None, None, None, 61.99, None, 0.437, 160.0, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 01:00:00, None, None, 119.7, None
None, 1.087, None, None, None, None, 71.1, None, 0.173, 198.8, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 02:00:00, None, None, 119.7, None
None, 1.078, None, None, None, None, 48.16, None, 0.616, 325.9, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 03:00:00, None, None, 119.6, None
None, 0.584, None, None, None, None, 58.48, None, 1.038, 99.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 04:00:00, None, None, 119.5, None
None, 0.129, None, None, None, None, 55.93, None, 0.764, 306.1, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 05:00:00, None, None, 119.5, None
None, 0.47, None, None, None, None, 62.08, None, 1.098, 335.4, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 06:00:00, None, None, 119.3, None
None, 3.969, None, None, None, None, 43.7, None, 2.691, 357.2, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 07:00:00, None, None, 119.8, None
None, 4.944, None, None, None, None, 22.15, None, 5.315, 8.81, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 08:00:00, None, None, 119.8, None
None, 5.576, None, None, None, None, 21.86, None, 7.54, 11.69, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 09:00:00, None, None, 119.3, None
None, 6.184, None, None, None, None, 23.88, None, 8.0, 6.467, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 10:00:00, None, None, 119.1, None
None, 6.615, None, None, None, None, 21.59, None, 9.29, 3.301, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 11:00:00, None, None, 118.9, None
None, 7.2, None, None, None, None, 23.56, None, 8.76, 5.909, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 12:00:00, None, None, 118.5, None
None, 8.0, None, None, None, None, 23.97, None, 8.95, 7.26, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 13:00:00, None, None, 118.4, None
None, 9.04, None, None, None, None, 22.8, None, 7.54, 0.248, None, None, None, None, None, None, None, None, None, None, None, 2017-04-07 14:00:00, None, None, 116.5, None
