station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
54.1, None, None, None, 0.791, 129.5, None, None, -16.0, None, None, None, None, None, None, 137.0, None, -9.26, None, None, None, None, 48.64, None, None, None, None, 2017-01-06 14:00:00, None
53.59, None, None, None, 1.022, 146.1, None, None, -16.0, None, None, None, None, None, None, 137.1, None, -9.5, None, None, None, None, 52.31, None, None, None, None, 2017-01-06 15:00:00, None
53.36, None, None, None, 0.685, 160.3, None, None, -17.0, None, None, None, None, None, None, 137.0, None, -9.91, None, None, None, None, 64.22, None, None, None, None, 2017-01-06 16:00:00, None
53.17, None, None, None, 1.075, 183.3, None, None, -17.0, None, None, None, None, None, None, 137.2, None, -10.21, None, None, None, None, 53.64, None, None, None, None, 2017-01-06 17:00:00, None
53.24, None, None, None, 0.941, 185.0, None, None, -17.0, None, None, None, None, None, None, 137.2, None, -10.11, None, None, None, None, 59.28, None, None, None, None, 2017-01-06 18:00:00, None
53.63, None, None, None, 1.993, 162.5, None, None, -17.0, None, None, None, None, None, None, 136.6, None, -10.18, None, None, None, None, 48.03, None, None, None, None, 2017-01-06 19:00:00, None
55.66, None, None, None, 1.271, 182.0, None, None, -17.0, None, None, None, None, None, None, 137.0, None, -10.23, None, None, None, None, 35.38, None, None, None, None, 2017-01-06 20:00:00, None
54.59, None, None, None, 0.981, 167.0, None, None, -17.0, None, None, None, None, None, None, 136.6, None, -10.2, None, None, None, None, 60.29, None, None, None, None, 2017-01-06 21:00:00, None
54.19, None, None, None, 2.183, 160.3, None, None, -17.0, None, None, None, None, None, None, 136.6, None, -10.42, None, None, None, None, 41.27, None, None, None, None, 2017-01-06 22:00:00, None
54.22, None, None, None, 1.821, 152.5, None, None, -17.0, None, None, None, None, None, None, 136.5, None, -10.6, None, None, None, None, 43.11, None, None, None, None, 2017-01-06 23:00:00, None
