station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -12.83, None, None, 2017-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.7
None, None, -12.89, None, None, 2017-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.5
None, None, -13.27, None, None, 2017-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.2
None, None, -13.64, None, None, 2017-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.6
None, None, -13.95, None, None, 2017-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.6
None, None, -14.29, None, None, 2017-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.9
None, None, -14.81, None, None, 2017-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.8
None, None, -15.39, None, None, 2017-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.8
None, None, -16.2, None, None, 2017-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.5
None, None, -16.29, None, None, 2017-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.4
None, None, -16.9, None, None, 2017-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.3
None, None, -17.07, None, None, 2017-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.2
None, None, -17.47, None, None, 2017-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.9
None, None, -17.91, None, None, 2017-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.0
None, None, -18.44, None, None, 2017-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.0
None, None, -18.27, None, None, 2017-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.0
None, None, -18.89, None, None, 2017-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.0
None, None, -19.32, None, None, 2017-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.9
None, None, -19.96, None, None, 2017-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.9
None, None, -20.15, None, None, 2017-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.8
None, None, -20.25, None, None, 2017-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 75.0
None, None, -20.21, None, None, 2017-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.6
None, None, -19.51, None, None, 2017-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.6
None, None, -18.2, None, None, 2017-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.4
None, None, -18.0, None, None, 2017-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -17.81, None, None, 2017-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -17.65, None, None, 2017-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -17.76, None, None, 2017-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -17.38, None, None, 2017-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -17.32, None, None, 2017-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.9
None, None, -18.1, None, None, 2017-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -18.03, None, None, 2017-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -18.35, None, None, 2017-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -16.9, None, None, 2017-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.3
None, None, -18.04, None, None, 2017-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.0
None, None, -19.58, None, None, 2017-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.7
None, None, -18.61, None, None, 2017-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -19.04, None, None, 2017-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.9
None, None, -19.62, None, None, 2017-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.9
None, None, -20.0, None, None, 2017-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.9
None, None, -19.59, None, None, 2017-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -19.5, None, None, 2017-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -20.26, None, None, 2017-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -19.03, None, None, 2017-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -18.32, None, None, 2017-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.3
None, None, -17.42, None, None, 2017-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -14.65, None, None, 2017-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.4
None, None, -15.91, None, None, 2017-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -16.24, None, None, 2017-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -15.91, None, None, 2017-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -17.22, None, None, 2017-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -18.13, None, None, 2017-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.2
None, None, -18.26, None, None, 2017-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -16.96, None, None, 2017-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -17.02, None, None, 2017-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.3
None, None, -17.13, None, None, 2017-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.3
None, None, -17.45, None, None, 2017-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.5
None, None, -17.34, None, None, 2017-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -17.58, None, None, 2017-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -17.88, None, None, 2017-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -17.56, None, None, 2017-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -17.57, None, None, 2017-01-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.6
None, None, -17.03, None, None, 2017-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.3
None, None, -17.21, None, None, 2017-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.4
None, None, -17.48, None, None, 2017-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.1
None, None, -18.02, None, None, 2017-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.1
None, None, -16.48, None, None, 2017-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.1
None, None, -16.23, None, None, 2017-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.3
None, None, -15.09, None, None, 2017-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.2
None, None, -14.88, None, None, 2017-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.1
None, None, -15.17, None, None, 2017-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.9
None, None, -15.3, None, None, 2017-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.0
None, None, -15.28, None, None, 2017-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.7
None, None, -15.53, None, None, 2017-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.5
None, None, -15.07, None, None, 2017-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.6
None, None, -15.51, None, None, 2017-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.8
None, None, -16.0, None, None, 2017-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.7
None, None, -16.2, None, None, 2017-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.7
None, None, -16.5, None, None, 2017-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.6
None, None, -16.24, None, None, 2017-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.6
None, None, -16.48, None, None, 2017-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.4
None, None, -16.44, None, None, 2017-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.5
None, None, -16.71, None, None, 2017-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.4
None, None, -18.74, None, None, 2017-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.5
None, None, -19.91, None, None, 2017-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.3
None, None, -20.88, None, None, 2017-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.6
None, None, -20.75, None, None, 2017-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.6
None, None, -20.39, None, None, 2017-01-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.5
None, None, -19.92, None, None, 2017-01-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.4
None, None, -17.56, None, None, 2017-01-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.5
None, None, -19.46, None, None, 2017-01-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 71.9
None, None, -20.88, None, None, 2017-01-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.1
None, None, -23.92, None, None, 2017-01-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -24.15, None, None, 2017-01-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.1
None, None, -24.54, None, None, 2017-01-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.0
None, None, -25.09, None, None, 2017-01-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.1
None, None, -25.34, None, None, 2017-01-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.1
None, None, -25.87, None, None, 2017-01-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.3
None, None, -26.12, None, None, 2017-01-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -25.53, None, None, 2017-01-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -23.96, None, None, 2017-01-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -23.37, None, None, 2017-01-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.0
None, None, -23.09, None, None, 2017-01-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.0
None, None, -22.38, None, None, 2017-01-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.0
None, None, -22.0, None, None, 2017-01-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -21.53, None, None, 2017-01-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -20.5, None, None, 2017-01-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.2
None, None, -18.98, None, None, 2017-01-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 72.1
None, None, -17.73, None, None, 2017-01-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 71.6
None, None, -16.7, None, None, 2017-01-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 73.8
None, None, -16.19, None, None, 2017-01-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 74.7
None, None, -16.2, None, None, 2017-01-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 77.6
None, None, -16.41, None, None, 2017-01-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 80.3
None, None, -16.48, None, None, 2017-01-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 82.6
None, None, -16.8, None, None, 2017-01-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 84.6
None, None, -16.74, None, None, 2017-01-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 83.4
None, None, -16.66, None, None, 2017-01-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 87.4
None, None, -16.84, None, None, 2017-01-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.3
None, None, -16.74, None, None, 2017-01-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.3
None, None, -16.73, None, None, 2017-01-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.2
None, None, -16.77, None, None, 2017-01-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 88.9
None, None, -16.57, None, None, 2017-01-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.0
None, None, -16.44, None, None, 2017-01-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.9
None, None, -16.17, None, None, 2017-01-13 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -16.21, None, None, 2017-01-13 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.7
None, None, -15.97, None, None, 2017-01-13 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -15.87, None, None, 2017-01-13 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -15.78, None, None, 2017-01-13 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.9
None, None, -15.79, None, None, 2017-01-13 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.1
None, None, -15.39, None, None, 2017-01-13 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, -14.83, None, None, 2017-01-13 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -13.92, None, None, 2017-01-13 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.8
None, None, -12.65, None, None, 2017-01-13 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.6
None, None, -10.99, None, None, 2017-01-13 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -10.8, None, None, 2017-01-13 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.2
None, None, -10.68, None, None, 2017-01-13 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.4
None, None, -10.18, None, None, 2017-01-13 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.0
None, None, -9.15, None, None, 2017-01-13 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.5
None, None, -7.72, None, None, 2017-01-13 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 97.2
None, None, -6.817, None, None, 2017-01-13 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 97.2
None, None, -5.88, None, None, 2017-01-13 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.8
None, None, -4.339, None, None, 2017-01-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 98.0
None, None, -3.449, None, None, 2017-01-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.9
None, None, -2.458, None, None, 2017-01-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 99.4
None, None, -2.314, None, None, 2017-01-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 100.5
None, None, -2.126, None, None, 2017-01-14 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 100.3
None, None, -3.361, None, None, 2017-01-14 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 101.6
None, None, -3.294, None, None, 2017-01-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 102.3
None, None, -2.495, None, None, 2017-01-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 103.5
None, None, -1.868, None, None, 2017-01-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 105.1
None, None, -1.385, None, None, 2017-01-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 105.3
None, None, -1.168, None, None, 2017-01-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 106.1
None, None, -2.251, None, None, 2017-01-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 107.2
None, None, -2.288, None, None, 2017-01-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 106.5
None, None, -1.9, None, None, 2017-01-14 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 109.2
None, None, -1.777, None, None, 2017-01-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 111.7
None, None, -1.474, None, None, 2017-01-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 114.7
None, None, -1.568, None, None, 2017-01-14 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 115.3
None, None, -1.758, None, None, 2017-01-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 115.1
None, None, -1.683, None, None, 2017-01-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 115.9
None, None, -1.511, None, None, 2017-01-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 113.0
None, None, -1.607, None, None, 2017-01-14 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 115.9
None, None, -1.568, None, None, 2017-01-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 116.1
None, None, -1.548, None, None, 2017-01-14 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 117.8
None, None, -1.274, None, None, 2017-01-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 117.6
None, None, -1.209, None, None, 2017-01-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 119.3
None, None, -1.314, None, None, 2017-01-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 118.5
None, None, -1.322, None, None, 2017-01-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 119.4
None, None, -1.342, None, None, 2017-01-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 118.6
None, None, -1.313, None, None, 2017-01-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 118.9
None, None, -1.124, None, None, 2017-01-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 121.0
None, None, -1.019, None, None, 2017-01-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 120.4
None, None, -0.906, None, None, 2017-01-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 122.4
None, None, -0.821, None, None, 2017-01-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 121.8
None, None, -0.87, None, None, 2017-01-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 121.2
None, None, -0.783, None, None, 2017-01-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 120.3
None, None, -0.196, None, None, 2017-01-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 111.7
None, None, -0.151, None, None, 2017-01-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 110.7
None, None, 0.086, None, None, 2017-01-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 112.5
None, None, 0.191, None, None, 2017-01-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 114.0
None, None, 0.219, None, None, 2017-01-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 110.6
None, None, 0.663, None, None, 2017-01-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 114.5
None, None, 0.738, None, None, 2017-01-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 115.6
None, None, 0.682, None, None, 2017-01-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 115.7
None, None, 0.786, None, None, 2017-01-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 113.6
None, None, 0.975, None, None, 2017-01-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 112.4
None, None, 1.6, None, None, 2017-01-15 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 112.6
None, None, 1.515, None, None, 2017-01-15 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 111.2
None, None, 1.183, None, None, 2017-01-15 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 110.3
None, None, 1.675, None, None, 2017-01-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 107.6
None, None, 1.6, None, None, 2017-01-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 108.3
None, None, 2.244, None, None, 2017-01-16 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 106.3
None, None, 2.414, None, None, 2017-01-16 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 105.3
None, None, 2.415, None, None, 2017-01-16 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 104.9
None, None, 1.847, None, None, 2017-01-16 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 103.6
None, None, 1.686, None, None, 2017-01-16 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 103.5
None, None, 1.733, None, None, 2017-01-16 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 102.4
None, None, 2.282, None, None, 2017-01-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 100.4
None, None, 2.311, None, None, 2017-01-16 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 99.6
None, None, 2.757, None, None, 2017-01-16 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 99.9
None, None, 2.871, None, None, 2017-01-16 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 98.9
None, None, 2.957, None, None, 2017-01-16 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.5
None, None, 2.796, None, None, 2017-01-16 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 95.2
None, None, 2.986, None, None, 2017-01-16 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 96.5
None, None, 2.825, None, None, 2017-01-16 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, 2.161, None, None, 2017-01-16 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.0
None, None, 1.942, None, None, 2017-01-16 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 94.3
None, None, 1.421, None, None, 2017-01-16 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.2
None, None, 0.73, None, None, 2017-01-16 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.9
None, None, 0.748, None, None, 2017-01-16 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.9
None, None, 0.824, None, None, 2017-01-16 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.8
None, None, 0.473, None, None, 2017-01-16 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.4
None, None, 0.294, None, None, 2017-01-16 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8
None, None, 0.312, None, None, 2017-01-17 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.6
None, None, 0.369, None, None, 2017-01-17 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.5
None, None, 0.473, None, None, 2017-01-17 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0
None, None, 0.483, None, None, 2017-01-17 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, 0.161, None, None, 2017-01-17 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.3
None, None, 0.813, None, None, 2017-01-17 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, 0.738, None, None, 2017-01-17 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.4
None, None, 0.275, None, None, 2017-01-17 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.2
None, None, 0.747, None, None, 2017-01-17 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.6
None, None, 0.492, None, None, 2017-01-17 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.1
None, None, 0.227, None, None, 2017-01-17 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.0
None, None, 0.749, None, None, 2017-01-17 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.0
None, None, 0.919, None, None, 2017-01-17 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.2
None, None, 1.27, None, None, 2017-01-17 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.5
None, None, 1.459, None, None, 2017-01-17 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.2
