station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.249, 85.9, None, None, None, None, None, None, None, None, None, None, None, -11.58, None, None, None, None, 8.19, None, None, None, None, 2017-01-06 14:00:00, None
None, None, None, None, 0.252, 88.3, None, None, None, None, None, None, None, None, None, None, None, -11.43, None, None, None, None, 9.57, None, None, None, None, 2017-01-06 15:00:00, None
None, None, None, None, 0.245, 81.1, None, None, None, None, None, None, None, None, None, None, None, -11.47, None, None, None, None, 8.63, None, None, None, None, 2017-01-06 16:00:00, None
None, None, None, None, 0.225, 76.2, None, None, None, None, None, None, None, None, None, None, None, -11.21, None, None, None, None, 12.71, None, None, None, None, 2017-01-06 17:00:00, None
None, None, None, None, 0.204, 67.08, None, None, None, None, None, None, None, None, None, None, None, -11.32, None, None, None, None, 20.71, None, None, None, None, 2017-01-06 18:00:00, None
None, None, None, None, 0.199, 63.46, None, None, None, None, None, None, None, None, None, None, None, -11.22, None, None, None, None, 24.34, None, None, None, None, 2017-01-06 19:00:00, None
None, None, None, None, 0.192, 68.17, None, None, None, None, None, None, None, None, None, None, None, -11.11, None, None, None, None, 29.05, None, None, None, None, 2017-01-06 20:00:00, None
None, None, None, None, 0.189, 66.72, None, None, None, None, None, None, None, None, None, None, None, -10.94, None, None, None, None, 30.67, None, None, None, None, 2017-01-06 21:00:00, None
None, None, None, None, 0.174, 60.69, None, None, None, None, None, None, None, None, None, None, None, -10.95, None, None, None, None, 37.27, None, None, None, None, 2017-01-06 22:00:00, None
None, None, None, None, 0.181, 53.31, None, None, None, None, None, None, None, None, None, None, None, -11.04, None, None, None, None, 33.3, None, None, None, None, 2017-01-06 23:00:00, None
None, None, None, None, 0.187, 46.2, None, None, None, None, None, None, None, None, None, None, None, -11.1, None, None, None, None, 30.0, None, None, None, None, 2017-01-07 00:00:00, None
None, None, None, None, 0.129, 76.8, None, None, None, None, None, None, None, None, None, None, None, -11.16, None, None, None, None, 53.51, None, None, None, None, 2017-01-07 01:00:00, None
None, None, None, None, 0.14, 62.06, None, None, None, None, None, None, None, None, None, None, None, -11.36, None, None, None, None, 49.88, None, None, None, None, 2017-01-07 02:00:00, None
None, None, None, None, 0.208, 35.16, None, None, None, None, None, None, None, None, None, None, None, -11.55, None, None, None, None, 12.55, None, None, None, None, 2017-01-07 03:00:00, None
None, None, None, None, 0.089, 63.91, None, None, None, None, None, None, None, None, None, None, None, -11.8, None, None, None, None, 63.56, None, None, None, None, 2017-01-07 04:00:00, None
None, None, None, None, 0.068, 138.9, None, None, None, None, None, None, None, None, None, None, None, -12.16, None, None, None, None, 68.88, None, None, None, None, 2017-01-07 05:00:00, None
None, None, None, None, 0.072, 157.0, None, None, None, None, None, None, None, None, None, None, None, -12.48, None, None, None, None, 68.33, None, None, None, None, 2017-01-07 06:00:00, None
None, None, None, None, 0.277, 194.5, None, None, None, None, None, None, None, None, None, None, None, -12.93, None, None, None, None, 11.12, None, None, None, None, 2017-01-07 07:00:00, None
None, None, None, None, 0.18, 32.18, None, None, None, None, None, None, None, None, None, None, None, -13.29, None, None, None, None, 33.85, None, None, None, None, 2017-01-07 08:00:00, None
None, None, None, None, 0.21, 29.63, None, None, None, None, None, None, None, None, None, None, None, -13.6, None, None, None, None, 7.34, None, None, None, None, 2017-01-07 09:00:00, None
None, None, None, None, 0.149, 31.47, None, None, None, None, None, None, None, None, None, None, None, -13.85, None, None, None, None, 46.32, None, None, None, None, 2017-01-07 10:00:00, None
None, None, None, None, 0.264, 198.6, None, None, None, None, None, None, None, None, None, None, None, -13.97, None, None, None, None, 19.53, None, None, None, None, 2017-01-07 11:00:00, None
None, None, None, None, 33.33, 124.6, None, None, None, None, None, None, None, None, None, None, None, -14.21, None, None, None, None, 7.81, None, None, None, None, 2017-01-07 12:00:00, None
None, None, None, None, 46.17, 128.8, None, None, None, None, None, None, None, None, None, None, None, -14.42, None, None, None, None, 7.15, None, None, None, None, 2017-01-07 13:00:00, None
None, None, None, None, 47.03, 126.9, None, None, None, None, None, None, None, None, None, None, None, -14.59, None, None, None, None, 6.99, None, None, None, None, 2017-01-07 14:00:00, None
None, None, None, None, 46.67, 124.8, None, None, None, None, None, None, None, None, None, None, None, -14.73, None, None, None, None, 6.687, None, None, None, None, 2017-01-07 15:00:00, None
None, None, None, None, 50.46, 125.1, None, None, None, None, None, None, None, None, None, None, None, -14.89, None, None, None, None, 6.412, None, None, None, None, 2017-01-07 16:00:00, None
None, None, None, None, 46.61, 124.0, None, None, None, None, None, None, None, None, None, None, None, -15.04, None, None, None, None, 7.55, None, None, None, None, 2017-01-07 17:00:00, None
None, None, None, None, 45.61, 127.3, None, None, None, None, None, None, None, None, None, None, None, -15.17, None, None, None, None, 8.25, None, None, None, None, 2017-01-07 18:00:00, None
None, None, None, None, 48.55, 124.0, None, None, None, None, None, None, None, None, None, None, None, -15.38, None, None, None, None, 6.92, None, None, None, None, 2017-01-07 19:00:00, None
None, None, None, None, 48.54, 120.3, None, None, None, None, None, None, None, None, None, None, None, -15.32, None, None, None, None, 8.05, None, None, None, None, 2017-01-07 20:00:00, None
None, None, None, None, 43.43, 119.0, None, None, None, None, None, None, None, None, None, None, None, -15.41, None, None, None, None, 7.63, None, None, None, None, 2017-01-07 21:00:00, None
None, None, None, None, 59.28, 120.3, None, None, None, None, None, None, None, None, None, None, None, -15.27, None, None, None, None, 5.844, None, None, None, None, 2017-01-07 22:00:00, None
None, None, None, None, 52.47, 119.4, None, None, None, None, None, None, None, None, None, None, None, -15.03, None, None, None, None, 6.591, None, None, None, None, 2017-01-07 23:00:00, None
None, None, None, None, 59.07, 126.7, None, None, None, None, None, None, None, None, None, None, None, -15.16, None, None, None, None, 6.739, None, None, None, None, 2017-01-08 00:00:00, None
None, None, None, None, 58.71, 126.5, None, None, None, None, None, None, None, None, None, None, None, -15.03, None, None, None, None, 6.371, None, None, None, None, 2017-01-08 01:00:00, None
None, None, None, None, 48.6, 123.1, None, None, None, None, None, None, None, None, None, None, None, -14.99, None, None, None, None, 5.406, None, None, None, None, 2017-01-08 02:00:00, None
None, None, None, None, 50.91, 127.2, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 6.05, None, None, None, None, 2017-01-08 03:00:00, None
None, None, None, None, 51.09, 128.3, None, None, None, None, None, None, None, None, None, None, None, -15.15, None, None, None, None, 5.343, None, None, None, None, 2017-01-08 04:00:00, None
None, None, None, None, 48.84, 126.8, None, None, None, None, None, None, None, None, None, None, None, -15.29, None, None, None, None, 6.364, None, None, None, None, 2017-01-08 05:00:00, None
None, None, None, None, 50.28, 123.8, None, None, None, None, None, None, None, None, None, None, None, -15.34, None, None, None, None, 5.372, None, None, None, None, 2017-01-08 06:00:00, None
None, None, None, None, 51.84, 122.2, None, None, None, None, None, None, None, None, None, None, None, -15.43, None, None, None, None, 5.468, None, None, None, None, 2017-01-08 07:00:00, None
None, None, None, None, 55.06, 127.3, None, None, None, None, None, None, None, None, None, None, None, -15.46, None, None, None, None, 6.375, None, None, None, None, 2017-01-08 08:00:00, None
None, None, None, None, 52.75, 125.9, None, None, None, None, None, None, None, None, None, None, None, -15.67, None, None, None, None, 6.341, None, None, None, None, 2017-01-08 09:00:00, None
