station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
95.9, None, None, None, 2.514, 318.7, None, None, -1.0, 999.0, None, None, None, None, None, 0.879, None, None, -0.349, None, None, None, None, 41.89, None, None, None, None, None, None, 2017-01-06 14:00:00, None
96.0, None, None, None, 3.262, 342.1, None, None, -1.0, 999.0, None, None, None, None, None, 1.334, None, None, -0.437, None, None, None, None, 52.17, None, None, None, None, None, None, 2017-01-06 15:00:00, None
95.3, None, None, None, 3.233, 345.5, None, None, -1.0, 998.0, None, None, None, None, None, 1.12, None, None, -0.345, None, None, None, None, 47.5, None, None, None, None, None, None, 2017-01-06 16:00:00, None
94.2, None, None, None, 2.366, 349.3, None, None, -1.0, 998.0, None, None, None, None, None, 1.425, None, None, -0.098, None, None, None, None, 51.49, None, None, None, None, None, None, 2017-01-06 17:00:00, None
93.3, None, None, None, 1.68, 337.6, None, None, -1.0, 998.0, None, None, None, None, None, 1.634, None, None, 0.096, None, None, None, None, 53.46, None, None, None, None, None, None, 2017-01-06 18:00:00, None
93.1, None, None, None, 1.708, 340.2, None, None, -1.0, 998.0, None, None, None, None, None, 1.367, None, None, 0.134, None, None, None, None, 47.98, None, None, None, None, None, None, 2017-01-06 19:00:00, None
93.7, None, None, None, 1.366, 315.2, None, None, -1.0, 998.0, None, None, None, None, None, 1.242, None, None, 0.289, None, None, None, None, 43.89, None, None, None, None, None, None, 2017-01-06 20:00:00, None
93.5, None, None, None, 0.944, 328.7, None, None, -1.0, 998.0, None, None, None, None, None, 1.395, None, None, -0.195, None, None, None, None, 53.17, None, None, None, None, None, None, 2017-01-06 21:00:00, None
93.5, None, None, None, 1.346, 75.7, None, None, -1.0, 998.0, None, None, None, None, None, 1.343, None, None, -0.292, None, None, None, None, 61.24, None, None, None, None, None, None, 2017-01-06 22:00:00, None
93.6, None, None, None, 1.709, 100.3, None, None, -1.0, 998.0, None, None, None, None, None, 1.052, None, None, -0.243, None, None, None, None, 57.94, None, None, None, None, None, None, 2017-01-06 23:00:00, None
92.0, None, None, None, 2.067, 29.3, None, None, -1.0, 998.0, None, None, None, None, None, 1.625, None, None, 0.096, None, None, None, None, 59.34, None, None, None, None, None, None, 2017-01-07 00:00:00, None
91.0, None, None, None, 1.984, 18.54, None, None, -2.0, 998.0, None, None, None, None, None, 1.377, None, None, -0.431, None, None, None, None, 46.72, None, None, None, None, None, None, 2017-01-07 01:00:00, None
92.8, None, None, None, 2.754, 93.7, None, None, -2.0, 998.0, None, None, None, None, None, 1.376, None, None, -1.201, None, None, None, None, 32.81, None, None, None, None, None, None, 2017-01-07 02:00:00, None
92.3, None, None, None, 3.018, 96.4, None, None, -2.0, 998.0, None, None, None, None, None, 0.644, None, None, -0.823, None, None, None, None, 26.76, None, None, None, None, None, None, 2017-01-07 03:00:00, None
89.7, None, None, None, 2.37, 108.1, None, None, -3.0, 997.0, None, None, None, None, None, 0.899, None, None, -1.221, None, None, None, None, 35.91, None, None, None, None, None, None, 2017-01-07 04:00:00, None
88.1, None, None, None, 2.548, 95.1, None, None, -3.0, 997.0, None, None, None, None, None, 1.427, None, None, -1.208, None, None, None, None, 49.44, None, None, None, None, None, None, 2017-01-07 05:00:00, None
89.0, None, None, None, 2.984, 119.7, None, None, -3.0, 997.0, None, None, None, None, None, 0.966, None, None, -1.684, None, None, None, None, 35.91, None, None, None, None, None, None, 2017-01-07 06:00:00, None
85.7, None, None, None, 2.724, 97.2, None, None, -3.0, 996.0, None, None, None, None, None, 0.859, None, None, -1.503, None, None, None, None, 33.23, None, None, None, None, None, None, 2017-01-07 07:00:00, None
86.1, None, None, None, 1.284, 339.3, None, None, -3.0, 996.0, None, None, None, None, None, 0.856, None, None, -1.141, None, None, None, None, 31.28, None, None, None, None, None, None, 2017-01-07 08:00:00, None
85.4, None, None, None, 1.715, 40.71, None, None, -4.0, 995.0, None, None, None, None, None, 1.253, None, None, -1.895, None, None, None, None, 60.28, None, None, None, None, None, None, 2017-01-07 09:00:00, None
