station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 26.68, 137.6, None, None, None, None, None, None, None, None, None, None, None, -8.14, None, None, None, None, 14.78, None, None, None, None, 2017-01-06 14:00:00, None
None, None, None, None, 24.88, 132.0, None, None, None, None, None, None, None, None, None, None, None, -8.24, None, None, None, None, 15.9, None, None, None, None, 2017-01-06 15:00:00, None
None, None, None, None, 22.57, 124.7, None, None, None, None, None, None, None, None, None, None, None, -8.69, None, None, None, None, 14.36, None, None, None, None, 2017-01-06 16:00:00, None
None, None, None, None, 20.26, 116.1, None, None, None, None, None, None, None, None, None, None, None, -7.95, None, None, None, None, 17.38, None, None, None, None, 2017-01-06 17:00:00, None
None, None, None, None, 17.9, 102.5, None, None, None, None, None, None, None, None, None, None, None, -7.72, None, None, None, None, 17.74, None, None, None, None, 2017-01-06 18:00:00, None
None, None, None, None, 17.08, 86.2, None, None, None, None, None, None, None, None, None, None, None, -7.62, None, None, None, None, 10.91, None, None, None, None, 2017-01-06 19:00:00, None
None, None, None, None, 18.91, 83.4, None, None, None, None, None, None, None, None, None, None, None, -7.67, None, None, None, None, 9.22, None, None, None, None, 2017-01-06 20:00:00, None
None, None, None, None, 20.25, 86.4, None, None, None, None, None, None, None, None, None, None, None, -8.71, None, None, None, None, 13.46, None, None, None, None, 2017-01-06 21:00:00, None
None, None, None, None, 21.14, 78.9, None, None, None, None, None, None, None, None, None, None, None, -8.88, None, None, None, None, 17.89, None, None, None, None, 2017-01-06 22:00:00, None
None, None, None, None, 23.46, 92.3, None, None, None, None, None, None, None, None, None, None, None, -8.69, None, None, None, None, 22.38, None, None, None, None, 2017-01-06 23:00:00, None
None, None, None, None, 21.17, 95.3, None, None, None, None, None, None, None, None, None, None, None, -8.52, None, None, None, None, 19.21, None, None, None, None, 2017-01-07 00:00:00, None
None, None, None, None, 19.04, 83.7, None, None, None, None, None, None, None, None, None, None, None, -7.89, None, None, None, None, 14.06, None, None, None, None, 2017-01-07 01:00:00, None
None, None, None, None, 19.49, 85.4, None, None, None, None, None, None, None, None, None, None, None, -7.69, None, None, None, None, 13.52, None, None, None, None, 2017-01-07 02:00:00, None
None, None, None, None, 18.76, 78.4, None, None, None, None, None, None, None, None, None, None, None, -7.48, None, None, None, None, 15.28, None, None, None, None, 2017-01-07 03:00:00, None
None, None, None, None, 19.8, 79.8, None, None, None, None, None, None, None, None, None, None, None, -7.04, None, None, None, None, 21.18, None, None, None, None, 2017-01-07 04:00:00, None
None, None, None, None, 22.61, 89.3, None, None, None, None, None, None, None, None, None, None, None, -7.14, None, None, None, None, 19.88, None, None, None, None, 2017-01-07 05:00:00, None
None, None, None, None, 18.13, 92.3, None, None, None, None, None, None, None, None, None, None, None, -7.11, None, None, None, None, 19.2, None, None, None, None, 2017-01-07 06:00:00, None
None, None, None, None, 14.2, 84.1, None, None, None, None, None, None, None, None, None, None, None, -7.76, None, None, None, None, 14.99, None, None, None, None, 2017-01-07 07:00:00, None
None, None, None, None, 13.08, 70.4, None, None, None, None, None, None, None, None, None, None, None, -7.16, None, None, None, None, 12.77, None, None, None, None, 2017-01-07 08:00:00, None
None, None, None, None, 15.26, 74.2, None, None, None, None, None, None, None, None, None, None, None, -7.04, None, None, None, None, 16.43, None, None, None, None, 2017-01-07 09:00:00, None
None, None, None, None, 11.64, 58.18, None, None, None, None, None, None, None, None, None, None, None, -6.074, None, None, None, None, 17.11, None, None, None, None, 2017-01-07 10:00:00, None
None, None, None, None, 10.69, 62.07, None, None, None, None, None, None, None, None, None, None, None, -4.935, None, None, None, None, 19.21, None, None, None, None, 2017-01-07 11:00:00, None
None, None, None, None, 13.78, 81.7, None, None, None, None, None, None, None, None, None, None, None, -5.169, None, None, None, None, 14.44, None, None, None, None, 2017-01-07 12:00:00, None
None, None, None, None, 3.758, 61.07, None, None, None, None, None, None, None, None, None, None, None, -5.522, None, None, None, None, 20.92, None, None, None, None, 2017-01-07 13:00:00, None
None, None, None, None, 4.074, 55.12, None, None, None, None, None, None, None, None, None, None, None, -4.943, None, None, None, None, 15.29, None, None, None, None, 2017-01-07 14:00:00, None
None, None, None, None, 6.421, 51.72, None, None, None, None, None, None, None, None, None, None, None, -4.904, None, None, None, None, 14.43, None, None, None, None, 2017-01-07 15:00:00, None
None, None, None, None, 8.06, 56.64, None, None, None, None, None, None, None, None, None, None, None, -4.865, None, None, None, None, 12.63, None, None, None, None, 2017-01-07 16:00:00, None
None, None, None, None, 10.32, 67.91, None, None, None, None, None, None, None, None, None, None, None, -4.64, None, None, None, None, 8.84, None, None, None, None, 2017-01-07 17:00:00, None
None, None, None, None, 10.38, 71.2, None, None, None, None, None, None, None, None, None, None, None, -4.504, None, None, None, None, 7.07, None, None, None, None, 2017-01-07 18:00:00, None
None, None, None, None, 9.38, 74.9, None, None, None, None, None, None, None, None, None, None, None, -4.767, None, None, None, None, 7.03, None, None, None, None, 2017-01-07 19:00:00, None
None, None, None, None, 10.84, 86.2, None, None, None, None, None, None, None, None, None, None, None, -6.072, None, None, None, None, 8.47, None, None, None, None, 2017-01-07 20:00:00, None
None, None, None, None, 16.95, 89.9, None, None, None, None, None, None, None, None, None, None, None, -6.666, None, None, None, None, 11.56, None, None, None, None, 2017-01-07 21:00:00, None
None, None, None, None, 22.49, 86.6, None, None, None, None, None, None, None, None, None, None, None, -7.43, None, None, None, None, 16.32, None, None, None, None, 2017-01-07 22:00:00, None
None, None, None, None, 18.3, 85.3, None, None, None, None, None, None, None, None, None, None, None, -7.23, None, None, None, None, 12.02, None, None, None, None, 2017-01-07 23:00:00, None
None, None, None, None, 14.86, 74.3, None, None, None, None, None, None, None, None, None, None, None, -7.21, None, None, None, None, 18.79, None, None, None, None, 2017-01-08 00:00:00, None
None, None, None, None, 19.96, 66.3, None, None, None, None, None, None, None, None, None, None, None, -6.439, None, None, None, None, 14.67, None, None, None, None, 2017-01-08 01:00:00, None
None, None, None, None, 20.43, 63.0, None, None, None, None, None, None, None, None, None, None, None, -6.143, None, None, None, None, 15.84, None, None, None, None, 2017-01-08 02:00:00, None
None, None, None, None, 22.01, 69.98, None, None, None, None, None, None, None, None, None, None, None, -5.385, None, None, None, None, 15.19, None, None, None, None, 2017-01-08 03:00:00, None
None, None, None, None, 21.89, 84.0, None, None, None, None, None, None, None, None, None, None, None, -4.126, None, None, None, None, 13.52, None, None, None, None, 2017-01-08 04:00:00, None
None, None, None, None, 23.47, 78.5, None, None, None, None, None, None, None, None, None, None, None, -3.661, None, None, None, None, 10.03, None, None, None, None, 2017-01-08 05:00:00, None
None, None, None, None, 23.79, 76.6, None, None, None, None, None, None, None, None, None, None, None, -3.273, None, None, None, None, 10.65, None, None, None, None, 2017-01-08 06:00:00, None
None, None, None, None, 22.07, 78.6, None, None, None, None, None, None, None, None, None, None, None, -2.558, None, None, None, None, 11.36, None, None, None, None, 2017-01-08 07:00:00, None
None, None, None, None, 19.8, 66.44, None, None, None, None, None, None, None, None, None, None, None, -1.566, None, None, None, None, 18.64, None, None, None, None, 2017-01-08 08:00:00, None
None, None, None, None, 18.9, 68.74, None, None, None, None, None, None, None, None, None, None, None, -0.566, None, None, None, None, 18.12, None, None, None, None, 2017-01-08 09:00:00, None
None, None, None, None, 16.64, 65.34, None, None, None, None, None, None, None, None, None, None, None, 0.097, None, None, None, None, 23.98, None, None, None, None, 2017-01-08 10:00:00, None
None, None, None, None, 16.65, 57.75, None, None, None, None, None, None, None, None, None, None, None, 1.019, None, None, None, None, 26.22, None, None, None, None, 2017-01-08 11:00:00, None
None, None, None, None, 16.55, 65.12, None, None, None, None, None, None, None, None, None, None, None, 1.71, None, None, None, None, 18.79, None, None, None, None, 2017-01-08 12:00:00, None
None, None, None, None, 19.14, 75.3, None, None, None, None, None, None, None, None, None, None, None, 0.193, None, None, None, None, 25.4, None, None, None, None, 2017-01-08 13:00:00, None
None, None, None, None, 15.64, 56.12, None, None, None, None, None, None, None, None, None, None, None, -1.182, None, None, None, None, 37.95, None, None, None, None, 2017-01-08 14:00:00, None
None, None, None, None, 17.9, 44.22, None, None, None, None, None, None, None, None, None, None, None, -0.825, None, None, None, None, 28.52, None, None, None, None, 2017-01-08 15:00:00, None
None, None, None, None, 14.94, 54.17, None, None, None, None, None, None, None, None, None, None, None, -1.105, None, None, None, None, 29.14, None, None, None, None, 2017-01-08 16:00:00, None
None, None, None, None, 19.02, 74.6, None, None, None, None, None, None, None, None, None, None, None, -1.432, None, None, None, None, 21.42, None, None, None, None, 2017-01-08 17:00:00, None
None, None, None, None, 22.87, 82.8, None, None, None, None, None, None, None, None, None, None, None, -1.681, None, None, None, None, 18.89, None, None, None, None, 2017-01-08 18:00:00, None
None, None, None, None, 21.92, 98.4, None, None, None, None, None, None, None, None, None, None, None, -2.219, None, None, None, None, 19.66, None, None, None, None, 2017-01-08 19:00:00, None
None, None, None, None, 23.58, 113.8, None, None, None, None, None, None, None, None, None, None, None, -2.604, None, None, None, None, 18.53, None, None, None, None, 2017-01-08 20:00:00, None
None, None, None, None, 26.6, 118.2, None, None, None, None, None, None, None, None, None, None, None, -3.126, None, None, None, None, 18.86, None, None, None, None, 2017-01-08 21:00:00, None
None, None, None, None, 25.05, 123.9, None, None, None, None, None, None, None, None, None, None, None, -2.847, None, None, None, None, 25.11, None, None, None, None, 2017-01-08 22:00:00, None
None, None, None, None, 27.64, 133.4, None, None, None, None, None, None, None, None, None, None, None, -2.876, None, None, None, None, 21.25, None, None, None, None, 2017-01-08 23:00:00, None
None, None, None, None, 20.6, 153.1, None, None, None, None, None, None, None, None, None, None, None, -2.684, None, None, None, None, 10.6, None, None, None, None, 2017-01-09 00:00:00, None
None, None, None, None, 20.01, 135.4, None, None, None, None, None, None, None, None, None, None, None, -3.147, None, None, None, None, 11.6, None, None, None, None, 2017-01-09 01:00:00, None
None, None, None, None, 19.0, 112.4, None, None, None, None, None, None, None, None, None, None, None, -3.737, None, None, None, None, 18.84, None, None, None, None, 2017-01-09 02:00:00, None
None, None, None, None, 21.22, 129.0, None, None, None, None, None, None, None, None, None, None, None, -3.34, None, None, None, None, 25.45, None, None, None, None, 2017-01-09 03:00:00, None
None, None, None, None, 26.75, 149.8, None, None, None, None, None, None, None, None, None, None, None, -3.631, None, None, None, None, 26.52, None, None, None, None, 2017-01-09 04:00:00, None
None, None, None, None, 16.48, 230.3, None, None, None, None, None, None, None, None, None, None, None, -4.963, None, None, None, None, 46.38, None, None, None, None, 2017-01-09 05:00:00, None
None, None, None, None, 13.93, 242.5, None, None, None, None, None, None, None, None, None, None, None, -5.022, None, None, None, None, 38.08, None, None, None, None, 2017-01-09 06:00:00, None
None, None, None, None, 9.11, 213.2, None, None, None, None, None, None, None, None, None, None, None, -5.581, None, None, None, None, 30.32, None, None, None, None, 2017-01-09 07:00:00, None
None, None, None, None, 11.26, 218.9, None, None, None, None, None, None, None, None, None, None, None, -5.709, None, None, None, None, 36.55, None, None, None, None, 2017-01-09 08:00:00, None
None, None, None, None, 7.76, 202.9, None, None, None, None, None, None, None, None, None, None, None, -5.581, None, None, None, None, 26.62, None, None, None, None, 2017-01-09 09:00:00, None
None, None, None, None, 8.47, 178.8, None, None, None, None, None, None, None, None, None, None, None, -5.277, None, None, None, None, 16.38, None, None, None, None, 2017-01-09 10:00:00, None
None, None, None, None, 7.55, 180.1, None, None, None, None, None, None, None, None, None, None, None, -4.934, None, None, None, None, 12.05, None, None, None, None, 2017-01-09 11:00:00, None
None, None, None, None, 6.424, 181.5, None, None, None, None, None, None, None, None, None, None, None, -4.895, None, None, None, None, 14.52, None, None, None, None, 2017-01-09 12:00:00, None
None, None, None, None, 8.03, 183.1, None, None, None, None, None, None, None, None, None, None, None, -5.168, None, None, None, None, 15.1, None, None, None, None, 2017-01-09 13:00:00, None
None, None, None, None, 4.54, 197.2, None, None, None, None, None, None, None, None, None, None, None, -4.845, None, None, None, None, 17.78, None, None, None, None, 2017-01-09 14:00:00, None
None, None, None, None, 2.92, 212.9, None, None, None, None, None, None, None, None, None, None, None, -4.855, None, None, None, None, 17.71, None, None, None, None, 2017-01-09 15:00:00, None
None, None, None, None, 0.824, 189.1, None, None, None, None, None, None, None, None, None, None, None, -5.148, None, None, None, None, 10.1, None, None, None, None, 2017-01-09 16:00:00, None
None, None, None, None, 2.651, 175.8, None, None, None, None, None, None, None, None, None, None, None, -5.845, None, None, None, None, 6.363, None, None, None, None, 2017-01-09 17:00:00, None
None, None, None, None, 5.837, 142.5, None, None, None, None, None, None, None, None, None, None, None, -5.628, None, None, None, None, 18.08, None, None, None, None, 2017-01-09 18:00:00, None
None, None, None, None, 5.109, 121.4, None, None, None, None, None, None, None, None, None, None, None, -5.305, None, None, None, None, 20.91, None, None, None, None, 2017-01-09 19:00:00, None
