station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -9.24, 71.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-06 14:00:00, None, None, 144.1, None
None, None, -9.47, 73.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2017-01-06 15:00:00, None, None, 144.4, None
None, None, -9.39, 68.12, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 16:00:00, None, None, 144.0, None
None, None, -9.78, 69.63, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 17:00:00, None, None, 143.5, None
None, None, -9.85, 70.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 18:00:00, None, None, 143.8, None
None, None, -10.74, 75.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 19:00:00, None, None, 143.1, None
None, None, -11.28, 76.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 20:00:00, None, None, 143.7, None
None, None, -11.47, 75.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 21:00:00, None, None, 144.6, None
None, None, -11.13, 76.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 22:00:00, None, None, 144.6, None
None, None, -11.22, 75.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-06 23:00:00, None, None, 145.3, None
None, None, -11.32, 76.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2017-01-07 00:00:00, None, None, 145.4, None
None, None, -11.67, 76.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2017-01-07 01:00:00, None, None, 144.8, None
None, None, -12.26, 62.41, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2017-01-07 02:00:00, None, None, 144.5, None
None, None, -11.42, 53.54, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2017-01-07 03:00:00, None, None, 145.0, None
None, None, -11.38, 51.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, None, 2017-01-07 04:00:00, None, None, 144.7, None
None, None, -11.17, 43.83, None, None, None, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, None, 2017-01-07 05:00:00, None, None, 144.4, None
None, None, -11.33, 35.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, None, 2017-01-07 06:00:00, None, None, 144.2, None
None, None, -11.58, 31.09, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-07 07:00:00, None, None, 144.4, None
None, None, -11.98, 30.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-07 08:00:00, None, None, 144.0, None
None, None, -11.11, 28.67, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-07 09:00:00, None, None, 144.6, None
None, None, -11.59, 28.03, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-07 10:00:00, None, None, 144.2, None
None, None, -11.3, 27.94, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-07 11:00:00, None, None, 144.2, None
None, None, -11.16, 28.01, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None, 2017-01-07 12:00:00, None, None, 144.2, None
None, None, -10.57, 27.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None, 2017-01-07 13:00:00, None, None, 144.1, None
