station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-19.44, 82.0, None, None, None, 17.34, 22.42, 194.6, None, None, None, None, None, -21.0, None, None, None, None, None, None, 2017-01-10 00:00:00, None, None, None, None
-20.12, 81.5, None, None, None, 17.42, 20.68, 189.6, None, None, None, None, None, -22.0, None, None, None, None, None, None, 2017-01-10 01:00:00, None, None, None, None
-20.7, 80.9, None, None, None, 18.31, 16.37, 189.4, None, None, None, None, None, -23.0, None, None, None, None, None, None, 2017-01-10 02:00:00, None, None, None, None
-21.08, 80.7, None, None, None, 17.95, 15.67, 180.6, None, None, None, None, None, -23.0, None, None, None, None, None, None, 2017-01-10 03:00:00, None, None, None, None
-21.81, 79.8, None, None, None, 16.04, 16.5, 193.9, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 04:00:00, None, None, None, None
-22.11, 79.6, None, None, None, 18.8, 15.16, 194.4, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 05:00:00, None, None, None, None
-22.45, 79.1, None, None, None, 15.2, 13.8, 177.2, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 06:00:00, None, None, None, None
-22.79, 78.9, None, None, None, 16.07, 10.83, 178.7, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 07:00:00, None, None, None, None
-23.08, 78.5, None, None, None, 13.92, 10.64, 177.4, None, None, None, None, None, -26.0, None, None, None, None, None, None, 2017-01-10 08:00:00, None, None, None, None
-22.93, 78.7, None, None, None, 13.06, 9.99, 184.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 09:00:00, None, None, None, None
-22.54, 78.9, None, None, None, 11.44, 9.96, 184.3, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 10:00:00, None, None, None, None
-22.1, 79.2, None, None, None, 15.72, 8.2, 192.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 11:00:00, None, None, None, None
-21.72, 79.5, None, None, None, 15.79, 7.12, 193.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 12:00:00, None, None, None, None
-21.91, 79.4, None, None, None, 22.4, 5.362, 182.4, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 13:00:00, None, None, None, None
-21.44, 79.3, None, None, None, 28.0, 1.442, 234.3, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 15:00:00, None, None, None, None
-22.42, 78.7, None, None, None, 4.825, 0.039, 353.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 16:00:00, None, None, None, None
-23.18, 78.5, None, None, None, 15.69, 3.575, 2.997, None, None, None, None, None, -26.0, None, None, None, None, None, None, 2017-01-10 17:00:00, None, None, None, None
-23.26, 78.6, None, None, None, 27.74, 2.914, 25.57, None, None, None, None, None, -26.0, None, None, None, None, None, None, 2017-01-10 18:00:00, None, None, None, None
-23.41, 78.3, None, None, None, 17.61, 2.224, 57.32, None, None, None, None, None, -26.0, None, None, None, None, None, None, 2017-01-10 19:00:00, None, None, None, None
-23.11, 79.2, None, None, None, 17.07, 0.687, 47.05, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 20:00:00, None, None, None, None
-22.53, 79.4, None, None, None, 20.67, 2.36, 38.43, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 21:00:00, None, None, None, None
-22.28, 79.9, None, None, None, 31.61, 2.532, 48.64, None, None, None, None, None, -25.0, None, None, None, None, None, None, 2017-01-10 22:00:00, None, None, None, None
-21.36, 80.7, None, None, None, 39.87, 1.073, 49.09, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-10 23:00:00, None, None, None, None
-21.99, 79.5, None, None, None, 19.44, 1.27, 76.1, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-11 00:00:00, None, None, None, None
-21.46, 80.5, None, None, None, 16.27, 1.195, 359.8, None, None, None, None, None, -24.0, None, None, None, None, None, None, 2017-01-11 01:00:00, None, None, None, None
-20.53, 81.4, None, None, None, 19.82, 2.718, 46.13, None, None, None, None, None, -23.0, None, None, None, None, None, None, 2017-01-11 02:00:00, None, None, None, None
-20.24, 81.6, None, None, None, 48.47, 1.329, 339.3, None, None, None, None, None, -22.0, None, None, None, None, None, None, 2017-01-11 03:00:00, None, None, None, None
-19.46, 82.0, None, None, None, 14.53, 3.805, 338.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, 2017-01-11 04:00:00, None, None, None, None
-18.93, 82.6, None, None, None, 22.2, 3.991, 1.906, None, None, None, None, None, -21.0, None, None, None, None, None, None, 2017-01-11 05:00:00, None, None, None, None
-18.16, 83.0, None, None, None, 61.14, 1.023, 11.16, None, None, None, None, None, -20.0, None, None, None, None, None, None, 2017-01-11 06:00:00, None, None, None, None
-18.21, 83.0, None, None, None, 28.9, 2.963, 234.3, None, None, None, None, None, -20.0, None, None, None, None, None, None, 2017-01-11 07:00:00, None, None, None, None
-17.67, 83.9, None, None, None, 29.89, 0.73, 183.2, None, None, None, None, None, -20.0, None, None, None, None, None, None, 2017-01-11 08:00:00, None, None, None, None
-16.75, 84.5, None, None, None, 8.77, 4.746, 194.2, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2017-01-11 09:00:00, None, None, None, None
-15.58, 83.5, None, None, None, 6.581, 9.44, 182.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-11 10:00:00, None, None, None, None
-14.77, 85.3, None, None, None, 7.4, 13.08, 180.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 11:00:00, None, None, None, None
-14.35, 85.4, None, None, None, 13.66, 12.82, 185.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 12:00:00, None, None, None, None
-14.9, 85.3, None, None, None, 16.35, 11.47, 180.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-11 13:00:00, None, None, None, None
-14.82, 85.7, None, None, None, 17.14, 13.18, 190.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 14:00:00, None, None, None, None
-14.48, 86.1, None, None, None, 18.5, 13.03, 212.2, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 15:00:00, None, None, None, None
-14.76, 85.6, None, None, None, 18.67, 11.86, 181.1, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 16:00:00, None, None, None, None
-15.04, 85.6, None, None, None, 12.89, 10.37, 183.1, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-11 17:00:00, None, None, None, None
-14.74, 86.0, None, None, None, 14.14, 8.92, 175.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 18:00:00, None, None, None, None
-14.68, 86.1, None, None, None, 11.55, 12.89, 169.1, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 19:00:00, None, None, None, None
-14.97, 85.8, None, None, None, 10.94, 11.86, 172.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-11 20:00:00, None, None, None, None
-14.82, 85.9, None, None, None, 11.16, 12.06, 177.1, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-01-11 21:00:00, None, None, None, None
-15.35, 85.5, None, None, None, 36.61, 5.114, 163.2, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-11 22:00:00, None, None, None, None
-15.06, 85.7, None, None, None, 10.82, 7.92, 182.4, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-11 23:00:00, None, None, None, None
-15.69, 85.0, None, None, None, 16.39, 5.07, 194.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 00:00:00, None, None, None, None
-15.11, 85.8, None, None, None, 13.85, 7.77, 189.4, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 01:00:00, None, None, None, None
-15.94, 84.6, None, None, None, 36.05, 4.938, 172.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 02:00:00, None, None, None, None
-15.6, 85.5, None, None, None, 44.99, 3.534, 183.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 03:00:00, None, None, None, None
-15.79, 85.1, None, None, None, 10.01, 9.94, 211.1, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 04:00:00, None, None, None, None
-15.79, 84.8, None, None, None, 21.34, 4.164, 219.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 05:00:00, None, None, None, None
-15.4, 84.8, None, None, None, 38.07, 3.443, 151.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 06:00:00, None, None, None, None
-15.4, 84.8, None, None, None, 16.11, 7.21, 184.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 07:00:00, None, None, None, None
-15.89, 83.8, None, None, None, 15.87, 8.02, 177.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 08:00:00, None, None, None, None
-15.64, 84.1, None, None, None, 13.84, 10.1, 212.2, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 09:00:00, None, None, None, None
-15.25, 82.7, None, None, None, 21.44, 6.952, 193.4, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 10:00:00, None, None, None, None
-15.35, 81.4, None, None, None, 21.57, 9.71, 212.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 11:00:00, None, None, None, None
-14.7, 80.7, None, None, None, 21.97, 8.1, 192.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 12:00:00, None, None, None, None
-15.12, 81.4, None, None, None, 22.38, 8.26, 185.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 13:00:00, None, None, None, None
-14.78, 81.1, None, None, None, 23.92, 6.843, 191.9, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 14:00:00, None, None, None, None
-14.73, 80.5, None, None, None, 25.39, 6.425, 189.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-12 15:00:00, None, None, None, None
-15.21, 80.2, None, None, None, 16.73, 10.58, 197.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 16:00:00, None, None, None, None
-15.87, 80.8, None, None, None, 18.08, 14.45, 190.1, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 17:00:00, None, None, None, None
-15.91, 80.3, None, None, None, 18.56, 12.1, 196.6, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 18:00:00, None, None, None, None
-15.89, 80.5, None, None, None, 18.74, 8.16, 194.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 19:00:00, None, None, None, None
-15.45, 79.7, None, None, None, 14.62, 12.04, 185.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 20:00:00, None, None, None, None
-15.74, 79.5, None, None, None, 17.5, 9.6, 186.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 21:00:00, None, None, None, None
-15.21, 77.8, None, None, None, 20.21, 10.68, 177.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 22:00:00, None, None, None, None
-15.21, 79.4, None, None, None, 18.65, 11.16, 180.9, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-12 23:00:00, None, None, None, None
-15.3, 79.4, None, None, None, 20.51, 9.05, 187.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 00:00:00, None, None, None, None
-15.25, 79.4, None, None, None, 24.79, 7.33, 184.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 01:00:00, None, None, None, None
-14.67, 78.0, None, None, None, 21.34, 9.48, 182.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-13 02:00:00, None, None, None, None
-13.65, 74.2, None, None, None, 16.85, 9.51, 171.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-13 03:00:00, None, None, None, None
-12.62, 67.55, None, None, None, 14.24, 11.08, 179.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-01-13 04:00:00, None, None, None, None
-12.48, 60.6, None, None, None, 18.81, 7.81, 183.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 05:00:00, None, None, None, None
-12.73, 59.78, None, None, None, 19.57, 6.373, 177.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 06:00:00, None, None, None, None
-12.48, 57.06, None, None, None, 20.26, 6.665, 185.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2017-01-13 07:00:00, None, None, None, None
-12.14, 56.52, None, None, None, 37.38, 4.145, 177.1, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 08:00:00, None, None, None, None
-10.98, 51.74, None, None, None, 11.14, 9.25, 190.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 09:00:00, None, None, None, None
-11.91, 54.46, None, None, None, 8.33, 9.06, 192.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 10:00:00, None, None, None, None
-12.79, 59.84, None, None, None, 11.17, 10.98, 205.1, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-01-13 11:00:00, None, None, None, None
