station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
65.45, None, None, None, 0.484, 178.5, None, None, -11.0, 919.0, None, None, None, None, None, 47.95, None, None, -6.013, None, None, None, None, 46.53, None, None, None, None, None, None, 2017-01-06 14:00:00, None
76.53, None, None, None, 0.661, 245.6, None, None, -12.0, 919.0, None, None, None, None, None, 47.93, None, None, -9.3, None, None, None, None, 60.68, None, None, None, None, None, None, 2017-01-06 15:00:00, None
87.7, None, None, None, 2.237, 311.9, None, None, -13.0, 920.0, None, None, None, None, None, 48.13, None, None, -12.06, None, None, None, None, 15.52, None, None, None, None, None, None, 2017-01-06 16:00:00, None
90.3, None, None, None, 3.762, 345.3, None, None, -15.0, 920.0, None, None, None, None, None, 47.93, None, None, -14.01, None, None, None, None, 23.0, None, None, None, None, None, None, 2017-01-06 17:00:00, None
91.7, None, None, None, 0.482, 356.7, None, None, -17.0, 921.0, None, None, None, None, None, 47.94, None, None, -16.28, None, None, None, None, 22.71, None, None, None, None, None, None, 2017-01-06 18:00:00, None
91.4, None, None, None, 0.749, 360.0, None, None, -18.0, 921.0, None, None, None, None, None, 47.77, None, None, -17.16, None, None, None, None, 32.74, None, None, None, None, None, None, 2017-01-06 19:00:00, None
90.1, None, None, None, 0.322, 342.3, None, None, -19.0, 921.0, None, None, None, None, None, 47.46, None, None, -18.11, None, None, None, None, 30.1, None, None, None, None, None, None, 2017-01-06 20:00:00, None
90.1, None, None, None, 0.436, 17.23, None, None, -20.0, 921.0, None, None, None, None, None, 47.49, None, None, -18.77, None, None, None, None, 5.284, None, None, None, None, None, None, 2017-01-06 21:00:00, None
88.0, None, None, None, 0.825, 10.63, None, None, -21.0, 922.0, None, None, None, None, None, 47.45, None, None, -19.45, None, None, None, None, 14.49, None, None, None, None, None, None, 2017-01-06 22:00:00, None
87.3, None, None, None, 1.547, 8.52, None, None, -21.0, 922.0, None, None, None, None, None, 47.4, None, None, -19.79, None, None, None, None, 22.29, None, None, None, None, None, None, 2017-01-06 23:00:00, None
87.8, None, None, None, 0.902, 8.03, None, None, -21.0, 923.0, None, None, None, None, None, 47.51, None, None, -19.73, None, None, None, None, 37.84, None, None, None, None, None, None, 2017-01-07 00:00:00, None
87.7, None, None, None, 1.425, 1.523, None, None, -20.0, 923.0, None, None, None, None, None, 47.6, None, None, -18.79, None, None, None, None, 43.88, None, None, None, None, None, None, 2017-01-07 01:00:00, None
89.6, None, None, None, 4.392, 343.7, None, None, -15.0, 922.0, None, None, None, None, None, 48.38, None, None, -14.07, None, None, None, None, 30.41, None, None, None, None, None, None, 2017-01-07 02:00:00, None
85.5, None, None, None, 8.56, 311.0, None, None, -15.0, 923.0, None, None, None, None, None, 48.17, None, None, -13.41, None, None, None, None, 18.49, None, None, None, None, None, None, 2017-01-07 03:00:00, None
83.6, None, None, None, 7.982, 312.3, None, None, -15.0, 923.0, None, None, None, None, None, 46.9, None, None, -13.39, None, None, None, None, 28.32, None, None, None, None, None, None, 2017-01-07 04:00:00, None
82.7, None, None, None, 8.19, 330.7, None, None, -16.0, 922.0, None, None, None, None, None, 46.96, None, None, -13.6, None, None, None, None, 23.2, None, None, None, None, None, None, 2017-01-07 05:00:00, None
82.8, None, None, None, 9.35, 306.9, None, None, -16.0, 922.0, None, None, None, None, None, 47.19, None, None, -13.96, None, None, None, None, 20.88, None, None, None, None, None, None, 2017-01-07 06:00:00, None
82.1, None, None, None, 9.46, 301.7, None, None, -16.0, 922.0, None, None, None, None, None, 47.31, None, None, -13.72, None, None, None, None, 20.25, None, None, None, None, None, None, 2017-01-07 07:00:00, None
