station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
91.3, None, None, None, 0.006, 20.79, None, None, -11.0, 894.0, None, None, None, None, None, 75.63, None, None, -9.95, None, None, None, None, 3.896, None, None, None, None, None, None, 2017-01-06 14:00:00, None
91.4, None, None, None, 0.006, 21.3, None, None, -11.0, 895.0, None, None, None, None, None, 75.63, None, None, -9.94, None, None, None, None, 4.941, None, None, None, None, None, None, 2017-01-06 15:00:00, None
91.5, None, None, None, 0.006, 23.81, None, None, -12.0, 895.0, None, None, None, None, None, 75.52, None, None, -10.91, None, None, None, None, 1.713, None, None, None, None, None, None, 2017-01-06 16:00:00, None
93.2, None, None, None, 0.006, 23.95, None, None, -13.0, 895.0, None, None, None, None, None, 75.59, None, None, -11.87, None, None, None, None, 0.821, None, None, None, None, None, None, 2017-01-06 17:00:00, None
92.7, None, None, None, 0.006, 26.48, None, None, -14.0, 895.0, None, None, None, None, None, 75.47, None, None, -12.84, None, None, None, None, 0.048, None, None, None, None, None, None, 2017-01-06 18:00:00, None
90.9, None, None, None, 0.006, 26.49, None, None, -15.0, 896.0, None, None, None, None, None, 75.04, None, None, -14.01, None, None, None, None, 0.203, None, None, None, None, None, None, 2017-01-06 19:00:00, None
90.7, None, None, None, 0.006, 27.88, None, None, -16.0, 896.0, None, None, None, None, None, 74.97, None, None, -15.25, None, None, None, None, 1.73, None, None, None, None, None, None, 2017-01-06 20:00:00, None
90.4, None, None, None, 0.006, 30.64, None, None, -17.0, 896.0, None, None, None, None, None, 74.96, None, None, -16.07, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-01-06 21:00:00, None
89.9, None, None, None, 0.006, 30.59, None, None, -18.0, 897.0, None, None, None, None, None, 74.88, None, None, -16.88, None, None, None, None, 0.196, None, None, None, None, None, None, 2017-01-06 23:00:00, None
90.0, None, None, None, 0.006, 30.54, None, None, -18.0, 897.0, None, None, None, None, None, 74.52, None, None, -17.24, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-01-07 00:00:00, None
89.4, None, None, None, 0.006, 30.48, None, None, -19.0, 897.0, None, None, None, None, None, 74.42, None, None, -17.56, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-01-07 01:00:00, None
89.1, None, None, None, 0.006, 30.56, None, None, -19.0, 898.0, None, None, None, None, None, 74.27, None, None, -17.61, None, None, None, None, 0.131, None, None, None, None, None, None, 2017-01-07 02:00:00, None
89.3, None, None, None, 0.006, 30.59, None, None, -19.0, 897.0, None, None, None, None, None, 74.36, None, None, -17.71, None, None, None, None, 0.052, None, None, None, None, None, None, 2017-01-07 03:00:00, None
90.0, None, None, None, 0.006, 30.6, None, None, -19.0, 897.0, None, None, None, None, None, 74.36, None, None, -17.51, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-01-07 04:00:00, None
90.6, None, None, None, 0.006, 30.53, None, None, -18.0, 897.0, None, None, None, None, None, 74.41, None, None, -16.95, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-01-07 05:00:00, None
90.8, None, None, None, 0.006, 30.55, None, None, -17.0, 897.0, None, None, None, None, None, 74.66, None, None, -16.3, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-01-07 06:00:00, None
90.4, None, None, None, 0.006, 30.56, None, None, -18.0, 897.0, None, None, None, None, None, 74.52, None, None, -16.73, None, None, None, None, 0.074, None, None, None, None, None, None, 2017-01-07 07:00:00, None
90.6, None, None, None, 0.006, 32.79, None, None, -17.0, 897.0, None, None, None, None, None, 74.29, None, None, -15.6, None, None, None, None, 2.842, None, None, None, None, None, None, 2017-01-07 09:00:00, None
91.7, None, None, None, 0.006, 27.73, None, None, -13.0, 895.0, None, None, None, None, None, 74.34, None, None, -11.99, None, None, None, None, 7.016, None, None, None, None, None, None, 2017-01-07 11:00:00, None
90.4, None, None, None, None, None, None, None, -12.0, 894.0, None, None, None, None, None, None, None, None, -11.23, None, None, None, None, None, None, None, None, None, None, None, 2017-01-07 12:00:00, None
