station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, -9.29, 76.4, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-07 17:00:00, None, None, 40.59
None, None, -9.85, 78.9, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-07 18:00:00, None, None, 40.53
None, None, -10.32, 78.7, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-07 19:00:00, None, None, 40.49
None, None, -10.9, 80.2, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-07 20:00:00, None, None, 40.39
None, None, -11.27, 82.2, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-07 21:00:00, None, None, 40.34
None, None, -11.26, 81.9, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-07 22:00:00, None, None, 40.33
None, None, -10.88, 81.9, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-07 23:00:00, None, None, 40.4
None, None, -10.78, 79.7, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 00:00:00, None, None, 40.24
None, None, -10.83, 83.2, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 01:00:00, None, None, 40.38
None, None, -10.83, 80.5, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 02:00:00, None, None, 40.27
None, None, -10.68, 83.1, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 03:00:00, None, None, 39.48
None, None, -11.4, 86.5, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 04:00:00, None, None, 39.44
None, None, -11.45, 85.2, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 05:00:00, None, None, 39.52
None, None, -11.12, 83.7, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 06:00:00, None, None, 39.48
None, None, -11.21, 82.2, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-08 07:00:00, None, None, 39.53
None, None, -11.36, 75.5, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-08 08:00:00, None, None, 39.43
None, None, -11.45, 73.2, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-08 09:00:00, None, None, 39.47
None, None, -10.83, 74.5, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-08 10:00:00, None, None, 39.4
None, None, -10.78, 77.4, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-08 11:00:00, None, None, 39.36
None, None, -10.88, 73.6, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-08 12:00:00, None, None, 39.43
None, None, -10.89, 73.2, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-08 13:00:00, None, None, 39.57
None, None, -11.08, 71.5, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-08 14:00:00, None, None, 39.76
None, None, -10.98, 72.3, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-08 15:00:00, None, None, 39.74
None, None, -11.46, 70.8, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-08 16:00:00, None, None, 39.73
None, None, -11.93, 71.0, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-08 17:00:00, None, None, 40.35
None, None, -13.27, 75.3, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-08 18:00:00, None, None, 39.68
None, None, -13.99, 73.2, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-08 19:00:00, None, None, 39.59
None, None, -14.22, 82.1, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-08 20:00:00, None, None, 38.91
None, None, -14.5, 85.2, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-08 21:00:00, None, None, 40.67
None, None, -14.21, 84.7, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-08 22:00:00, None, None, 40.66
None, None, -14.26, 85.3, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-08 23:00:00, None, None, 43.61
None, None, -14.55, 78.9, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 00:00:00, None, None, 44.39
None, None, -14.79, 80.3, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 01:00:00, None, None, 44.48
None, None, -14.55, 80.5, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 02:00:00, None, None, 44.92
None, None, -14.84, 80.8, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 03:00:00, None, None, 44.86
None, None, -15.03, 80.4, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 04:00:00, None, None, 44.84
None, None, -15.27, 78.2, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2017-01-09 05:00:00, None, None, 45.98
None, None, -15.36, 80.2, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2017-01-09 06:00:00, None, None, 46.14
None, None, -15.21, 81.1, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 07:00:00, None, None, 46.11
None, None, -15.3, 80.8, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2017-01-09 08:00:00, None, None, 46.47
None, None, -15.06, 84.4, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 09:00:00, None, None, 46.83
None, None, -14.64, 85.1, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-09 10:00:00, None, None, 47.04
None, None, -13.69, 82.5, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-09 11:00:00, None, None, 47.07
None, None, -13.01, 82.1, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-09 12:00:00, None, None, 47.02
None, None, -12.65, 77.4, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-09 13:00:00, None, None, 46.83
None, None, -12.46, 78.4, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-09 14:00:00, None, None, 46.81
None, None, -12.46, 77.9, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-09 15:00:00, None, None, 46.76
None, None, -12.94, 81.1, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-09 16:00:00, None, None, 46.73
None, None, -13.8, 83.7, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-09 17:00:00, None, None, 46.66
None, None, -14.22, 83.4, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-09 18:00:00, None, None, 46.6
None, None, -14.89, 82.7, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-09 19:00:00, None, None, 46.43
None, None, -15.32, 77.0, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2017-01-09 20:00:00, None, None, 46.19
None, None, -15.89, 73.9, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2017-01-09 21:00:00, None, None, 46.09
None, None, -16.74, 73.0, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-09 22:00:00, None, None, 46.08
None, None, -17.27, 70.3, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, 2017-01-09 23:00:00, None, None, 45.95
None, None, -17.99, 69.7, None, None, None, None, None, None, None, None, None, None, -22.0, None, None, None, None, 2017-01-10 00:00:00, None, None, 45.79
None, None, -19.46, 70.0, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2017-01-10 01:00:00, None, None, 45.52
None, None, -19.89, 68.51, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, 2017-01-10 02:00:00, None, None, 45.37
None, None, -19.5, 68.31, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2017-01-10 03:00:00, None, None, 45.34
None, None, -20.12, 67.52, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, 2017-01-10 05:00:00, None, None, 45.14
None, None, -19.88, 68.32, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, 2017-01-10 06:00:00, None, None, 45.11
None, None, -19.53, 70.5, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2017-01-10 07:00:00, None, None, 45.05
None, None, -19.15, 67.13, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2017-01-10 08:00:00, None, None, 44.96
None, None, -18.97, 67.99, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, 2017-01-10 09:00:00, None, None, 44.87
None, None, -14.96, 67.76, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2017-01-10 12:00:00, None, None, 44.9
None, None, -13.62, 65.94, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2017-01-10 13:00:00, None, None, 44.69
None, None, -13.78, 75.4, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-10 15:00:00, None, None, 44.96
None, None, -13.54, 77.0, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-10 16:00:00, None, None, 44.83
None, None, -13.16, 65.31, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, 2017-01-10 17:00:00, None, None, 44.93
None, None, -14.6, 66.99, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2017-01-10 18:00:00, None, None, 44.91
None, None, -15.69, 66.26, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-10 19:00:00, None, None, 44.61
None, None, -16.21, 67.68, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-10 20:00:00, None, None, 44.61
None, None, -16.4, 67.28, None, None, None, None, None, None, None, None, None, None, -21.0, None, None, None, None, 2017-01-10 21:00:00, None, None, 44.54
None, None, -15.78, 67.08, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-10 22:00:00, None, None, 44.57
None, None, -15.63, 66.07, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-10 23:00:00, None, None, 44.48
None, None, -15.11, 64.26, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 00:00:00, None, None, 44.48
None, None, -15.3, 62.18, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 01:00:00, None, None, 44.35
None, None, -15.11, 64.4, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 02:00:00, None, None, 44.31
None, None, -15.06, 62.72, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 03:00:00, None, None, 44.34
None, None, -14.96, 62.72, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 04:00:00, None, None, 44.13
None, None, -15.39, 65.81, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 05:00:00, None, None, 44.21
None, None, -15.54, 66.01, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 06:00:00, None, None, 44.18
None, None, -15.68, 67.28, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 07:00:00, None, None, 44.13
None, None, -16.02, 68.35, None, None, None, None, None, None, None, None, None, None, -20.0, None, None, None, None, 2017-01-11 08:00:00, None, None, 43.97
None, None, -15.11, 66.95, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2017-01-11 09:00:00, None, None, 44.0
None, None, -14.19, 64.93, None, None, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 2017-01-11 10:00:00, None, None, 44.12
None, None, -12.34, 63.44, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, 2017-01-11 11:00:00, None, None, 44.25
None, None, -10.62, 62.16, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, 2017-01-11 12:00:00, None, None, 43.95
None, None, -8.95, 60.07, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-11 13:00:00, None, None, 43.4
None, None, -10.4, 69.72, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-11 14:00:00, None, None, 43.62
None, None, -10.78, 80.0, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-11 15:00:00, None, None, 43.6
None, None, -11.31, 82.2, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-11 16:00:00, None, None, 43.61
None, None, -11.88, 82.2, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-11 17:00:00, None, None, 43.59
None, None, -11.31, 78.1, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-11 18:00:00, None, None, 43.46
None, None, -11.16, 74.9, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, 2017-01-11 19:00:00, None, None, 43.6
None, None, -12.6, 80.9, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-11 20:00:00, None, None, 43.45
None, None, -11.45, 71.6, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-11 21:00:00, None, None, 43.67
None, None, -11.44, 72.4, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-11 22:00:00, None, None, 43.67
None, None, -12.31, 81.2, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-11 23:00:00, None, None, 43.42
None, None, -12.74, 81.5, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 00:00:00, None, None, 43.39
None, None, -12.78, 81.6, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 01:00:00, None, None, 43.44
None, None, -13.25, 84.2, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 02:00:00, None, None, 43.43
None, None, -13.06, 83.0, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 03:00:00, None, None, 43.34
None, None, -12.97, 84.9, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 04:00:00, None, None, 43.37
None, None, -13.06, 84.7, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 05:00:00, None, None, 43.33
None, None, -13.11, 84.8, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 06:00:00, None, None, 43.45
None, None, -12.92, 82.1, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 07:00:00, None, None, 43.29
None, None, -12.68, 84.0, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 08:00:00, None, None, 43.39
None, None, -12.68, 83.7, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, 2017-01-12 09:00:00, None, None, 43.29
None, None, -9.32, 76.8, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 10:00:00, None, None, 43.13
None, None, -9.2, 75.1, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 11:00:00, None, None, 43.46
None, None, -8.24, 71.5, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 12:00:00, None, None, 43.75
None, None, -6.916, 69.43, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2017-01-12 13:00:00, None, None, 43.17
None, None, -7.35, 76.5, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2017-01-12 14:00:00, None, None, 43.74
None, None, -7.83, 80.5, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2017-01-12 15:00:00, None, None, 43.36
None, None, -7.92, 83.6, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2017-01-12 16:00:00, None, None, 43.35
None, None, -9.22, 84.8, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2017-01-12 17:00:00, None, None, 43.41
None, None, -9.46, 86.1, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2017-01-12 18:00:00, None, None, 43.45
None, None, -9.79, 86.2, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2017-01-12 19:00:00, None, None, 43.37
None, None, -10.07, 85.3, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 20:00:00, None, None, 43.26
None, None, -10.25, 86.5, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 21:00:00, None, None, 43.25
None, None, -10.11, 86.9, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 22:00:00, None, None, 43.26
None, None, -10.35, 87.2, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-12 23:00:00, None, None, 43.15
None, None, -10.44, 84.2, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-13 00:00:00, None, None, 43.07
None, None, -10.11, 80.0, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-13 01:00:00, None, None, 42.77
None, None, -10.3, 80.6, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-13 02:00:00, None, None, 43.23
None, None, -10.73, 81.1, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-13 03:00:00, None, None, 42.81
None, None, -10.35, 79.9, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 2017-01-13 04:00:00, None, None, 42.68
None, None, -9.82, 79.6, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-13 05:00:00, None, None, 43.24
None, None, -9.82, 82.5, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 2017-01-13 06:00:00, None, None, 43.23
None, None, -8.48, 81.5, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2017-01-13 07:00:00, None, None, 43.19
None, None, -8.54, 82.3, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2017-01-13 08:00:00, None, None, 43.18
None, None, -8.16, 86.6, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2017-01-13 09:00:00, None, None, 43.23
None, None, -7.4, 85.4, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2017-01-13 10:00:00, None, None, 43.34
None, None, -6.103, 84.6, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2017-01-13 11:00:00, None, None, 43.35
None, None, -5.926, 74.5, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2017-01-13 12:00:00, None, None, 43.22
None, None, -5.167, 73.3, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2017-01-13 13:00:00, None, None, 43.3
None, None, -5.266, 72.1, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2017-01-13 14:00:00, None, None, 43.23
None, None, -4.563, 74.6, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2017-01-13 15:00:00, None, None, 43.21
None, None, -4.662, 77.7, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2017-01-13 16:00:00, None, None, 43.16
None, None, -5.09, 83.3, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-13 17:00:00, None, None, 43.12
None, None, -5.119, 87.0, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-13 19:00:00, None, None, 43.18
None, None, -5.359, 87.4, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-13 20:00:00, None, None, 43.12
None, None, -5.359, 84.9, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-13 21:00:00, None, None, 43.02
None, None, -4.879, 81.7, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-13 22:00:00, None, None, 43.07
None, None, -4.4, 80.2, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-13 23:00:00, None, None, 42.85
None, None, -4.64, 80.1, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-14 00:00:00, None, None, 42.98
None, None, -4.736, 86.7, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2017-01-14 01:00:00, None, None, 43.09
None, None, -5.125, 87.7, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-14 02:00:00, None, None, 43.03
None, None, -4.641, 85.8, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2017-01-14 03:00:00, None, None, 42.96
None, None, -4.31, 87.1, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2017-01-14 04:00:00, None, None, 43.0
None, None, -4.986, 88.5, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2017-01-14 05:00:00, None, None, 42.98
None, None, -5.559, 88.6, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-14 06:00:00, None, None, 42.89
None, None, -5.455, 88.5, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-14 07:00:00, None, None, 42.82
None, None, -5.311, 88.6, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2017-01-14 08:00:00, None, None, 42.78
None, None, -4.688, 89.2, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2017-01-14 09:00:00, None, None, 42.88
None, None, -3.921, 89.0, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2017-01-14 10:00:00, None, None, 42.83
None, None, -2.207, 85.1, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2017-01-14 11:00:00, None, None, 42.85
None, None, -1.5, 79.4, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2017-01-14 12:00:00, None, None, 42.94
None, None, -1.377, 73.6, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2017-01-14 13:00:00, None, None, 42.98
None, None, -1.572, 79.1, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2017-01-14 14:00:00, None, None, 42.95
None, None, -2.051, 85.1, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2017-01-14 15:00:00, None, None, 42.93
None, None, -2.339, 85.8, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2017-01-14 16:00:00, None, None, 42.91
None, None, -1.668, 90.1, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2017-01-14 17:00:00, None, None, 42.86
None, None, -1.285, 88.8, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2017-01-14 18:00:00, None, None, 42.57
