CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,9.2, None, None,2017-06-12 14:00:00, None, None,22.12,19.14,248.0, None, None, None, None, None, None, None,24
None,9.57, None, None,2017-06-12 15:00:00, None, None,25.57,17.9,243.0, None, None, None, None, None, None, None,24
None,9.81, None, None,2017-06-12 16:00:00, None, None,23.49,18.97,241.5, None, None, None, None, None, None, None,24
None,8.12, None, None,2017-06-12 17:00:00, None, None,22.83,18.59,242.9, None, None, None, None, None, None, None,24
None,6.206, None, None,2017-06-12 18:00:00, None, None,16.59,23.14,254.4, None, None, None, None, None, None, None,24
None,6.017, None, None,2017-06-12 19:00:00, None, None,17.19,25.07,253.2, None, None, None, None, None, None, None,24
None,5.805, None, None,2017-06-12 20:00:00, None, None,16.41,29.66,257.2, None, None, None, None, None, None, None,24
None,4.847, None, None,2017-06-12 22:00:00, None, None,15.95,30.75,255.5, None, None, None, None, None, None, None,24
None,2.725, None, None,2017-06-13 00:00:00, None, None,19.06,21.33,261.0, None, None, None, None, None, None, None,24
None,2.059, None, None,2017-06-13 02:00:00, None, None,17.0,18.93,257.3, None, None, None, None, None, None, None,24
None,1.718, None, None,2017-06-13 03:00:00, None, None,19.09,15.57,261.4, None, None, None, None, None, None, None,24
None,1.472, None, None,2017-06-13 04:00:00, None, None,20.95,13.87,257.6, None, None, None, None, None, None, None,24
None,1.302, None, None,2017-06-13 05:00:00, None, None,22.13,13.1,258.1, None, None, None, None, None, None, None,24
None,1.927, None, None,2017-06-13 06:00:00, None, None,21.06,11.97,261.8, None, None, None, None, None, None, None,24
None,2.516, None, None,2017-06-13 08:00:00, None, None,21.69,11.29,243.9, None, None, None, None, None, None, None,24
None,4.104, None, None,2017-06-13 09:00:00, None, None,21.45,11.8,242.1, None, None, None, None, None, None, None,24
None,6.178, None, None,2017-06-13 10:00:00, None, None,26.0,8.55,228.0, None, None, None, None, None, None, None,24
None,8.1, None, None,2017-06-13 11:00:00, None, None,28.5,7.83,226.7, None, None, None, None, None, None, None,24
None,8.88, None, None,2017-06-13 12:00:00, None, None,24.15,12.15,240.3, None, None, None, None, None, None, None,24
None,11.6, None, None,2017-06-13 15:00:00, None, None,27.24,10.48,226.4, None, None, None, None, None, None, None,24
None,11.03, None, None,2017-06-13 17:00:00, None, None,25.61,12.2,231.5, None, None, None, None, None, None, None,24
None,9.31, None, None,2017-06-13 18:00:00, None, None,27.72,11.63,231.1, None, None, None, None, None, None, None,24
None,7.94, None, None,2017-06-13 19:00:00, None, None,22.91,15.67,255.0, None, None, None, None, None, None, None,24
None,7.27, None, None,2017-06-13 20:00:00, None, None,18.76,15.48,266.9, None, None, None, None, None, None, None,24
None,5.727, None, None,2017-06-13 21:00:00, None, None,19.1,15.82,271.1, None, None, None, None, None, None, None,24
None,5.297, None, None,2017-06-13 22:00:00, None, None,17.84,16.33,278.5, None, None, None, None, None, None, None,24
None,4.733, None, None,2017-06-13 23:00:00, None, None,20.41,16.22,285.2, None, None, None, None, None, None, None,24
None,4.755, None, None,2017-06-14 00:00:00, None, None,20.55,16.41,283.3, None, None, None, None, None, None, None,24
None,4.548, None, None,2017-06-14 01:00:00, None, None,16.5,12.87,288.2, None, None, None, None, None, None, None,24
None,4.006, None, None,2017-06-14 02:00:00, None, None,17.55,8.91,290.3, None, None, None, None, None, None, None,24
None,4.103, None, None,2017-06-14 03:00:00, None, None,24.24,6.271,339.9, None, None, None, None, None, None, None,24
None,3.846, None, None,2017-06-14 05:00:00, None, None,33.84,2.066,64.6, None, None, None, None, None, None, None,24
None,3.37, None, None,2017-06-14 06:00:00, None, None,18.58,4.167,56.75, None, None, None, None, None, None, None,24
None,2.856, None, None,2017-06-14 07:00:00, None, None,14.4,12.45,39.59, None, None, None, None, None, None, None,24
None,3.008, None, None,2017-06-14 08:00:00, None, None,11.72,14.49,35.19, None, None, None, None, None, None, None,24
None,5.162, None, None,2017-06-14 09:00:00, None, None,17.62,11.36,42.74, None, None, None, None, None, None, None,24
None,4.342, None, None,2017-06-14 10:00:00, None, None,18.14,10.04,51.33, None, None, None, None, None, None, None,24
None,6.009, None, None,2017-06-14 11:00:00, None, None,22.04,9.42,50.12, None, None, None, None, None, None, None,24
None,7.66, None, None,2017-06-14 12:00:00, None, None,24.95,9.45,58.27, None, None, None, None, None, None, None,24
None,6.756, None, None,2017-06-14 13:00:00, None, None,31.77,5.698,83.8, None, None, None, None, None, None, None,24
None,6.552, None, None,2017-06-14 14:00:00, None, None,26.22,8.95,76.0, None, None, None, None, None, None, None,24
None,8.41, None, None,2017-06-14 15:00:00, None, None,24.27,10.68,105.8, None, None, None, None, None, None, None,24
None,9.81, None, None,2017-06-14 16:00:00, None, None,45.91,5.883,107.2, None, None, None, None, None, None, None,24
