pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 3.451, 8.1, None, None, None, None, 3.5, 3.5, -0.1, None, 0.0,2021-10-22 00:00:00, 3.0, 2.528, None,43
None, 3.223, 8.1, None, None, None, None, 3.2, 2.6, -0.1, None, 0.0,2021-10-22 01:00:00, 3.0, 2.545, None,43
None, 2.691, 8.1, None, None, None, None, 2.7, 2.2, 0.2, None, 0.0,2021-10-22 02:00:00, 3.0, 2.539, None,43
None, 1.647, 8.1, None, None, None, None, 1.6, 1.6, 0.0, None, 0.0,2021-10-22 03:00:00, 3.0, 2.528, None,43
None, 1.714, 8.1, None, None, None, None, 1.7, 1.4, -0.2, None, 0.0,2021-10-22 04:00:00, 3.0, 2.526, None,43
None, 1.97, 8.1, None, None, None, None, 2.0, 1.4, 0.0, None, 0.0,2021-10-22 05:00:00, 3.0, 2.542, None,43
None, 2.084, 8.1, None, None, None, None, 2.1, 1.4, -0.1, None, 0.0,2021-10-22 06:00:00, 3.0, 2.568, None,43
None, 2.188, 2.9, None, None, None, None, 2.2, 1.8, 0.0, None, 0.0,2021-10-22 07:00:00, 3.0, 2.53, None,43
None, 2.463, 2.9, None, None, None, None, 2.5, 1.8, 0.1, None, 0.0,2021-10-22 08:00:00, 3.0, 2.557, None,43
None, 1.732, 2.9, None, None, None, None, 1.7, 1.7, 0.2, None, 0.0,2021-10-22 09:00:00, 3.0, 2.589, None,43
None, 1.941, 2.9, None, None, None, None, 1.9, 1.6, 0.5, None, 0.0,2021-10-22 10:00:00, 3.0, 2.654, None,43
None, 3.223, 3.2, None, None, None, None, 3.2, 1.6, 0.2, None, 0.0,2021-10-22 11:00:00, 3.0, 2.744, None,43
